hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.006,1709.68,72.9617,72.9617,72.917,72.9169,78.3552,78.341,119.662,115.597,67.0079,129.389,326.16,292.752,292.752,324.926,292.761,292.761,344.691,3.75607,0.00789077,44.1019,1
850.714,1173.5,73.2175,73.2174,73.1163,73.1162,78.6692,78.3156,119.662,116.519,67.0078,116.342,323.061,293.124,293.09,323.134,292.886,292.886,343.912,-1.8536,0.167512,54.3324,2
850.657,505.311,76.11,76.1099,76.0537,76.0532,78.5441,77.9426,119.662,119.662,67.0076,107.356,320.372,293.888,293.827,320.321,293.287,293.287,341.571,-5.51632,0.457219,69.7452,3
850.699,341.915,77.9945,77.9945,77.9606,77.9602,75.243,74.062,119.662,119.662,67.0075,100.088,318.079,294.871,294.804,317.893,293.775,293.775,336.8,-7.87686,0.706767,83.3223,4
851.005,318.455,78.7199,78.7198,78.695,78.6949,72.623,71.0978,119.662,117.837,67.0073,94.6669,316.046,296.76,296.636,315.814,294.788,294.788,329.365,-9.29518,0.916004,93.8975,5
851.981,307.857,78.7554,78.7553,78.7325,78.7326,70.5451,69.0076,109.156,84.2129,67.0072,91.605,314.686,297.068,297.178,314.267,296.616,296.616,317.967,-9.99349,1.07851,100.358,6
863.662,302.023,78.5233,78.5232,78.526,78.5261,68.8671,67.5118,112.672,89.4992,67.007,90.0072,313.593,295.752,295.966,313.425,296.08,296.08,303.253,-10.011,1.17142,103.656,7
988.432,295.664,77.9053,77.9053,77.9071,77.9072,67.0359,66.3086,86.9167,73.4309,67.0069,87.4328,311.704,294.317,294.428,311.944,294.489,294.489,297.776,-10.205,1.24631,105.539,8
1179.02,290.984,77.1815,77.1814,77.1854,77.1855,64.1752,64.1828,70.3671,52.6369,67.0068,84.1354,310.313,292.935,293.116,310.263,292.886,292.886,295.129,-11.0429,1.30713,106.966,9
1182.02,291.97,76.4949,76.4937,76.4902,76.4896,60.0101,60.3022,88.5065,68.6003,67.0382,88.5743,309.062,291.751,291.958,309.135,291.896,291.896,293.013,-6.56999,1.35897,108.043,10
