hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.019,1666.54,72.9521,72.9521,72.9125,72.9124,78.354,78.3417,119.662,115.818,67.0079,129.452,326.096,292.76,292.76,324.951,292.77,292.77,344.696,3.86044,0.00679685,44.0532,1
850.71,1172.6,73.7437,73.7437,73.659,73.6585,78.6415,78.3198,119.662,117.619,67.0078,116.319,323.048,293.078,293.051,323.109,292.88,292.88,343.918,-1.84425,0.212091,57.3616,2
850.652,425.461,76.6902,76.6901,76.6455,76.645,77.5199,76.8801,119.662,119.662,67.0076,108.065,320.666,293.759,293.726,320.548,293.291,293.291,341.586,-5.28897,0.467473,71.4052,3
850.695,327.984,78.3203,78.3203,78.2844,78.2841,74.488,73.5362,119.662,119.662,67.0075,100.728,318.317,294.665,294.626,318.065,293.813,293.813,336.843,-7.72166,0.675235,83.1096,4
850.988,315.614,78.9629,78.9628,78.9366,78.9365,72.1906,70.9011,119.662,119.662,67.0073,95.1795,316.261,296.418,296.335,315.918,294.936,294.935,329.445,-9.17406,0.859713,92.6199,5
851.8,306.149,79.0227,79.0226,78.9975,78.9976,70.4875,69.0909,110.341,90.6999,67.0072,92.0487,314.851,297.234,297.322,314.389,296.784,296.784,318.144,-9.85484,1.01425,98.7641,6
861.278,300.543,78.7999,78.7999,78.8015,78.8016,69.0187,67.7013,113.924,87.35,67.007,90.2787,313.828,296.054,296.257,313.565,296.25,296.25,303.637,-10.0549,1.10523,101.953,7
979.503,294.444,78.2377,78.2377,78.2437,78.2438,67.3323,66.6058,91.5878,78.8152,67.0069,87.9646,311.974,294.543,294.651,312.301,294.895,294.895,298.29,-10.1753,1.18199,103.971,8
1221.32,289.407,77.5568,77.5568,77.5544,77.5545,64.7582,64.8304,70.3309,59.8392,67.0068,84.5,310.534,293.271,293.368,310.543,293.148,293.147,295.612,-10.993,1.24598,105.496,9
1169.63,290.02,76.849,76.8481,76.8499,76.8492,60.8182,60.9283,88.2808,70.4002,67.038,88.632,309.499,292.193,292.309,309.345,292.048,292.047,293.41,-6.89229,1.29867,106.701,10
1005.69,284.982,76.2074,76.2066,76.2065,76.2059,57.7968,58.1021,109.536,98.571,67.1163,79.0114,308.764,291.26,291.332,309.026,291.489,291.488,291.693,-13.857,1.37184,108.25,11
948.44,279.531,75.5935,75.5916,75.5859,75.5847,54.2161,54.4765,60.3457,55.4945,67.1505,77.4568,307.378,290.256,290.21,307.088,289.665,289.664,288.557,-13.5237,1.43598,109.629,12
967.3,276.603,75.1301,75.1269,75.1207,75.1183,51.2462,51.3615,59.2255,44.4507,67.1679,75.6034,307.073,289.658,289.796,306.415,289.437,289.437,288.062,-14.8301,1.47997,110.48,13
1031.28,275.079,74.6634,74.6614,74.6658,74.6638,49.2871,49.3979,56.7841,40.6818,67.1771,75.9172,306.211,289.466,289.617,306.657,289.504,289.504,287.808,-14.1378,1.52613,111.288,14
1078.69,271.91,74.2225,74.2277,74.2531,74.255,46.4375,46.634,48.3556,29.3402,67.1844,70.8317,304.895,287.587,287.761,305.129,287.704,287.704,284.003,-17.2775,1.56649,112.0,15
1083.41,269.089,73.8851,73.8919,73.9327,73.9338,44.1126,44.479,44.2981,21.5689,67.191,69.1701,304.326,287.432,287.641,305.196,287.705,287.706,283.7,-18.9593,1.60482,112.654,16
1084.5,266.339,73.5021,73.509,73.5553,73.5564,42.0603,42.4035,45.5088,15.4544,67.1975,67.5694,304.077,286.799,287.063,304.572,287.113,287.114,282.574,-19.9365,1.64202,113.274,17
1080.52,263.61,73.0346,73.0432,73.1128,73.1128,40.5107,40.7829,45.302,16.5576,67.2042,66.3263,303.652,286.134,286.403,304.321,286.533,286.533,281.392,-20.9595,1.67815,113.863,18
1063.56,261.076,72.4898,72.4992,72.6042,72.6036,39.3758,39.777,41.8854,13.5435,67.2109,64.7284,302.282,285.205,285.482,303.998,285.665,285.665,279.767,-22.3147,1.71126,114.361,19
1046.74,258.658,71.8433,71.8452,72.0525,72.0456,38.4493,39.079,37.2125,8.34678,67.2177,63.2124,301.354,284.334,284.629,303.308,284.818,284.819,278.272,-23.2611,1.74001,114.768,20
1042.3,256.348,71.1318,71.1359,71.4751,71.4665,37.7717,38.705,35.8767,5.02253,67.2246,61.7267,300.583,283.44,283.781,302.555,283.946,283.947,276.791,-24.1533,1.76461,115.084,21
1051.41,254.144,70.4349,70.4398,70.9222,70.9119,37.4576,38.6648,36.6549,4.66668,67.2316,60.3348,299.815,282.562,282.933,301.844,283.099,283.101,275.344,-25.0236,1.78721,115.352,22
1067.45,252.04,69.737,69.7418,70.3599,70.3492,37.5291,38.7805,36.4859,4.62087,67.2383,59.1223,299.025,281.729,282.112,301.282,282.3,282.301,274.056,-25.8697,1.80925,115.607,23
1085.7,250.024,69.0341,69.0342,69.8243,69.8179,37.782,38.9918,35.621,4.1884,67.2466,57.9045,298.201,280.897,281.296,300.803,281.502,281.504,272.748,-26.8355,1.83046,115.847,24
1103.99,248.089,68.3372,68.3374,69.3172,69.3102,38.0936,39.2822,34.5554,3.64427,67.2531,56.6822,297.326,280.041,280.46,300.345,280.68,280.683,271.413,-27.8583,1.85074,116.067,25
1121.31,246.23,67.6407,67.6408,68.8345,68.8272,38.349,39.6106,33.492,3.07232,67.2605,55.4498,296.452,279.161,279.603,299.868,279.829,279.832,270.048,-28.9061,1.87037,116.273,26
1138.58,244.441,66.9252,66.9253,68.3562,68.3483,38.5434,39.8826,32.577,2.75972,67.2693,54.2157,295.731,278.263,278.727,299.316,278.95,278.954,268.662,-29.915,1.8894,116.464,27
1153.32,242.717,66.2472,66.2473,67.9142,67.9063,38.7011,40.1064,31.7583,2.61803,67.2765,52.9852,295.051,277.349,277.83,298.715,278.051,278.055,267.258,-30.9026,1.90785,116.645,28
1165.78,241.05,65.5668,65.567,67.4761,67.4682,38.8763,40.3036,30.5866,2.47,67.285,51.7445,294.313,276.412,276.907,298.095,277.125,277.13,265.804,-31.9189,1.92567,116.803,29
1178.67,239.438,64.9029,64.903,67.0546,67.0467,39.0671,40.4892,28.7383,2.11993,67.2926,50.457,293.491,275.428,275.943,297.466,276.151,276.158,264.27,-33.0245,1.94173,116.859,30
1194.82,237.881,64.2499,64.25,66.6486,66.6407,39.2516,40.6699,26.5877,1.5573,67.3013,49.0462,292.6,274.367,274.925,296.811,275.103,275.111,262.559,-34.3153,1.95138,116.682,31
1214.66,236.374,63.6029,63.6031,66.2578,66.25,39.3983,40.8292,24.6908,0.980898,67.31,47.6112,291.673,273.216,273.863,296.116,273.965,273.975,260.78,-35.647,1.95767,116.488,32
1235.12,234.916,62.9593,62.9595,65.8787,65.8709,39.5232,40.9836,22.9564,0.566353,67.3181,46.0609,290.722,271.978,272.755,295.386,272.741,272.754,258.809,-37.1629,1.96337,116.312,33
1255.86,233.503,62.3223,62.3224,65.5116,65.5039,39.6405,41.1226,21.3736,0.202719,67.326,44.4477,289.784,270.66,271.713,294.623,271.438,271.453,256.703,-38.7991,1.9685,116.14,34
1275.29,232.137,61.6274,61.6275,65.1053,65.0976,39.7462,41.2384,19.8534,0.0587766,67.3352,42.7729,288.819,269.255,270.694,293.873,270.053,270.072,254.454,-40.6103,1.97311,115.971,35
1301.04,230.806,60.9473,60.9475,64.7056,64.6982,39.7849,41.3417,18.2667,0.0502654,67.3438,40.9891,287.841,267.732,269.282,293.116,268.549,268.572,251.995,-42.1795,1.9772,115.806,36
1341.26,229.504,60.2522,60.2524,64.2903,64.283,39.9155,41.4876,16.5674,0.0310892,67.3525,39.047,286.732,266.043,267.753,292.209,266.873,266.9,249.232,-43.6087,1.98076,115.642,37
1511.69,228.292,59.5662,59.5664,63.8626,63.8554,40.0942,41.6396,14.7834,0.0,67.3623,36.9968,285.413,264.164,265.716,291.09,265.003,265.032,246.133,-45.1184,1.98378,115.477,38
1667.07,227.047,58.8576,58.8578,63.4177,63.4104,40.2119,41.6901,12.995,0.0526573,67.3706,34.9041,283.838,262.19,263.263,289.129,262.965,263.085,242.908,-46.0547,1.98621,115.306,39
1586.45,225.981,58.1772,58.1773,62.9457,62.9385,40.4044,41.8535,12.092,0.290316,67.3801,32.7895,282.908,260.249,261.092,287.014,260.966,260.896,239.71,-47.1284,1.98824,115.128,40
1853.63,224.821,57.501,57.5011,62.4719,62.4647,40.5672,41.9131,10.837,0.635801,67.3889,31.0608,281.27,258.248,259.592,286.849,259.03,259.35,236.71,-49.7958,1.99036,114.971,41
1749.33,223.786,56.8016,56.8018,61.9872,61.9799,40.733,41.9068,10.0082,0.0,67.3984,29.3823,279.602,260.738,257.608,285.602,264.957,263.149,233.155,-51.5148,1.99332,114.965,42
1893.7,222.568,56.1401,56.1402,61.5285,61.5212,40.7941,42.2505,9.0897,0.0,67.4081,27.1043,278.018,261.905,255.15,282.457,265.114,269.748,229.22,-52.7783,1.99543,114.997,43
2075.1,221.747,55.489,55.4892,61.0666,61.0594,40.9466,42.3516,8.17998,0.406206,67.4178,24.9819,276.186,262.757,253.198,281.878,267.0,272.472,225.399,-56.7447,1.9968,115.05,44
2009.78,220.655,54.8527,54.8528,60.6297,60.6225,41.0494,42.2836,7.59015,0.600385,67.4274,22.908,274.257,255.85,250.162,279.607,253.12,272.66,220.645,-59.3663,1.99663,115.046,45
2197.66,219.68,54.2611,54.2612,60.2483,60.2411,41.3166,42.8541,6.79559,0.150327,67.4365,21.0085,273.051,260.9,247.433,276.785,263.543,272.055,216.689,-61.4524,1.9955,114.998,46
2162.26,218.717,53.7113,53.7114,59.8969,59.8897,41.6192,43.2049,6.04081,0.177875,67.4469,18.9309,271.222,263.576,244.972,276.852,271.531,273.109,211.616,-67.3917,1.9937,114.974,47
2169.94,217.802,53.1951,53.1952,59.5612,59.554,41.8315,43.4869,5.39067,0.320985,67.4555,17.0704,269.285,263.687,241.74,274.934,272.49,273.174,206.728,-71.2117,1.99104,114.955,48
1973.68,216.922,52.7222,52.7223,59.1955,59.1884,42.1092,43.6317,4.97641,0.0,67.465,15.5106,267.225,264.106,239.131,268.911,272.58,270.042,202.025,-73.4084,1.98711,114.878,49
1953.8,216.121,52.2735,52.2735,58.6471,58.6402,42.3519,43.2074,4.72368,0.0,67.4753,13.1452,261.116,235.329,232.693,251.798,270.234,270.756,195.989,-78.3131,1.98192,114.79,50
2185.93,215.183,51.8463,51.8464,58.3041,58.2971,42.5167,42.5688,3.90688,0.159253,67.4847,12.3111,262.581,264.771,233.511,269.053,261.793,262.4,192.473,-79.3813,1.97564,114.651,51
2299.22,214.365,51.4027,51.4028,58.0223,58.0153,42.4293,43.6148,3.47872,0.128176,67.4944,10.8356,260.601,258.63,229.772,266.741,266.045,266.356,187.022,-82.6392,1.96897,114.531,52
2084.69,213.614,50.9858,50.9859,57.759,57.752,42.5573,44.3194,3.36307,0.0,67.5048,9.65837,258.088,238.223,225.668,260.968,269.296,269.737,181.911,-90.8002,1.96176,114.37,53
