hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.006,1782.62,72.9845,72.9845,72.9252,72.9252,78.3586,78.3399,119.662,113.94,67.0079,128.963,326.225,292.746,292.746,324.907,292.754,292.754,344.686,3.42183,0.00856255,44.1364,1
850.708,1298.31,73.2905,73.2905,73.1474,73.1473,78.7525,78.3009,119.662,113.1,67.0078,115.97,322.931,293.282,293.205,323.007,292.88,292.88,343.903,-1.98429,0.168697,54.3872,2
850.661,508.651,76.1806,76.1805,76.1072,76.1067,78.6653,77.8417,119.662,116.285,67.0076,106.535,320.081,294.291,294.157,320.065,293.268,293.268,341.544,-5.83269,0.453389,69.5604,3
850.715,342.419,77.96,77.9599,77.922,77.9216,75.5009,73.8105,119.662,119.148,67.0075,99.1932,317.608,295.564,295.414,317.532,293.744,293.744,336.728,-7.96017,0.713061,83.5049,4
851.051,318.464,78.5622,78.5621,78.5352,78.5351,72.7859,70.8279,119.662,103.04,67.0073,94.0784,315.618,297.686,297.842,315.439,294.805,294.805,329.236,-9.25595,0.918154,93.9524,5
852.503,308.443,78.6086,78.6085,78.5918,78.5918,70.6566,68.8281,107.289,74.8467,67.0072,91.4345,314.589,296.952,297.131,314.127,296.493,296.493,317.627,-10.014,1.07736,100.312,6
867.176,302.269,78.2585,78.2585,78.2936,78.2937,68.7861,67.3945,116.71,94.7494,67.007,89.7262,313.172,295.109,295.348,313.279,295.916,295.916,302.695,-9.89485,1.1777,103.79,7
945.661,296.91,76.9758,76.9757,77.1257,77.1259,65.7639,66.3168,91.294,67.7764,67.0069,85.6461,309.857,291.309,291.511,311.58,293.908,293.908,294.898,-11.1629,1.26024,105.885,8
1364.04,292.12,76.343,76.3429,76.3613,76.3614,58.2137,62.6308,119.662,103.793,67.0068,85.7547,313.038,288.468,289.381,310.234,292.82,292.819,298.673,-12.5399,1.32954,107.482,9
992.671,289.338,75.7436,75.7429,75.7237,75.7238,56.7605,61.2653,43.5688,0.0,67.04,86.6129,310.996,293.86,294.355,310.162,292.932,292.932,296.895,-9.85911,1.41262,109.302,10
896.413,283.205,74.9372,74.932,74.8392,74.8391,55.6345,58.641,87.3473,23.6653,67.1172,82.0337,314.878,293.693,294.182,308.717,291.308,291.307,295.727,-17.249,1.46221,110.338,11
1018.51,281.721,74.2336,74.2248,74.0322,74.0317,53.4488,55.1,76.5838,4.318,67.1513,80.8792,309.559,292.486,293.0,309.407,290.748,290.746,293.496,-12.8549,1.52767,111.568,12
1097.19,275.142,73.6594,73.6491,73.1374,73.1382,52.1559,52.974,95.6133,80.1247,67.1684,78.4022,307.593,290.372,290.567,306.955,290.018,290.016,289.976,-12.9352,1.59289,112.759,13
1158.72,274.314,73.0853,73.0752,72.6607,72.6618,50.9975,50.3607,70.5452,61.1439,67.1773,76.0424,306.604,289.825,289.962,307.15,286.29,288.161,288.808,-14.5208,1.67024,114.196,14
1041.66,269.643,71.7741,71.7759,72.323,72.3171,47.5928,49.4401,68.8047,57.9787,67.1844,73.1762,303.328,286.24,286.288,304.97,288.197,288.244,284.416,-14.9165,1.72651,115.16,15
1094.34,269.34,71.0362,71.0504,72.0259,72.0161,41.3804,48.1301,31.6876,24.8086,67.1916,72.1142,304.616,303.251,297.766,306.864,288.531,288.531,285.537,-17.7971,1.78396,116.064,16
