hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.015,1711.19,72.9461,72.9461,72.9102,72.9102,78.3535,78.3425,119.662,115.579,67.0079,130.299,326.039,292.767,292.768,324.973,292.777,292.777,344.699,4.44987,0.00575845,44.0079,1
850.696,1305.17,73.1794,73.1794,73.0951,73.095,78.6167,78.3164,119.662,117.51,67.0078,116.97,323.183,293.035,293.017,323.215,292.876,292.876,343.927,-1.50038,0.199705,56.8263,2
850.646,1036.12,76.5367,76.5366,76.4999,76.4994,77.805,77.2629,119.662,119.662,67.0076,108.973,320.95,293.641,293.62,320.82,293.274,293.274,341.612,-4.90892,0.437659,70.2075,3
850.686,333.466,78.4371,78.437,78.3999,78.3996,74.5999,73.7954,119.662,119.662,67.0075,102.468,318.742,294.472,294.446,318.438,293.778,293.778,336.912,-7.09151,0.631842,81.3343,4
850.975,318.343,79.2425,79.2424,79.2082,79.208,72.3351,71.1617,119.662,119.662,67.0073,97.0626,316.85,295.944,295.892,316.517,294.762,294.762,329.625,-8.54553,0.80622,90.7879,5
851.714,308.366,79.4069,79.4068,79.3809,79.3809,70.7014,69.2896,119.662,95.1572,67.0072,93.4323,315.323,297.726,297.886,314.946,297.269,297.269,318.78,-9.39192,0.955572,97.0389,6
858.323,301.994,79.2323,79.2323,79.2305,79.2306,69.3389,67.9925,110.777,83.2161,67.007,91.1509,314.381,296.709,296.883,313.955,296.651,296.651,304.676,-10.0019,1.05138,100.466,7
936.896,297.872,78.721,78.7209,78.7333,78.7334,67.7317,66.9273,100.162,87.8459,67.0069,89.2728,312.431,294.962,295.068,312.834,295.561,295.561,299.22,-9.77071,1.13388,102.687,8
1169.56,293.877,78.1104,78.1104,78.1101,78.1102,65.8337,65.7483,76.9845,66.5187,67.0068,86.8417,311.128,293.892,293.983,311.284,293.959,293.958,296.943,-9.97857,1.20372,104.452,9
1143.93,289.599,77.4786,77.4775,77.4888,77.4878,61.8489,62.1455,96.0652,83.2233,67.0415,85.265,310.005,292.839,292.931,309.95,292.794,292.794,295.219,-9.87464,1.26302,105.839,10
989.617,284.428,76.8477,76.8468,76.8585,76.8578,58.3247,59.1249,91.8806,84.2272,67.118,81.8947,308.756,291.516,291.521,309.414,291.839,291.838,292.201,-11.8951,1.33818,107.496,11
