hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.001,2099.37,72.9352,72.9352,72.9058,72.9058,78.3537,78.3445,119.662,114.132,67.0079,132.009,325.928,292.79,292.79,325.04,292.8,292.8,344.71,5.62856,0.00292344,43.8843,1
850.672,1750.59,73.1496,73.1496,73.0685,73.0684,78.5746,78.3026,119.662,115.863,67.0078,118.627,323.646,292.968,292.959,323.654,292.863,292.863,343.952,-0.80329,0.149508,54.0264,2
850.634,1369.98,76.0806,76.0805,76.0369,76.0364,78.5038,78.0273,119.662,118.844,67.0076,111.396,321.574,293.472,293.46,321.376,293.207,293.207,341.682,-3.77994,0.352836,66.3098,3
850.668,397.742,78.271,78.2709,78.2316,78.2311,75.1698,74.4455,119.662,119.662,67.0075,105.721,319.7,294.139,294.125,319.414,293.605,293.605,337.094,-6.0574,0.513036,75.6868,4
850.924,333.012,79.494,79.494,79.4484,79.4481,72.7672,71.7874,119.662,119.662,67.0073,100.704,317.935,295.273,295.247,317.556,294.364,294.364,330.042,-7.35436,0.66063,84.9106,5
851.573,322.861,79.9496,79.9495,79.9185,79.9184,71.2647,69.7765,119.662,117.316,67.0072,96.3899,316.255,297.586,297.501,315.917,295.73,295.73,320.21,-8.38253,0.789574,91.3642,6
854.631,311.917,79.9279,79.9278,79.9127,79.9128,69.9976,68.4975,107.341,84.6756,67.007,93.4988,315.21,297.741,297.845,314.759,297.333,297.333,306.822,-9.23465,0.894762,95.5033,7
883.168,299.716,79.5753,79.5752,79.5863,79.5863,68.5897,67.4886,107.183,89.8729,67.0069,90.6805,313.565,296.242,296.363,313.64,296.486,296.487,301.262,-9.5872,0.978732,98.2216,8
1076.3,293.728,79.1443,79.1443,79.1614,79.1615,66.7512,66.4565,96.4189,89.1176,67.0068,89.4806,312.152,294.835,294.898,312.622,295.536,295.536,299.093,-9.41142,1.0582,100.496,9
1167.88,288.275,78.4603,78.4603,78.472,78.4721,64.3795,65.1556,97.5594,89.9079,67.0408,86.962,311.324,293.99,294.054,311.658,294.369,294.369,297.078,-10.2635,1.12653,102.304,10
