hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
850.978,3150.0,72.9126,72.9126,72.9004,72.9004,78.3545,78.3478,113.391,107.389,67.0079,150.498,325.488,292.851,292.851,325.226,292.865,292.865,344.742,16.8113,0.0,43.4916,1
850.723,3152.82,73.0156,73.0155,72.9466,72.9466,78.4421,78.2851,112.987,109.722,67.0078,126.596,326.341,292.858,292.855,324.836,292.793,292.793,344.105,1.79345,0.0488066,47.8753,2
850.613,3177.02,73.1992,73.1992,73.0928,73.0927,78.7409,78.2505,113.698,110.028,67.0076,121.249,324.218,293.114,293.11,324.133,292.924,292.924,341.943,0.403646,0.10058,50.9773,3
850.591,3198.91,73.4304,73.4304,73.2831,73.283,78.8398,78.2292,114.375,110.418,67.0075,119.282,323.536,293.462,293.458,323.377,293.098,293.098,337.922,-0.239529,0.154599,54.3365,4
850.695,3116.93,73.6245,73.6244,73.4381,73.438,78.9443,78.1144,114.151,109.84,67.0073,118.306,323.186,293.872,293.867,323.023,293.251,293.251,332.084,-0.554742,0.201006,57.2367,5
851.006,1373.93,76.8719,76.8719,76.8017,76.8012,78.0811,76.8167,113.439,109.053,67.0072,117.211,322.809,294.227,294.222,322.707,293.376,293.376,325.779,-0.928548,0.246342,60.5846,6
851.875,367.837,78.6738,78.6737,78.6234,78.623,75.144,73.72,113.069,109.578,67.007,114.402,322.03,294.509,294.505,321.902,293.496,293.496,320.439,-2.1028,0.291784,64.3596,7
854.695,344.06,79.6457,79.6456,79.5984,79.5982,73.1008,71.965,112.683,108.792,67.0069,109.508,320.521,294.969,294.962,320.394,293.872,293.871,315.837,-4.08969,0.335036,67.8984,8
862.319,331.511,80.2536,80.2535,80.2165,80.2164,71.606,70.7129,111.852,107.865,67.0068,103.923,318.6,295.755,295.745,318.505,294.679,294.679,311.573,-6.08134,0.375146,70.9277,9
882.226,321.182,80.627,80.627,80.6019,80.6018,70.2929,69.447,111.209,107.36,67.0066,98.9996,316.755,296.426,296.418,316.665,295.487,295.487,307.665,-7.22738,0.412391,73.456,10
921.047,311.081,80.7098,80.7097,80.6999,80.6999,68.9757,68.2256,99.5384,97.9159,67.0065,95.2801,315.202,298.029,298.016,315.106,296.015,296.015,304.587,-8.04894,0.447471,75.594,11
970.053,301.763,80.6109,80.6108,80.6049,80.6049,67.7346,67.3188,101.965,97.6814,67.0063,93.0436,314.178,297.187,297.209,314.138,297.062,297.062,302.833,-8.50834,0.481204,77.4667,12
1002.54,293.449,80.3247,80.3246,80.3188,80.3189,66.2992,66.2653,95.5165,93.6251,67.0429,91.3224,313.382,296.657,296.669,313.284,296.417,296.417,301.51,-8.88428,0.514086,79.1536,13
1015.25,285.835,79.9853,79.9853,79.9805,79.9805,64.9836,65.271,90.5844,86.8572,67.1198,90.3372,312.816,296.322,296.333,312.738,296.1,296.1,300.706,-9.00258,0.546238,80.691,14
1020.11,281.502,79.6134,79.6134,79.614,79.614,63.3022,64.1147,100.472,81.1253,67.1536,89.2838,312.301,295.929,296.007,312.268,295.848,295.848,299.925,-9.22994,0.577986,82.1198,15
992.957,277.453,79.1484,79.1471,79.1497,79.1485,61.6536,62.6841,107.09,82.0177,67.1695,88.2333,311.688,295.503,295.631,311.724,295.544,295.544,299.197,-9.40457,0.608253,83.4266,16
972.678,273.7,78.6609,78.6601,78.6593,78.6585,60.2458,61.4396,107.315,75.5375,67.1779,87.5824,311.151,295.159,295.327,311.119,295.077,295.077,298.496,-9.30254,0.63899,84.6509,17
976.139,270.649,78.1617,78.1604,78.1566,78.1554,59.2561,60.489,108.805,68.7458,67.1849,87.2183,310.651,294.881,295.096,310.525,294.658,294.658,298.018,-9.0685,0.669064,85.8287,18
993.583,266.54,77.6442,77.6424,77.6355,77.634,58.6535,59.8211,110.453,66.0218,67.1921,86.3987,310.186,294.577,294.821,309.952,294.236,294.236,297.369,-9.20759,0.697975,86.8876,19
1017.92,262.929,77.1209,77.1197,77.109,77.1081,58.1741,59.1776,111.572,61.5437,67.1992,85.8366,309.647,294.275,294.559,309.347,293.802,293.801,296.838,-9.08763,0.726274,87.8775,20
1027.66,260.2,76.5954,76.5967,76.5806,76.5824,57.8255,58.5932,111.379,58.188,67.2068,85.1563,309.151,293.96,294.265,308.754,293.366,293.365,296.206,-9.10275,0.754351,88.84,21
1020.26,257.383,76.0733,76.0746,76.0573,76.0592,57.5001,57.9856,113.383,56.8841,67.2147,84.5093,308.677,293.65,293.985,308.258,292.955,292.954,295.677,-9.12014,0.781761,89.7239,22
1010.02,255.075,75.6568,75.6581,75.6413,75.643,57.2468,57.4729,114.514,58.7866,67.2224,83.7488,308.208,293.33,293.669,307.755,292.654,292.653,295.009,-9.23567,0.808831,90.5611,23
1005.94,253.342,75.4223,75.4236,75.4052,75.4069,57.056,57.0739,112.596,57.762,67.2305,83.1599,307.734,293.03,293.364,307.229,292.347,292.346,294.298,-9.21834,0.835984,91.3869,24
1006.52,251.85,75.3042,75.3053,75.2787,75.2806,56.5126,56.2546,109.089,12.0333,67.2383,84.1704,307.125,292.621,293.044,306.362,291.681,291.679,293.277,-7.82756,0.863396,92.198,25
1016.98,249.567,75.129,75.1275,75.0989,75.098,55.4726,54.6811,108.041,0.0,67.246,85.1294,307.144,292.477,293.056,305.685,291.079,291.077,292.703,-7.11575,0.891648,92.9995,26
1022.81,247.019,74.9141,74.9128,74.8855,74.8849,54.0558,52.6842,107.926,0.0,67.2539,85.6719,307.051,292.263,293.012,305.207,290.738,290.736,292.21,-6.61404,0.9203,93.8014,27
1019.45,244.893,74.6852,74.6837,74.6564,74.6556,52.6062,50.786,108.072,0.0,67.2619,85.6073,306.877,292.068,292.912,304.809,290.53,290.529,291.81,-6.48872,0.949314,94.6076,28
1010.98,243.534,74.453,74.4515,74.427,74.426,51.2716,46.175,106.977,0.0,67.27,85.3248,306.691,291.894,292.761,304.414,290.346,290.345,291.469,-6.51513,0.978203,95.3868,29
1009.96,241.05,74.2774,74.2759,74.2589,74.2578,48.236,43.428,109.175,0.0,67.2782,82.4524,305.492,291.774,292.609,304.264,290.285,290.284,291.608,-7.53116,1.00644,96.1161,30
1019.83,239.403,74.1166,74.1151,74.1027,74.1011,46.6072,42.5185,115.358,37.4126,67.2864,79.6875,304.993,291.375,292.05,303.929,290.304,290.303,291.424,-9.26354,1.02961,96.7002,31
1033.82,237.884,73.9654,73.9637,73.9547,73.9524,45.1207,41.8411,113.032,42.199,67.2946,79.3169,304.504,291.084,291.634,303.598,290.079,290.078,291.155,-9.08105,1.05145,97.2019,32
1045.22,236.81,73.8521,73.8503,73.8428,73.8407,43.9844,41.3042,105.767,31.4466,67.303,79.0777,304.203,290.931,291.497,303.271,289.931,289.93,290.898,-8.97888,1.07321,97.6944,33
1031.75,235.485,73.7459,73.744,73.7361,73.7343,43.0059,40.8023,101.255,15.0541,67.3115,78.8248,303.806,290.738,291.319,302.903,289.629,289.628,290.44,-8.79367,1.0933,98.1357,34
