hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.016,1848.15,73.0058,73.0058,72.9316,72.9315,78.3618,78.3392,119.662,113.477,67.0079,129.324,326.245,292.746,292.746,324.906,292.753,292.753,344.685,3.6304,0.00831439,44.1307,1
850.706,1405.87,73.903,73.903,73.7388,73.7384,78.8324,78.2817,119.662,109.678,67.0078,115.354,322.624,293.459,293.308,322.81,292.866,292.865,343.897,-2.21693,0.21437,57.5043,2
850.654,986.853,76.8571,76.857,76.7713,76.7708,77.8454,76.6307,119.662,112.979,67.0076,106.48,319.956,294.689,294.499,319.987,293.245,293.245,341.525,-5.77949,0.49337,72.6129,3
850.726,333.074,78.315,78.3149,78.28,78.2797,75.1171,73.0548,119.662,115.606,67.0075,99.6871,317.668,296.059,295.873,317.549,293.75,293.75,336.714,-7.71352,0.711043,84.6116,4
851.083,319.816,78.6603,78.6603,78.6536,78.6536,72.5632,70.5381,119.662,98.0875,67.0073,94.1642,315.46,297.398,297.748,315.517,294.805,294.805,329.229,-9.09824,0.897587,93.9791,5
852.135,309.977,78.5421,78.5421,78.5817,78.5817,70.1886,68.9494,113.569,65.0489,67.0072,90.9251,314.286,296.498,296.728,314.127,296.483,296.484,317.573,-10.0634,1.04701,99.7688,6
856.895,303.286,78.3071,78.3071,78.3563,78.3563,67.5558,67.8974,104.486,74.6966,67.007,90.9936,315.063,295.306,295.628,313.464,296.178,296.178,303.675,-10.7923,1.15605,103.302,7
853.857,300.75,77.7946,77.7946,77.84,77.8401,65.2362,67.4429,115.268,0.0,67.0069,87.5928,313.401,292.502,293.52,312.605,295.268,295.268,299.982,-11.5449,1.23133,105.327,8
854.811,296.498,77.1788,77.1788,77.2107,77.2108,61.9088,66.0748,119.662,0.0,67.0068,84.5569,311.807,291.952,292.972,311.019,293.598,293.598,297.242,-12.2137,1.31227,107.14,9
863.859,291.804,76.4075,76.4069,76.4027,76.4028,57.7498,62.6119,119.662,0.0,67.0401,80.6394,310.802,289.654,290.86,309.733,292.359,292.358,294.212,-14.2926,1.39973,109.054,10
967.304,285.96,75.789,75.7857,75.82,75.8194,55.3729,59.9701,79.7331,87.5185,67.1154,83.1057,310.689,293.559,293.652,309.205,292.221,292.22,295.014,-12.2156,1.4962,111.087,11
901.792,283.257,74.6001,74.5968,74.9023,74.9002,52.9856,58.4966,39.6235,95.1589,67.1506,77.0691,309.724,292.401,292.894,308.457,291.53,291.529,292.302,-16.2023,1.53944,112.038,12
915.825,279.588,73.5023,73.5001,74.0467,74.0411,48.1976,55.7501,38.5976,16.0991,67.168,77.1655,312.994,291.34,291.437,306.964,290.418,290.418,290.003,-19.3892,1.57813,112.648,13
917.125,275.903,73.0631,73.0611,73.4119,73.4047,43.3359,53.6795,50.1059,22.5758,67.1776,74.4905,310.118,289.621,290.186,306.075,289.492,289.491,288.671,-18.8677,1.61045,113.159,14
948.283,272.846,72.6569,72.6586,72.936,72.9287,42.8329,52.2907,68.3711,38.0026,67.1847,72.7224,304.799,287.522,287.871,306.067,289.256,289.256,286.561,-16.4322,1.65396,113.846,15
924.625,269.196,72.0217,72.0256,72.4947,72.4959,40.4603,50.4412,91.5837,0.0,67.1914,72.4328,302.03,282.145,282.751,305.099,288.313,288.313,286.691,-15.7335,1.70271,114.656,16
970.774,266.68,71.3962,71.396,72.1189,72.1221,35.5396,48.6143,0.0,119.662,67.1986,71.1954,305.687,287.203,288.371,303.956,287.816,287.816,285.193,-17.4879,1.7532,115.498,17
932.546,263.964,71.3999,71.4,71.9988,71.9966,36.7148,47.9474,33.3938,0.0,67.206,72.9727,304.346,289.214,289.617,305.302,289.4,289.4,287.99,-15.4359,1.79983,116.258,18
925.726,261.559,70.4875,70.4876,71.6341,71.6378,36.8278,47.0529,40.273,0.0,67.2133,68.8617,302.82,286.928,287.376,303.993,287.598,287.598,284.545,-18.0612,1.83173,116.714,19
934.941,258.98,70.0842,70.0843,71.2232,71.2246,38.2017,44.7674,106.238,37.381,67.2207,67.0384,303.66,285.395,286.463,302.228,286.176,286.176,281.8,-19.5646,1.86213,117.106,20
937.592,256.788,69.4403,69.4404,70.8048,70.7996,39.5786,42.5254,40.1794,0.0,67.2283,64.9345,300.919,284.758,285.127,302.913,285.677,285.677,280.038,-21.0109,1.91409,117.899,21
968.213,254.395,68.8363,68.8364,70.2131,70.2083,39.4862,39.4846,108.816,69.7177,67.236,63.7673,300.554,284.15,284.531,300.392,283.953,283.953,277.902,-19.9027,1.94422,118.275,22
989.822,252.173,67.9385,67.9386,69.6982,69.6927,39.7901,38.02,32.41,0.0,67.2438,61.7678,298.123,282.307,282.777,303.966,284.224,284.224,277.271,-25.5187,2.00079,119.103,23
975.096,250.196,67.3725,67.3726,69.1003,69.0944,39.6488,37.3804,94.577,33.8061,67.2517,60.8029,300.383,281.591,282.699,300.073,282.835,282.835,275.38,-23.0265,2.0117,118.898,24
993.522,248.474,66.7774,66.7775,68.5368,68.5304,39.7586,37.205,25.1931,6.71836,67.2601,60.0791,298.376,281.901,282.253,300.363,282.593,282.594,274.638,-23.837,2.03881,119.011,25
1000.08,246.642,66.1147,66.1148,67.9674,67.9606,39.491,37.4084,60.4086,0.0,67.2682,57.4955,296.174,279.745,280.668,300.636,281.26,281.261,272.174,-27.1609,2.04853,118.9,26
1019.74,244.874,65.5468,65.547,67.4446,67.4372,39.7177,37.6173,28.2667,0.0,67.2766,57.9832,296.257,280.435,280.891,299.826,281.359,281.36,272.658,-25.7646,2.06417,118.873,27
1016.88,243.176,64.9428,64.9429,66.9429,66.9351,39.5795,38.0468,41.707,0.151856,67.2847,56.36,296.007,279.354,280.338,299.002,280.256,280.258,270.969,-26.9115,2.07406,118.774,28
1025.28,241.526,64.3312,64.3313,66.4484,66.4407,39.4134,38.3489,42.0858,0.163063,67.2927,55.0461,295.406,278.446,279.515,298.356,279.349,279.35,269.535,-27.901,2.08644,118.724,29
1037.82,239.921,63.7212,63.7213,65.9731,65.9654,39.2977,38.6037,40.3891,0.12148,67.3008,53.8158,294.828,277.593,278.724,297.763,278.47,278.472,268.163,-28.8744,2.09959,118.706,30
1051.8,238.362,63.113,63.1131,65.5161,65.5084,39.2296,38.8813,37.6982,0.0855004,67.3091,52.5748,294.149,276.693,277.922,297.226,277.569,277.571,266.745,-29.9513,2.11158,118.684,31
1066.65,236.847,62.51,62.5102,65.0747,65.0671,39.193,39.1207,34.889,0.0698809,67.3175,51.276,293.403,275.73,277.033,296.701,276.612,276.616,265.226,-31.1516,2.12171,118.642,32
1082.67,235.379,61.9349,61.935,64.6492,64.6416,39.272,39.3388,31.975,0.0569011,67.326,49.8975,292.592,274.692,276.071,296.143,275.583,275.588,263.576,-32.4675,2.13069,118.588,33
1100.82,233.962,61.3627,61.3628,64.2396,64.232,39.3834,39.5444,29.0887,0.0377505,67.3346,48.4177,291.702,273.559,275.045,295.556,274.464,274.47,261.762,-33.9418,2.13877,118.527,34
1121.75,232.593,60.7432,60.7433,63.8107,63.8033,39.4084,39.7381,26.3583,0.0300003,67.3438,46.825,290.716,272.287,273.895,294.913,273.207,273.215,259.788,-35.5755,2.14601,118.458,35
1145.53,231.27,60.0915,60.0916,63.3752,63.3678,39.3672,39.9034,23.8099,0.0129494,67.3512,45.1338,289.715,270.972,272.711,294.257,271.908,271.919,257.597,-37.4048,2.15244,118.378,36
1171.86,229.991,59.4212,59.4214,62.942,62.9346,39.3839,40.0866,21.4866,0.0,67.3603,43.3652,288.575,269.522,271.401,293.545,270.479,270.492,255.234,-39.3683,2.1582,118.293,37
1201.77,228.743,58.7342,58.7343,62.5122,62.5049,39.4346,40.2939,19.4215,0.00142189,67.3693,41.5242,287.328,267.969,269.935,292.801,268.95,268.967,252.703,-41.2433,2.16335,118.205,38
1239.22,227.514,58.0327,58.0328,62.0846,62.0774,39.4993,40.5101,17.6457,0.0,67.3783,39.5684,286.041,266.284,268.342,291.808,267.278,267.298,249.939,-42.5667,2.16786,118.107,39
1282.5,226.31,57.319,57.3191,61.6549,61.6477,39.5716,40.7167,16.151,0.0,67.3869,37.4989,284.726,264.448,266.56,290.889,265.447,265.47,246.902,-44.2565,2.17165,117.999,40
1500.29,225.129,56.6019,56.602,61.2341,61.2269,39.6747,40.942,14.7907,0.0,67.396,35.3845,283.433,262.496,264.053,289.652,263.504,263.528,243.678,-45.8916,2.17474,117.887,41
1562.67,224.035,55.8792,55.8793,60.7816,60.7745,39.8115,41.0468,13.3421,5.7691,67.4049,33.1428,281.915,260.391,262.229,287.857,261.446,261.509,240.222,-47.4187,2.17715,117.772,42
1540.98,223.077,55.1643,55.1644,60.289,60.282,39.9557,41.0352,12.3102,0.0,67.4139,31.2795,280.374,258.023,259.368,286.576,259.253,259.283,236.554,-49.1526,2.1788,117.653,43
1518.75,222.11,54.4557,54.4559,59.6693,59.6628,40.1265,41.2287,11.0113,0.0,67.4232,29.1111,278.89,255.831,257.573,285.493,256.809,257.264,232.805,-51.9077,2.17974,117.53,44
1696.61,221.089,53.7679,53.7681,59.0434,59.0367,40.3244,40.1412,9.7797,0.0,67.4317,26.8712,276.373,254.436,255.484,278.674,253.652,253.694,228.21,-49.473,2.18024,117.435,45
1747.23,220.2,53.0708,53.0709,58.4523,58.4456,40.4606,40.6712,8.76791,1.12824,67.4416,23.7692,275.914,251.994,253.548,282.828,255.097,254.711,226.59,-60.4987,2.18216,117.392,46
1833.43,219.169,52.4057,52.4058,58.0042,57.9974,40.5273,40.8203,10.004,0.00736845,67.4508,24.7398,275.088,249.983,251.198,280.23,266.557,269.088,224.301,-55.644,2.18126,117.259,47
