hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.009,1813.32,72.9425,72.9425,72.9089,72.9088,78.3533,78.3431,119.662,114.87,67.0079,130.213,326.001,292.773,292.773,324.989,292.783,292.783,344.702,4.43481,0.00502425,43.976,1
850.688,1407.01,73.1718,73.1718,73.0897,73.0896,78.6035,78.3145,119.662,117.181,67.0078,117.43,323.291,293.011,292.996,323.355,292.876,292.876,343.933,-1.32348,0.191089,56.4587,2
850.642,1073.26,76.54,76.5399,76.5014,76.5009,77.8002,77.2772,119.662,119.662,67.0076,109.676,321.08,293.598,293.582,320.944,293.273,293.273,341.629,-4.52688,0.418761,69.4378,3
850.682,344.327,78.4492,78.4492,78.4115,78.4112,74.5911,73.8597,119.662,119.662,67.0075,103.357,319.049,294.35,294.33,318.79,293.736,293.735,336.959,-6.86578,0.604081,80.1546,4
850.961,325.862,79.3663,79.3662,79.3272,79.327,72.3745,71.2858,119.662,119.662,67.0073,98.0407,317.111,295.759,295.717,316.819,294.688,294.688,329.729,-8.18553,0.771397,89.5402,5
851.669,317.443,79.5938,79.5937,79.5675,79.5675,70.8388,69.4194,117.385,100.176,67.0072,94.2224,315.538,298.005,298.036,315.181,297.52,297.52,319.137,-9.08051,0.916155,95.8292,6
856.908,306.254,79.4551,79.455,79.4491,79.4492,69.5348,68.1822,108.701,80.6928,67.007,91.7328,314.66,297.057,297.216,314.139,296.809,296.81,305.259,-9.8802,1.01451,99.3875,7
918.19,298.153,79.0184,79.0183,79.0327,79.0328,67.992,67.1233,105.344,93.1121,67.0069,89.6067,312.731,295.25,295.36,313.124,295.89,295.89,299.747,-9.82337,1.09906,101.754,8
1140.3,294.136,78.4053,78.4052,78.4097,78.4098,66.0138,65.9351,79.9031,70.3968,67.0068,87.1918,311.277,294.021,294.103,311.607,294.305,294.305,297.199,-10.0444,1.17273,103.67,9
1193.25,290.125,77.6415,77.6405,77.6441,77.6432,62.1667,62.633,88.1609,74.4606,67.0396,88.4995,310.124,292.984,293.079,310.172,292.94,292.939,295.119,-7.661,1.2326,105.104,10
1054.2,285.52,76.7343,76.7336,76.7294,76.7289,58.9029,59.5006,83.7757,71.3815,67.1175,81.948,309.732,292.315,292.387,309.721,292.41,292.409,289.585,-12.1715,1.30527,106.746,11
976.99,282.096,76.0733,76.0719,76.0701,76.069,55.01,55.4543,68.353,56.9673,67.1515,87.0889,308.282,291.261,291.258,308.092,290.966,290.965,290.755,-6.7945,1.37149,108.209,12
949.928,278.547,75.6851,75.6824,75.6695,75.6678,53.0527,53.4525,54.7803,40.5147,67.1685,84.0937,307.673,290.795,290.913,307.588,290.686,290.686,289.955,-8.43431,1.42601,109.33,13
