hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.007,1685.97,72.9609,72.9609,72.9165,72.9165,78.3551,78.341,119.662,115.561,67.0079,128.856,326.157,292.752,292.753,324.927,292.761,292.761,344.691,3.4217,0.0078482,44.1,1
850.714,1154.59,73.215,73.215,73.1129,73.1128,78.6677,78.3171,119.662,116.636,67.0078,116.29,323.003,293.141,293.105,323.054,292.894,292.894,343.911,-1.80946,0.168595,54.386,2
850.657,499.876,76.1079,76.1078,76.053,76.0525,78.5413,77.9384,119.662,119.662,67.0076,107.286,320.409,293.889,293.831,320.315,293.289,293.289,341.569,-5.60459,0.452201,69.4873,3
850.699,341.053,77.9894,77.9894,77.956,77.9556,75.2397,74.0619,119.662,119.662,67.0075,100.001,318.039,294.86,294.795,317.857,293.774,293.774,336.795,-7.88971,0.698171,82.959,4
851.005,317.896,78.7017,78.7017,78.6758,78.6756,72.5345,71.0224,119.662,119.662,67.0073,94.4986,315.967,296.825,296.703,315.739,294.823,294.823,329.135,-9.32753,0.905861,93.5283,5
851.983,307.406,78.7399,78.7398,78.7171,78.7171,70.4743,68.9372,108.547,83.7672,67.0072,91.5497,314.655,297.036,297.148,314.223,296.587,296.587,317.524,-10.0012,1.06832,100.034,6
863.593,301.442,78.5083,78.5083,78.5107,78.5108,68.8519,67.4878,112.655,89.5173,67.007,90.0009,313.583,295.748,295.961,313.408,296.062,296.063,303.221,-10.0053,1.16075,103.34,7
972.064,295.332,77.8899,77.8899,77.8923,77.8925,67.0269,66.2833,87.0495,73.6997,67.0069,87.4146,311.682,294.312,294.419,311.915,294.463,294.463,297.753,-10.1891,1.23566,105.249,8
1080.74,290.899,77.1572,77.1571,77.1584,77.1585,64.1698,64.1609,68.6299,52.0395,67.0068,84.0975,310.29,292.97,293.131,310.246,292.878,292.878,295.179,-11.0482,1.29636,106.688,9
1000.51,291.909,76.5136,76.5124,76.51,76.5094,60.111,60.2886,85.8081,65.3809,67.0397,88.6802,309.186,291.924,292.12,309.056,291.885,291.885,293.113,-6.54477,1.34718,107.756,10
912.562,284.893,75.987,75.9855,75.9986,75.9979,57.6511,57.9292,107.248,93.7437,67.117,80.6284,308.636,291.317,291.405,308.913,291.474,291.473,291.904,-12.413,1.4164,109.211,11
894.733,281.288,75.4147,75.414,75.5365,75.5343,54.6976,55.4792,99.8174,86.4648,67.1506,85.1998,307.075,290.056,290.052,307.857,290.651,290.65,289.635,-7.77591,1.49991,110.928,12
933.297,276.118,75.0731,75.0692,75.0683,75.065,50.4012,52.7627,99.1924,91.0828,67.168,76.0332,308.707,289.14,289.296,306.307,289.371,289.37,287.697,-16.0855,1.57194,112.348,13
947.766,273.238,74.9684,74.9644,74.9543,74.9516,49.8282,51.4234,27.0384,0.0,67.1776,79.8781,307.875,291.557,291.706,307.15,290.979,290.979,291.692,-11.9885,1.63114,113.434,14
966.852,271.137,74.9686,74.9711,74.9545,74.9582,49.6762,51.4518,46.8693,5.01444,67.1846,79.187,308.338,292.19,292.571,307.69,291.719,291.72,292.618,-13.0233,1.67027,114.098,15
957.131,268.946,74.8682,74.8663,74.6779,74.6879,49.4405,50.9216,74.7161,18.891,67.1915,76.4734,307.024,290.697,291.161,305.876,289.936,289.936,290.615,-14.018,1.71619,114.817,16
941.235,264.635,74.5099,74.5062,74.2006,74.2105,47.1665,48.2629,62.9306,51.3351,67.1986,73.3996,306.007,289.294,289.424,303.99,287.149,287.147,288.03,-15.7476,1.77484,115.788,17
920.325,261.327,74.2404,74.238,73.9971,74.0059,43.6724,44.8552,57.144,41.2815,67.2059,72.996,304.054,288.292,288.468,305.208,287.62,287.609,285.753,-15.32,1.82629,116.631,18
923.789,259.674,74.2127,74.205,74.084,74.0863,43.0119,44.0285,58.5622,42.1308,67.2134,79.0163,305.915,290.734,290.91,308.745,292.231,292.232,290.33,-13.5719,1.88976,117.632,19
936.001,258.532,73.9446,73.9417,74.0915,74.0893,42.8677,43.9893,61.9547,37.6619,67.2208,75.287,304.58,289.318,289.592,309.41,291.457,291.458,289.767,-17.4472,1.95349,118.631,20
948.35,256.099,73.5215,73.5259,74.0122,74.0022,40.7824,43.6492,106.102,75.0597,67.2279,74.6982,303.498,284.6,285.085,306.03,291.326,291.328,286.66,-14.5927,2.0043,119.388,21
947.151,253.911,73.1537,73.1595,73.6934,73.6818,40.2574,42.955,74.1574,62.5034,67.2354,71.1646,302.196,291.299,291.29,302.614,286.358,286.358,322.25,-14.4441,2.07539,120.402,22
976.442,251.451,72.9706,72.9754,73.4125,73.4014,40.45,42.0901,74.0887,0.0,67.2419,70.4695,303.321,287.221,287.552,304.026,288.331,288.394,284.816,-16.5229,2.1211,120.853,23
961.157,249.646,72.8403,72.8436,73.1879,73.1778,41.2564,41.7242,24.6339,10.5422,67.2495,72.0099,304.087,288.922,289.037,304.517,289.044,289.121,286.748,-15.548,2.17149,121.335,24
965.237,248.03,72.5259,72.5287,72.8518,72.842,41.333,41.5227,27.6381,0.0,67.2566,68.0513,301.87,286.731,287.133,303.615,287.247,287.258,283.921,-18.4922,2.19389,121.462,25
957.335,246.166,72.0936,72.0954,72.3727,72.3635,40.7896,40.799,30.7627,0.682599,67.2653,66.1536,304.476,285.921,286.173,301.238,285.964,285.972,281.281,-21.2935,2.20315,121.315,26
960.177,244.453,71.5857,71.5871,71.8637,71.8545,40.2927,40.1328,40.8051,0.108218,67.2722,63.6697,300.157,284.388,285.154,301.392,284.889,284.894,278.825,-20.8463,2.21365,121.2,27
969.323,242.768,70.9788,70.9801,71.2697,71.2604,39.784,39.5742,40.7342,0.0836972,67.2804,61.8479,299.318,283.285,284.166,300.755,283.817,283.822,276.952,-22.2172,2.22513,121.109,28
980.356,241.136,70.3582,70.36,70.6819,70.6721,39.4235,39.2267,39.6273,0.0740198,67.2888,60.2601,298.511,282.309,283.255,300.193,282.869,282.874,275.294,-23.4583,2.23655,121.032,29
991.895,239.561,69.6919,69.6946,70.0776,70.0671,39.1896,39.104,37.2623,0.051113,67.2964,58.8134,297.728,281.389,282.42,299.666,281.973,281.978,273.759,-24.6169,2.24761,120.964,30
1005.3,238.039,69.0222,69.0257,69.479,69.4677,39.0993,39.1509,34.7837,0.0352371,67.305,57.2939,296.868,280.417,281.535,299.103,281.028,281.034,272.115,-25.8709,2.25796,120.898,31
1023.1,236.563,68.3436,68.348,68.8924,68.8803,39.1212,39.2968,32.6027,0.0188198,67.3138,55.7823,295.971,279.399,280.635,298.531,280.039,280.045,270.448,-27.1553,2.2676,120.83,32
1042.06,235.13,67.67,67.6753,68.321,68.3081,39.1609,39.4873,30.5726,0.0129697,67.3216,54.2795,295.023,278.308,279.628,297.932,278.976,278.983,268.755,-28.4498,2.27662,120.76,33
1063.65,233.735,66.9989,67.005,67.7679,67.7544,39.3157,39.7074,28.593,0.012214,67.3297,52.6591,294.087,277.216,278.637,297.339,277.912,277.919,266.909,-29.953,2.28504,120.69,34
1086.5,232.375,66.2775,66.2832,67.1994,67.1864,39.4016,39.9368,26.8848,0.00220527,67.3383,51.092,293.1,276.046,277.591,296.697,276.77,276.778,265.059,-31.3953,2.2929,120.617,35
1110.88,231.053,65.491,65.4911,66.6537,66.6466,39.3785,40.1407,25.2556,0.0,67.3466,49.457,292.087,274.793,276.42,296.01,275.542,275.552,263.081,-32.9425,2.30022,120.542,36
1136.94,229.769,64.6549,64.655,66.1172,66.11,39.3337,40.3956,23.7016,0.0,67.3556,47.753,291.132,273.549,275.231,295.34,274.321,274.333,261.021,-34.6685,2.30699,120.465,37
1164.58,228.524,63.8509,63.851,65.6195,65.6123,39.3871,40.6631,22.1787,0.0,67.3649,46.094,290.129,272.174,273.934,294.62,272.97,272.986,258.858,-36.3484,2.3132,120.385,38
1193.59,227.315,63.0265,63.0266,65.1237,65.1165,39.5053,40.9337,20.5908,0.0,67.3742,44.2911,289.148,270.788,272.6,293.937,271.607,271.625,256.499,-38.3498,2.31877,120.296,39
1223.86,226.138,62.2104,62.2106,64.6429,64.6356,39.6594,41.2043,18.9871,0.0,67.3823,42.4755,288.074,269.238,271.122,293.181,270.083,270.106,254.044,-40.3804,2.32364,120.197,40
1257.93,224.984,61.4067,61.4069,64.175,64.1677,39.8482,41.4768,17.323,0.0,67.3915,40.5683,286.862,267.611,269.546,292.31,268.479,268.506,251.391,-41.8685,2.32791,120.095,41
1297.7,223.856,60.612,60.6121,63.7266,63.7193,40.0262,41.7955,15.6728,0.0,67.4002,38.5607,285.561,265.864,267.87,291.487,266.744,266.775,248.51,-43.4934,2.33154,119.988,42
1529.68,222.764,59.8204,59.8205,63.2746,63.2673,40.1814,42.1329,14.5298,0.0,67.4095,36.7809,284.06,263.813,265.528,289.705,264.725,264.758,245.31,-44.0219,2.33449,119.875,43
1520.92,221.703,59.0383,59.0384,62.8351,62.8278,40.3395,42.321,13.106,0.0,67.4191,34.2001,282.377,261.566,262.36,288.385,262.739,262.556,241.731,-46.3417,2.33687,119.758,44
1593.68,220.705,58.2728,58.2729,62.3979,62.3906,40.538,42.6591,11.7909,0.0453654,67.4285,32.2323,281.571,259.768,261.882,287.185,260.672,260.89,238.539,-48.1887,2.3385,119.635,45
1651.65,219.762,57.5424,57.5426,61.9616,61.9544,40.723,42.8162,10.66,0.66668,67.4375,30.1812,279.874,257.631,259.205,285.066,258.836,259.42,235.091,-49.5392,2.33988,119.518,46
1429.51,218.728,56.795,56.7951,61.1647,61.1586,41.0531,42.9758,9.84769,0.487964,67.447,28.4043,278.703,255.532,256.484,283.331,262.629,258.878,231.777,-51.0804,2.34134,119.47,47
2236.67,218.104,56.1288,56.129,60.4863,60.4793,41.1438,39.8005,8.69593,0.0,67.4567,25.939,275.469,257.739,253.199,281.196,253.96,253.163,225.921,-53.9576,2.34107,119.406,48
1915.74,217.194,55.3553,55.3555,59.9916,59.9846,41.035,41.7472,8.05466,4.07114,67.4661,24.9268,272.191,256.045,253.24,280.939,258.388,253.091,225.641,-55.9295,2.34253,119.46,49
2314.99,216.275,54.4117,54.4119,59.5305,59.5235,39.94,42.2427,8.68236,1.73692,67.4756,24.391,266.804,248.377,248.995,276.013,269.818,269.358,224.799,-52.2268,2.34204,119.341,50
2222.53,215.41,53.7376,53.7377,59.0673,59.0604,40.762,42.7199,6.93638,1.14274,67.4858,21.4587,270.847,246.512,247.039,276.748,270.947,271.386,217.505,-60.213,2.3395,119.18,51
2287.57,214.549,53.1282,53.1283,58.6644,58.6575,41.5565,42.8496,6.26409,0.551476,67.4963,19.1653,269.659,259.028,244.586,276.159,268.983,271.826,212.237,-66.0078,2.33597,119.118,52
2185.09,213.716,52.5598,52.5599,58.2727,58.2658,41.6236,43.2768,6.11003,0.500744,67.5058,17.4219,267.992,240.656,241.868,273.342,271.4,271.455,207.517,-68.4999,2.33275,119.116,53
2141.95,212.876,52.06,52.0601,57.8891,57.8822,42.0652,43.3131,5.53369,0.0,67.5158,16.2597,266.43,250.315,239.59,272.679,270.291,269.836,203.317,-71.607,2.32793,119.042,54
2051.78,212.091,51.5875,51.5876,57.5545,57.5475,42.508,43.5119,4.99715,0.289716,67.5255,15.4088,265.349,259.678,238.397,271.525,269.857,262.319,202.211,-72.6155,2.32301,118.992,55
2018.28,211.287,51.1608,51.1609,57.2569,57.25,42.6879,44.0102,4.82174,0.0,67.5354,13.9795,265.705,246.953,233.8,263.026,271.128,270.881,197.327,-76.1429,2.31751,118.98,56
2102.88,210.547,50.7622,50.7623,56.9722,56.9653,42.9952,44.3108,4.18511,0.649849,67.5453,12.4656,262.803,239.856,232.049,266.537,270.977,271.906,192.996,-81.7026,2.31101,118.926,57
2135.61,209.779,50.3914,50.3915,56.7088,56.7019,43.1567,44.579,3.50564,0.863929,67.5552,11.06,258.927,249.314,230.213,264.635,271.644,271.849,188.149,-86.8393,2.30386,118.864,58
