hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.004,3071.32,72.9137,72.9137,72.8999,72.8999,78.3557,78.3483,113.762,108.182,67.0079,149.781,325.675,292.852,292.852,325.227,292.865,292.865,344.743,16.2334,0.0,43.524,1
850.714,2891.78,73.0259,73.0259,72.9564,72.9563,78.4544,78.2828,114.409,110.969,67.0078,124.534,325.531,292.853,292.85,324.835,292.784,292.784,344.085,1.2639,0.0559824,48.4007,2
850.622,3086.4,73.2278,73.2278,73.1256,73.1255,78.7431,78.2633,114.759,110.571,67.0076,120.306,323.936,293.147,293.143,323.839,292.951,292.951,341.977,0.0523207,0.114848,51.8902,3
850.603,3025.2,73.478,73.4779,73.31,73.3099,78.8551,78.2562,115.422,111.183,67.0075,117.824,323.148,293.523,293.519,322.966,293.139,293.139,337.825,-0.846049,0.176438,55.7252,4
850.714,1931.47,75.8246,75.8245,75.7318,75.7313,78.9567,78.0681,114.997,110.453,67.0073,116.481,322.633,293.959,293.953,322.479,293.296,293.296,331.838,-1.25597,0.229808,59.1727,5
851.062,558.919,77.9599,77.9599,77.9031,77.9026,76.3324,74.809,114.683,110.273,67.0072,114.685,322.104,294.352,294.346,321.978,293.425,293.425,325.211,-1.97818,0.282896,63.3483,6
852.021,349.064,79.2339,79.2338,79.1759,79.1756,74.0348,72.6676,114.586,111.242,67.007,110.943,320.991,294.812,294.806,320.823,293.656,293.656,318.749,-3.52231,0.334322,67.5692,7
855.17,336.168,80.0415,80.0414,79.997,79.9969,72.5164,71.3284,113.399,108.468,67.0069,105.505,319.152,295.484,295.474,319.029,294.214,294.214,313.148,-5.67047,0.382132,71.246,8
864.479,325.194,80.5474,80.5474,80.5205,80.5204,71.1645,70.0573,112.426,108.689,67.0068,100.093,317.189,296.196,296.186,317.096,295.056,295.056,308.704,-6.98324,0.426073,74.2672,9
892.056,314.857,80.6608,80.6607,80.6454,80.6454,69.8691,68.9034,111.413,107.462,67.0066,96.0278,315.5,296.679,296.672,315.42,295.77,295.77,305.276,-7.86065,0.467001,76.7607,10
