hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.019,1671.57,72.9508,72.9507,72.9116,72.9116,78.3539,78.3418,119.662,115.818,67.0079,129.725,326.086,292.761,292.762,324.955,292.771,292.771,344.696,4.0426,0.00661535,44.0453,1
850.707,1201.1,73.7423,73.7423,73.6597,73.6592,78.6376,78.3186,119.662,117.643,67.0078,116.439,323.077,293.069,293.044,323.135,292.878,292.878,343.92,-1.78738,0.209882,57.2636,2
850.651,427.383,76.689,76.6889,76.6465,76.646,77.5159,76.8919,119.662,119.662,67.0076,108.197,320.711,293.734,293.704,320.58,293.287,293.287,341.591,-5.23678,0.461857,71.1778,3
850.694,328.244,78.3392,78.3391,78.3027,78.3023,74.4784,73.5564,119.662,119.662,67.0075,100.991,318.391,294.624,294.589,318.137,293.81,293.81,336.855,-7.63462,0.667161,82.7814,4
850.987,315.788,78.9994,78.9994,78.9724,78.9722,72.2493,70.9758,119.662,119.662,67.0073,95.5471,316.328,296.344,296.268,315.989,294.902,294.902,329.471,-9.00113,0.849724,92.2836,5
851.773,306.336,79.0714,79.0714,79.0454,79.0455,70.5245,69.112,111.697,92.4363,67.0072,92.2402,314.917,297.294,297.388,314.45,296.846,296.846,318.23,-9.79062,1.00351,98.4559,6
860.743,300.713,78.8541,78.8541,78.8554,78.8555,69.0775,67.7306,113.673,86.5862,67.007,90.3723,313.902,296.143,296.345,313.616,296.304,296.304,303.771,-10.0642,1.09518,101.682,7
975.471,294.598,78.3066,78.3066,78.3132,78.3133,67.4008,66.6449,92.982,80.2577,67.0069,88.1172,312.046,294.615,294.724,312.389,295.014,295.014,298.463,-10.153,1.17286,103.736,8
1233.52,289.694,77.6417,77.6417,77.64,77.6401,64.9467,65.021,71.8107,61.2779,67.0068,84.8313,310.65,293.376,293.472,310.636,293.257,293.257,295.833,-10.8475,1.2377,105.293,9
1189.11,289.856,76.9307,76.9298,76.938,76.9373,61.0544,61.1973,88.7655,72.5673,67.0385,87.5252,309.606,292.315,292.416,309.567,292.196,292.195,293.591,-7.79951,1.29185,106.538,10
