hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.021,1658.65,72.957,72.957,72.9147,72.9147,78.3545,78.3414,119.662,115.934,67.0079,129.381,326.128,292.756,292.756,324.938,292.765,292.765,344.693,3.78347,0.00736383,44.0781,1
850.717,1235.57,73.7574,73.7574,73.6673,73.6669,78.6607,78.3193,119.662,117.296,67.0078,115.983,322.957,293.11,293.074,323.024,292.883,292.883,343.914,-1.99229,0.218616,57.6541,2
850.654,428.233,76.7033,76.7033,76.6545,76.654,77.5448,76.8533,119.662,119.662,67.0076,107.577,320.53,293.852,293.807,320.417,293.299,293.299,341.573,-5.51154,0.487108,72.2226,3
850.698,328.954,78.2957,78.2956,78.2583,78.258,74.5461,73.4601,119.662,119.662,67.0075,100.14,318.123,294.823,294.772,317.906,293.83,293.83,336.811,-7.88825,0.703469,84.2381,4
850.999,316.482,78.882,78.882,78.8563,78.8562,72.2858,70.8428,119.662,119.662,67.0073,94.7429,316.084,296.723,296.619,315.788,294.963,294.962,329.381,-9.28311,0.894503,93.7693,5
851.917,306.648,78.8991,78.8991,78.8758,78.8758,70.4723,68.9711,108.039,84.7937,67.0072,91.6829,314.713,297.108,297.209,314.278,296.675,296.676,318.033,-9.96748,1.05068,99.7988,6
863.115,301.156,78.654,78.654,78.6557,78.6558,68.9617,67.6058,112.766,89.4865,67.007,90.1332,313.643,295.824,296.032,313.442,296.105,296.106,303.359,-9.97199,1.14036,102.897,7
997.492,294.899,78.055,78.0549,78.0578,78.0579,67.2436,66.487,88.3429,75.242,67.0069,87.635,311.784,294.382,294.491,312.019,294.568,294.568,297.92,-10.1327,1.21461,104.79,8
1223.21,290.022,77.3632,77.3631,77.3612,77.3613,64.3961,64.3562,68.2415,56.2418,67.0068,84.4776,310.369,293.097,293.21,310.291,292.937,292.936,295.334,-10.8368,1.2762,106.241,9
1188.73,291.105,76.6752,76.6739,76.6728,76.6722,60.3742,60.396,85.6966,62.8128,67.0425,89.4425,309.384,292.115,292.27,309.221,291.963,291.962,293.247,-6.20002,1.32619,107.331,10
