hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.015,1757.16,72.9892,72.9892,72.9268,72.9267,78.3592,78.3398,119.662,114.289,67.0079,128.94,326.231,292.746,292.746,324.906,292.754,292.754,344.686,3.40166,0.00855483,44.1368,1
850.714,1263.05,73.8642,73.8643,73.7189,73.7185,78.778,78.2959,119.662,113.016,67.0078,115.38,322.705,293.349,293.239,322.843,292.876,292.876,343.899,-2.2308,0.220858,57.7875,2
850.658,435.221,76.8029,76.8029,76.7245,76.7241,77.7517,76.6838,119.662,115.656,67.0076,106.201,319.954,294.488,294.328,319.973,293.273,293.273,341.53,-5.97205,0.517763,73.5981,3
850.724,329.981,78.228,78.2279,78.1942,78.1939,74.9488,73.1079,119.662,118.393,67.0075,98.9262,317.483,295.833,295.67,317.457,293.797,293.797,336.708,-8.00164,0.751542,86.1464,4
851.067,317.227,78.6332,78.6331,78.6076,78.6075,72.4612,70.5127,119.662,104.716,67.0073,93.854,315.604,297.691,297.783,315.37,294.945,294.945,329.193,-9.39161,0.941984,95.4258,5
852.631,307.919,78.6393,78.6393,78.6325,78.6325,70.5151,68.8107,104.88,70.9623,67.0072,91.4385,314.588,296.952,297.148,314.114,296.533,296.534,317.54,-10.0106,1.09426,101.098,6
870.375,302.007,78.1625,78.1624,78.1766,78.1767,68.4916,67.5371,117.913,90.5149,67.007,89.0299,312.315,293.962,294.161,313.154,295.727,295.727,302.113,-10.2635,1.19349,104.324,7
941.558,296.923,77.1536,77.1536,77.305,77.3051,66.1083,66.5245,68.4835,51.2911,67.0069,87.1416,311.238,293.482,293.581,311.753,294.331,294.331,298.077,-10.2273,1.28502,106.537,8
873.318,296.959,76.4455,76.4454,76.4695,76.4696,58.3666,63.3939,119.662,0.0,67.0068,81.8059,309.8,289.501,292.098,310.353,292.787,292.786,294.657,-12.9047,1.34605,107.994,9
893.673,290.338,75.898,75.8975,75.9226,75.9226,56.3372,61.4604,119.662,14.4909,67.0387,84.7127,311.232,290.212,294.901,309.715,292.468,292.467,296.096,-11.5199,1.4305,109.705,10
1052.46,283.401,75.5813,75.5789,75.5935,75.5936,55.7127,60.8389,81.4234,79.4983,67.1165,84.2448,310.296,293.16,293.993,309.677,292.557,292.557,295.941,-10.9413,1.48687,110.934,11
902.982,280.318,75.0946,75.0881,75.0408,75.0402,54.7546,60.2321,42.4676,0.0,67.1512,82.7142,309.918,293.088,293.512,309.025,292.093,292.092,294.075,-11.7513,1.53981,111.9,12
976.122,275.732,74.6283,74.6224,74.4167,74.4159,53.5305,58.5322,72.5805,44.2097,67.1684,78.2107,308.505,291.49,291.843,307.434,290.891,290.891,291.641,-14.0089,1.58436,112.662,13
1028.83,273.385,74.2581,74.2519,74.0117,74.0104,52.0054,56.3473,77.7982,63.9602,67.1779,77.7075,307.107,290.285,290.454,307.103,290.451,290.451,289.519,-13.0378,1.64441,113.706,14
1016.04,269.728,73.9855,73.9785,73.7497,73.7484,50.8702,55.1244,66.0395,52.0034,67.1849,75.6099,306.605,290.184,290.339,307.12,290.241,290.24,289.235,-14.8718,1.71175,114.913,15
1018.43,268.372,73.6123,73.6045,73.3459,73.3483,49.3292,53.0604,63.6287,43.2924,67.1918,76.8729,305.694,289.267,289.488,305.158,289.192,289.192,287.633,-12.3418,1.76827,115.874,16
1008.19,266.04,73.377,73.3774,73.1426,73.1489,47.7142,50.9756,56.7373,1.14277,67.1989,73.3548,307.902,291.377,292.813,306.36,291.779,291.796,287.687,-17.6839,1.82272,116.763,17
999.036,263.119,72.7729,72.7769,72.5229,72.523,45.8189,49.0626,55.541,37.6603,67.2064,66.6761,300.113,285.121,285.199,300.836,285.753,285.753,282.139,-17.1132,1.87663,117.63,18
977.644,261.33,72.2971,72.301,72.0434,72.0435,42.4478,45.3596,58.0955,0.0,67.2138,68.9283,301.251,285.29,285.64,301.519,285.847,285.848,280.226,-15.5213,1.91398,118.148,19
1002.09,258.76,71.7169,71.721,71.6762,71.6763,40.3504,42.7697,51.7568,17.1006,67.2212,65.6695,301.827,285.445,285.802,302.923,285.861,285.861,280.405,-20.2457,1.95471,118.693,20
1037.91,256.447,71.0681,71.0718,71.2548,71.2542,38.6431,41.1752,47.8472,13.9954,67.2287,64.2371,301.531,284.716,285.071,302.62,285.17,285.171,279.075,-21.4625,1.99155,119.106,21
1068.74,254.201,70.3734,70.3766,70.7459,70.7378,37.4835,39.9566,47.8268,14.6683,67.2363,62.3476,300.444,283.668,284.053,301.754,284.228,284.227,277.28,-22.6592,2.01662,119.127,22
1082.9,252.152,69.6761,69.6821,70.2025,70.1918,36.924,39.0479,42.8478,11.6715,67.2445,60.9962,299.6,282.864,283.239,301.568,283.416,283.417,275.894,-23.991,2.03713,119.146,23
1080.18,250.165,69.0091,69.0159,69.641,69.629,36.8916,38.4796,38.8146,6.73839,67.2523,59.5808,298.686,281.992,282.397,301.117,282.584,282.585,274.461,-25.1686,2.05374,119.135,24
1086.55,248.248,68.3418,68.3492,69.0892,69.0761,37.2156,38.2604,37.8601,4.6696,67.2606,58.1258,297.832,281.048,281.494,300.468,281.683,281.685,272.943,-26.2358,2.06687,119.077,25
1101.07,246.402,67.6732,67.6813,68.5522,68.5379,37.6227,38.3309,37.5444,4.09957,67.2686,56.717,296.932,280.088,280.561,299.855,280.764,280.766,271.418,-27.3256,2.0784,119.003,26
1116.47,244.625,67.0004,67.009,68.0282,68.0129,37.9595,38.511,36.95,3.75016,67.2766,55.3613,295.994,279.132,279.624,299.257,279.842,279.844,269.916,-28.4066,2.08928,118.929,27
1131.66,242.91,66.3244,66.3332,67.5179,67.5018,38.2367,38.7187,36.0369,3.47469,67.2845,54.0325,295.166,278.176,278.685,298.665,278.911,278.914,268.424,-29.4983,2.09957,118.856,28
1148.03,241.253,65.6325,65.6326,67.0347,67.0284,38.4561,38.924,35.1502,3.60944,67.2926,52.7262,294.505,277.212,277.729,298.098,277.968,277.972,266.925,-30.6246,2.1095,118.788,29
1166.09,239.652,64.9133,64.9134,66.6019,66.5941,38.5629,39.1758,34.124,3.80703,67.3007,51.429,293.83,276.235,276.754,297.552,277.006,277.013,265.402,-31.7974,2.1191,118.725,30
1184.44,238.099,64.2183,64.2184,66.1915,66.1837,38.7167,39.4445,32.1337,3.70004,67.309,50.0984,293.095,275.223,275.744,296.999,276.004,276.012,263.817,-33.0482,2.12829,118.664,31
1201.34,236.59,63.5497,63.5498,65.7987,65.7909,38.9404,39.677,29.3309,2.98104,67.3175,48.6656,292.294,274.13,274.666,296.416,274.915,274.926,262.09,-34.4526,2.13677,118.601,32
1222.7,235.127,62.9056,62.9057,65.4207,65.4129,39.1713,39.8694,26.4128,1.90164,67.3259,47.0791,291.435,272.916,273.506,295.778,273.7,273.713,260.122,-36.0729,2.14436,118.531,33
1260.12,233.711,62.2824,62.2825,65.0559,65.0482,39.3834,40.0388,23.6556,1.03126,67.3346,45.331,290.465,271.551,272.249,295.089,272.34,272.356,257.885,-37.9438,2.15107,118.452,34
1299.3,232.34,61.6319,61.632,64.6714,64.6638,39.5517,40.1887,21.1377,0.460956,67.3433,43.4523,289.399,270.043,270.935,294.349,270.842,270.86,255.395,-40.0381,2.15695,118.363,35
1334.45,231.005,60.962,60.9621,64.2761,64.2685,39.6242,40.3247,18.9146,0.0814088,67.3517,41.4782,288.185,268.406,269.792,293.562,269.218,269.24,252.686,-42.057,2.16212,118.267,36
1373.39,229.699,60.2776,60.2777,63.8758,63.8682,39.7312,40.482,16.9128,0.0359717,67.3608,39.3824,286.843,266.617,268.307,292.549,267.441,267.467,249.714,-43.5352,2.16664,118.166,37
1588.35,228.448,59.5738,59.5739,63.4671,63.4597,39.8321,40.6522,15.1663,0.0,67.3697,37.1374,285.237,264.604,265.542,291.483,265.484,265.513,246.41,-45.3256,2.17048,118.059,38
1611.06,227.31,58.8,58.8001,63.0154,63.0081,39.7417,40.7063,13.5741,2.78432,67.3785,34.6594,282.74,262.135,262.639,288.336,263.506,262.886,242.386,-45.6167,2.1735,117.94,39
1688.88,226.042,58.095,58.0951,62.5637,62.5564,39.9839,40.7423,11.9729,0.0,67.3873,32.3179,282.781,259.994,261.418,287.279,260.738,260.969,238.578,-48.1454,2.17558,117.808,40
1833.05,224.972,57.3869,57.387,62.0981,62.0908,40.0815,40.8566,10.9835,0.0,67.3963,29.833,281.241,257.382,259.048,285.177,258.176,258.139,234.284,-50.2714,2.17685,117.671,41
1903.66,223.864,56.7121,56.7123,61.5996,61.5925,40.3822,41.0361,10.0441,0.0,67.4051,28.2917,279.019,255.688,256.276,285.049,257.205,256.352,230.916,-53.0155,2.17901,117.599,42
1909.24,222.745,56.0358,56.036,61.1354,61.1282,40.5467,40.9339,9.91688,0.0,67.4147,27.3913,279.538,254.185,254.655,280.805,258.988,260.967,229.138,-50.5451,2.18147,117.671,43
1877.88,221.898,55.3663,55.3664,60.7118,60.7047,40.6514,41.589,8.34751,2.92646,67.4241,24.5871,276.14,263.464,253.498,282.449,266.725,266.162,224.388,-58.2111,2.18285,117.73,44
