hmi_RCSCT5_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT405_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT1734_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,time
851.0,2587.42,72.9171,72.9171,72.8992,72.8992,78.3553,78.3471,115.706,112.565,67.0079,143.666,325.788,292.831,292.831,325.163,292.843,292.843,344.73,12.7061,0.0,43.6585,1
850.662,2424.57,73.0804,73.0803,73.0136,73.0135,78.517,78.292,118.983,112.876,67.0078,121.805,324.52,292.896,292.891,324.441,292.817,292.817,344.015,0.472819,0.0881588,50.4335,2
850.615,2346.02,73.3284,73.3284,73.2217,73.2216,78.7867,78.3454,119.662,113.727,67.0076,116.423,322.862,293.29,293.282,322.734,293.084,293.084,341.827,-1.52507,0.196657,56.8876,3
850.625,1327.78,76.7292,76.7291,76.6771,76.6766,77.8305,77.1814,119.662,114.891,67.0075,112.195,321.499,293.762,293.753,321.264,293.342,293.342,337.461,-3.13392,0.295825,63.0811,4
850.824,361.089,78.7859,78.7859,78.7252,78.7248,74.7907,73.8927,119.662,115.251,67.0073,108.823,320.401,294.363,294.353,320.144,293.606,293.606,330.952,-4.46845,0.388028,69.9133,5
851.291,339.939,80.0568,80.0567,80.0,79.9997,72.7349,71.4825,119.575,114.525,67.0072,104.65,319.008,295.326,295.31,318.81,294.213,294.213,323.005,-6.05947,0.473543,76.1478,6
852.824,328.337,80.6864,80.6863,80.6392,80.6391,71.4825,69.6151,118.484,113.531,67.007,100.085,317.409,296.632,296.612,317.119,295.234,295.234,312.203,-7.20791,0.550543,80.9266,7
859.533,315.767,80.7329,80.7328,80.7235,80.7235,70.4265,68.3103,108.193,110.381,67.0069,95.9364,315.617,298.072,298.048,315.511,296.055,296.055,305.507,-8.03735,0.620583,84.5406,8
884.647,305.225,80.492,80.4919,80.4838,80.4838,69.0295,67.497,90.9581,88.9037,67.0068,92.5847,314.416,297.358,297.368,314.281,297.02,297.019,302.898,-9.05548,0.68568,87.4324,9
996.184,295.48,80.2111,80.211,80.2136,80.2137,67.4863,66.5866,93.0854,89.3636,67.0066,90.6323,313.367,296.401,296.423,313.325,296.326,296.326,301.133,-9.3473,0.746665,89.8552,10
1132.8,286.419,79.7674,79.7674,79.7776,79.7777,65.7752,65.5847,106.227,104.655,67.0436,89.8025,312.397,295.443,295.454,312.698,295.96,295.96,299.804,-9.26005,0.802605,91.8742,11
1059.57,280.574,79.2685,79.2685,79.2851,79.2851,63.2457,64.189,109.18,107.97,67.1189,88.2491,311.607,294.756,294.764,312.086,295.449,295.449,298.615,-9.7546,0.854694,93.6189,12
962.646,277.065,78.6733,78.6722,78.6837,78.6828,60.7883,62.2036,109.236,108.028,67.1525,87.218,310.797,294.116,294.125,311.121,294.579,294.578,297.478,-9.53868,0.904762,95.1627,13
933.735,274.266,78.0054,78.0046,78.0111,78.0105,58.7508,60.3723,105.715,104.678,67.1692,86.4361,310.139,293.585,293.593,310.369,293.878,293.877,296.373,-9.36303,0.954124,96.609,14
981.16,271.512,77.4259,77.4246,77.4283,77.4271,57.0999,58.7842,104.042,102.922,67.1779,87.7316,309.41,293.142,293.151,309.543,293.26,293.258,295.674,-7.58606,1.00343,97.9562,15
1059.41,266.833,77.0773,77.0757,77.0761,77.0746,56.2582,57.8964,100.583,99.5694,67.1851,85.7353,309.067,292.891,292.899,309.03,292.847,292.845,294.957,-8.58287,1.05372,99.3039,16
1079.68,263.774,76.8649,76.8638,76.8631,76.862,55.6323,57.1385,96.7872,95.7059,67.1917,86.6745,308.46,292.492,292.501,308.446,292.425,292.424,293.923,-7.27712,1.10172,100.511,17
1043.22,260.79,76.5923,76.5937,76.5892,76.5907,54.5378,55.8882,82.2658,80.9379,67.1984,89.4749,307.699,292.047,292.058,307.614,291.942,291.941,292.78,-4.49226,1.15254,101.746,18
1014.66,258.738,76.277,76.2784,76.2688,76.2704,52.8903,54.0435,61.9684,57.5755,67.2051,91.7951,307.192,291.716,291.739,307.03,291.587,291.586,291.668,-2.36911,1.2072,103.025,19
978.299,258.072,76.067,76.068,76.0416,76.0435,51.6837,52.3261,86.4223,0.0,67.212,87.0924,309.857,292.518,293.395,306.724,291.518,291.519,292.453,-8.36663,1.25677,104.139,20
