Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.024,102.865,1408.67,42.1476,309.056,850.993,381.0,100.015,1770.45,72.993,72.993,72.928,72.9279,0,0,564.673,564.674,563.125,563.125,1136.77,1141.16,78.3597,78.3396,54.1468,54.1038,0.0,0.0,119.662,113.777,113.535,113.772,52.6966,67.0079,128.933,128.933,156.805,0.0211296,308.928,326.234,292.746,308.987,292.746,324.906,292.754,292.754,333.641,293.058,293.058,344.686,344.782,40.3762,308.998,3.39379,3.39379,5.49475,4.41954,1.2618,0.139869,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.67,53.7876,27.6961,0.00852882,44.1365,0.263007,1408.67,0.00164564
1.000,100.886,102.616,1410.56,31.8079,307.271,850.713,357.568,100.134,1286.11,73.8766,73.8767,73.7257,73.7253,0,0,600.209,600.224,552.173,552.131,1127.44,1145.04,78.7901,78.2942,55.0036,54.0039,0.0,0.0,119.662,111.378,117.258,117.223,49.7,67.0078,115.36,115.36,155.007,0.0,308.114,322.68,293.377,308.167,293.257,322.89,292.877,292.877,320.01,293.042,293.042,343.899,344.782,40.3762,308.167,-2.29265,-2.29265,6.02939,4.03188,1.2618,0.1342,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.56,53.7876,42.4916,0.219706,57.7324,0.263085,1410.56,0.00164564
2.000,99.4603,100.551,206.976,10.5547,300.665,850.657,201.359,16.1512,437.345,76.8187,76.8187,76.7394,76.7389,0,0,201.435,201.532,90.3268,89.7308,1107.85,1125.66,77.7716,76.6731,52.8564,50.4441,0.0,0.0,119.662,115.03,119.662,119.662,41.1044,67.0076,106.19,106.19,150.06,0.0,307.306,319.93,294.546,307.238,294.377,319.951,293.269,293.269,316.907,292.992,292.992,341.527,344.782,40.3762,307.306,-5.95818,-5.95818,6.48273,3.70907,1.2618,0.129078,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.976,53.7876,100.0,0.511,73.2972,0.264248,206.976,0.306782
3.000,88.624,89.3009,65.1794,8.25607,300.466,850.725,45.1485,4.9822,330.5,78.2474,78.2474,78.2132,78.2129,0,0,232.251,232.319,162.865,162.373,1038.49,1055.47,74.9831,73.0861,46.733,42.5673,0.0,0.0,119.662,118.094,119.662,119.662,25.414,67.0075,99.0496,99.0496,140.789,0.0,306.76,317.484,295.899,306.638,295.73,317.475,293.792,293.792,316.775,292.883,292.883,336.706,344.782,40.3762,306.76,-7.92575,-7.92575,6.53817,3.59522,1.2618,0.128775,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1794,53.7876,100.0,0.739189,85.6638,0.267286,65.1794,24.3926
4.000,79.1141,79.738,25.117,7.94886,300.346,851.069,0.0,2.01729,317.686,78.6564,78.6563,78.6305,78.6304,0,0,225.434,225.472,193.845,193.609,838.2,852.399,72.5203,70.509,41.3248,36.9081,0.0,0.0,119.662,109.503,119.369,119.323,5.05505,67.0073,93.9116,93.9116,127.447,0.0,306.772,315.663,297.783,306.751,297.969,315.388,294.917,294.917,316.302,292.714,292.714,329.198,344.782,40.3762,306.772,-9.41203,-9.41203,7.93714,3.36249,1.2618,0.126676,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.117,53.7876,100.0,0.929292,94.9914,0.27152,25.117,121.538
5.000,73.2245,73.5871,4.24985,7.72426,300.253,852.569,0.0,0.431003,308.408,78.6739,78.6738,78.6664,78.6664,0,0,221.584,221.645,189.309,189.3,705.054,714.769,70.5753,68.8144,37.0537,33.1869,0.0,0.0,110.825,76.6348,103.404,103.356,0.0,67.0072,91.5444,91.5444,119.522,0.0,305.946,314.625,297.008,305.767,297.209,314.135,296.558,296.558,315.237,292.461,292.461,317.57,344.782,40.3762,305.946,-9.9743,-9.9743,9.33043,3.36109,1.2618,0.126292,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.24985,53.7876,100.0,1.08091,100.704,0.276203,4.24985,136.02
6.000,67.0392,64.8925,-13.0105,7.56671,300.178,866.017,0.0,0.0,302.201,77.9618,77.9618,78.0978,78.098,0,0,153.504,153.557,191.643,191.728,587.637,583.518,68.5364,67.5574,32.5764,30.4266,0.0,0.0,119.542,91.9539,79.1175,79.0508,0.0,67.007,88.9565,88.9565,119.522,0.0,303.578,312.318,293.954,304.002,294.159,313.235,295.794,295.795,300.873,292.145,292.145,302.101,344.782,40.3762,304.648,-10.3965,-10.3965,10.5111,3.07963,1.2618,0.123385,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.18199,104.014,0.280339,0.0,136.745
7.000,57.1515,57.4067,-17.935,7.41553,300.109,1168.88,0.0,0.0,297.201,77.2472,77.2471,77.2314,77.2315,0,0,56.3504,56.3805,226.204,226.464,474.084,457.08,62.6503,66.627,22.7455,28.6034,0.0,0.0,119.662,119.662,94.3664,94.3641,0.0,67.0069,86.3197,86.3197,119.522,0.0,301.692,310.961,292.301,301.881,292.413,311.008,293.331,293.331,295.998,292.027,292.031,295.794,344.782,40.3763,302.436,-10.0881,-10.0881,11.4317,1.76693,1.2618,0.123329,0.0,0.0,1.73899,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.26951,106.162,0.283841,0.0,140.288
8.000,45.8958,43.9008,-18.8721,7.34994,300.055,1045.81,0.0,0.0,293.897,76.5291,76.529,76.6,76.6,0,0,29.1569,29.1704,203.651,203.78,345.143,321.409,59.1388,64.0717,18.5367,26.7285,0.0,0.0,119.662,0.0,92.9167,92.8894,0.0,67.0068,87.103,87.103,119.522,0.0,300.614,309.381,291.112,301.476,292.179,310.902,293.593,293.592,297.185,292.07,292.077,297.28,344.782,40.3763,302.383,-9.40406,-9.40406,12.1591,1.60863,1.2618,0.133475,0.0,0.0275924,3.06612,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.35736,108.203,0.287346,0.0,141.856
9.000,20.4205,16.1346,-19.2813,7.23889,300.004,960.184,0.0,0.0,288.325,76.0655,76.0655,76.18,76.18,0,0,57.2242,57.2986,151.527,151.565,190.871,177.632,56.6858,63.0723,14.3901,26.9342,0.0,0.0,30.016,13.3601,106.367,106.445,0.0,67.0406,87.939,87.939,119.522,0.0,302.361,312.334,294.577,302.259,294.792,310.52,293.318,293.317,297.488,292.097,292.113,297.656,344.782,40.3769,302.361,-10.2264,-10.2264,12.618,1.45152,1.2618,0.124669,0.0,9.11191,21.0436,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.41784,109.505,0.290396,0.0,141.223
