Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,101.864,102.966,1408.68,48.917,309.056,851.011,381.0,100.016,2028.14,73.0291,73.029,72.9394,72.9394,0,0,565.943,565.943,562.743,562.743,1136.48,1141.3,78.3666,78.3666,78.3384,54.1605,54.101,0.0,0.0,119.662,112.703,112.006,111.938,52.6894,67.0079,129.646,129.646,156.802,0.0224413,308.918,326.238,292.75,308.982,292.749,324.914,292.756,292.756,333.787,293.058,293.058,344.684,344.782,40.3762,308.995,3.83989,3.83989,5.49386,4.42157,1.2618,0.139867,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.68,53.7876,27.6955,0.00721712,44.0928,0.263007,1408.68,0.00164564
1.000,100.667,102.776,1410.79,40.6807,307.275,850.694,357.568,100.149,1648.08,73.9474,73.9474,73.7613,73.7609,0,0,608.541,608.558,546.409,546.363,1124.82,1146.68,78.8971,78.8971,78.2591,55.2165,53.9269,0.0,0.0,119.662,104.103,114.917,115.211,49.689,67.0078,115.647,115.647,155.018,0.0,308.163,322.621,293.592,308.215,293.393,322.875,292.853,292.854,319.936,293.042,293.042,343.896,344.782,40.3762,308.215,-2.07706,-2.07706,6.02127,4.03755,1.2618,0.134651,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.79,53.7876,41.2698,0.203375,57.09,0.263074,1410.79,0.00164564
2.000,99.312,100.558,206.982,24.2892,300.665,850.649,201.359,16.1518,1066.8,76.9191,76.919,76.8255,76.825,0,0,212.999,213.097,81.4607,80.8578,1105.7,1126.38,77.9526,77.9526,76.5741,53.2538,50.2268,0.0,0.0,119.662,108.468,116.814,116.822,41.1187,67.0076,107.368,107.368,150.117,0.0,307.501,320.092,294.863,307.445,294.637,320.156,293.199,293.2,317.253,292.992,292.992,341.531,344.782,40.3762,307.501,-5.29151,-5.29151,6.46343,3.72606,1.2618,0.129964,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.982,53.7876,100.0,0.463235,71.5223,0.26402,206.982,0.30862
3.000,84.6938,85.5499,65.1805,8.56702,300.466,850.726,45.1485,4.98145,344.117,78.4529,78.4528,78.4071,78.4067,0,0,245.93,246.001,162.972,162.466,1038.54,1064.41,75.281,75.281,73.028,47.3871,42.4397,0.0,0.0,119.662,111.877,117.452,117.425,25.55,67.0075,100.86,100.86,140.949,0.0,307.096,317.951,296.192,306.978,295.989,317.859,293.666,293.665,317.376,292.884,292.884,336.751,344.782,40.3762,307.096,-7.27488,-7.27488,6.50007,3.62411,1.2618,0.130138,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1805,53.7876,100.0,0.663212,82.8162,0.2665,65.1805,24.5424
4.000,75.1686,75.4263,25.9004,8.1589,300.346,851.08,0.0,2.02487,325.851,78.8195,78.8195,78.821,78.821,0,0,227.072,227.11,202.697,202.442,842.158,862.015,72.8887,72.8887,70.5303,42.1339,36.955,0.0,0.0,119.662,92.4441,116.917,116.886,5.38323,67.0073,95.2701,95.2701,127.764,0.0,306.936,315.695,297.619,307.018,297.868,315.831,294.615,294.615,316.694,292.716,292.716,329.334,344.782,40.3762,307.018,-8.68442,-8.68442,7.91624,3.49934,1.2618,0.127315,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.9004,53.7876,100.0,0.842279,92.1873,0.270016,25.9004,122.178
5.000,69.3306,68.8216,4.49534,7.89862,300.253,851.943,0.0,0.448112,315.588,78.697,78.697,78.7424,78.7424,0,0,201.93,201.99,208.664,208.669,714.016,723.005,70.3951,70.3951,69.0073,36.658,33.6106,0.0,0.0,119.662,81.6505,105.572,105.519,0.0,67.0072,91.7663,91.7663,119.522,0.0,305.773,314.455,296.617,305.784,296.882,314.288,296.563,296.563,315.428,292.468,292.468,317.943,344.782,40.3762,305.784,-9.65281,-9.65281,9.29578,3.34877,1.2618,0.126917,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.49534,53.7876,100.0,0.983833,97.9892,0.273931,4.49534,137.394
6.000,60.6076,59.8234,-12.707,7.6603,300.174,860.016,0.0,0.0,306.561,78.4977,78.4977,78.546,78.5461,0,0,167.186,167.244,200.12,200.17,590.918,595.463,67.686,67.686,67.9899,30.709,31.3763,0.0,0.0,119.662,97.1984,86.8091,86.7551,0.0,67.007,91.5799,91.5799,119.522,0.0,305.704,315.837,295.657,304.818,295.942,313.539,296.271,296.271,303.832,292.187,292.187,304.243,344.782,40.3762,305.941,-11.1624,-11.1624,10.4396,3.10614,1.2618,0.1257,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.09761,101.714,0.277677,0.0,138.61
7.000,53.9567,49.6552,-18.0346,7.51827,300.107,875.009,0.0,0.0,299.566,77.5419,77.5419,77.7398,77.74,0,0,107.757,107.801,219.248,219.368,469.171,453.541,65.1114,65.1114,67.5505,25.0554,30.4114,0.0,0.0,104.135,74.7973,91.5878,91.5644,0.0,67.0069,88.4209,88.4209,119.522,0.0,302.084,311.709,292.315,302.849,292.618,312.805,295.518,295.518,298.314,292.075,292.081,298.332,344.782,40.3762,304.308,-10.3499,-10.3499,11.399,1.73067,1.2618,0.121643,0.0,0.0,1.73889,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.19287,104.339,0.28118,0.0,140.164
8.000,40.1553,36.7976,-19.1864,7.3501,300.054,1134.1,0.0,0.0,293.757,76.932,76.9319,77.04,77.04,0,0,34.4729,34.5104,226.31,226.468,344.427,324.936,58.0564,58.0564,65.6842,15.6223,29.672,0.0,0.0,119.662,69.7163,107.596,107.702,0.0,67.0068,87.3413,87.3413,119.522,0.0,302.907,312.667,294.449,303.793,296.292,310.977,293.695,293.695,297.543,292.047,292.06,296.688,344.782,40.3763,303.793,-10.9952,-10.9952,12.1364,1.58931,1.2618,0.130071,0.0,0.0275883,3.06567,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.26664,106.068,0.28423,0.0,142.041
9.000,16.146,14.6079,-19.0849,7.25613,300.003,1049.85,0.0,0.0,289.97,76.3477,76.3477,76.3548,76.3548,0,0,0.0,0.0,268.673,268.848,217.673,167.087,53.3043,53.3043,64.1087,10.2479,29.9417,0.0,0.0,107.905,0.0,108.257,108.201,0.0,67.0401,86.2088,86.2088,119.522,0.0,302.153,312.678,294.383,302.54,294.647,311.009,293.674,293.674,298.827,292.078,292.09,297.695,344.782,40.3769,302.54,-11.8406,-11.8406,12.618,1.44567,1.2618,0.126723,0.0,8.29772,18.954,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.35941,108.277,0.287701,0.0,142.513
