Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.012,102.871,1408.68,42.3657,309.056,851.015,381.0,100.015,1785.16,72.9956,72.9956,72.9287,72.9287,0,0,564.745,564.745,563.104,563.104,1136.75,1141.17,78.3601,78.3601,78.3396,54.1475,54.1036,0.0,0.0,119.662,114.225,113.459,113.695,52.696,67.0079,128.932,128.932,156.804,0.0211485,308.927,326.239,292.745,308.987,292.746,324.905,292.753,292.753,333.636,293.058,293.058,344.686,344.782,40.3762,308.997,3.3882,3.3882,5.49511,4.41946,1.2618,0.139845,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.68,53.7876,27.6961,0.00850991,44.1362,0.263007,1408.68,0.00164564
1.000,100.875,102.627,1410.57,32.2924,307.271,850.711,357.568,100.134,1304.98,73.8808,73.8808,73.7277,73.7272,0,0,600.577,600.593,551.763,551.722,1127.3,1145.15,78.7965,78.7965,78.2914,55.0162,53.998,0.0,0.0,119.662,111.963,117.167,117.13,49.6979,67.0078,115.347,115.347,155.007,0.0,308.102,322.676,293.394,308.163,293.269,322.872,292.875,292.875,319.983,293.042,293.042,343.898,344.782,40.3762,308.163,-2.28343,-2.28343,6.02971,4.03168,1.2618,0.134201,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.57,53.7876,42.4756,0.219005,57.7009,0.263085,1410.57,0.00164564
2.000,99.447,100.557,206.973,10.5745,300.665,850.656,201.359,16.1508,438.232,76.8273,76.8272,76.7461,76.7456,0,0,202.785,202.881,89.4568,88.8603,1107.64,1125.76,77.7882,77.7882,76.6655,52.8928,50.4275,0.0,0.0,119.662,114.638,119.662,119.662,41.1013,67.0076,106.209,106.209,150.06,0.0,307.305,319.938,294.573,307.246,294.4,319.947,293.265,293.265,316.905,292.992,292.992,341.526,344.782,40.3762,307.305,-5.94025,-5.94025,6.48269,3.70907,1.2618,0.129117,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.973,53.7876,100.0,0.509238,73.2279,0.264248,206.973,0.306817
3.000,87.199,87.8673,65.1715,8.26203,300.466,850.726,45.1485,4.98337,330.75,78.2552,78.2552,78.2223,78.222,0,0,233.282,233.351,162.388,161.895,1041.97,1059.65,75.0205,75.0205,73.0768,46.8152,42.5469,0.0,0.0,119.662,117.751,119.662,119.662,25.4149,67.0075,99.1493,99.1493,140.794,0.0,306.791,317.534,295.941,306.663,295.769,317.494,293.787,293.786,316.805,292.883,292.883,336.706,344.782,40.3762,306.791,-7.9129,-7.9129,6.53618,3.59607,1.2618,0.128788,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1715,53.7876,100.0,0.734635,85.4904,0.267264,65.1715,24.4254
4.000,77.6989,78.2154,25.8404,7.9543,300.346,851.065,0.0,2.02008,317.927,78.6265,78.6264,78.6084,78.6083,0,0,221.286,221.322,196.616,196.386,842.177,855.298,72.4928,72.4928,70.5103,41.2645,36.9109,0.0,0.0,119.662,94.4346,119.662,119.662,5.04365,67.0073,93.6855,93.6855,127.444,0.0,306.666,315.435,297.436,306.718,297.782,315.341,294.942,294.941,316.225,292.714,292.713,329.194,344.782,40.3762,306.718,-9.33526,-9.33526,7.93733,3.36141,1.2618,0.126666,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.8404,53.7876,100.0,0.923324,94.8006,0.271472,25.8404,121.56
5.000,72.0853,71.9173,4.32467,7.74393,300.253,852.385,0.0,0.43872,309.09,78.505,78.505,78.5307,78.5308,0,0,204.231,204.289,198.708,198.72,712.132,717.933,70.287,70.287,68.8403,36.4208,33.2438,0.0,0.0,112.333,72.9765,102.009,101.957,0.0,67.0072,91.1781,91.1781,119.522,0.0,305.887,314.469,296.807,305.714,297.01,314.114,296.525,296.526,315.179,292.462,292.462,317.63,344.782,40.3762,305.887,-10.0705,-10.0705,9.33712,3.35779,1.2618,0.125996,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.32467,53.7876,100.0,1.07509,100.54,0.276121,4.32467,135.833
6.000,65.2816,63.7267,-13.5882,7.5658,300.178,869.787,0.0,0.0,302.255,77.8148,77.8147,77.9095,77.9097,0,0,143.365,143.416,197.91,198.014,595.703,589.557,67.7577,67.7577,67.6535,30.8664,30.6377,0.0,0.0,119.662,107.303,81.358,81.2976,0.0,67.007,88.3873,88.3873,119.522,0.0,303.282,312.441,293.817,303.732,294.079,313.054,295.599,295.6,300.83,292.142,292.142,301.934,344.782,40.3762,304.467,-10.6229,-10.6229,10.5241,3.07157,1.2618,0.123251,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.17873,103.91,0.280268,0.0,136.566
7.000,57.9781,55.4989,-18.1443,7.42069,300.109,946.649,0.0,0.0,295.393,76.8657,76.8657,76.9931,76.9933,0,0,148.954,149.003,168.988,169.165,461.994,470.65,64.064,64.064,66.5524,23.7056,28.3475,0.0,0.0,49.8003,44.1605,96.7393,96.8246,0.0,67.0069,88.2618,88.2618,119.522,0.0,306.184,312.828,297.493,305.3,297.518,310.926,293.423,293.422,297.636,292.045,292.049,296.618,344.782,40.3763,306.184,-10.4872,-10.4872,11.4524,1.75924,1.2618,0.121169,0.0,0.0,1.73902,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.27625,106.316,0.283915,0.0,139.213
8.000,45.1613,44.481,-19.0081,7.427,300.055,863.612,0.0,0.0,295.782,76.2281,76.228,76.243,76.2431,0,0,79.021,79.0476,194.697,194.842,345.422,336.325,58.401,58.401,63.2435,18.1408,27.0046,0.0,0.0,97.5938,0.0,90.0857,90.1521,0.0,67.0068,85.3842,85.3842,119.522,0.0,303.02,312.308,294.076,302.525,294.728,310.268,292.884,292.883,296.809,292.058,292.065,296.713,344.782,40.3763,303.02,-12.0876,-12.0876,12.2272,1.60325,1.2618,0.129818,0.0,0.0276115,3.06914,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.33426,107.782,0.287034,0.0,140.008
9.000,21.6825,21.0794,-19.364,7.27231,300.003,861.288,0.0,0.0,289.59,75.4189,75.4183,75.4145,75.4147,0,0,117.759,117.897,135.276,135.378,203.369,202.612,57.6577,57.6577,61.4525,18.2474,25.9429,0.0,0.0,57.0723,0.0,91.5965,91.692,0.0,67.0385,79.728,79.728,119.522,0.0,302.64,314.04,292.83,301.843,293.147,309.657,291.84,291.84,294.097,292.028,292.032,294.582,344.782,40.3769,302.64,-18.277,-18.277,12.618,1.44858,1.2618,0.121977,0.0,15.5118,25.4838,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.39486,108.982,0.289661,0.0,138.842
