Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.175,102.789,1408.61,39.352,309.056,851.018,381.0,100.01,1668.42,72.9604,72.9604,72.9165,72.9165,0,0,563.755,563.755,563.501,563.502,1136.97,1141.04,78.3549,78.3549,78.3411,54.1372,54.107,0.0,0.0,119.662,115.75,113.686,113.928,52.7201,67.0079,129.613,129.613,156.818,0.0219451,308.945,326.149,292.753,309.001,292.754,324.93,292.762,292.762,333.997,293.058,293.058,344.692,344.782,40.3762,309.01,3.90883,3.90883,5.48254,4.42512,1.2618,0.140427,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.61,53.7876,27.6958,0.00771329,44.0938,0.263007,1408.61,0.00164564
1.000,101.69,102.911,1410.18,32.1305,309.056,850.721,373.19,100.109,1702.46,73.2165,73.2165,73.1122,73.1121,0,0,590.082,590.095,557.773,557.74,1130.57,1143.31,78.6682,78.6682,78.3186,54.7608,54.0577,0.0,0.0,119.662,117.025,118.241,118.205,49.7501,67.0078,115.871,115.871,155.056,0.0,308.105,322.943,293.129,308.12,293.088,323.007,292.884,292.884,320.514,293.043,293.043,343.912,344.782,40.3762,308.12,-2.05305,-2.05305,6.00714,4.04238,1.2618,0.135104,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.18,53.7876,42.072,0.197102,56.1004,0.263086,1410.18,0.00164564
2.000,100.065,100.875,227.515,10.7234,300.71,850.656,216.979,17.244,445.909,76.5589,76.5589,76.5046,76.5041,0,0,178.422,178.54,91.3041,90.6978,1113.33,1126.88,77.8688,77.8688,77.1715,53.0698,51.5385,0.0,0.0,119.662,119.662,119.662,119.662,41.2368,67.0076,107.26,107.26,150.16,0.0,307.232,320.379,293.916,307.18,293.86,320.304,293.299,293.299,317.666,292.993,292.993,341.565,344.782,40.3762,307.232,-5.59421,-5.59421,6.45206,3.72625,1.2618,0.130001,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,227.515,53.7876,100.0,0.484904,71.8257,0.264225,227.515,0.308608
3.000,89.0752,89.7548,70.1879,8.24725,300.481,850.7,60.7695,5.36823,330.634,78.2508,78.2508,78.2147,78.2144,0,0,212.661,212.737,155.772,155.245,1036.19,1048.41,74.7349,74.7349,73.56,46.188,43.608,0.0,0.0,119.662,119.662,119.662,119.662,25.6803,67.0075,99.8902,99.8902,140.98,0.0,306.529,318.031,294.916,306.411,294.854,317.845,293.817,293.817,317.396,292.885,292.885,336.794,344.782,40.3762,306.529,-7.95017,-7.95017,6.50212,3.61307,1.2618,0.129597,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,70.1879,53.7876,100.0,0.709064,84.2035,0.26727,70.1879,24.5019
4.000,79.7051,80.298,28.4688,7.93449,300.358,851.007,0.0,2.22154,317.073,78.8528,78.8528,78.8277,78.8276,0,0,221.457,221.506,178.561,178.26,829.889,847.24,72.3038,72.3038,70.7997,40.8496,37.5465,0.0,0.0,119.662,117.929,119.662,119.662,5.42434,67.0073,94.5515,94.5515,127.728,0.0,306.39,316.014,296.867,306.208,296.753,315.753,294.936,294.936,316.722,292.717,292.717,329.351,344.782,40.3762,306.39,-9.33895,-9.33895,7.92563,3.48553,1.2618,0.127036,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,28.4688,53.7876,100.0,0.906041,93.9776,0.271621,28.4688,121.477
5.000,73.7358,74.3194,6.13002,7.68653,300.263,852.017,0.0,0.561664,306.969,78.8654,78.8653,78.8428,78.8428,0,0,219.643,219.701,191.291,191.284,698.906,708.113,70.3946,70.3946,68.864,36.6569,33.2958,0.0,0.0,107.921,82.6308,102.589,102.545,0.0,67.0072,91.5794,91.5794,119.522,0.0,305.956,314.667,297.063,305.799,297.176,314.243,296.629,296.629,315.415,292.468,292.468,317.917,344.782,40.3762,305.956,-9.99271,-9.99271,9.30423,3.34025,1.2618,0.126609,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,6.13002,53.7876,100.0,1.06303,100.06,0.276576,6.13002,136.118
6.000,65.4778,65.6757,-12.7711,7.53466,300.184,864.372,0.0,0.0,301.445,78.6118,78.6118,78.6137,78.6138,0,0,193.09,193.149,176.439,176.484,571.688,578.679,68.8197,68.8197,67.452,33.1985,30.1952,0.0,0.0,111.396,90.3259,81.4266,81.374,0.0,67.007,90.0921,90.0921,119.522,0.0,304.82,313.556,295.721,304.803,295.92,313.392,296.04,296.04,302.384,292.167,292.166,303.206,344.782,40.3762,304.948,-9.91438,-9.91438,10.4587,3.08553,1.2618,0.125189,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.15325,103.194,0.280767,0.0,137.877
7.000,56.0461,56.207,-17.7783,7.39414,300.115,1013.6,0.0,0.0,295.074,77.9892,77.9892,77.9898,77.9899,0,0,158.792,158.842,164.708,164.827,439.334,443.03,67.0695,67.0695,66.3009,29.3552,27.6675,0.0,0.0,86.8353,73.4823,95.082,95.0842,0.0,67.0069,87.4162,87.4162,119.522,0.0,303.174,311.705,294.327,303.342,294.436,311.901,294.435,294.435,297.742,292.062,292.071,297.771,344.782,40.3763,303.374,-10.1744,-10.1744,11.424,1.747,1.2618,0.121092,0.0,0.0,1.73884,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.22678,105.055,0.284136,0.0,139.372
8.000,42.3261,42.2408,-18.9942,7.26188,300.064,1233.86,0.0,0.0,289.752,77.2591,77.259,77.2609,77.261,0,0,129.113,129.149,126.983,127.112,307.017,310.361,64.1409,64.1409,64.0787,24.961,24.3053,0.0,0.0,68.9308,53.1177,87.7596,87.8267,0.0,67.0068,84.0041,84.0041,119.522,0.0,301.753,310.273,292.945,301.792,293.097,310.223,292.854,292.853,295.069,292.012,292.032,295.072,344.782,40.3763,301.792,-11.1036,-11.1036,12.2182,1.59555,1.2618,0.129952,0.0,0.0275869,3.06559,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.28725,106.484,0.287134,0.0,139.389
9.000,14.2598,14.1077,-19.3074,7.29659,300.013,1220.8,0.0,0.0,290.749,76.5675,76.5663,76.564,76.5633,0,0,103.881,104.009,106.105,106.237,165.498,166.392,59.9571,59.9571,60.1248,20.5951,20.6092,0.0,0.0,89.1242,66.2326,77.6102,77.6447,0.0,67.0383,89.5488,89.5488,119.522,0.0,300.403,309.04,291.795,300.517,292.012,309.036,291.886,291.886,293.256,294.256,294.256,293.167,344.782,40.3769,300.517,-5.78027,-5.78027,12.618,1.44423,1.2618,0.122056,0.0,9.9103,23.1208,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.33787,107.561,0.289526,0.0,140.623
10.000,0.0,0.0,-19.1514,7.07259,299.97,1048.58,0.0,0.0,282.162,76.0403,76.0384,76.0309,76.0301,0,0,68.2603,70.0291,68.3326,67.5602,2.86032,3.20912,57.4313,57.4313,57.6347,17.5297,17.8405,0.0,0.0,99.2791,85.2492,87.8874,87.9697,0.0,67.1162,80.5312,80.5312,119.522,0.0,300.249,308.585,291.29,300.238,291.386,308.439,291.231,291.23,291.975,292.991,292.99,291.913,344.782,40.3783,300.249,-12.1633,-12.1633,12.618,1.3051,1.2618,0.12785,0.0,26.9459,26.6107,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.40583,109.002,0.292609,0.0,140.339
11.000,0.0,0.0,-19.1667,7.00313,299.937,1003.02,0.0,0.0,279.773,75.7953,75.7921,75.7779,75.776,0,0,22.7904,25.4947,24.3865,22.93,0.0,0.0,55.2459,55.2459,55.4861,13.7203,14.2326,0.0,0.0,87.3468,79.2618,86.7996,86.8557,0.0,67.1507,81.2099,81.2099,119.522,0.0,299.641,308.149,291.545,299.682,291.521,308.114,291.228,291.227,291.702,292.498,292.497,291.595,344.782,40.3789,299.682,-11.179,-11.179,12.618,1.17867,1.2618,0.147071,0.0,27.1985,26.8118,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.48267,110.587,0.295974,0.0,142.821
12.000,0.0,0.0,-18.9512,6.9474,299.903,1047.56,0.0,0.0,276.694,75.6149,75.6101,75.5799,75.5768,0,0,13.2379,17.7842,12.5385,9.70592,1.01971,1.8894,54.0317,54.0317,54.1805,10.2336,10.7738,0.0,0.0,59.1069,53.48,72.1077,72.141,0.0,67.1681,82.1527,82.1527,119.522,0.0,299.674,307.955,291.365,299.614,291.295,307.7,290.763,290.763,291.167,291.963,291.963,290.986,344.782,40.3792,299.674,-10.2314,-10.2314,12.618,1.05146,1.2618,0.148887,0.0,28.403,28.0435,1.87062e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.54847,111.883,0.299328,0.0,144.018
13.000,0.106968,0.236603,-18.7246,6.84091,299.869,1114.24,0.0,0.0,272.753,75.3291,75.3232,75.1711,75.1716,0,0,7.07949,13.3554,8.91313,5.03617,0.954484,1.47999,52.8436,52.8436,52.8939,7.01477,7.56119,0.0,0.0,54.8443,40.0627,58.8582,58.8919,0.0,67.1777,78.2293,78.2293,119.522,0.0,299.468,307.8,290.901,299.108,290.854,306.833,290.116,290.116,290.135,291.612,291.611,290.151,344.782,40.3795,299.468,-13.288,-13.288,12.3186,0.923713,1.2618,0.148774,0.474814,28.1455,27.7905,1.4809e-05,1.09014e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.5993,112.805,0.302008,0.0,143.838
