Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.256,102.754,1408.49,42.705,309.056,851.009,381.0,100.004,1877.22,72.9409,72.9409,72.9081,72.9081,0,0,563.432,563.432,563.964,563.964,1137.06,1140.93,78.3534,78.3435,54.1341,54.1122,0.0,0.0,119.662,114.551,112.637,112.892,52.7632,67.0079,130.158,130.158,156.843,0.0249329,308.97,326.007,292.776,309.024,292.776,324.998,292.786,292.786,334.983,293.058,293.058,344.703,344.782,40.3762,309.033,4.39348,4.39348,5.46086,4.43769,0.972869,0.141311,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.49,53.7876,27.6946,0.00472555,43.9631,0.263007,1408.49,0.00164564
1.000,101.813,102.808,1409.74,36.374,309.056,850.685,373.19,100.078,1456.42,73.1678,73.1677,73.0855,73.0854,0,0,584.672,584.681,559.319,559.295,1132.14,1142.8,78.5987,78.312,54.6225,54.0431,0.0,0.0,119.662,117.125,116.539,116.477,49.8378,67.0078,117.625,117.625,155.113,0.0,308.252,323.351,293.004,308.263,292.99,323.372,292.874,292.874,321.412,293.043,293.043,343.935,344.782,40.3762,308.263,-1.20697,-1.20697,5.96072,4.0717,0.985321,0.136798,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.74,53.7876,40.2833,0.18715,56.2799,0.263086,1409.74,0.00164564
2.000,99.516,100.16,227.454,25.1366,300.71,850.64,216.979,17.2414,1087.6,76.5378,76.5377,76.4981,76.4976,0,0,164.609,164.725,105.723,105.122,1115.73,1125.48,77.801,77.2739,52.9209,51.7636,0.0,0.0,119.662,119.662,118.32,118.288,41.484,67.0076,109.96,109.96,150.372,0.0,307.418,321.177,293.562,307.328,293.547,321.043,293.254,293.254,319.088,292.994,292.994,341.636,344.782,40.3762,307.418,-4.4184,-4.4184,6.3799,3.7234,0.905965,0.132141,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,227.454,53.7876,100.0,0.41084,69.1049,0.263999,227.454,0.313273
3.000,83.7059,84.4134,70.0908,8.57487,300.481,850.681,60.7695,5.36444,345.627,78.4723,78.4723,78.4343,78.4339,0,0,214.186,214.264,176.993,176.457,1043.87,1053.1,74.5988,73.873,45.8891,44.2952,0.0,0.0,119.662,119.662,118.168,118.139,26.241,67.0075,103.712,103.712,141.438,0.0,306.772,319.151,294.318,306.65,294.299,318.872,293.717,293.717,318.973,292.888,292.888,336.978,344.782,40.3762,306.772,-6.75632,-6.75632,6.38606,3.66205,1.15914,0.132198,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,70.0908,53.7876,100.0,0.592604,79.6514,0.266317,70.0908,24.6919
4.000,73.6942,74.5358,28.5673,8.18287,300.358,850.956,0.0,2.22549,326.89,79.4175,79.4175,79.376,79.3758,0,0,238.195,238.255,192.917,192.558,833.288,852.412,72.3583,71.2616,40.9691,38.5607,0.0,0.0,119.662,119.662,117.362,117.327,5.93933,67.0073,98.2911,98.2911,128.245,0.0,306.457,317.206,295.692,306.288,295.653,316.93,294.654,294.654,318.128,292.721,292.721,329.563,344.782,40.3762,306.457,-8.12239,-8.12239,7.75572,3.55227,1.2618,0.129199,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,28.5673,53.7876,100.0,0.75697,89.0108,0.269608,28.5673,123.21
5.000,66.9388,67.6156,6.0708,7.97123,300.263,851.681,0.0,0.555299,318.447,79.6661,79.666,79.6396,79.6396,0,0,235.918,235.974,200.732,200.62,695.139,712.328,70.8994,69.4474,37.7654,34.5771,0.0,0.0,113.577,108.292,117.846,117.801,0.0,67.0072,94.4848,94.4848,119.522,0.0,306.874,315.61,298.063,306.756,298.083,315.276,297.618,297.618,316.356,292.497,292.496,319.285,344.782,40.3762,306.874,-8.97973,-8.97973,9.11063,3.33248,1.2618,0.128135,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,6.0708,53.7876,100.0,0.899453,95.3039,0.273375,6.0708,138.49
6.000,57.7306,58.1106,-11.2085,7.67139,300.183,856.561,0.0,0.0,306.764,79.5334,79.5333,79.5256,79.5257,0,0,223.979,224.045,196.087,196.11,565.421,580.873,69.6029,68.2251,34.9184,31.8927,0.0,0.0,108.193,80.336,89.9385,90.0035,0.0,67.007,92.0058,92.0058,119.522,0.0,306.097,314.751,297.171,305.886,297.324,314.219,296.884,296.883,304.694,292.211,292.211,305.477,344.782,40.3762,306.097,-9.78489,-9.78489,10.2934,3.1238,1.2618,0.126199,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.998912,98.9258,0.277003,0.0,139.473
7.000,47.3064,47.1336,-17.6383,7.46475,300.115,913.99,0.0,0.0,297.752,79.0892,79.0892,79.1041,79.1042,0,0,177.391,177.45,183.871,183.955,431.519,438.154,68.1038,67.1896,31.6265,29.6189,0.0,0.0,107.144,94.5177,85.8497,85.8562,0.0,67.0069,89.7244,89.7244,119.522,0.0,304.286,312.852,295.376,304.505,295.493,313.218,296.006,296.006,299.939,292.103,292.107,299.967,344.782,40.3762,304.731,-9.83473,-9.83473,11.2741,1.80841,1.2618,0.123289,0.0,0.0,1.73866,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.0837,101.343,0.280307,0.0,141.573
8.000,31.6163,31.8956,-19.079,7.35732,300.063,1150.9,0.0,0.0,293.356,78.508,78.508,78.4986,78.4987,0,0,134.465,134.517,150.477,150.591,293.114,295.41,66.1559,66.0587,27.349,27.1356,0.0,0.0,81.9462,72.7655,98.7125,98.7442,0.0,67.0068,87.6235,87.6235,119.522,0.0,302.868,311.34,294.086,303.107,294.164,311.708,294.42,294.42,297.426,292.054,292.068,297.414,344.782,40.3763,303.272,-9.82971,-9.82971,12.0618,1.60383,1.2618,0.129173,0.0,0.027593,3.06554,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.15891,103.308,0.283482,0.0,142.06
9.000,3.03059,3.35129,-19.3732,7.28071,300.013,1207.16,0.0,0.0,290.643,77.3643,77.3634,77.3604,77.3597,0,0,114.287,114.328,111.288,111.426,134.677,135.752,62.2414,62.52,22.7391,23.0116,0.0,0.0,66.4935,57.3834,71.1053,71.2438,0.0,67.0396,81.6075,81.6075,119.522,0.0,301.595,310.367,292.585,301.409,292.67,310.083,292.438,292.437,289.203,292.729,292.73,289.796,344.782,40.3769,301.595,-13.0778,-13.0778,12.618,1.43926,1.2618,0.123594,0.0,9.52289,22.7104,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.2198,104.791,0.286342,0.0,141.227
