Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.281,102.743,1408.45,49.1024,309.056,851.001,381.0,100.001,2092.65,72.9353,72.9353,72.9059,72.9059,0,0,563.459,563.459,564.164,564.164,1137.07,1140.89,78.3537,78.3445,54.1346,54.1144,0.0,0.0,119.662,114.453,112.456,112.693,52.7864,67.0079,132.531,132.531,156.857,0.0266425,308.982,325.933,292.789,309.036,292.789,325.038,292.8,292.8,335.684,293.058,293.058,344.709,344.782,40.3762,309.044,5.9471,5.9471,5.44226,4.44872,0.904259,0.141956,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.45,53.7876,27.6942,0.00301597,43.8884,0.263007,1408.45,0.00164564
1.000,101.82,102.804,1409.56,42.0561,309.056,850.669,381.0,100.066,1735.89,73.1495,73.1495,73.0688,73.0687,0,0,582.388,582.397,558.384,558.364,1132.6,1142.9,78.5744,78.3034,54.5742,54.0241,0.0,0.0,119.662,115.964,114.828,114.765,49.8983,67.0078,118.533,118.533,155.181,0.0,308.372,323.619,292.969,308.377,292.96,323.628,292.864,292.864,321.952,293.043,293.043,343.951,344.782,40.3762,308.377,-0.841709,-0.841709,5.93101,4.09071,0.929694,0.137703,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.56,53.7876,38.1609,0.150683,54.0825,0.263074,1409.56,0.00164564
2.000,99.466,100.164,248.444,30.7836,301.087,850.636,248.221,18.8221,1360.98,75.7988,75.7987,75.7533,75.7528,0,0,442.463,442.444,390.99,390.753,1126.11,1140.45,78.7203,78.286,54.8647,53.986,0.0,0.0,119.662,118.909,116.201,116.165,41.6338,67.0076,111.278,111.278,150.511,0.0,307.599,321.54,293.476,307.508,293.464,321.335,293.21,293.21,319.796,292.994,292.994,341.679,344.782,40.3762,307.599,-3.83094,-3.83094,6.34332,3.74935,0.846429,0.133288,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,248.444,53.7876,100.0,0.354995,66.4036,0.263771,248.444,0.315557
3.000,83.0009,83.7096,91.8101,9.22439,300.527,850.669,92.0115,7.49421,397.277,78.0179,78.0178,77.9798,77.9794,0,0,200.307,200.393,151.215,150.65,1046.22,1056.46,75.4731,74.7624,47.8091,46.2483,0.0,0.0,119.662,119.662,116.109,116.072,26.5576,67.0075,105.519,105.519,141.706,0.0,306.949,319.647,294.134,306.789,294.12,319.356,293.601,293.601,319.741,292.89,292.89,337.082,344.782,40.3762,306.949,-6.15495,-6.15495,6.32692,3.69728,1.09882,0.133244,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,91.8101,53.7876,100.0,0.516108,75.8341,0.265617,91.8101,24.8772
4.000,72.5591,73.4516,37.7526,8.32807,300.394,850.926,0.0,2.95101,332.705,79.2703,79.2702,79.2258,79.2256,0,0,241.083,241.151,192.061,191.633,834.987,849.364,73.0325,71.999,42.4497,40.18,0.0,0.0,119.662,119.662,114.809,114.773,7.04354,67.0073,100.478,100.478,129.102,0.0,306.548,317.85,295.239,306.36,295.213,317.496,294.331,294.33,318.963,292.731,292.73,330.014,344.782,40.3762,306.548,-7.40763,-7.40763,7.67528,3.59297,1.2618,0.13044,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,37.7526,53.7876,100.0,0.664472,85.0756,0.268269,37.7526,123.127
5.000,65.4396,66.3424,11.6536,8.07867,300.293,851.574,0.0,0.964912,322.652,79.7477,79.7476,79.7182,79.7182,0,0,248.626,248.677,201.145,200.934,691.065,711.93,71.4399,69.9419,38.9524,35.6627,0.0,0.0,119.662,117.496,113.517,113.473,0.0,67.0072,96.1382,96.1382,119.522,0.0,306.746,316.169,297.532,306.532,297.447,315.817,295.677,295.677,316.683,292.514,292.514,320.112,344.782,40.3762,306.746,-8.45829,-8.45829,9.02058,3.36494,1.2618,0.129208,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,11.6536,53.7876,100.0,0.793988,91.5245,0.271333,11.6536,140.066
6.000,55.9678,56.6363,-6.05704,7.79839,300.208,854.835,0.0,0.0,311.698,79.7377,79.7376,79.7228,79.7229,0,0,233.725,233.792,207.147,207.138,561.423,572.092,70.0908,68.6002,35.9898,32.7166,0.0,0.0,107.022,84.2455,99.8582,99.8139,0.0,67.007,93.2486,93.2486,119.522,0.0,306.529,315.176,297.684,306.343,297.789,314.693,297.265,297.265,305.87,292.234,292.234,306.661,344.782,40.3762,306.529,-9.36815,-9.36815,10.2129,3.13598,1.2618,0.126923,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.898354,95.6262,0.274517,0.0,140.313
7.000,45.1137,45.1385,-16.7458,7.48911,300.139,884.275,0.0,0.0,299.612,79.3893,79.3892,79.4007,79.4008,0,0,197.367,197.428,191.523,191.596,422.847,428.409,68.608,67.5123,32.7338,30.3276,0.0,0.0,107.572,90.2784,87.775,87.7028,0.0,67.0069,90.4753,90.4753,119.522,0.0,304.988,313.476,296.14,305.046,296.263,313.554,296.396,296.396,301.059,292.124,292.127,301.085,344.782,40.3762,305.066,-9.64345,-9.64345,11.2141,1.82097,1.2618,0.124011,0.0,0.0,1.73817,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.982484,98.3302,0.277584,0.0,142.312
8.000,28.5228,27.9849,-18.6882,7.35585,300.087,1070.82,0.0,0.0,293.431,78.9519,78.9519,78.9691,78.9692,0,0,149.731,149.785,171.01,171.105,280.433,276.187,66.7255,66.4392,28.5998,27.971,0.0,0.0,95.8917,88.477,93.1942,93.1886,0.0,67.0068,89.2835,89.2835,119.522,0.0,303.502,312.064,294.744,303.771,294.808,312.542,295.462,295.462,298.943,292.082,292.094,298.929,344.782,40.3763,304.099,-9.47099,-9.47099,12.0035,1.614,1.2618,0.12734,0.0,0.0275806,3.06479,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.06207,100.599,0.280597,0.0,143.197
9.000,0.0,0.0,-19.258,7.2454,300.038,1145.32,0.0,0.0,288.985,78.3789,78.3788,78.3843,78.3843,0,0,134.382,134.431,146.266,146.363,105.052,96.2421,64.3163,65.0811,24.2236,25.2836,0.0,0.0,99.3425,91.6199,102.1,102.136,0.0,67.0406,87.3333,87.3333,119.522,0.0,302.687,311.227,293.882,302.913,293.946,311.635,294.263,294.262,297.263,292.048,292.07,297.144,344.782,40.3769,303.099,-9.96877,-9.96877,12.618,1.44682,1.2618,0.12673,0.0,8.40209,19.2326,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.1302,102.399,0.283479,0.0,143.418
