Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.214,102.775,1408.56,39.2452,309.056,851.018,381.0,100.007,1680.22,72.9502,72.9501,72.9114,72.9113,0,0,563.552,563.552,563.659,563.659,1137.02,1141.0,78.3539,78.3539,78.3419,54.135,54.1087,0.0,0.0,119.662,115.793,112.876,113.129,52.7384,67.0079,129.882,129.882,156.829,0.0231672,308.956,326.079,292.762,309.011,292.762,324.958,292.772,292.772,334.36,293.058,293.058,344.697,344.782,40.3762,309.02,4.14869,4.14869,5.47453,4.42981,1.168,0.14074,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.56,53.7876,27.6953,0.00649124,44.0398,0.263007,1408.56,0.00164564
1.000,101.307,102.323,1409.96,29.9586,307.262,850.706,357.568,100.094,1215.44,73.7388,73.7388,73.6559,73.6554,0,0,587.387,587.399,558.991,558.961,1131.46,1142.94,78.6365,78.6365,78.3176,54.6977,54.0553,0.0,0.0,119.662,117.631,117.984,117.931,49.7845,67.0078,116.52,116.52,155.063,0.0,308.138,323.093,293.064,308.163,293.04,323.184,292.879,292.878,320.866,293.043,293.043,343.921,344.782,40.3762,308.163,-1.78073,-1.78073,5.98829,4.05341,1.14699,0.135833,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.96,53.7876,41.8384,0.208422,57.201,0.263094,1409.96,0.00164564
2.000,100.221,100.891,206.927,10.3976,300.664,850.651,201.359,16.1475,429.572,76.6877,76.6876,76.646,76.6455,0,0,179.131,179.228,114.334,113.754,1112.51,1123.22,77.5135,77.5135,76.8906,52.2897,50.9218,0.0,0.0,119.662,119.662,119.662,119.662,41.3389,67.0076,108.323,108.323,150.244,0.0,307.325,320.772,293.72,307.246,293.692,320.629,293.285,293.285,318.282,292.993,292.993,341.594,344.782,40.3762,307.325,-5.20555,-5.20555,6.42315,3.7426,1.06527,0.130803,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.927,53.7876,100.0,0.45811,71.0273,0.26424,206.927,0.31037
3.000,89.1698,89.8435,65.1897,8.20863,300.465,850.693,45.1485,4.98179,328.653,78.3488,78.3487,78.3122,78.3119,0,0,226.808,226.882,179.893,179.388,1038.16,1048.23,74.4798,74.4798,73.5686,45.6278,43.6269,0.0,0.0,119.662,119.662,119.662,119.662,25.8938,67.0075,101.188,101.188,141.157,0.0,306.593,318.445,294.598,306.451,294.565,318.172,293.801,293.801,317.966,292.886,292.886,336.864,344.782,40.3762,306.593,-7.569,-7.569,6.45504,3.63307,1.2618,0.130382,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1897,53.7876,100.0,0.661746,82.5631,0.267084,65.1897,24.5918
4.000,79.6664,80.2855,25.8035,7.91039,300.346,850.985,0.0,2.02331,316.084,79.0242,79.0242,78.9965,78.9964,0,0,232.561,232.612,191.617,191.317,830.143,847.417,72.26,72.26,70.9996,40.7533,37.9854,0.0,0.0,119.662,119.662,118.93,118.893,5.76911,67.0073,95.7228,95.7228,128.033,0.0,306.311,316.405,296.284,306.108,296.212,316.042,294.888,294.887,317.18,292.72,292.72,329.493,344.782,40.3762,306.311,-8.96345,-8.96345,7.86234,3.50531,1.2618,0.127619,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.8035,53.7876,100.0,0.843055,92.0593,0.271073,25.8035,122.067
5.000,73.5854,74.221,4.33848,7.67824,300.253,851.745,0.0,0.434108,306.596,79.106,79.1059,79.0797,79.0797,0,0,224.836,224.895,194.951,194.918,696.695,706.728,70.5503,70.5503,69.1398,36.9988,33.9016,0.0,0.0,112.828,93.4908,99.4294,99.3685,0.0,67.0072,92.3707,92.3707,119.522,0.0,306.256,314.966,297.341,306.118,297.445,314.494,296.872,296.872,315.747,292.476,292.476,318.312,344.782,40.3762,306.256,-9.75115,-9.75115,9.23697,3.33371,1.2618,0.127039,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.33848,53.7876,100.0,0.995964,98.2385,0.275625,4.33848,137.291
6.000,65.1174,65.3319,-12.7177,7.54396,300.175,860.337,0.0,0.0,300.908,78.8952,78.8952,78.8961,78.8961,0,0,203.745,203.806,181.469,181.508,568.774,576.941,69.1162,69.1162,67.7676,33.8497,30.8883,0.0,0.0,113.32,85.8488,79.8895,79.8371,0.0,67.007,90.4547,90.4547,119.522,0.0,305.268,313.963,296.216,305.165,296.417,313.656,296.346,296.346,303.08,292.18,292.18,303.886,344.782,40.3762,305.284,-10.0674,-10.0674,10.4035,3.09758,1.2618,0.125567,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.08839,101.497,0.279639,0.0,138.515
7.000,55.2917,55.3134,-17.9852,7.38941,300.107,970.443,0.0,0.0,294.777,78.3578,78.3578,78.3651,78.3652,0,0,163.369,163.421,173.538,173.641,435.361,438.215,67.4475,67.4475,66.6844,30.1852,28.5097,0.0,0.0,94.0946,81.3531,94.209,94.1882,0.0,67.0069,88.289,88.289,119.522,0.0,303.515,312.096,294.666,303.734,294.776,312.439,295.09,295.09,298.563,292.077,292.084,298.595,344.782,40.3762,303.908,-10.0793,-10.0793,11.3673,1.76132,1.2618,0.122066,0.0,0.0,1.73891,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.16674,103.575,0.283044,0.0,140.31
8.000,40.4123,40.4065,-19.0927,7.26161,300.082,1231.61,0.0,0.0,289.862,77.6843,77.6843,77.6829,77.683,0,0,133.854,133.898,134.188,134.315,299.95,303.036,65.0588,65.0588,65.1587,25.8819,25.5471,0.0,0.0,72.1199,61.764,94.9951,95.0653,0.0,67.0068,84.7175,84.7175,119.522,0.0,302.157,310.653,293.414,302.248,293.509,310.701,293.322,293.322,295.862,292.026,292.044,295.874,344.782,40.3763,302.248,-10.9857,-10.9857,12.1613,1.60616,1.2618,0.128717,0.0,0.0275905,3.06595,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.23224,105.158,0.286175,0.0,140.266
9.000,11.8097,11.298,-19.2355,7.27974,300.032,1193.93,0.0,0.0,289.556,76.9576,76.9568,76.9644,76.9638,0,0,111.19,111.22,108.686,108.794,152.527,153.861,61.0762,61.0762,61.2397,21.685,21.7429,0.0,0.0,88.4854,73.3684,85.0463,85.1349,0.0,67.0385,86.8,86.8,119.522,0.0,301.123,309.635,292.311,301.139,292.405,309.543,292.171,292.171,293.581,291.986,292.015,293.596,344.782,40.3769,301.139,-8.35992,-8.35992,12.618,1.45056,1.2618,0.124964,0.0,8.27354,18.3915,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.28662,106.412,0.288759,0.0,141.901
