Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,101.907,102.939,1408.65,46.3517,309.056,851.014,381.0,100.014,1940.11,73.0186,73.0185,72.9355,72.9355,0,0,565.491,565.492,562.851,562.851,1136.58,1141.26,78.3641,78.3641,78.3387,54.1555,54.1017,0.0,0.0,119.662,113.569,112.513,113.059,52.6908,67.0079,129.538,129.538,156.803,0.0217899,308.921,326.245,292.748,308.983,292.747,324.909,292.754,292.754,333.709,293.058,293.058,344.684,344.782,40.3762,308.995,3.76539,3.76539,5.49551,4.42058,1.2618,0.139779,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.65,53.7876,27.6958,0.00786858,44.1157,0.263007,1408.65,0.00164564
1.000,100.734,102.728,1410.73,37.5764,307.274,850.699,357.568,100.145,1522.61,73.9267,73.9268,73.7514,73.751,0,0,606.037,606.054,547.956,547.911,1125.57,1146.24,78.8662,78.8662,78.2694,55.1551,53.9495,0.0,0.0,119.662,106.039,115.778,115.737,49.6902,67.0078,115.495,115.495,155.014,0.0,308.152,322.629,293.537,308.201,293.358,322.831,292.857,292.857,319.92,293.042,293.042,343.896,344.782,40.3762,308.201,-2.13904,-2.13904,6.02587,4.03436,1.2618,0.134449,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.73,53.7876,41.8144,0.208053,57.2524,0.263078,1410.73,0.00164564
2.000,99.3733,100.584,207.083,23.637,300.665,850.652,201.359,16.1751,1036.06,76.8914,76.8913,76.8011,76.8006,0,0,210.396,210.495,83.7794,83.1779,1106.23,1126.19,77.8949,77.8949,76.5978,53.1272,50.2789,0.0,0.0,119.662,111.333,117.798,117.771,41.1047,67.0076,106.949,106.949,150.094,0.0,307.422,319.9,294.852,307.351,294.646,319.957,293.24,293.24,317.096,292.992,292.992,341.527,344.782,40.3762,307.422,-5.40198,-5.40198,6.47242,3.71894,1.2618,0.129625,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,207.083,53.7876,100.0,0.478469,72.0819,0.264111,207.083,0.307907
3.000,84.7927,85.5907,65.1005,8.50276,300.466,850.726,45.1485,4.97581,341.596,78.3893,78.3893,78.3479,78.3476,0,0,241.012,241.083,164.015,163.513,1039.61,1064.67,75.1998,75.1998,73.0416,47.2089,42.4696,0.0,0.0,119.662,113.51,118.321,118.291,25.4924,67.0075,100.216,100.216,140.891,0.0,306.989,317.811,296.134,306.868,295.938,317.684,293.703,293.703,317.144,292.883,292.883,336.732,344.782,40.3762,306.989,-7.52984,-7.52984,6.51476,3.6137,1.2618,0.129549,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1005,53.7876,100.0,0.68629,83.6967,0.266786,65.1005,24.5018
4.000,75.1458,75.5587,25.8358,8.01877,300.346,851.078,0.0,2.02034,320.557,78.7736,78.7736,78.7641,78.764,0,0,224.144,224.18,202.001,201.755,843.692,862.357,72.767,72.767,70.529,41.8666,36.952,0.0,0.0,119.662,109.95,117.735,117.705,5.25822,67.0073,94.8264,94.8264,127.65,0.0,306.788,315.555,297.513,306.913,297.785,315.71,294.696,294.696,316.523,292.715,292.715,329.283,344.782,40.3762,306.913,-8.8541,-8.8541,7.93729,3.48997,1.2618,0.127039,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.8358,53.7876,100.0,0.869374,93.08,0.270548,25.8358,121.787
5.000,69.0198,68.9549,4.62008,7.779,300.253,852.131,0.0,0.449209,310.75,78.7268,78.7268,78.745,78.745,0,0,206.824,206.883,204.188,204.186,714.652,725.162,70.4365,70.4365,68.9761,36.749,33.5421,0.0,0.0,119.662,76.832,103.153,103.09,0.0,67.0072,91.8689,91.8689,119.522,0.0,305.98,314.622,296.894,305.881,297.144,314.264,296.629,296.629,315.425,292.466,292.465,317.808,344.782,40.3762,305.98,-9.74915,-9.74915,9.31391,3.34601,1.2618,0.126798,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.62008,53.7876,100.0,1.01533,98.8913,0.274733,4.62008,136.652
6.000,60.839,59.8946,-14.2535,7.62687,300.175,861.737,0.0,0.0,304.285,78.3626,78.3625,78.4203,78.4204,0,0,149.272,149.325,208.294,208.372,594.679,594.697,67.862,67.862,67.9291,31.0956,31.243,0.0,0.0,119.662,91.3159,82.9707,82.9184,0.0,67.007,90.1575,90.1575,119.522,0.0,304.648,313.729,295.558,304.753,295.879,313.523,296.18,296.181,302.708,292.17,292.17,303.393,344.782,40.3762,304.975,-10.0411,-10.0411,10.4704,3.09995,1.2618,0.12514,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.12949,102.586,0.278674,0.0,138.04
7.000,51.4756,50.5524,-18.1248,7.51215,300.107,899.41,0.0,0.0,298.965,77.8709,77.8708,77.9098,77.9099,0,0,123.431,123.478,203.169,203.28,467.699,459.072,65.1962,65.1962,67.347,25.2416,29.9647,0.0,0.0,84.1808,68.335,95.0723,95.0468,0.0,67.0069,88.6647,88.6647,119.522,0.0,303.692,312.611,294.65,303.753,294.831,312.505,295.224,295.224,299.42,292.092,292.099,299.398,344.782,40.3762,304.019,-9.98088,-9.98088,11.4094,1.72529,1.2618,0.122863,0.0,0.0,1.73893,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.22243,105.098,0.282252,0.0,140.557
8.000,38.2647,37.1957,-19.162,7.36965,300.055,858.319,0.0,0.0,294.074,77.4679,77.4678,77.4938,77.4938,0,0,129.28,129.317,163.315,163.365,322.155,321.981,62.5753,62.5753,66.6033,20.6414,28.6095,0.0,0.0,78.6288,0.0,104.104,104.115,0.0,67.0068,86.8024,86.8024,119.522,0.0,304.15,312.402,295.341,303.82,295.669,311.645,294.416,294.416,298.953,292.091,292.102,299.065,344.782,40.3763,304.15,-11.1251,-11.1251,12.1687,1.58536,1.2618,0.127273,0.0,0.0275914,3.06603,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.28674,106.633,0.28532,0.0,140.795
9.000,12.3422,11.6145,-19.3439,7.34084,300.004,856.114,0.0,0.0,292.603,76.772,76.7713,76.7672,76.7672,0,0,119.848,119.989,143.518,143.622,170.074,168.843,59.3746,59.3746,63.786,17.1628,26.1934,0.0,0.0,81.3161,0.0,97.5118,97.581,0.0,67.039,84.5073,84.5073,119.522,0.0,302.534,311.119,293.793,302.293,294.265,310.096,292.817,292.816,295.578,292.027,292.041,295.588,344.782,40.3769,302.534,-11.564,-11.564,12.618,1.44298,1.2618,0.124185,0.0,9.13167,21.0766,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.34467,107.865,0.28797,0.0,141.152
