Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.173,102.79,1408.6,40.3262,309.056,851.01,381.0,100.01,1683.98,72.9607,72.9606,72.9166,72.9166,0,0,563.768,563.768,563.493,563.494,1136.97,1141.04,78.3549,78.3411,54.1373,54.1069,0.0,0.0,119.662,115.717,113.708,113.95,52.7193,67.0079,129.557,129.557,156.817,0.0218992,308.944,326.152,292.753,309.0,292.753,324.929,292.762,292.762,333.978,293.058,293.058,344.692,344.782,40.3762,309.01,3.87068,3.87068,5.48115,4.42518,1.2618,0.140591,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.6,53.7876,27.6958,0.00775922,44.0959,0.263007,1408.6,0.00164564
1.000,101.693,102.903,1410.17,40.621,309.056,850.719,381.0,100.109,1440.48,73.2156,73.2155,73.1123,73.1122,0,0,589.917,589.93,557.776,557.743,1130.64,1143.3,78.669,78.3175,54.7625,54.0551,0.0,0.0,119.662,116.876,118.023,117.984,49.7526,67.0078,116.085,116.085,155.084,0.0,308.122,322.994,293.122,308.152,293.085,323.077,292.884,292.884,320.647,293.043,293.043,343.913,344.782,40.3762,308.152,-1.9751,-1.9751,6.00455,4.04485,1.2618,0.135158,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.17,53.7876,41.8642,0.170842,54.4613,0.263082,1410.17,0.00164564
2.000,100.116,100.921,242.865,11.156,300.777,850.656,232.6,17.6655,468.798,76.2952,76.2951,76.2408,76.2403,0,0,201.307,201.478,99.3373,98.689,1115.63,1131.21,78.2203,77.5531,53.8418,52.3766,0.0,0.0,119.662,119.662,119.662,119.662,41.246,67.0076,107.269,107.269,150.181,0.0,307.24,320.373,293.899,307.166,293.841,320.294,293.294,293.293,317.674,292.993,292.993,341.568,344.782,40.3762,307.24,-5.58197,-5.58197,6.44829,3.72721,1.2618,0.130005,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,242.865,53.7876,100.0,0.469357,70.6937,0.263947,242.865,0.316813
3.000,88.6773,89.3335,75.6007,8.27719,300.494,850.699,76.3905,5.84609,334.837,78.0623,78.0623,78.0283,78.0279,0,0,214.944,215.02,153.374,152.843,1036.37,1049.37,75.0518,73.8734,46.8839,44.2961,0.0,0.0,119.662,119.662,119.662,119.662,25.6857,67.0075,99.9109,99.9109,140.99,0.0,306.53,318.036,294.884,306.402,294.821,317.846,293.796,293.796,317.406,292.885,292.885,336.795,344.782,40.3762,306.53,-7.94227,-7.94227,6.50866,3.61083,1.2618,0.129364,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,75.6007,53.7876,100.0,0.702452,83.5429,0.266679,75.6007,26.4887
4.000,79.7201,80.316,31.2661,7.94,300.37,851.005,0.0,2.43619,317.302,78.681,78.681,78.6556,78.6554,0,0,221.685,221.735,179.033,178.721,829.345,847.195,72.5687,71.0708,41.4312,38.1419,0.0,0.0,119.662,119.662,119.662,119.662,5.4249,67.0073,94.5152,94.5152,127.731,0.0,306.331,315.95,296.826,306.15,296.717,315.693,294.9,294.9,316.715,292.717,292.717,329.351,344.782,40.3762,306.331,-9.29894,-9.29894,7.90742,3.48633,1.2618,0.126886,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,31.2661,53.7876,100.0,0.903793,93.6893,0.270791,31.2661,121.429
5.000,73.6647,74.2518,7.83357,7.689,300.274,852.066,0.0,0.682056,307.053,78.7181,78.718,78.6952,78.6952,0,0,219.428,219.484,191.078,191.065,697.61,706.959,70.5345,69.0181,36.9642,33.6343,0.0,0.0,108.285,82.7346,102.902,102.855,0.0,67.0072,91.4982,91.4982,119.522,0.0,305.905,314.631,297.015,305.749,297.129,314.195,296.574,296.574,315.172,292.459,292.459,317.498,344.782,40.3762,305.905,-10.0119,-10.0119,9.30347,3.33923,1.2618,0.126591,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,7.83357,53.7876,100.0,1.06275,99.9675,0.275553,7.83357,136.049
6.000,65.4782,65.6657,-11.0832,7.52225,300.194,863.589,0.0,0.0,301.083,78.4812,78.4812,78.4836,78.4837,0,0,192.804,192.863,176.939,176.982,571.757,578.767,68.8908,67.554,33.3548,30.4191,0.0,0.0,111.458,90.3321,80.9118,80.8575,0.0,67.007,89.9674,89.9674,119.522,0.0,304.769,313.553,295.71,304.76,295.918,313.384,296.036,296.036,302.148,292.161,292.161,302.918,344.782,40.3762,304.906,-9.99908,-9.99908,10.4657,3.10372,1.2618,0.125015,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.15376,103.178,0.279629,0.0,137.766
7.000,55.7645,55.9492,-17.4948,7.39485,300.123,963.494,0.0,0.0,295.104,77.8409,77.8408,77.8401,77.8402,0,0,158.293,158.342,165.153,165.274,436.945,440.499,67.0662,66.3502,29.3479,27.7757,0.0,0.0,86.0126,72.7673,94.8983,94.9138,0.0,67.0069,87.237,87.237,119.522,0.0,303.083,311.611,294.245,303.26,294.355,311.826,294.372,294.373,297.613,292.059,292.068,297.637,344.782,40.3762,303.302,-10.2296,-10.2296,11.4123,1.72394,1.2618,0.121139,0.0,0.0,1.85383,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.22767,105.061,0.2829,0.0,139.311
8.000,42.5207,42.3893,-18.8689,7.28546,300.074,1054.89,0.0,0.0,290.689,77.1625,77.1625,77.1661,77.1662,0,0,129.215,129.251,128.502,128.627,305.057,307.742,64.0793,64.0764,24.8993,24.3516,0.0,0.0,71.4759,53.9335,88.393,88.4595,0.0,67.0068,84.4157,84.4157,119.522,0.0,301.729,310.302,292.953,301.779,293.123,310.264,292.893,292.893,295.24,292.015,292.035,295.23,344.782,40.3763,301.779,-10.8162,-10.8162,12.2153,1.5877,1.2618,0.130445,0.0,0.0285946,3.31553,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.28808,106.491,0.285813,0.0,139.485
9.000,14.1189,13.9136,-19.3548,7.28731,300.022,973.06,0.0,0.0,291.336,76.3973,76.396,76.395,76.3943,0,0,102.815,102.942,106.679,106.803,165.031,165.695,60.1527,60.409,20.6586,20.8468,0.0,0.0,90.3924,67.6639,78.0194,78.0671,0.0,67.0378,91.3922,91.3922,119.522,0.0,300.437,309.108,291.769,300.567,292.001,309.111,291.915,291.914,293.164,294.265,294.266,293.104,344.782,40.3768,300.59,-4.56563,-4.56563,12.618,1.44069,1.2618,0.122968,0.0,12.7097,24.1756,5.83911e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.34072,107.608,0.288208,0.0,140.551
