Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.269,102.745,1408.48,44.5083,309.056,851.005,381.0,100.002,1964.53,72.9389,72.9389,72.9082,72.9082,0,0,563.409,563.409,564.051,564.051,1137.07,1140.91,78.3533,78.3439,54.1339,54.1132,0.0,0.0,119.662,114.124,113.283,113.199,52.7722,67.0079,131.25,131.25,156.849,0.0255819,308.975,325.978,292.781,309.029,292.781,325.013,292.791,292.791,335.271,293.058,293.058,344.705,344.782,40.3762,309.037,5.10664,5.10664,5.45295,4.4423,0.938461,0.141596,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.48,53.7876,27.6944,0.00407657,43.935,0.263007,1408.48,0.00164564
1.000,101.837,102.781,1409.67,38.7946,309.056,850.68,373.19,100.074,1550.63,73.1595,73.1595,73.0824,73.0823,0,0,583.545,583.554,559.266,559.244,1132.37,1142.74,78.5854,78.3089,54.596,54.0363,0.0,0.0,119.662,116.556,115.944,115.818,49.8625,67.0078,117.909,117.909,155.133,0.0,308.304,323.448,292.986,308.309,292.975,323.46,292.874,292.874,321.604,293.043,293.043,343.942,344.782,40.3762,308.309,-1.09938,-1.09938,5.94879,4.07924,0.956679,0.137149,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.67,53.7876,39.6641,0.179264,55.9295,0.263082,1409.67,0.00164564
2.000,99.5125,100.145,227.438,25.7122,300.71,850.636,216.979,17.2408,1116.48,76.5192,76.5192,76.4807,76.4802,0,0,163.564,163.68,107.917,107.315,1115.95,1125.2,77.802,77.2947,52.9231,51.8091,0.0,0.0,119.662,119.662,117.571,117.528,41.5428,67.0076,110.543,110.543,150.42,0.0,307.478,321.285,293.521,307.376,293.507,321.138,293.244,293.244,319.365,292.994,292.994,341.653,344.782,40.3762,307.478,-4.10468,-4.10468,6.36468,3.73422,0.877597,0.132648,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,227.438,53.7876,100.0,0.394978,68.4685,0.263914,227.438,0.314305
3.000,83.7732,84.4479,70.1445,8.6342,300.481,850.677,60.7695,5.365,348.271,78.492,78.4919,78.4562,78.4558,0,0,213.886,213.964,180.55,180.014,1046.42,1054.97,74.6349,73.9559,45.9684,44.4774,0.0,0.0,119.662,119.662,117.443,117.415,26.3727,67.0075,104.462,104.462,141.541,0.0,306.84,319.342,294.249,306.711,294.233,319.103,293.694,293.694,319.291,292.889,292.889,337.021,344.782,40.3762,306.84,-6.50445,-6.50445,6.35847,3.67582,1.13311,0.1324,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,70.1445,53.7876,100.0,0.569026,78.6048,0.266048,70.1445,24.8138
4.000,73.6378,74.5085,28.5559,8.23567,300.357,850.943,0.0,2.22492,329.043,79.5022,79.5022,79.4584,79.4582,0,0,242.433,242.494,195.804,195.43,835.031,853.971,72.4498,71.4522,41.1701,38.9793,0.0,0.0,119.662,119.662,116.477,116.441,6.69113,67.0073,99.1641,99.1641,128.794,0.0,306.526,317.491,295.556,306.333,295.522,317.152,294.592,294.591,318.484,292.728,292.727,329.871,344.782,40.3762,306.526,-7.86146,-7.86146,7.72344,3.56791,1.2618,0.129664,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,28.5559,53.7876,100.0,0.727215,87.887,0.26909,28.5559,122.845
5.000,66.8903,67.5661,6.17175,8.00643,300.263,851.666,0.0,0.567408,319.879,79.8129,79.8128,79.7864,79.7864,0,0,240.921,240.976,200.294,200.159,693.412,713.71,71.0054,69.5769,37.9981,34.8614,0.0,0.0,119.662,116.247,112.958,112.914,0.0,67.0072,95.1658,95.1658,119.522,0.0,306.959,315.787,298.112,306.754,298.185,315.49,297.805,297.805,316.494,292.503,292.503,319.605,344.782,40.3762,306.959,-8.70917,-8.70917,9.07761,3.34504,1.2618,0.128547,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,6.17175,53.7876,100.0,0.864649,94.1627,0.272572,6.17175,139.36
6.000,57.5573,58.0135,-11.2081,7.71543,300.183,855.748,0.0,0.0,308.483,79.7058,79.7058,79.6941,79.6942,0,0,228.371,228.437,200.525,200.54,564.088,579.386,69.7495,68.3667,35.2404,32.2038,0.0,0.0,106.205,79.8585,95.4208,95.4574,0.0,67.007,92.5682,92.5682,119.522,0.0,306.298,314.944,297.416,306.087,297.546,314.403,297.032,297.032,305.172,292.22,292.22,305.952,344.782,40.3762,306.298,-9.59469,-9.59469,10.2637,3.12112,1.2618,0.126451,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.966443,97.9445,0.276029,0.0,139.814
7.000,46.9653,46.7835,-17.513,7.45557,300.115,900.602,0.0,0.0,297.364,79.2905,79.2904,79.3059,79.306,0,0,185.507,185.567,187.095,187.178,428.328,436.159,68.3181,67.33,32.0971,29.9274,0.0,0.0,109.84,94.7113,85.298,85.2859,0.0,67.0069,90.0562,90.0562,119.522,0.0,304.558,313.094,295.661,304.722,295.784,313.358,296.19,296.19,300.398,292.111,292.115,300.421,344.782,40.3762,304.883,-9.74138,-9.74138,11.2493,1.81223,1.2618,0.123554,0.0,0.0,1.74247,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.05096,100.446,0.279244,0.0,141.943
8.000,30.7878,30.4966,-19.0757,7.34235,300.062,1092.39,0.0,0.0,292.961,78.7724,78.7724,78.7812,78.7813,0,0,137.746,137.8,158.405,158.501,287.486,287.263,66.4225,66.2787,27.9344,27.6186,0.0,0.0,87.6382,79.0699,97.1281,97.1408,0.0,67.0068,88.2308,88.2308,119.522,0.0,303.2,311.749,294.451,303.461,294.525,312.196,294.997,294.997,298.179,292.07,292.083,298.184,344.782,40.3763,303.717,-9.87783,-9.87783,12.0325,1.60651,1.2618,0.128321,0.0,0.0275956,3.06646,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.12892,102.501,0.282373,0.0,142.618
9.000,0.0,0.0,-19.2864,7.24051,300.013,1169.83,0.0,0.0,288.922,78.1567,78.1567,78.1672,78.1673,0,0,122.306,122.353,146.562,146.655,122.093,113.142,63.2053,64.0883,23.4067,24.6633,0.0,0.0,92.8433,80.8104,101.004,101.075,0.0,67.0404,89.0178,89.0178,119.522,0.0,302.085,310.57,293.439,302.427,293.531,311.087,293.846,293.846,296.1,292.028,292.054,295.99,344.782,40.3769,302.623,-8.20469,-8.20469,12.6059,1.44085,1.2618,0.127324,0.0,7.31376,16.1299,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.1937,104.136,0.28529,0.0,143.944
