Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.276,102.742,1408.46,47.6775,309.056,851.001,381.0,100.002,2051.38,72.937,72.937,72.9073,72.9073,0,0,563.464,563.464,564.116,564.116,1137.06,1140.9,78.3537,78.3443,54.1346,54.114,0.0,0.0,119.662,114.689,113.231,113.331,52.7814,67.0079,131.837,131.837,156.854,0.0262809,308.979,325.949,292.786,309.034,292.787,325.03,292.797,292.797,335.508,293.058,293.058,344.708,344.782,40.3762,309.042,5.50045,5.50045,5.44601,4.44629,0.912487,0.141858,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.46,53.7876,27.6943,0.00337757,43.9043,0.263007,1408.46,0.00164564
1.000,101.824,102.784,1409.62,41.1274,309.056,850.674,381.0,100.07,1660.21,73.1585,73.1585,73.08,73.0799,0,0,582.671,582.681,558.504,558.482,1132.53,1142.88,78.5794,78.3064,54.584,54.0307,0.0,0.0,119.662,116.263,115.173,115.086,49.8857,67.0078,118.377,118.377,155.17,0.0,308.354,323.567,292.977,308.357,292.967,323.577,292.871,292.871,321.847,293.043,293.043,343.948,344.782,40.3762,308.357,-0.896267,-0.896267,5.93692,4.08714,0.938143,0.137521,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.62,53.7876,38.6101,0.15459,54.2511,0.263076,1409.62,0.00164564
2.000,99.4655,100.108,242.808,28.6676,300.757,850.635,232.6,17.6638,1236.53,76.3201,76.32,76.2801,76.2796,0,0,183.55,183.719,116.417,115.774,1118.63,1129.33,78.1651,77.6722,53.7206,52.6381,0.0,0.0,119.662,119.438,116.741,116.698,41.6038,67.0076,111.06,111.06,150.486,0.0,307.556,321.453,293.491,307.459,293.479,321.277,293.227,293.227,319.65,292.994,292.994,341.67,344.782,40.3762,307.556,-3.90021,-3.90021,6.35033,3.74488,0.851939,0.133008,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,242.808,53.7876,100.0,0.362886,66.7339,0.263815,242.808,0.356243
3.000,83.6912,84.4013,75.5003,8.78554,300.497,850.672,76.3905,5.84228,367.083,78.2962,78.2962,78.2579,78.2575,0,0,218.988,219.066,174.733,174.194,1046.41,1056.17,74.9744,74.268,46.7139,45.1628,0.0,0.0,119.662,119.662,116.725,116.686,26.5031,67.0075,105.199,105.199,141.661,0.0,306.924,319.548,294.185,306.772,294.17,319.278,293.646,293.646,319.608,292.89,292.89,337.064,344.782,40.3762,306.924,-6.27757,-6.27757,6.347,3.69141,1.10931,0.133311,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,75.5003,53.7876,100.0,0.528398,76.4165,0.265764,75.5003,24.8018
4.000,73.4977,74.4066,31.3412,8.29633,300.37,850.932,0.0,2.43854,331.422,79.4133,79.4132,79.3671,79.3669,0,0,248.248,248.312,199.515,199.124,833.76,852.76,72.7365,71.7234,41.7997,39.5749,0.0,0.0,119.662,119.662,115.224,115.187,6.93547,67.0073,100.051,100.051,129.011,0.0,306.564,317.754,295.386,306.365,295.357,317.37,294.464,294.464,318.818,292.73,292.73,329.97,344.782,40.3762,306.564,-7.57443,-7.57443,7.70546,3.585,1.2618,0.130214,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,31.3412,53.7876,100.0,0.680292,85.7375,0.268558,31.3412,123.785
5.000,66.154,67.3671,7.97729,8.04958,300.273,851.609,0.0,0.694875,321.576,79.8189,79.8189,79.7912,79.7912,0,0,246.539,246.593,201.276,201.1,690.449,713.792,71.2845,69.8034,38.6112,35.3587,0.0,0.0,119.662,117.379,112.697,112.649,0.0,67.0072,95.8671,95.8671,119.522,0.0,306.871,316.027,297.911,306.662,297.812,315.711,295.888,295.888,316.537,292.512,292.512,320.011,344.782,40.3762,306.871,-8.49192,-8.49192,9.05807,3.35832,1.2618,0.129001,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,7.97729,53.7876,100.0,0.812823,92.199,0.271776,7.97729,139.913
6.000,56.7754,57.72,-9.44772,7.77186,300.192,854.971,0.0,0.0,310.638,79.7676,79.7675,79.7533,79.7534,0,0,232.177,232.244,205.142,205.14,560.776,576.457,69.9931,68.5466,35.7754,32.5987,0.0,0.0,105.833,81.4528,102.395,102.362,0.0,67.007,92.9934,92.9934,119.522,0.0,306.462,315.105,297.614,306.262,297.727,314.599,297.238,297.238,305.661,292.23,292.23,306.455,344.782,40.3762,306.462,-9.46869,-9.46869,10.2468,3.13202,1.2618,0.126757,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.917126,96.2559,0.275072,0.0,140.178
7.000,46.0162,46.2221,-17.2618,7.47035,300.123,888.907,0.0,0.0,298.32,79.4015,79.4014,79.4153,79.4153,0,0,190.993,191.053,189.644,189.725,419.313,428.372,68.4671,67.4447,32.4242,30.1791,0.0,0.0,108.789,93.2768,85.7435,85.7249,0.0,67.0069,90.2799,90.2799,119.522,0.0,304.84,313.34,295.976,304.944,296.099,313.501,296.349,296.349,300.706,292.117,292.121,300.728,344.782,40.3762,305.018,-9.72782,-9.72782,11.2367,1.80651,1.2618,0.123931,0.0,0.0,1.73847,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.0012,98.8966,0.278194,0.0,142.238
8.000,29.3788,29.0668,-18.9391,7.36706,300.071,1082.88,0.0,0.0,293.901,78.9554,78.9554,78.9704,78.9705,0,0,139.649,139.703,161.977,162.063,277.979,277.243,66.5818,66.3892,28.2844,27.8614,0.0,0.0,93.3372,85.4181,95.4125,95.4204,0.0,67.0068,89.0796,89.0796,119.522,0.0,303.412,311.984,294.666,303.679,294.734,312.445,295.35,295.35,298.782,292.079,292.092,298.766,344.782,40.3763,303.993,-9.51874,-9.51874,12.018,1.60507,1.2618,0.128324,0.0,0.0276075,3.0686,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.08072,101.12,0.281258,0.0,143.047
9.000,0.0,0.0,-19.3534,7.26364,300.022,1137.72,0.0,0.0,289.966,78.3073,78.3072,78.3066,78.3067,0,0,131.889,131.937,142.859,142.955,108.605,102.412,64.0367,64.7823,24.078,25.1359,0.0,0.0,94.8811,86.4427,98.5128,98.5786,0.0,67.0404,86.4255,86.4255,119.522,0.0,302.579,312.009,293.625,302.791,293.691,315.07,293.923,293.923,296.103,292.029,292.052,296.125,344.782,40.3769,302.926,-14.0716,-14.0716,12.618,1.44268,1.2618,0.125275,0.0,8.7717,20.1032,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.14829,102.892,0.284169,0.0,142.952
