Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.235,102.673,1405.93,54.1772,309.056,850.985,381.0,99.834,2227.34,72.9377,72.9376,72.9108,72.9108,0,0,562.931,562.932,563.656,563.649,1136.95,1140.79,78.3538,78.3538,78.3442,54.1349,54.1139,0.0,0.0,118.489,113.59,112.859,112.96,52.7893,67.0079,132.396,132.396,156.852,0.0209029,309.232,326.231,292.789,308.995,292.789,325.02,292.798,292.798,335.241,293.058,293.058,344.71,344.782,40.3762,309.238,5.56525,5.56525,6.04322,3.34319,1.19359,0.144431,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.93,53.7876,27.6967,0.00875552,44.5583,0.263007,1405.93,0.00164564
1.000,101.696,102.648,1405.19,47.7913,309.056,850.663,381.0,99.7669,1907.65,73.149,73.1485,73.0718,73.0717,0,0,581.14,581.201,558.47,558.438,1131.8,1141.76,78.5674,78.5674,78.309,54.5602,54.0365,0.0,0.0,119.662,115.131,113.73,113.704,49.7498,67.0078,119.141,119.141,155.122,0.0,308.434,323.773,292.949,308.432,292.941,323.766,292.869,292.869,322.327,293.042,293.042,343.912,344.782,40.3762,308.434,-0.571967,-0.571967,7.2398,3.19945,1.2618,0.140871,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.19,53.7876,37.6669,0.129587,52.9404,0.263067,1405.19,0.00164564
2.000,99.1189,99.8225,242.147,36.1559,301.048,850.63,263.842,18.0921,1542.68,75.8893,75.8882,75.8439,75.8431,0,0,442.674,442.755,389.662,389.425,1124.24,1138.66,78.7403,78.7403,78.3056,54.9044,54.0291,0.0,0.0,119.662,117.803,114.675,114.677,41.241,67.0076,112.284,112.284,150.332,0.0,307.707,321.829,293.429,307.642,293.419,321.654,293.198,293.198,320.456,292.992,292.992,341.566,344.782,40.3762,307.707,-3.4001,-3.4001,8.34804,3.04001,1.20545,0.135689,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,242.147,53.7876,98.7892,0.316862,64.4021,0.263652,242.147,0.321395
3.000,81.754,82.4208,89.4087,10.0782,300.487,850.664,107.632,7.28717,460.08,78.6882,78.6887,78.654,78.6544,0,0,149.326,150.071,97.9119,97.4536,1041.43,1051.67,75.3991,75.3991,74.6862,47.6466,46.0811,0.0,0.0,119.662,119.21,114.347,114.35,26.0396,67.0075,107.112,107.112,141.453,0.0,307.14,320.124,294.064,306.994,294.052,319.816,293.561,293.561,320.53,292.886,292.886,336.912,344.782,40.3762,307.14,-5.44891,-5.44891,8.68213,2.85347,1.2618,0.135208,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,89.4086,53.7876,100.0,0.461833,72.9176,0.265209,89.4087,27.5127
4.000,68.5074,69.2498,36.6481,8.43219,300.352,850.913,0.0,2.86588,336.889,80.8683,80.869,80.8357,80.8365,0,0,133.356,133.879,85.25,85.2889,823.308,839.026,72.3074,72.3074,71.3455,40.8573,38.7451,0.0,0.0,119.662,118.968,113.698,113.701,6.70801,67.0073,102.412,102.412,128.946,0.0,306.826,318.48,295.11,306.649,295.088,318.163,294.237,294.237,319.703,292.727,292.727,329.878,344.782,40.3762,306.826,-6.86266,-6.86266,11.2609,2.30982,1.2618,0.140162,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,36.6481,53.7876,100.0,0.597291,81.805,0.26745,36.6481,120.293
5.000,59.478,60.3099,11.1695,8.18419,300.256,851.512,0.0,0.925142,326.923,82.3371,82.3379,82.3038,82.3067,0,0,108.153,108.428,62.0128,62.346,661.426,688.483,69.5661,69.5661,68.2019,34.8376,31.8419,0.0,0.0,119.662,117.321,113.201,113.204,0.0,67.0072,98.4427,98.4427,119.522,0.0,306.925,316.965,297.0,306.765,296.948,316.663,295.544,295.544,317.146,292.518,292.518,320.327,344.782,40.3762,306.925,-7.78585,-7.78585,12.618,1.98915,1.2618,0.141564,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,11.1695,53.7876,100.0,0.716718,88.3186,0.270067,11.1695,133.333
6.000,47.244,47.7563,-6.13867,7.88571,300.168,854.345,0.0,0.0,315.308,83.1419,83.1431,83.1294,83.1323,0,0,82.5019,82.4337,53.8403,57.5447,511.677,527.942,67.0889,67.0889,65.4409,29.3979,25.7789,0.0,0.0,110.338,95.1339,107.174,107.178,0.0,67.007,95.2941,95.2941,119.522,0.0,307.168,315.81,298.358,306.983,298.424,315.363,297.179,297.179,307.144,292.257,292.257,307.816,344.782,40.3762,307.168,-8.6475,-8.6475,12.618,1.83828,1.2618,0.139079,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.820511,92.7077,0.272925,0.0,131.602
7.000,31.0634,31.2055,-16.9202,7.61173,300.1,873.586,0.0,0.0,304.248,83.3537,83.3553,83.3548,83.3577,0,0,70.9954,71.3603,63.1135,66.204,338.364,347.5,64.5453,64.5453,63.2244,23.8123,20.9117,0.0,0.0,101.158,84.1159,91.1911,91.1891,0.0,67.0069,92.6507,92.6507,119.522,0.0,306.035,314.484,297.3,306.038,297.402,314.438,297.258,297.258,302.937,292.16,292.163,302.955,344.782,40.3762,306.038,-9.07901,-9.07901,12.618,1.97497,1.2618,0.136385,0.0,0.0,1.73314,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.905393,95.7509,0.275804,0.0,132.677
8.000,0.0,0.0,-18.7191,7.34124,300.052,1019.45,0.0,0.0,293.115,83.2716,83.2731,83.2777,83.2804,0,0,51.5472,50.6984,58.6466,62.1698,147.599,144.307,62.2489,62.2489,61.5012,18.7694,17.1276,0.0,0.0,99.1628,92.965,89.9722,89.9753,0.0,67.0068,91.4956,91.4956,119.522,0.0,304.684,313.175,295.966,304.914,296.025,313.591,296.595,296.595,301.093,292.123,292.134,301.078,344.782,40.3763,305.179,-8.9739,-8.9739,12.618,2.11144,1.2618,0.138695,0.0,0.0275905,3.06417,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.983329,98.1674,0.27862,0.0,133.804
9.000,0.0,0.0,-19.3108,7.19709,300.002,1128.52,0.0,0.0,287.251,82.8425,82.843,82.844,82.8459,0,0,55.5333,55.2151,63.3463,66.2345,0.0,0.0,60.0421,60.0421,59.8947,13.9235,13.5999,0.0,0.0,96.0084,90.2459,99.826,99.832,0.0,67.05,89.715,89.715,119.522,0.0,303.885,312.373,295.253,304.098,295.302,312.725,295.701,295.701,299.744,292.097,292.12,299.732,344.782,40.377,304.317,-9.34869,-9.34869,12.618,2.52774,1.2618,0.140918,0.0,7.56731,16.6832,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.05247,100.165,0.281348,0.0,134.52
10.000,0.718261,0.6319,-19.3213,7.14597,299.956,1040.81,0.0,0.0,284.121,82.1444,82.1432,82.1416,82.145,0,0,66.66,67.4028,69.1222,71.1327,7.44718,0.0,58.341,58.341,58.5501,10.188,10.6471,0.0,0.0,101.534,95.8788,101.884,101.901,0.0,67.1266,88.5728,88.5728,119.522,0.0,303.022,311.441,294.389,303.112,294.435,311.554,294.453,294.453,297.625,292.058,292.091,297.649,344.782,40.3784,303.137,-8.98977,-8.98977,12.618,2.57282,1.2618,0.144475,0.0,19.5942,19.1875,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.11753,101.869,0.284011,0.0,138.191
