Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.372,102.719,1408.36,62.6801,309.056,851.004,381.0,99.9946,2563.5,72.9175,72.9175,72.8991,72.8991,0,0,563.742,563.742,564.604,564.603,1137.03,1140.81,78.3553,78.3553,78.3471,54.1379,54.1201,0.0,0.0,115.971,112.743,108.651,108.807,52.8634,67.0079,143.362,143.362,156.904,0.0314602,309.013,325.794,292.83,309.066,292.83,325.16,292.842,292.842,338.508,293.059,293.059,344.729,344.782,40.3762,309.074,12.5266,12.5266,5.37107,4.49601,0.866616,0.143856,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.36,53.7876,27.6935,0.0,43.6654,0.263007,1408.36,0.00164564
1.000,101.937,102.757,1409.06,60.7346,309.056,850.662,381.0,100.034,2408.72,73.0829,73.0829,73.0173,73.0173,0,0,579.071,579.078,558.279,558.266,1133.39,1142.87,78.5188,78.5188,78.2925,54.4635,54.0004,0.0,0.0,119.201,112.918,111.351,111.325,50.1304,67.0078,121.666,121.666,155.363,0.0,308.797,324.491,292.898,308.743,292.893,324.414,292.819,292.819,323.699,293.044,293.044,344.012,344.782,40.3762,308.797,0.410088,0.410088,5.83518,4.15036,0.839738,0.139888,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.06,53.7876,31.9785,0.089717,50.5187,0.26305,1409.06,0.00164564
2.000,101.626,102.842,1410.72,57.4539,309.056,850.618,373.19,100.149,2329.16,73.329,73.329,73.2247,73.2246,0,0,594.317,594.333,555.933,555.892,1128.72,1143.15,78.7852,78.7852,78.3499,54.9937,54.1264,0.0,0.0,119.662,113.876,111.063,111.025,42.1352,67.0076,116.257,116.257,150.943,0.0,308.119,322.818,293.295,308.056,293.287,322.665,293.092,293.092,322.157,292.997,292.997,341.821,344.782,40.3762,308.119,-1.59702,-1.59702,6.28349,3.95104,0.870424,0.137228,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1410.72,53.7876,67.0178,0.200327,57.0812,0.263367,1410.72,0.00164564
3.000,99.3163,100.092,227.413,29.5405,300.711,850.627,216.979,17.238,1323.27,76.7309,76.7308,76.6794,76.6789,0,0,172.748,172.865,101.139,100.533,1113.36,1125.22,77.8163,77.8163,77.1897,52.9547,51.5786,0.0,0.0,119.662,115.008,111.007,110.961,27.6691,67.0075,111.958,111.958,142.592,0.0,307.621,321.417,293.772,307.492,293.763,321.173,293.358,293.358,322.35,292.897,292.897,337.443,344.782,40.3762,307.621,-3.22011,-3.22011,6.65377,3.78051,0.7762,0.134875,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,227.413,53.7876,100.0,0.30146,63.402,0.264132,227.413,0.318595
4.000,83.3242,84.2913,70.1567,8.94544,300.482,850.827,60.7695,5.36535,360.565,78.7749,78.7748,78.7164,78.716,0,0,226.155,226.238,171.392,170.843,1042.45,1054.44,74.7648,74.7648,73.8789,46.2536,44.3083,0.0,0.0,119.662,115.296,109.066,109.027,9.28697,67.0073,108.535,108.535,130.921,0.0,307.375,320.306,294.378,307.233,294.368,320.034,293.625,293.625,321.94,292.749,292.749,330.91,344.782,40.3762,307.375,-4.58435,-4.58435,6.65058,3.74181,1.05931,0.135825,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,70.1567,53.7876,100.0,0.395672,70.3908,0.265328,70.1567,25.0771
5.000,71.6815,73.4262,28.5167,8.48434,300.359,851.341,0.0,2.22145,339.179,80.0381,80.0381,79.9798,79.9795,0,0,273.865,273.938,207.016,206.606,828.979,850.425,72.7242,72.7242,71.458,41.7725,38.992,0.0,0.0,119.662,114.677,109.979,109.965,0.0,67.0072,104.328,104.328,119.522,0.0,307.138,318.921,295.346,307.018,295.329,318.683,294.243,294.243,318.366,292.573,292.573,322.913,344.782,40.3762,307.138,-6.16282,-6.16282,7.94642,3.65034,1.2618,0.132908,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,28.5167,53.7876,100.0,0.482725,76.6768,0.266836,28.5167,123.977
6.000,63.897,66.3323,6.39319,8.20597,300.264,852.883,0.0,0.576154,327.93,80.6498,80.6497,80.6039,80.6038,0,0,271.436,271.495,212.954,212.733,682.605,706.601,71.4708,71.4708,69.5927,39.0203,34.896,0.0,0.0,118.826,113.716,110.619,110.577,0.0,67.007,99.8616,99.8616,119.522,0.0,307.006,317.325,296.681,306.848,296.66,317.014,295.263,295.263,311.276,292.341,292.341,311.982,344.782,40.3762,307.006,-7.26257,-7.26257,9.25325,3.17661,1.2618,0.131648,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,6.39319,53.7876,100.0,0.56087,81.445,0.268562,6.39319,143.33
7.000,54.4223,56.2774,-10.9558,7.89436,300.184,859.616,0.0,0.0,315.521,80.6802,80.6801,80.6718,80.6719,0,0,243.266,243.338,209.269,209.237,544.448,569.411,70.4079,70.4079,68.3172,36.6861,32.0952,0.0,0.0,105.075,103.588,106.094,106.08,0.0,67.0069,95.6447,95.6447,119.522,0.0,306.851,315.528,298.108,306.776,298.085,315.397,296.087,296.087,305.244,292.207,292.208,305.317,344.782,40.3762,306.851,-8.13717,-8.13717,10.4477,1.82957,1.2618,0.128829,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.631977,85.0521,0.270429,0.0,142.544
8.000,42.6144,44.1048,-17.487,7.63357,300.117,883.366,0.0,0.0,304.966,80.4259,80.4258,80.4184,80.4185,0,0,211.063,211.131,204.34,204.399,402.836,415.594,68.9948,68.9948,67.5103,33.583,30.3232,0.0,0.0,89.7938,86.7018,106.154,106.149,0.0,67.0068,92.3863,92.3863,119.522,0.0,305.919,314.347,297.297,305.861,297.31,314.194,296.952,296.952,302.753,292.159,292.161,302.753,344.782,40.3763,305.919,-9.12136,-9.12136,11.4044,1.70132,1.2618,0.125052,0.0,0.0,1.7385,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.697929,87.9312,0.272372,0.0,143.706
9.000,23.4164,23.8917,-18.982,7.37691,300.068,983.371,0.0,0.0,294.987,80.1379,80.1378,80.1421,80.1421,0,0,167.071,167.135,162.499,162.551,250.161,258.27,67.4427,67.4427,66.5874,30.1747,28.2966,0.0,0.0,93.5942,90.4206,95.1576,95.1559,0.0,67.0066,90.5314,90.5314,119.522,0.0,304.897,313.275,296.302,304.887,296.324,313.263,296.279,296.279,300.999,292.127,292.132,300.988,344.782,40.3763,304.897,-9.3261,-9.3261,12.1511,1.47445,1.2618,0.127631,0.0,0.0276147,3.06778,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.759592,90.34,0.274331,0.0,144.557
