Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.21,102.681,1406.02,41.8452,309.056,851.0,381.0,99.8398,1781.75,72.9451,72.945,72.9147,72.9147,0,0,562.632,562.632,563.476,563.469,1137.0,1140.82,78.352,78.3432,54.1309,54.1116,0.0,0.0,119.662,115.473,113.37,113.448,52.7783,67.0079,130.278,130.278,156.844,0.018798,309.109,326.343,292.769,309.013,292.769,324.962,292.778,292.778,334.243,293.058,293.058,344.707,344.782,40.3762,309.115,4.13371,4.13371,6.07809,3.34321,1.2618,0.143427,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.01,53.7876,27.6976,0.0108605,44.6967,0.263007,1406.02,0.00164564
1.000,101.69,102.656,1405.49,35.3634,309.056,850.686,373.19,99.7873,1425.72,73.176,73.1755,73.0965,73.0965,0,0,584.219,584.308,560.043,560.003,1131.13,1141.49,78.6077,78.3262,54.6404,54.0743,0.0,0.0,119.662,117.454,116.861,116.859,49.5434,67.0078,117.208,117.208,154.948,0.0,308.197,323.283,292.991,308.204,292.978,323.308,292.886,292.886,321.296,293.041,293.041,343.857,344.782,40.3762,308.204,-1.42917,-1.42917,7.30708,3.19949,1.2618,0.13947,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.49,53.7876,41.7414,0.19418,56.8104,0.263084,1405.49,0.00164564
2.000,99.0202,99.6298,221.571,24.9732,300.661,850.641,216.979,16.838,1074.28,76.7683,76.7654,76.732,76.7302,0,0,166.225,167.974,105.072,104.106,1113.59,1123.66,77.8049,77.2866,52.9295,51.7915,0.0,0.0,119.662,119.662,118.556,118.562,41.0049,67.0076,109.677,109.677,150.101,0.0,307.391,321.119,293.564,307.305,293.548,320.981,293.275,293.275,319.091,292.991,292.991,341.499,344.782,40.3762,307.391,-4.56485,-4.56485,8.45337,3.03578,1.2618,0.133716,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,221.571,53.7876,100.0,0.416926,69.437,0.264065,221.571,0.358561
3.000,82.697,83.316,68.4931,8.55351,300.442,850.682,60.7695,5.23767,344.684,79.2517,79.2524,79.2211,79.2218,0,0,137.578,138.081,105.63,105.246,1039.98,1048.48,74.3212,73.6329,45.2795,43.7681,0.0,0.0,119.662,119.662,118.372,118.377,25.4579,67.0075,103.448,103.448,140.959,0.0,306.75,319.08,294.344,306.613,294.324,318.814,293.743,293.743,318.999,292.882,292.882,336.72,344.782,40.3762,306.75,-6.84248,-6.84248,8.90899,2.85356,1.2618,0.134308,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,68.4931,53.7876,100.0,0.600685,80.0579,0.266496,68.4931,27.172
4.000,71.4166,72.1488,27.6847,8.17432,300.315,850.963,0.0,2.15937,326.504,80.9812,80.982,80.9485,80.9496,0,0,112.55,112.827,75.6741,75.8184,821.624,838.664,71.3135,70.2839,38.6748,36.4139,0.0,0.0,119.662,119.662,117.767,117.772,5.56489,67.0073,98.4122,98.4122,127.975,0.0,306.488,317.22,295.801,306.323,295.757,316.948,294.713,294.713,318.167,292.717,292.717,329.409,344.782,40.3762,306.488,-8.06064,-8.06064,11.608,2.30959,1.2618,0.139782,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,27.6847,53.7876,100.0,0.767281,89.3992,0.269919,27.6847,118.862
5.000,62.8265,63.4074,5.63214,7.97212,300.225,851.798,0.0,0.520539,318.674,82.0491,82.0501,82.0302,82.0313,0,0,85.8199,85.8811,53.0472,53.5583,670.447,686.313,68.5678,67.1754,32.6453,29.5878,0.0,0.0,119.662,111.851,105.072,105.068,0.0,67.0072,94.838,94.838,119.522,0.0,306.978,315.715,298.073,306.846,298.128,315.397,297.733,297.733,316.273,292.485,292.485,318.76,344.782,40.3762,306.978,-8.85132,-8.85132,12.618,1.98926,1.2618,0.139957,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,5.63214,53.7876,100.0,0.911756,95.6754,0.273827,5.63214,129.981
6.000,51.0433,51.2926,-11.4129,7.70365,300.143,857.694,0.0,0.0,308.066,82.6051,82.6065,82.6046,82.6072,0,0,65.8299,65.5163,46.045,49.0299,524.287,536.233,65.9325,64.5671,26.8585,23.8601,0.0,0.0,107.88,80.5784,91.8941,91.8917,0.0,67.007,92.835,92.835,119.522,0.0,306.332,314.977,297.423,306.164,297.581,314.538,297.216,297.216,304.894,292.212,292.212,305.528,344.782,40.3762,306.332,-9.44712,-9.44712,12.618,1.83833,1.2618,0.138001,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.01043,99.2478,0.277535,0.0,129.649
7.000,35.8567,35.7943,-17.7686,7.46702,300.074,915.217,0.0,0.0,297.624,82.6189,82.6204,82.627,82.6294,0,0,52.1457,51.2966,56.1318,59.0687,364.061,369.539,63.4019,62.4715,21.3014,19.2583,0.0,0.0,101.842,90.4882,87.7507,87.7547,0.0,67.0069,90.8707,90.8707,119.522,0.0,304.62,313.176,295.769,304.855,295.869,313.574,296.392,296.392,300.737,292.118,292.123,300.748,344.782,40.3762,305.105,-9.38853,-9.38853,12.618,1.97508,1.2618,0.135605,0.0,0.0,1.73366,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.09569,101.644,0.280885,0.0,131.141
8.000,3.56394,3.61493,-19.0744,7.29976,300.022,1097.19,0.0,0.0,291.495,82.3702,82.3709,82.3659,82.3722,0,0,38.9763,38.6105,46.0509,48.4235,187.782,187.755,61.0154,60.646,16.0607,15.2497,0.0,0.0,80.4155,70.4198,99.8809,99.8853,0.0,67.0068,89.3371,89.3371,119.522,0.0,303.588,312.106,294.952,303.784,295.036,312.385,295.165,295.165,299.156,292.087,292.105,299.141,344.782,40.3763,303.877,-9.27575,-9.27575,12.618,2.1115,1.2618,0.13711,0.0,0.0275744,3.06329,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.16936,103.569,0.284063,0.0,131.473
9.000,0.0,0.0,-19.2798,7.27802,299.973,1083.2,0.0,0.0,289.926,81.8426,81.8413,81.8384,81.8434,0,0,31.3348,32.3884,25.4864,34.9649,0.0,0.0,58.7807,58.6963,11.1535,10.968,0.0,0.0,90.6042,78.178,88.78,88.8359,0.0,67.0514,89.1746,89.1746,119.522,0.0,302.641,311.11,293.818,302.633,293.898,310.994,293.715,293.715,296.288,292.033,292.063,296.298,344.782,40.3771,302.641,-8.11662,-8.11662,12.618,2.52779,1.2618,0.140709,0.0,6.32961,13.4758,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.23145,105.066,0.286953,0.0,134.064
10.000,0.0,0.0,-19.3058,7.12084,299.929,947.868,0.0,0.0,283.927,81.4156,81.4139,81.4033,81.4082,0,0,14.265,15.8823,10.2335,19.6757,2.62626,2.18405,56.6503,56.7345,6.47525,6.66025,0.0,0.0,90.2328,80.5359,83.4321,83.4773,0.0,67.1261,84.9467,84.9467,119.522,0.0,301.961,310.501,293.285,302.13,293.342,310.458,293.153,293.152,294.943,292.011,292.056,294.99,344.782,40.3784,302.13,-10.6115,-10.6115,12.618,2.57286,1.2618,0.142375,0.0,24.7886,24.4552,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.30552,106.76,0.289961,0.0,134.842
11.000,0.0,0.0,-19.1116,7.04619,299.891,911.133,0.0,0.0,281.264,81.1088,81.1076,81.1065,81.1056,0,0,0.0,1.50667,0.0,0.0483494,1.58932,2.36026,53.8626,54.2514,1.90034,2.14604,0.0,0.0,74.3311,65.741,76.9629,76.9936,0.0,67.1571,86.3029,86.3029,119.522,0.0,301.451,309.846,292.823,301.219,292.822,309.398,292.454,292.454,293.854,291.993,292.047,293.83,344.782,40.379,301.451,-8.93863,-8.93863,12.618,2.60597,1.2618,0.149833,0.0,24.9925,24.5507,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.37261,108.247,0.293094,0.0,143.95
12.000,0.0,0.0,-18.8495,6.94501,299.854,941.213,0.0,0.0,277.139,80.9548,80.9569,80.954,80.9557,0,0,0.0,0.0,0.0,0.0,1.29605,1.19359,49.0332,49.4322,0.0,0.0,0.0,0.0,78.26,68.3089,83.3389,83.3458,0.0,67.1715,84.5668,84.5668,119.522,0.0,301.186,309.428,292.853,301.245,292.948,309.266,292.669,292.669,294.503,292.012,292.073,294.446,344.782,40.3793,301.245,-9.82703,-9.82703,12.618,2.62738,1.2618,0.150239,0.0,25.6146,25.1976,1.87062e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.42956,109.425,0.295822,0.0,145.661
13.000,0.162091,0.158558,-18.7719,6.87657,299.814,994.42,0.0,0.0,274.113,80.7728,80.7708,80.7717,80.7699,0,0,0.0,0.0,0.0,0.0,0.256687,0.92179,46.4394,46.8347,0.0,0.0,0.0,0.0,63.4607,54.8955,69.2503,69.2934,0.0,67.1798,83.4515,83.4515,119.522,0.0,300.994,309.097,292.602,300.866,292.684,308.76,292.408,292.408,293.3,292.002,292.071,293.483,344.782,40.3795,300.994,-10.3544,-10.3544,12.618,2.63982,1.2618,0.150294,0.357717,27.5078,27.1204,1.56738e-05,9.87301e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.48895,110.598,0.298566,0.0,145.828
14.000,0.121582,0.117274,-18.6121,6.81357,299.744,1019.58,0.0,0.0,271.582,80.4215,80.4188,80.4231,80.4204,0,0,0.0,0.0,0.0,0.0,0.329154,0.858464,44.8242,45.2965,0.0,0.0,0.0,0.0,52.1007,38.1933,46.5656,46.5637,0.0,67.1866,79.2696,79.2696,119.522,0.0,298.036,307.295,289.663,297.934,289.764,306.887,289.67,289.67,288.184,290.334,290.33,288.366,344.782,40.3797,298.036,-11.9117,-11.9117,12.618,2.64474,1.2618,0.149916,0.0,29.2289,29.0881,9.20283e-07,2.98696e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.53865,111.521,0.301059,0.0,142.457
15.000,0.0253345,0.0357047,-18.4036,6.76514,299.723,1022.87,0.0,0.0,269.795,80.0955,80.0996,80.0946,80.098,0,0,0.0,0.0,0.0,0.0,0.254934,0.489961,43.6271,44.1546,0.0,0.0,0.0,0.0,50.1817,20.6053,47.0574,47.003,0.0,67.1933,74.3061,74.3061,119.522,0.0,298.708,306.869,290.461,299.027,290.742,307.119,290.593,290.594,288.441,289.083,289.079,288.285,344.782,40.38,299.049,-16.0345,-16.0345,12.618,2.64399,1.2618,0.150528,0.0,30.1465,29.8132,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.58139,112.266,0.303174,0.0,146.133
16.000,0.0107484,0.0116046,-18.2366,6.68531,299.695,1037.05,0.0,0.0,266.638,79.6927,79.69,79.6858,79.6838,0,0,0.0,0.0,0.0,0.0,0.0174343,0.0163054,42.7494,43.2215,0.0,0.0,0.0,0.0,46.4364,14.6433,40.7426,40.6929,0.0,67.2,74.492,74.492,119.522,0.0,298.607,306.896,290.319,298.84,290.544,307.099,290.25,290.251,288.515,289.648,289.646,288.66,344.782,40.3802,298.84,-15.8471,-15.8471,12.618,2.63859,1.2618,0.150606,0.0,29.4126,29.0341,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.6221,112.96,0.305192,0.0,146.675
17.000,0.0184692,0.0209869,-18.07,6.60156,299.667,992.601,0.0,0.0,263.281,79.253,79.2502,79.2701,79.2669,0,0,0.0,0.0,0.0,0.0,0.0158485,0.0160739,42.0368,42.5537,0.0,0.0,0.0,0.0,44.9665,26.1003,41.8524,41.8166,0.0,67.2067,72.8917,72.8917,119.522,0.0,298.271,305.932,290.148,298.447,290.33,306.397,290.132,290.132,287.844,289.348,289.348,288.281,344.782,40.3805,298.447,-16.6052,-16.6052,12.618,2.62984,1.2618,0.150193,0.0,31.9456,31.6535,1.61585e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.66242,113.633,0.307143,0.0,145.954
18.000,0.00729044,0.0053124,-18.1143,6.5561,299.638,992.839,0.0,0.0,261.272,78.8035,78.8044,78.8122,78.8121,0,0,0.0,0.0,0.0,0.0,0.0154892,0.0158124,41.1042,41.73,0.0,0.0,0.0,0.0,56.3082,0.0,42.3142,42.1221,0.0,67.2136,76.2507,76.2507,119.522,0.0,295.672,304.406,289.001,295.595,289.651,304.458,289.156,289.158,287.506,286.771,286.767,286.005,344.782,40.3808,295.735,-11.6465,-11.6465,12.5989,2.61787,1.2618,0.151135,0.0,28.6455,28.3183,0.0,5.7551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.70088,114.243,0.309034,0.0,147.869
19.000,0.0131313,0.0130311,-17.8863,6.50107,299.609,989.232,0.0,0.0,259.199,78.545,78.5423,78.5543,78.5513,0,0,0.0,0.0,0.0,0.0,0.0150972,0.0155445,41.6977,42.2205,0.0,0.0,0.0,0.0,47.7227,31.9532,33.7431,33.7285,0.0,67.2205,75.2863,75.2863,119.522,0.0,299.746,309.227,290.591,300.14,290.772,308.35,290.572,290.572,289.642,291.512,291.511,290.631,344.782,40.3812,300.14,-17.2656,-17.2656,12.1803,2.60331,1.2618,0.15106,0.0,30.2836,29.9949,9.67189e-06,6.64174e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.75344,115.097,0.311241,0.0,147.5
20.000,0.0178116,0.00437333,-17.7913,6.44183,299.579,993.705,0.0,0.0,256.768,78.1535,78.1512,78.192,78.1882,0,0,0.0,0.0,0.0,0.0,0.0146564,0.0152749,41.5773,42.1582,0.0,0.0,0.0,0.0,46.4308,26.4602,25.2211,25.1865,0.0,67.2276,73.6482,73.6482,119.522,0.0,297.93,305.87,289.923,298.17,290.119,306.301,290.23,290.23,288.294,289.445,289.444,288.397,344.782,40.3816,298.221,-15.8139,-15.8139,11.8447,2.58716,1.2618,0.15163,0.0,31.7638,31.4873,1.23974e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.79946,115.853,0.31338,0.0,148.149
21.000,0.0150316,0.01577,-17.6987,6.38854,299.55,1002.77,0.0,0.0,254.675,77.6677,77.6661,77.7419,77.737,0,0,0.0,0.0,0.0,0.0,0.0141882,0.0150284,41.259,41.9396,0.0,0.0,0.0,0.0,44.3859,23.1226,26.1044,26.0053,0.0,67.2345,71.7379,71.7379,119.522,0.0,296.487,304.163,288.738,296.958,288.958,304.812,289.113,289.113,286.276,287.074,287.071,286.228,344.782,40.382,297.023,-16.0982,-16.0982,11.5785,2.56963,1.2618,0.152215,0.0,32.2122,31.9549,0.0,1.01478e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.84021,116.494,0.315262,0.0,149.053
22.000,0.0186812,0.0199719,-17.6175,6.33612,299.524,999.604,0.0,0.0,252.574,77.1405,77.1395,77.2537,77.2478,0,0,0.0,0.0,0.875959,0.0,0.0136735,0.0147861,40.9248,41.6663,0.0,0.0,0.0,0.0,39.7419,12.4374,24.4156,24.3297,0.0,67.2429,70.0726,70.0726,119.522,0.0,295.945,303.787,288.138,296.425,288.395,304.507,288.445,288.446,284.978,285.703,285.702,284.958,344.782,40.3825,296.487,-17.387,-17.387,11.3516,2.55089,1.2618,0.151943,0.0,32.9587,32.7381,0.0,1.27323e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.87629,117.029,0.316925,0.0,148.513
23.000,0.0205022,0.0189643,-17.5469,6.28532,299.499,1002.33,0.0,0.0,250.543,76.5653,76.5651,76.7413,76.7342,0,0,0.0,0.0,1.89485,0.0,0.0131277,0.0145541,40.6586,41.4517,0.0,0.0,0.0,0.0,38.1924,9.07919,18.1868,18.1343,0.0,67.25,68.1284,68.1284,119.522,0.0,295.098,302.894,287.203,295.922,287.483,304.286,287.602,287.602,283.18,283.968,283.967,283.177,344.782,40.383,295.979,-19.0864,-19.0864,11.1371,2.53102,1.2618,0.15136,0.000659874,33.7302,33.4994,0.227351,0.0892835,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.9073,117.454,0.318385,0.0,147.236
24.000,0.0218609,0.0182197,-17.4849,6.23676,299.479,1010.56,0.0,0.0,248.599,75.954,75.955,76.2143,76.2056,0,0,0.0,0.0,3.16898,0.0,0.0126535,0.0142706,40.4865,41.3724,0.0,0.0,0.0,0.0,37.4131,7.57358,15.0831,14.9192,0.0,67.2583,66.5347,66.5347,119.522,0.0,294.237,302.013,286.292,295.132,286.593,303.507,286.739,286.74,281.638,282.356,282.355,281.638,344.782,40.3835,295.204,-19.9301,-19.9301,10.9409,2.51014,1.2618,0.150615,0.000899945,34.397,34.1764,42.1629,20.7384,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.93469,117.776,0.319682,0.0,145.898
25.000,0.0221423,0.0180149,-17.4398,6.19041,299.456,1023.67,0.0,0.0,246.745,75.3048,75.3071,75.6783,75.6679,0,0,0.0,0.0,5.03741,0.0,0.0113169,0.0140257,40.367,41.3709,0.0,0.0,15.2723,10.9578,36.6789,6.3971,12.96,12.7586,0.0,67.2655,65.0482,65.0482,119.522,0.0,293.403,301.218,285.421,294.342,285.742,302.789,285.901,285.902,280.183,280.856,280.855,280.185,344.782,40.3841,294.421,-20.7656,-20.7656,10.7907,2.48827,1.2618,0.150548,0.00129796,35.0103,34.7996,155.136,192.691,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.95878,117.958,0.320862,0.0,145.603
26.000,0.023565,0.0188359,-17.3989,6.14592,299.43,1037.54,0.0,0.0,244.966,74.6299,74.6335,75.1258,75.1139,0,0,0.0,0.0,6.96262,0.0,0.0112678,0.013691,40.3198,41.4237,0.0,0.0,30.6661,28.6615,36.7348,5.80655,11.1673,10.9367,0.0,67.273,63.6013,63.6013,119.522,0.0,292.569,300.413,284.559,293.599,284.902,302.154,285.075,285.077,278.739,279.377,279.376,278.743,344.782,40.3846,293.686,-21.6833,-21.6833,10.6821,2.46564,1.2618,0.150836,0.00157189,35.5909,35.3878,199.404,199.565,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.97473,117.832,0.32186,0.0,145.976
27.000,0.0240091,0.0191211,-17.3386,6.10303,299.405,1051.4,0.0,0.0,243.252,73.938,73.943,74.5615,74.5483,0,0,0.0,0.0,8.3896,0.0,0.0112203,0.0132869,40.3528,41.4889,0.0,0.0,40.5108,38.6485,36.1465,5.44861,9.49912,9.2424,0.0,67.2808,62.2316,62.2316,119.522,0.0,291.748,299.614,283.719,292.909,284.075,301.609,284.269,284.271,277.345,277.955,277.954,277.351,344.782,40.3852,293.005,-22.6435,-22.6435,10.6047,2.44222,1.2618,0.151158,0.00176207,36.1355,35.9208,199.144,199.31,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.98771,117.729,0.322714,0.0,146.428
