Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.126,102.813,1408.66,41.8124,309.056,851.003,381.0,100.014,1731.65,72.972,72.972,72.9211,72.9211,0,0,564.089,564.089,563.331,563.332,1136.9,1141.09,78.3566,78.3566,78.3404,54.1407,54.1054,0.0,0.0,119.662,114.47,113.943,114.18,52.706,67.0079,129.257,129.257,156.81,0.0212372,308.935,326.2,292.747,308.993,292.748,324.912,292.756,292.756,333.771,293.058,293.058,344.688,344.782,40.3762,309.002,3.63264,3.63264,5.48592,4.42201,1.2618,0.140492,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.66,53.7876,27.6961,0.00842127,44.1274,0.263007,1408.66,0.00164564
1.000,101.624,102.949,1410.29,31.4113,309.056,850.703,381.0,100.116,1296.09,73.2427,73.2427,73.1281,73.128,0,0,593.268,593.281,556.233,556.198,1129.68,1143.79,78.7045,78.7045,78.3101,54.8332,54.0388,0.0,0.0,119.662,115.057,117.106,117.059,49.732,67.0078,116.394,116.394,155.078,0.0,308.151,323.02,293.185,308.173,293.136,323.104,292.886,292.885,320.707,293.042,293.042,343.907,344.782,40.3762,308.173,-1.78748,-1.78748,6.00547,4.04669,1.2618,0.13516,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.29,53.7876,41.8154,0.16681,54.3122,0.263078,1410.29,0.00164564
2.000,99.3683,100.281,248.836,12.1053,300.889,850.661,248.221,17.6402,511.221,76.142,76.1419,76.0779,76.0774,0,0,283.464,283.669,164.385,163.743,1117.51,1136.93,78.5953,78.5953,77.9118,54.6157,53.1642,0.0,0.0,119.662,118.61,119.662,119.662,41.2337,67.0076,107.171,107.171,150.23,0.0,307.276,320.334,294.006,307.228,293.923,320.301,293.277,293.277,317.638,292.993,292.993,341.564,344.782,40.3762,307.276,-5.61439,-5.61439,6.45622,3.72594,1.2618,0.129661,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,248.836,53.7876,100.0,0.412534,67.0703,0.263523,248.836,0.308016
3.000,87.8509,88.5396,82.3695,8.42294,300.513,850.705,92.0115,6.52391,342.54,77.9872,77.9872,77.9513,77.9509,0,0,203.259,203.339,131.313,130.761,1037.11,1052.16,75.326,75.326,73.9641,47.4861,44.4954,0.0,0.0,119.662,119.662,119.662,119.662,25.6262,67.0075,99.7564,99.7564,140.956,0.0,306.566,317.917,295.133,306.443,295.023,317.736,293.752,293.752,317.271,292.884,292.884,336.776,344.782,40.3762,306.566,-7.91928,-7.91928,6.51065,3.61016,1.2618,0.129228,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,82.3695,53.7876,100.0,0.700028,82.3151,0.265428,82.3695,24.4764
4.000,78.5469,79.1492,34.2814,7.96981,300.383,851.022,0.0,2.6758,318.545,78.6435,78.6435,78.6185,78.6184,0,0,212.162,212.213,168.457,168.128,831.007,848.127,72.6774,72.6774,70.9564,41.6698,37.8907,0.0,0.0,119.662,118.255,119.662,119.662,5.32036,67.0073,94.3573,94.3573,127.637,0.0,306.578,315.859,297.929,306.389,297.192,315.681,294.732,294.732,316.604,292.716,292.716,329.308,344.782,40.3762,306.578,-9.3123,-9.3123,7.91085,3.4828,1.2618,0.126784,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,34.2814,53.7876,100.0,0.923932,93.7088,0.268924,34.2814,121.454
5.000,72.4024,72.9845,9.57829,7.71691,300.284,852.123,0.0,0.810642,308.112,78.681,78.6809,78.659,78.6591,0,0,218.521,218.576,190.641,190.622,701.155,710.595,70.5502,70.5502,68.9048,36.9987,33.3855,0.0,0.0,108.788,80.9279,103.117,103.057,0.0,67.0072,91.4317,91.4317,119.522,0.0,305.928,314.636,297.032,305.774,297.156,314.201,296.536,296.536,315.344,292.465,292.465,317.774,344.782,40.3762,305.928,-10.0633,-10.0633,9.30744,3.33769,1.2618,0.126544,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,9.57829,53.7876,100.0,1.08897,100.468,0.27319,9.57829,135.927
6.000,64.1267,64.2852,-7.70139,7.54685,300.201,865.229,0.0,0.0,301.949,78.4458,78.4457,78.4498,78.4498,0,0,190.609,190.667,175.465,175.506,573.762,580.609,68.8143,68.8143,67.4248,33.1866,30.1355,0.0,0.0,113.76,91.4205,80.3715,80.3172,0.0,67.007,89.8772,89.8772,119.522,0.0,304.745,313.483,295.657,304.75,295.852,313.367,296.014,296.014,302.218,292.163,292.163,303.034,344.782,40.3762,304.893,-9.9923,-9.9923,10.4714,3.08595,1.2618,0.12482,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.18746,103.999,0.277035,0.0,137.5
7.000,54.7786,54.9352,-17.2581,7.41769,300.132,1019.77,0.0,0.0,295.733,77.8162,77.8162,77.8167,77.8168,0,0,156.14,156.188,164.787,164.905,442.374,445.571,66.9408,66.9408,66.2416,29.0725,27.5372,0.0,0.0,86.388,72.972,94.183,94.1719,0.0,67.0069,87.0417,87.0417,119.522,0.0,303.096,311.596,294.28,303.293,294.368,311.867,294.416,294.416,297.536,292.058,292.066,297.567,344.782,40.3762,303.353,-10.4143,-10.4143,11.4187,1.74824,1.2618,0.120815,0.0,0.0,1.73856,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.26598,106.008,0.280084,0.0,139.025
8.000,41.4744,41.2048,-18.738,7.30799,300.085,1214.97,0.0,0.0,291.395,77.0815,77.0814,77.0905,77.0906,0,0,127.016,127.051,129.802,129.934,312.977,313.276,63.8994,63.8994,64.0168,24.5534,24.1539,0.0,0.0,79.4873,50.238,86.796,86.8724,0.0,67.0068,84.1112,84.1112,119.522,0.0,301.603,310.132,292.353,301.707,292.765,310.216,292.827,292.826,294.889,292.009,292.028,294.909,344.782,40.3763,301.707,-10.9645,-10.9645,12.2219,1.59653,1.2618,0.130197,0.0,0.027581,3.06494,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.32605,107.412,0.282784,0.0,139.337
9.000,12.0505,13.366,-19.4406,7.27376,300.033,1189.56,0.0,0.0,290.408,76.5632,76.5619,76.5332,76.5325,0,0,104.28,104.408,106.12,106.243,168.171,168.558,59.7919,59.7919,60.2007,20.0827,20.6027,0.0,0.0,119.662,20.0983,80.5942,80.6385,0.0,67.0383,87.0573,87.0573,119.522,0.0,301.797,309.395,292.526,301.003,290.486,309.066,291.908,291.907,293.608,292.028,292.053,293.541,344.782,40.3769,301.797,-7.93121,-7.93121,12.618,1.44529,1.2618,0.123769,0.0,9.65475,22.3531,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.379,108.493,0.285005,0.0,140.623
10.000,0.0,0.0,-19.5698,7.16038,299.991,959.284,0.0,0.0,285.288,75.5942,75.5941,75.7538,75.7529,0,0,33.0647,34.3096,111.177,110.461,15.5364,0.0,56.9602,56.9602,58.0131,16.8948,17.925,0.0,0.0,119.662,76.3871,94.8088,94.8946,0.0,67.1162,81.6439,81.6439,119.522,0.0,302.818,310.901,293.001,300.972,293.342,308.716,291.574,291.573,294.265,292.059,292.084,294.089,344.782,40.3783,302.818,-13.5823,-13.5823,12.618,1.30494,1.2618,0.127901,0.0,27.9669,27.6552,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.44787,109.97,0.287866,0.0,139.811
11.000,0.0549853,0.0,-19.1551,7.06892,299.982,999.831,0.0,0.0,282.413,74.833,74.8262,74.8347,74.8326,0,0,8.9233,10.5246,115.727,113.827,9.29243,0.0,51.6463,51.6463,55.7165,9.53099,16.5987,0.0,0.0,119.04,110.739,60.4445,60.5268,0.0,67.1508,75.5541,75.5541,119.522,0.0,302.9,309.375,288.478,300.958,288.636,308.72,291.166,291.165,292.281,294.213,294.215,292.857,344.782,40.3789,302.9,-17.1761,-17.1761,12.618,1.17851,1.2618,0.147475,0.0,29.1163,28.8006,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.51798,111.374,0.290829,0.0,141.9
12.000,1.3285,0.186858,-19.0608,6.99673,299.946,1012.48,0.0,0.0,278.212,72.9198,72.9202,73.6742,73.6652,0,0,35.1235,40.9271,88.8322,84.2975,8.54778,2.03797,48.0726,48.0726,52.7371,6.90911,14.7821,0.0,0.0,57.4816,34.7776,56.9669,57.0784,0.0,67.1682,70.5301,70.5301,119.522,0.0,296.95,305.425,287.774,298.239,287.914,307.503,288.583,288.582,285.671,289.623,289.626,286.405,344.782,40.3792,298.72,-19.9411,-19.9411,12.618,1.05129,1.2618,0.148305,0.0,31.1477,30.8025,1.87062e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.57435,112.414,0.293491,0.0,141.45
13.000,0.44293,0.0999776,-19.0482,6.87644,299.915,1116.86,0.0,0.0,274.949,72.3972,72.4007,73.1095,73.0982,0,0,32.8579,32.9935,71.1072,58.8261,4.96519,1.98939,41.0891,41.0891,49.2257,0.276185,12.9221,0.0,0.0,100.071,95.3055,55.929,55.8969,0.0,67.1775,76.5938,76.5938,119.522,0.0,298.714,309.184,291.086,298.016,291.114,305.791,289.263,289.263,288.776,288.227,288.226,287.742,344.782,40.3795,298.714,-16.0732,-16.0732,12.2581,0.923536,1.2618,0.148449,0.474741,29.2524,28.8946,1.4809e-05,1.09014e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.61845,113.168,0.295633,0.0,143.187
14.000,0.158408,0.0782269,-18.6108,6.82554,299.898,1060.01,0.0,0.0,271.669,72.2747,72.2762,72.882,72.8834,0,0,19.9654,11.312,40.2084,30.1229,1.64494,0.702096,41.7312,41.7312,49.3554,1.25153,13.5846,0.0,0.0,33.2081,0.0,46.2364,46.2391,0.0,67.1844,75.3497,75.3497,119.522,0.0,299.358,307.395,290.554,299.001,290.799,307.01,290.149,290.149,289.327,290.484,290.486,289.573,344.782,40.3797,299.358,-15.3771,-15.3771,11.8232,0.795484,1.2618,0.147758,0.0,31.2262,30.9044,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.68711,114.432,0.29866,0.0,142.418
