Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.095,102.743,1406.12,43.0859,309.056,850.991,381.0,99.8485,1774.41,72.9691,72.969,72.9221,72.922,0,0,562.997,562.997,563.128,563.122,1136.91,1140.91,78.3533,78.3414,54.1337,54.1077,0.0,0.0,119.662,116.802,113.109,113.167,52.7691,67.0079,129.753,129.753,156.837,0.0168798,309.098,326.462,292.753,309.001,292.754,324.919,292.763,292.763,333.619,293.058,293.058,344.705,344.782,40.3762,309.104,3.68384,3.68384,6.09915,3.34323,1.2618,0.142976,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.12,53.7876,27.6998,0.0127786,44.8219,0.263007,1406.12,0.00164564
1.000,101.509,102.798,1405.94,34.9961,309.056,850.693,381.0,99.8178,1417.99,73.2392,73.2388,73.1287,73.1286,0,0,591.454,591.598,556.401,556.373,1129.13,1142.6,78.6862,78.3089,54.7967,54.0363,0.0,0.0,119.662,115.155,116.621,116.62,49.6411,67.0078,116.77,116.77,155.029,0.0,308.195,323.109,293.139,308.199,293.097,323.18,292.879,292.879,320.963,293.042,293.042,343.883,344.782,40.3762,308.199,-1.60336,-1.60336,7.34494,3.19951,1.2618,0.138551,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.94,53.7876,42.4505,0.165656,54.5894,0.263077,1405.94,0.00164564
2.000,99.0503,99.9304,243.314,12.1543,300.849,850.659,248.221,17.1971,509.416,76.2188,76.2185,76.1577,76.1575,0,0,279.059,280.949,168.098,167.251,1116.33,1134.59,78.5915,77.9445,54.6082,53.236,0.0,0.0,119.662,118.637,119.307,119.315,40.8797,67.0076,107.971,107.971,150.127,0.0,307.347,320.571,293.908,307.276,293.84,320.504,293.259,293.259,318.197,292.99,292.99,341.463,344.782,40.3762,307.347,-5.26327,-5.26327,8.53067,3.0401,1.2618,0.131793,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,243.314,53.7876,100.0,0.319607,61.9756,0.263455,243.314,0.312702
3.000,85.363,85.9732,80.3041,8.45899,300.473,850.699,92.0115,6.35216,344.31,78.6337,78.6343,78.6047,78.605,0,0,153.749,154.616,79.7934,79.497,1036.5,1051.27,75.2126,73.9027,47.2369,44.3605,0.0,0.0,119.662,119.662,119.662,119.662,25.0689,67.0075,100.611,100.611,140.66,0.0,306.641,318.116,295.035,306.54,294.918,318.005,293.725,293.725,317.784,292.88,292.88,336.591,344.782,40.3762,306.641,-7.59223,-7.59223,9.03525,2.85354,1.2618,0.132155,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,80.3041,53.7876,100.0,0.66041,80.0659,0.264797,80.3041,26.8863
4.000,74.6789,75.2443,33.2786,7.98816,300.34,851.027,0.0,2.59918,319.278,80.1428,80.1437,80.1216,80.1222,0,0,106.803,107.03,66.3214,66.3495,819.192,838.281,71.8802,70.3001,39.9193,36.4495,0.0,0.0,119.662,119.662,119.662,119.662,4.76098,67.0073,95.2714,95.2714,127.268,0.0,306.643,316.179,297.214,306.425,297.013,315.983,294.708,294.708,316.985,292.71,292.71,329.077,344.782,40.3762,306.643,-9.03124,-9.03124,11.811,2.30906,1.2618,0.13751,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,33.2786,53.7876,100.0,0.906497,92.6747,0.267744,33.2786,117.614
5.000,66.5934,67.1563,9.17565,7.72333,300.245,852.107,0.0,0.775547,308.534,81.0531,81.0542,81.0346,81.0354,0,0,77.3124,77.1936,50.7687,50.998,678.275,687.116,68.6595,67.0439,32.8468,29.299,0.0,0.0,113.548,82.8708,104.712,104.709,0.0,67.0072,92.3829,92.3829,119.522,0.0,306.239,314.972,297.353,306.122,297.494,314.568,296.861,296.861,315.356,292.46,292.46,317.559,344.782,40.3762,306.239,-9.74915,-9.74915,12.618,1.98922,1.2618,0.138929,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,9.17565,53.7876,100.0,1.07946,100.009,0.271621,9.17565,127.585
6.000,55.4849,55.5982,-9.54171,7.58514,300.165,864.225,0.0,0.0,302.547,81.5199,81.5213,81.5262,81.5269,0,0,52.7155,52.3458,42.3279,42.6992,535.303,541.56,65.6875,64.2269,26.3204,23.1131,0.0,0.0,114.719,89.7726,80.0921,80.0937,0.0,67.007,90.6292,90.6292,119.522,0.0,305.18,313.912,296.096,305.201,296.32,313.822,296.481,296.481,302.813,292.172,292.172,303.506,344.782,40.3762,305.325,-9.89505,-9.89505,12.618,1.83835,1.2618,0.136896,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.18316,103.849,0.275255,0.0,127.479
7.000,40.625,40.7485,-17.3,7.48987,300.092,994.316,0.0,0.0,298.759,81.5957,81.5971,81.5978,81.5986,0,0,25.907,25.1419,32.4415,32.7885,380.237,382.495,62.7022,61.8539,19.7648,17.9021,0.0,0.0,86.6118,72.2411,92.0748,92.0762,0.0,67.0069,88.9204,88.9204,119.522,0.0,303.63,312.176,294.856,303.88,294.968,312.544,295.173,295.173,298.779,292.08,292.089,298.786,344.782,40.3762,304.014,-9.73111,-9.73111,12.618,1.97515,1.2618,0.13435,0.0,0.0,1.73346,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.26619,106.055,0.278141,0.0,128.743
8.000,14.0926,13.9794,-18.9229,7.43835,300.043,1155.07,0.0,0.0,296.654,81.3281,81.3283,81.3313,81.3315,0,0,0.177084,0.164129,0.0,0.0,213.053,215.324,59.8619,59.4292,13.5277,12.5776,0.0,0.0,72.47,49.4341,83.501,83.5533,0.0,67.0068,86.2674,86.2674,119.522,0.0,302.526,311.068,293.675,302.625,293.922,311.034,293.731,293.731,296.554,292.038,292.058,296.532,344.782,40.3763,302.625,-10.1867,-10.1867,12.618,2.11157,1.2618,0.133696,0.0,0.0275643,3.06229,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.33043,107.562,0.280765,0.0,127.583
9.000,0.0,0.0,-19.1099,7.3284,299.993,1193.65,0.0,0.0,292.217,80.92,80.9181,80.9222,80.921,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56.5966,56.5293,6.35726,6.2096,0.0,0.0,75.738,54.0572,71.3314,71.3407,0.0,67.0472,86.0272,86.0272,119.522,0.0,300.236,308.84,291.637,300.531,291.803,309.064,291.734,291.734,292.129,293.004,293.003,292.043,344.782,40.377,300.531,-8.36195,-8.36195,12.618,2.52786,1.2618,0.141657,0.0,6.47278,13.8023,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.37832,108.566,0.282789,0.0,133.507
