Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.134,102.723,1406.08,41.9937,309.056,850.99,381.0,99.8451,1744.08,72.9604,72.9603,72.9189,72.9189,0,0,562.807,562.807,563.171,563.165,1136.95,1140.89,78.3524,78.3415,54.1317,54.1079,0.0,0.0,119.662,117.094,113.151,113.209,52.77,67.0079,129.968,129.968,156.837,0.017065,309.1,326.442,292.755,309.003,292.755,324.922,292.764,292.764,333.694,293.058,293.058,344.705,344.782,40.3762,309.106,3.83986,3.83986,6.09422,3.34323,1.2618,0.143118,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.08,53.7876,27.6996,0.0125934,44.8089,0.263007,1406.08,0.00164564
1.000,101.583,102.746,1405.77,33.4471,309.056,850.694,381.0,99.8058,1392.85,73.2128,73.2124,73.1143,73.1142,0,0,588.74,588.859,557.964,557.932,1129.97,1142.13,78.6532,78.3144,54.7309,54.0484,0.0,0.0,119.662,116.32,116.815,116.813,49.6495,67.0078,116.901,116.901,155.033,0.0,308.187,323.168,293.083,308.199,293.054,323.222,292.881,292.881,321.09,293.042,293.042,343.885,344.782,40.3762,308.199,-1.55551,-1.55551,7.33599,3.19951,1.2618,0.138752,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.77,53.7876,42.4167,0.165437,54.5735,0.263077,1405.77,0.00164564
2.000,99.0844,99.8993,243.34,12.169,300.849,850.659,248.221,17.1996,511.616,76.182,76.1814,76.1269,76.1265,0,0,271.338,273.174,174.27,173.428,1117.63,1133.98,78.5449,77.9734,54.5154,53.2996,0.0,0.0,119.662,119.662,119.552,119.563,40.9059,67.0076,108.057,108.057,150.141,0.0,307.343,320.699,293.783,307.26,293.734,320.561,293.265,293.265,318.354,292.99,292.99,341.47,344.782,40.3762,307.343,-5.32735,-5.32735,8.51803,3.0401,1.2618,0.132066,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,243.34,53.7876,100.0,0.320488,61.9968,0.263456,243.34,0.313194
3.000,85.3514,85.9401,80.3048,8.44153,300.473,850.694,92.0115,6.35207,343.499,78.6065,78.6071,78.5787,78.5791,0,0,151.508,152.342,81.2447,80.9117,1037.48,1051.11,75.1224,73.9695,47.0389,44.5072,0.0,0.0,119.662,119.662,119.662,119.662,25.1192,67.0075,100.768,100.768,140.701,0.0,306.581,318.241,294.805,306.45,294.723,318.084,293.736,293.736,317.908,292.88,292.88,336.608,344.782,40.3762,306.581,-7.62054,-7.62054,9.01828,2.85354,1.2618,0.132406,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,80.3048,53.7876,100.0,0.649542,79.6068,0.264861,80.3048,26.9185
4.000,74.6729,75.2393,33.3231,7.97677,300.34,851.01,0.0,2.60207,318.872,80.1365,80.1373,80.1147,80.1154,0,0,106.416,106.639,67.9293,67.9781,821.204,839.247,71.7979,70.3779,39.7386,36.6203,0.0,0.0,119.662,119.662,119.662,119.662,4.83544,67.0073,95.3459,95.3459,127.338,0.0,306.467,316.267,296.78,306.277,296.618,316.049,294.715,294.715,317.064,292.711,292.711,329.108,344.782,40.3762,306.467,-9.07152,-9.07152,11.7923,2.3091,1.2618,0.137606,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,33.3231,53.7876,100.0,0.888018,92.034,0.267893,33.3231,117.661
5.000,66.5014,67.0691,9.24683,7.70999,300.245,852.033,0.0,0.777946,307.972,81.0526,81.0536,81.0335,81.0344,0,0,77.4209,77.3128,50.9576,51.2429,678.775,687.462,68.6209,67.106,32.762,29.4353,0.0,0.0,112.28,86.8371,102.876,102.873,0.0,67.0072,92.3533,92.3533,119.522,0.0,306.26,315.0,297.363,306.142,297.483,314.593,296.912,296.912,315.407,292.462,292.462,317.65,344.782,40.3762,306.26,-9.79682,-9.79682,12.618,1.98922,1.2618,0.138931,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,9.24683,53.7876,100.0,1.06315,99.494,0.271879,9.24683,127.676
6.000,55.4251,55.5354,-8.20645,7.56885,300.163,862.897,0.0,0.0,301.836,81.5328,81.5343,81.5392,81.54,0,0,53.9192,53.5742,42.0345,42.4778,535.002,541.349,65.6823,64.2672,26.3091,23.2015,0.0,0.0,114.592,87.5391,79.5649,79.5661,0.0,67.007,90.7611,90.7611,119.522,0.0,305.223,313.995,296.179,305.226,296.412,313.846,296.516,296.516,302.927,292.174,292.174,303.612,344.782,40.3762,305.35,-9.88573,-9.88573,12.618,1.83833,1.2618,0.137042,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.16233,103.259,0.275558,0.0,127.65
7.000,40.5204,40.6465,-17.2695,7.47761,300.092,962.796,0.0,0.0,298.122,81.624,81.6254,81.626,81.6269,0,0,26.4862,25.7179,32.7831,33.1766,379.722,381.908,62.7321,61.893,19.8306,17.9879,0.0,0.0,86.2112,72.4754,91.462,91.4644,0.0,67.0069,89.19,89.19,119.522,0.0,303.677,312.238,294.895,303.922,295.007,312.592,295.236,295.236,298.882,292.082,292.091,298.895,344.782,40.3762,304.07,-9.58733,-9.58733,12.618,1.9751,1.2618,0.134419,0.0,0.0,1.73346,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.24233,105.4,0.278456,0.0,128.889
8.000,12.0395,12.3235,-18.8008,7.41319,300.043,1094.48,0.0,0.0,295.637,81.5172,81.5175,81.5149,81.5152,0,0,1.10912,1.06319,0.0,0.0,211.683,214.791,59.9148,59.474,13.6439,12.676,0.0,0.0,66.1845,48.5073,82.8628,82.9212,0.0,67.0068,84.5676,84.5676,119.522,0.0,302.609,311.116,293.852,302.684,294.022,311.126,293.786,293.786,296.562,292.04,292.061,296.648,344.782,40.3763,302.684,-11.5251,-11.5251,12.618,2.11154,1.2618,0.13484,0.0,0.027566,3.06247,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.30653,106.933,0.281111,0.0,129.399
9.000,0.0,0.0,-19.1142,7.28018,299.993,1055.58,0.0,0.0,290.398,81.3621,81.3604,81.3636,81.3626,0,0,0.0,0.328628,0.0,0.0,0.0,0.0,57.2717,57.0282,7.83985,7.30506,0.0,0.0,88.5084,69.796,82.5758,82.6009,0.0,67.0481,88.5403,88.5403,119.522,0.0,302.119,310.639,293.532,302.149,293.662,310.611,293.398,293.397,295.908,292.034,292.066,295.959,344.782,40.377,302.149,-8.09855,-8.09855,12.618,2.52786,1.2618,0.139198,0.0,7.89873,17.5925,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.35935,108.056,0.283285,0.0,131.609
