Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.407,102.71,1408.33,75.648,309.056,851.005,381.0,99.9924,3033.04,72.9141,72.9141,72.8995,72.8995,0,0,563.833,563.833,564.804,564.803,1137.02,1140.78,78.3557,78.3557,78.3481,54.1388,54.1224,0.0,0.0,114.068,108.797,106.274,106.381,52.9095,67.0079,148.973,148.973,156.931,0.0339683,309.027,325.692,292.849,309.08,292.849,325.219,292.862,292.862,340.355,293.059,293.059,344.741,344.782,40.3762,309.088,15.7742,15.7742,5.29857,4.54028,0.776499,0.146895,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.33,53.7876,27.6935,0.0,43.5419,0.263007,1408.33,0.00164564
1.000,101.988,102.863,1408.7,73.1103,309.056,850.712,381.0,100.011,2899.16,73.0337,73.0336,72.9633,72.9633,0,0,576.241,576.246,558.063,558.059,1134.07,1142.82,78.4689,78.4689,78.282,54.3641,53.9773,0.0,0.0,115.295,111.922,109.548,109.53,50.3577,67.0078,124.179,124.179,155.509,0.0,309.289,325.132,292.854,308.806,292.851,325.118,292.783,292.783,325.406,293.045,293.045,344.071,344.782,40.3762,309.289,1.43066,1.43066,5.74732,4.20973,0.795716,0.141706,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1408.7,53.7876,29.3808,0.0604562,48.7174,0.26302,1408.7,0.00164564
2.000,101.635,102.885,1410.01,75.3449,309.056,850.626,381.0,100.099,3000.8,73.2515,73.2514,73.1455,73.1454,0,0,590.945,590.958,553.427,553.397,1129.93,1143.84,78.7481,78.7481,78.2717,54.92,53.9545,0.0,0.0,115.427,111.214,107.259,107.219,42.3159,67.0076,119.595,119.595,151.12,0.0,308.513,323.769,293.169,308.463,293.164,323.667,292.968,292.968,323.902,292.999,292.999,341.951,344.782,40.3762,308.513,-0.26062,-0.26062,6.16492,4.02338,0.814087,0.139845,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1410.01,53.7876,44.9109,0.123923,52.4507,0.263145,1410.01,0.00164564
3.000,101.265,103.154,1411.52,73.3902,309.056,850.611,381.0,100.208,2933.24,73.4935,73.4934,73.3245,73.3244,0,0,605.475,605.494,545.088,545.05,1124.24,1145.71,78.8727,78.8727,78.2627,55.1679,53.9349,0.0,0.0,116.012,111.535,106.55,106.502,28.6814,67.0075,117.026,117.026,143.311,0.0,308.24,322.892,293.561,308.158,293.556,322.732,293.165,293.165,324.555,292.903,292.903,337.769,344.782,40.3762,308.24,-1.13905,-1.13905,6.56753,3.92365,0.847169,0.138913,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1411.52,53.7876,93.1239,0.190458,56.609,0.263487,1411.52,0.00164564
4.000,99.1773,100.252,248.765,37.8316,300.892,850.729,248.221,17.6308,1644.16,76.379,76.3789,76.2999,76.2994,0,0,301.56,301.764,144.467,143.824,1113.88,1138.69,78.6705,78.6705,77.7215,54.7654,52.7463,0.0,0.0,115.741,111.729,106.419,106.367,11.325,67.0073,115.377,115.377,132.454,0.0,308.148,322.294,294.004,308.069,293.998,322.13,293.326,293.326,324.433,292.766,292.765,331.702,344.782,40.3762,308.148,-1.68488,-1.68488,6.92426,3.79077,0.753538,0.137607,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,248.765,53.7876,100.0,0.248524,60.4499,0.264068,248.765,0.324531
5.000,82.464,83.5152,82.3493,9.65814,300.515,851.09,92.0115,6.52112,416.876,78.5913,78.5912,78.5281,78.5277,0,0,218.499,218.589,138.985,138.405,1040.45,1056.46,75.5956,75.5956,74.142,48.078,44.886,0.0,0.0,115.528,110.776,107.205,107.162,0.0,67.0072,113.257,113.257,121.139,0.0,308.087,321.681,294.434,308.002,294.428,321.525,293.462,293.462,321.762,292.615,292.615,324.899,344.782,40.3762,308.087,-2.56148,-2.56148,6.85652,3.8069,0.974815,0.138567,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,82.3493,53.7876,100.0,0.306395,65.0732,0.264819,82.3493,25.4388
6.000,70.7666,72.246,34.3724,8.64859,300.385,852.099,0.0,2.67944,345.85,79.952,79.952,79.8978,79.8975,0,0,272.963,273.038,197.443,197.004,827.609,850.041,73.2435,73.2435,71.8238,42.9129,39.7954,0.0,0.0,114.977,110.89,107.504,107.467,0.0,67.007,109.258,109.258,119.522,0.0,307.777,320.421,295.053,307.692,295.043,320.261,293.844,293.843,317.477,292.463,292.463,317.858,344.782,40.3762,307.777,-4.17145,-4.17145,8.10041,3.46924,1.2618,0.135753,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,34.3724,53.7876,100.0,0.361686,69.5241,0.265672,34.3724,124.746
7.000,62.2829,64.3448,9.777,8.33324,300.286,855.391,0.0,0.820431,332.935,80.7046,80.7045,80.6676,80.6675,0,0,280.056,280.119,226.481,226.222,682.364,705.691,71.451,71.451,70.1021,38.9766,36.0146,0.0,0.0,113.829,109.932,108.023,108.019,0.0,67.0069,103.887,103.887,119.522,0.0,307.349,318.629,295.978,307.267,295.966,318.484,294.685,294.685,311.779,292.339,292.339,311.91,344.782,40.3762,307.349,-6.13078,-6.13078,9.41877,1.84714,1.2618,0.133739,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,9.777,53.7876,100.0,0.412643,73.2607,0.266594,9.777,145.436
8.000,51.8006,53.949,-7.48277,8.05786,300.203,866.491,0.0,0.0,322.404,81.0271,81.0271,81.0007,81.0007,0,0,253.985,254.06,221.204,221.106,543.377,564.254,69.9396,69.9396,68.7063,35.6577,32.9496,0.0,0.0,113.009,109.571,106.941,106.95,0.0,67.0068,98.9009,98.9009,119.522,0.0,306.775,316.771,296.707,306.721,296.698,316.664,295.592,295.592,307.667,292.256,292.256,307.714,344.782,40.3762,306.775,-7.30547,-7.30547,10.5248,1.71159,1.2618,0.130507,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.45945,76.2769,0.267562,0.0,144.267
9.000,39.8065,41.2596,-16.7992,7.80408,300.135,899.299,0.0,0.0,311.929,80.9874,80.9874,80.9793,80.9793,0,0,227.172,227.244,200.802,200.811,386.558,409.75,68.6645,68.6645,67.5483,32.8578,30.4066,0.0,0.0,96.7499,94.1576,107.204,107.204,0.0,67.0066,95.2031,95.2031,119.522,0.0,306.651,315.173,298.045,306.614,297.285,315.086,296.233,296.233,304.584,292.197,292.197,304.588,344.782,40.3763,306.651,-8.0699,-8.0699,11.4175,1.57392,1.2618,0.126714,0.0,0.0,1.73815,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.503176,78.7629,0.268563,0.0,145.276
