Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.164,102.795,1408.61,40.8651,309.056,851.005,381.0,100.011,1712.85,72.9633,72.9633,72.9178,72.9178,0,0,563.853,563.854,563.445,563.445,1136.95,1141.06,78.3554,78.3408,54.1382,54.1065,0.0,0.0,119.662,115.446,113.818,114.061,52.7146,67.0079,129.241,129.241,156.815,0.0216464,308.941,326.169,292.751,308.998,292.751,324.923,292.76,292.76,333.87,293.058,293.058,344.691,344.782,40.3762,309.007,3.65414,3.65414,5.48287,4.42358,1.2618,0.140603,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.61,53.7876,27.6959,0.008012,44.1076,0.263007,1408.61,0.00164564
1.000,101.698,102.895,1410.22,29.225,309.056,850.71,381.0,100.111,1196.9,73.2206,73.2205,73.1184,73.1183,0,0,590.236,590.248,557.844,557.811,1130.55,1143.29,78.6731,78.3146,54.7707,54.0489,0.0,0.0,119.662,116.212,117.403,117.354,49.7465,67.0078,116.444,116.444,155.085,0.0,308.147,323.062,293.133,308.191,293.097,323.134,292.886,292.886,320.793,293.043,293.043,343.911,344.782,40.3762,308.191,-1.78301,-1.78301,6.0023,4.04784,1.2618,0.135229,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.22,53.7876,41.7922,0.167063,54.3161,0.26308,1410.22,0.00164564
2.000,99.4149,100.229,248.837,11.9433,300.888,850.659,248.221,17.6406,505.834,76.1142,76.1142,76.0591,76.0585,0,0,275.352,275.556,170.931,170.293,1118.75,1136.28,78.5474,77.941,54.5205,53.2284,0.0,0.0,119.662,119.662,119.662,119.662,41.2555,67.0076,107.305,107.305,150.209,0.0,307.265,320.388,293.899,307.201,293.835,320.334,293.285,293.285,317.719,292.993,292.993,341.57,344.782,40.3762,307.265,-5.56993,-5.56993,6.44899,3.72838,1.2618,0.12995,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,248.837,53.7876,100.0,0.446013,69.0333,0.263623,248.837,0.308532
3.000,87.6043,88.2727,82.3716,8.40563,300.51,850.699,92.0115,6.52412,341.651,78.0201,78.02,77.9855,77.9852,0,0,201.633,201.714,134.787,134.232,1037.76,1051.55,75.2567,74.0488,47.3338,44.6813,0.0,0.0,119.662,119.662,119.662,119.662,25.6824,67.0075,99.9626,99.9626,140.984,0.0,306.527,318.008,294.903,306.405,294.829,317.834,293.771,293.771,317.409,292.885,292.885,336.794,344.782,40.3762,306.527,-7.88249,-7.88249,6.51522,3.61183,1.2618,0.129265,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,82.3716,53.7876,100.0,0.706115,83.0587,0.265803,82.3716,26.4372
4.000,78.4614,79.0675,34.2635,7.96203,300.382,851.007,0.0,2.67397,318.218,78.6939,78.6938,78.6682,78.6681,0,0,212.002,212.053,169.198,168.861,829.598,847.607,72.6156,71.0648,41.534,38.1287,0.0,0.0,119.662,119.662,119.662,119.662,5.41902,67.0073,94.5768,94.5768,127.71,0.0,306.339,316.018,296.83,306.171,296.695,315.768,294.773,294.773,316.728,292.717,292.717,329.349,344.782,40.3762,306.339,-9.32692,-9.32692,7.9049,3.48638,1.2618,0.126863,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,34.2635,53.7876,100.0,0.920116,93.895,0.269497,34.2635,121.87
5.000,72.2996,72.8931,9.58814,7.70446,300.284,852.014,0.0,0.811277,307.631,78.733,78.733,78.7102,78.7103,0,0,218.187,218.241,190.201,190.177,700.241,709.71,70.536,68.9632,36.9674,33.5136,0.0,0.0,108.861,83.6968,102.688,102.628,0.0,67.0072,91.5392,91.5392,119.522,0.0,305.938,314.661,297.04,305.786,297.153,314.235,296.571,296.571,315.406,292.468,292.468,317.904,344.782,40.3762,305.938,-10.014,-10.014,9.29453,3.33964,1.2618,0.126579,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,9.58814,53.7876,100.0,1.08429,100.469,0.273944,9.58814,136.149
6.000,63.9858,64.1624,-9.41178,7.53489,300.202,864.079,0.0,0.0,301.555,78.4982,78.4981,78.5012,78.5013,0,0,192.584,192.643,176.004,176.046,572.686,579.748,68.845,67.4646,33.2541,30.2228,0.0,0.0,112.752,89.9095,80.0962,80.0416,0.0,67.007,90.0107,90.0107,119.522,0.0,304.82,313.559,295.716,304.806,295.927,313.401,296.052,296.052,302.352,292.166,292.166,303.176,344.782,40.3762,304.95,-9.97382,-9.97382,10.4623,3.08688,1.2618,0.125044,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.17819,103.822,0.277853,0.0,137.724
7.000,54.6075,54.7249,-17.2249,7.40603,300.132,1002.35,0.0,0.0,295.542,77.8716,77.8716,77.8741,77.8742,0,0,157.631,157.68,165.383,165.501,441.084,444.416,67.0048,66.2639,29.2132,27.5862,0.0,0.0,86.5236,73.0559,94.1639,94.1534,0.0,67.0069,87.2717,87.2717,119.522,0.0,303.131,311.658,294.289,303.322,294.397,311.904,294.454,294.454,297.664,292.06,292.069,297.693,344.782,40.3762,303.386,-10.2825,-10.2825,11.4139,1.74819,1.2618,0.120952,0.0,0.0,1.69493,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.25343,105.715,0.280948,0.0,139.227
8.000,41.073,40.9465,-18.7486,7.28962,300.079,1203.59,0.0,0.0,290.69,77.1481,77.1481,77.1515,77.1516,0,0,130.826,130.861,130.26,130.393,310.171,312.237,64.0795,64.0992,24.763,24.2308,0.0,0.0,71.679,52.0062,87.1258,87.1593,0.0,67.0068,83.9963,83.9963,119.522,0.0,301.72,310.263,292.834,301.776,293.046,310.243,292.879,292.878,295.111,292.014,292.033,295.129,344.782,40.3763,301.776,-11.0989,-11.0989,12.2257,1.5965,1.2618,0.130026,0.0,0.027596,3.06657,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.31375,107.124,0.283705,0.0,139.361
9.000,13.6584,13.5615,-19.2796,7.29469,300.027,1146.7,0.0,0.0,291.255,76.4639,76.4627,76.4589,76.4583,0,0,101.575,101.7,106.48,106.607,166.697,166.833,59.919,60.2142,20.3049,20.5461,0.0,0.0,92.549,71.6019,78.7454,78.8,0.0,67.0381,88.7224,88.7224,119.522,0.0,300.344,309.066,291.617,300.469,291.853,309.07,291.851,291.85,293.005,294.119,294.119,292.945,344.782,40.3768,300.522,-6.39865,-6.39865,12.618,1.44477,1.2618,0.123194,0.0,9.56636,22.1902,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.36592,108.2,0.285965,0.0,140.489
