Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.434,102.685,1408.28,81.4778,309.056,850.914,381.0,99.9885,3277.91,72.913,72.913,72.9031,72.9031,0,0,563.652,563.652,564.87,564.869,1137.06,1140.76,78.3545,78.3545,78.3482,54.1363,54.1226,0.0,0.0,111.453,106.394,104.405,104.464,52.9325,67.0079,152.862,152.862,156.947,0.035848,309.035,325.465,292.858,309.089,292.858,325.246,292.872,292.872,341.835,293.059,293.059,344.747,344.782,40.3762,309.096,18.1089,18.1089,5.21949,4.5893,0.771247,0.150167,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.28,53.7876,27.6934,0.0,43.4488,0.263007,1408.28,0.00164564
1.000,102.046,102.876,1408.5,83.1265,309.056,850.746,381.0,99.9999,3288.5,72.9976,72.9976,72.9322,72.9322,0,0,571.546,571.549,559.201,559.201,1135.13,1142.36,78.4252,78.4252,78.29,54.2772,53.9947,0.0,0.0,111.198,106.882,105.158,105.134,50.6406,67.0078,130.787,130.787,155.684,0.0,310.051,327.013,292.847,308.83,292.844,324.855,292.792,292.792,329.097,293.046,293.046,344.148,344.782,40.3762,310.051,3.78215,3.78215,5.64103,4.28828,0.75286,0.143685,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1408.5,53.7876,28.361,0.0383152,47.0592,0.26301,1408.5,0.00164564
2.000,101.702,102.958,1409.47,85.682,309.056,850.59,381.0,100.065,3401.94,73.167,73.167,73.0599,73.0598,0,0,587.882,587.892,552.195,552.173,1130.77,1144.22,78.7053,78.7053,78.2458,54.8348,53.8977,0.0,0.0,113.148,108.38,103.255,103.203,43.2014,67.0076,124.2,124.2,151.647,0.0,309.039,324.967,293.067,308.986,293.063,324.79,292.896,292.896,326.157,293.001,293.001,342.123,344.782,40.3762,309.039,1.60967,1.60967,6.0179,4.1141,0.758475,0.143,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1409.47,53.7876,36.4237,0.0830975,49.8286,0.263055,1409.47,0.00164564
3.000,101.36,103.143,1410.77,86.1322,309.056,850.574,381.0,100.155,3425.62,73.3888,73.3888,73.2304,73.2303,0,0,601.898,601.915,545.49,545.457,1125.99,1145.81,78.8669,78.8669,78.2056,55.1565,53.8093,0.0,0.0,112.925,108.246,104.497,104.438,30.0832,67.0075,123.775,123.775,144.211,0.0,309.077,324.814,293.39,309.017,293.385,324.68,293.052,293.052,327.506,292.912,292.912,338.216,344.782,40.3762,309.077,1.48448,1.48448,6.36372,4.04594,0.788413,0.143076,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1410.77,53.7876,58.975,0.12716,52.5685,0.263196,1410.77,0.00164564
4.000,101.195,103.326,1411.93,79.9419,309.056,850.663,381.0,100.24,3277.24,73.5901,73.5901,73.3972,73.3971,0,0,613.928,613.948,536.343,536.307,1120.84,1148.39,78.9857,78.9857,78.0758,55.393,53.5244,0.0,0.0,112.356,108.481,104.455,104.396,14.4027,67.0073,123.629,123.629,134.586,0.0,309.246,324.75,293.757,309.174,293.752,324.628,293.185,293.185,327.726,292.79,292.79,332.864,344.782,40.3762,309.246,1.45203,1.45203,6.72415,4.01709,0.815577,0.142925,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1411.93,53.7876,100.0,0.165176,54.9132,0.263438,1411.93,0.00164564
5.000,99.5113,100.615,351.231,49.3624,302.006,850.971,295.085,40.2727,2120.7,75.5989,75.5989,75.5134,75.5129,0,0,617.274,617.295,530.903,530.872,1118.1,1150.31,79.0243,79.0243,77.9402,55.4698,53.2267,0.0,0.0,112.085,108.085,103.667,103.627,0.897886,67.0072,121.998,121.998,125.448,0.0,309.29,324.44,294.091,309.239,294.087,324.329,293.284,293.284,325.596,292.669,292.669,327.452,344.782,40.3762,309.29,0.682576,0.682576,7.00648,3.96788,0.710206,0.140446,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,351.231,53.7876,100.0,0.200697,57.2098,0.263774,351.231,0.331601
6.000,82.8855,83.5062,123.651,14.1667,300.565,851.64,138.874,10.229,681.797,77.9213,77.9212,77.8908,77.8903,0,0,206.978,207.068,126.584,126.008,1043.98,1062.25,76.5323,76.5323,75.0753,50.135,46.9354,0.0,0.0,111.85,107.477,106.612,106.566,0.0,67.007,118.563,118.563,119.522,0.0,308.84,323.278,294.329,308.772,294.326,323.245,293.339,293.339,322.1,292.573,292.573,323.051,344.782,40.3762,308.84,-0.470547,-0.470547,6.8477,3.60261,0.910141,0.141418,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,123.651,53.7876,100.0,0.236597,60.062,0.264184,123.651,25.7967
7.000,70.1084,71.2963,45.7643,8.83575,300.424,853.767,0.0,3.58069,353.525,79.3035,79.3035,79.2614,79.2611,0,0,270.148,270.22,224.982,224.543,835.134,854.77,73.9174,73.9174,72.8733,44.3929,42.1001,0.0,0.0,111.361,107.093,106.216,106.213,0.0,67.0069,114.583,114.583,119.522,0.0,308.47,322.172,294.659,308.428,294.653,322.084,293.571,293.571,319.127,292.491,292.491,319.209,344.782,40.3762,308.47,-2.11782,-2.11782,8.02515,1.90646,1.2618,0.138504,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,45.7643,53.7876,100.0,0.272237,63.1055,0.264647,45.7643,125.518
8.000,61.4827,62.9148,15.5192,8.48764,300.32,859.003,0.0,1.27172,339.311,80.0529,80.0528,80.0127,80.0126,0,0,318.133,318.191,277.04,276.793,690.494,712.625,72.1463,72.1463,71.3653,40.5036,38.7886,0.0,0.0,110.753,106.172,104.246,104.258,0.0,67.0068,109.25,109.25,119.522,0.0,307.939,320.403,295.339,307.87,295.33,320.287,294.292,294.292,315.291,292.411,292.411,315.368,344.782,40.3762,307.939,-4.15944,-4.15944,9.26473,1.75402,1.2618,0.136511,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,15.5192,53.7876,100.0,0.306275,65.9489,0.265148,15.5192,148.686
9.000,50.6242,51.7492,-2.68632,8.20047,300.232,870.157,0.0,0.0,327.704,80.5596,80.5595,80.5226,80.5225,0,0,301.969,302.045,265.844,265.72,549.016,570.551,70.7536,70.7536,70.1603,37.4452,36.1424,0.0,0.0,110.068,106.506,104.231,104.241,0.0,67.0066,103.612,103.612,119.522,0.0,307.34,318.497,296.056,307.295,296.048,318.399,295.177,295.177,311.168,292.327,292.328,311.235,344.782,40.3763,307.34,-6.16208,-6.16208,10.4004,1.55941,1.2618,0.133215,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.338194,68.4415,0.265674,0.0,146.627
