Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.505,102.614,1408.2,98.5584,309.056,850.579,381.0,99.9821,3923.3,72.9078,72.9078,72.9111,72.9111,0,0,563.344,563.344,565.095,565.094,1137.14,1140.69,78.3532,78.3532,78.3493,54.1335,54.1249,0.0,0.0,100.64,100.303,100.274,100.22,53.0308,67.0079,160.655,160.655,157.007,0.0394222,309.051,325.221,292.882,309.104,292.882,325.319,292.897,292.897,341.99,293.06,293.06,344.773,344.782,40.3762,309.112,20.438,20.438,4.97376,4.73096,0.491093,0.161335,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.2,53.7876,27.6934,0.0,43.2878,0.263007,1408.2,0.00164564
1.000,102.473,102.625,1408.22,99.0355,309.056,850.592,381.0,99.9834,3948.99,72.9156,72.9156,72.9148,72.9148,0,0,563.87,563.87,564.821,564.821,1137.02,1140.79,78.3566,78.3566,78.3457,54.1406,54.1172,0.0,0.0,101.04,100.707,100.236,100.171,52.4605,67.0078,159.74,159.74,156.711,0.037147,309.116,325.395,292.883,309.09,292.883,325.297,292.894,292.894,344.014,293.057,293.057,344.625,344.782,40.3762,309.122,20.2081,20.2081,4.99771,4.71755,0.487163,0.161329,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1408.22,53.7876,27.6944,0.0,43.4222,0.263007,1408.22,0.00164564
2.000,102.427,102.64,1408.32,99.2837,309.056,850.556,381.0,99.9899,3955.5,72.9349,72.9349,72.9282,72.9283,0,0,565.63,565.632,564.123,564.12,1136.54,1140.99,78.3853,78.3853,78.3443,54.1977,54.1141,0.0,0.0,100.927,100.595,100.247,100.18,51.1738,67.0076,159.981,159.981,156.046,0.0353192,309.145,325.405,292.903,309.098,292.903,325.295,292.904,292.904,342.042,293.049,293.049,344.29,344.782,40.3762,309.146,19.8516,19.8516,5.01815,4.71434,0.490664,0.161501,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1408.32,53.7876,27.704,0.0,43.519,0.263007,1408.32,0.00164564
3.000,102.398,102.652,1408.45,99.1787,309.056,850.56,381.0,99.9988,3950.13,72.9543,72.9543,72.9435,72.9435,0,0,567.041,567.046,563.164,563.165,1136.07,1141.17,78.4088,78.4088,78.337,54.2445,54.0981,0.0,0.0,100.833,100.503,100.266,100.204,50.156,67.0075,159.745,159.745,155.528,0.033514,309.138,325.352,292.924,309.102,292.924,325.281,292.912,292.912,342.126,293.043,293.043,344.023,344.782,40.3762,309.138,19.6327,19.6327,5.05841,4.71116,0.502762,0.161388,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1408.45,53.7876,27.7403,0.0,43.6126,0.263007,1408.45,0.00164564
4.000,102.382,102.662,1408.55,98.993,309.056,850.589,381.0,100.006,3942.15,72.9717,72.9717,72.9584,72.9583,0,0,567.8,567.804,562.552,562.547,1135.72,1141.32,78.408,78.408,78.3228,54.2429,54.0668,0.0,0.0,100.915,100.584,100.256,100.192,49.4547,67.0073,159.437,159.437,155.179,0.0317232,309.175,325.408,292.945,309.108,292.945,325.271,292.916,292.916,343.906,293.038,293.038,343.836,344.782,40.3762,309.175,19.3937,19.3937,5.13476,4.70613,0.532713,0.161312,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1408.55,53.7876,27.8267,0.0,43.7037,0.263007,1408.55,0.00164564
5.000,102.378,102.671,1408.64,98.7395,309.056,850.586,381.0,100.013,3933.65,72.9874,72.9874,72.9727,72.9727,0,0,568.441,568.446,562.114,562.109,1135.4,1141.46,78.4109,78.4109,78.3108,54.2487,54.0404,0.0,0.0,100.817,100.488,100.289,100.227,49.0115,67.0072,159.13,159.13,154.918,0.0299446,309.16,325.343,292.973,309.119,292.973,325.267,292.922,292.922,343.884,293.036,293.036,343.711,344.782,40.3762,309.16,19.3218,19.3218,5.22957,4.69982,0.544361,0.161072,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,1408.64,53.7876,27.9845,0.0,43.7926,0.263007,1408.64,0.00164564
6.000,102.387,102.674,1408.72,98.5385,309.056,850.61,381.0,100.019,3925.54,72.9983,72.9983,72.9841,72.9841,0,0,568.411,568.416,561.968,561.963,1135.28,1141.56,78.4087,78.4087,78.3028,54.2443,54.0229,0.0,0.0,100.825,100.496,100.307,100.244,48.0548,67.007,158.636,158.636,154.42,0.0281793,309.163,325.332,292.994,309.125,292.994,325.256,292.925,292.925,343.63,293.03,293.03,343.455,344.782,40.3762,309.163,19.0698,19.0698,5.32604,4.69082,0.554907,0.160849,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,1408.72,53.7876,28.2275,0.00148831,43.8793,0.263008,1408.72,0.00164564
7.000,102.401,102.68,1408.79,98.3731,309.056,850.626,381.0,100.024,3918.76,73.006,73.006,72.9926,72.9926,0,0,568.226,568.231,562.082,562.078,1135.31,1141.68,78.396,78.396,78.3014,54.219,54.0198,0.0,0.0,100.838,100.51,100.324,100.261,47.1014,67.0069,158.14,158.14,153.922,0.0264266,309.164,325.321,293.008,309.125,293.008,325.24,292.929,292.929,343.375,293.024,293.024,343.198,344.782,40.3762,309.164,18.8175,18.8175,5.42848,4.68062,0.568627,0.160633,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1408.79,53.7876,28.5605,0.00324254,43.964,0.263009,1408.79,0.00164564
8.000,102.415,102.688,1408.83,98.2533,309.056,850.635,381.0,100.027,3913.86,73.0114,73.0114,72.9986,72.9986,0,0,567.986,567.99,562.177,562.174,1135.47,1141.84,78.3856,78.3856,78.3057,54.1984,54.0293,0.0,0.0,100.853,100.526,100.34,100.278,46.1477,67.0068,157.64,157.64,153.422,0.0246858,309.163,325.307,293.018,309.121,293.018,325.222,292.934,292.934,343.117,293.018,293.018,342.94,344.782,40.3762,309.163,18.5658,18.5658,5.53984,4.6698,0.583456,0.160417,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1408.83,53.7876,28.9815,0.00498489,44.0469,0.26301,1408.83,0.00164564
9.000,102.423,102.692,1408.83,98.1502,309.056,850.643,381.0,100.027,3909.72,73.0149,73.0149,73.0024,73.0024,0,0,567.782,567.785,562.183,562.181,1135.71,1141.99,78.3752,78.3752,78.314,54.1776,54.0475,0.0,0.0,100.871,100.544,100.356,100.294,45.1937,67.0066,157.137,157.137,152.921,0.0229565,309.158,325.29,293.024,309.114,293.024,325.202,292.939,292.939,342.856,293.012,293.012,342.68,344.782,40.3762,309.158,18.3149,18.3149,5.65952,4.6586,0.598323,0.1602,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,1408.83,53.7876,29.4842,0.00671579,44.1282,0.263012,1408.83,0.00164564
