Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.187,102.694,1406.06,38.8398,309.056,851.008,381.0,99.8431,1662.34,72.9491,72.9491,72.9154,72.9154,0,0,562.605,562.605,563.342,563.336,1137.0,1140.84,78.3517,78.3517,78.3425,54.1303,54.11,0.0,0.0,119.662,116.169,113.352,113.426,52.7741,67.0079,129.43,129.43,156.84,0.0180185,309.105,326.39,292.762,309.009,292.762,324.943,292.771,292.771,333.844,293.058,293.058,344.706,344.782,40.3762,309.111,3.55231,3.55231,6.09387,3.34322,1.2618,0.142994,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.06,53.7876,27.6984,0.0116399,44.7468,0.263007,1406.06,0.00164564
1.000,101.194,102.161,1405.64,30.6039,307.251,850.702,357.568,99.7976,1235.67,73.7396,73.7394,73.6613,73.6609,0,0,585.85,585.943,559.805,559.76,1130.79,1141.65,78.6212,78.6212,78.3288,54.6674,54.08,0.0,0.0,119.662,117.986,117.921,117.918,49.6505,67.0078,116.579,116.579,154.989,0.0,308.13,323.133,293.031,308.15,293.01,323.195,292.89,292.89,320.949,293.042,293.042,343.886,344.782,40.3762,308.15,-1.75042,-1.75042,7.33864,3.19951,1.2618,0.138774,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.64,53.7876,42.9027,0.210381,57.5312,0.263092,1405.64,0.00164564
2.000,99.0775,99.7141,201.357,10.5847,300.627,850.648,201.359,15.7374,438.234,76.954,76.9516,76.9158,76.9141,0,0,165.674,167.34,104.015,102.924,1110.57,1120.86,77.489,77.489,76.905,52.2359,50.9535,0.0,0.0,119.662,119.662,119.662,119.662,40.905,67.0076,108.411,108.411,150.006,0.0,307.321,320.801,293.683,307.234,293.656,320.646,293.297,293.297,318.481,292.99,292.99,341.47,344.782,40.3762,307.321,-5.17008,-5.17008,8.50258,3.04009,1.2618,0.132776,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,201.357,53.7876,100.0,0.455136,71.0287,0.264255,201.357,0.314652
3.000,85.332,85.9098,63.6426,8.24482,300.426,850.69,45.1485,4.86506,330.21,79.3445,79.342,79.3168,79.3152,0,0,135.486,137.567,100.951,99.672,1037.76,1046.52,74.0469,74.0469,73.2366,44.6771,42.8979,0.0,0.0,119.662,119.662,119.662,119.662,25.212,67.0075,101.705,101.705,140.752,0.0,306.641,318.526,294.594,306.49,294.561,318.263,293.827,293.827,318.3,292.881,292.881,336.639,344.782,40.3762,306.641,-7.33537,-7.33537,8.97882,2.85357,1.2618,0.133251,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,63.6426,53.7876,100.0,0.656833,82.4498,0.267101,63.6426,27.034
4.000,74.2243,74.8474,24.765,7.92581,300.305,850.992,0.0,1.96633,316.757,80.8655,80.8631,80.8393,80.838,0,0,106.711,108.524,70.0173,69.0468,819.811,835.12,70.9439,70.9439,69.8315,37.8631,35.4204,0.0,0.0,119.662,119.662,118.996,118.999,5.08476,67.0073,96.4806,96.4806,127.567,0.0,306.442,316.679,296.29,306.258,296.218,316.327,294.891,294.891,317.482,292.713,292.713,329.211,344.782,40.3762,306.442,-8.74759,-8.74759,11.7194,2.30944,1.2618,0.139107,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,24.765,53.7876,100.0,0.837384,91.9107,0.271081,24.765,118.364
5.000,66.0534,66.5982,3.67541,7.68254,300.213,851.863,0.0,0.37995,306.84,81.7936,81.7915,81.7758,81.7746,0,0,77.6499,79.1671,52.6935,51.9346,673.158,681.621,68.0845,68.0845,66.7055,31.5842,28.5558,0.0,0.0,115.396,94.0069,101.533,101.529,0.0,67.0072,93.4258,93.4258,119.522,0.0,306.587,315.313,297.708,306.493,297.826,314.953,297.325,297.325,315.778,292.469,292.469,318.004,344.782,40.3762,306.587,-9.38609,-9.38609,12.618,1.98921,1.2618,0.139477,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,3.67541,53.7876,100.0,0.989919,98.0813,0.275622,3.67541,128.866
6.000,54.5886,54.7964,-12.9464,7.53862,300.136,860.763,0.0,0.0,300.719,82.2776,82.276,82.2771,82.2789,0,0,55.8167,57.095,42.2813,41.6511,528.788,535.657,65.4189,65.4189,64.087,25.7306,22.8059,0.0,0.0,111.938,84.3856,80.7584,80.7596,0.0,67.007,91.6607,91.6607,119.522,0.0,305.745,314.416,296.736,305.651,296.934,314.139,296.862,296.862,303.751,292.19,292.19,304.4,344.782,40.3762,305.755,-9.68601,-9.68601,12.618,1.83834,1.2618,0.137615,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.08255,101.346,0.279615,0.0,128.781
7.000,39.4127,39.5442,-18.0626,7.46158,300.066,959.31,0.0,0.0,297.509,82.2743,82.2728,82.2717,82.2765,0,0,40.059,40.8413,43.7803,48.508,371.52,373.849,62.7892,62.7892,61.928,19.956,18.0647,0.0,0.0,91.4884,79.2353,92.2419,92.2462,0.0,67.0069,89.9143,89.9143,119.522,0.0,304.073,312.636,295.256,304.311,295.36,313.004,295.683,295.683,299.644,292.097,292.105,299.66,344.782,40.3762,304.496,-9.48713,-9.48713,12.618,1.9751,1.2618,0.134989,0.0,0.0,1.73386,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.16191,103.454,0.283034,0.0,130.017
8.000,7.51383,7.77657,-19.0932,7.36658,300.016,1190.24,0.0,0.0,293.919,82.1746,82.1723,82.1696,82.174,0,0,21.2146,22.4921,17.3027,27.3654,200.364,202.214,60.2532,60.2532,59.8099,14.387,13.4135,0.0,0.0,77.1992,62.3847,95.4986,95.4878,0.0,67.0068,90.5804,90.5804,119.522,0.0,303.089,312.485,294.682,303.129,294.79,312.326,294.508,294.508,299.019,292.088,292.108,299.04,344.782,40.3763,303.129,-8.50199,-8.50199,12.618,2.11151,1.2618,0.137583,0.0,0.0275776,3.06367,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.2292,105.094,0.286186,0.0,131.819
9.000,0.0,0.0,-19.1972,7.25107,299.967,1218.4,0.0,0.0,289.295,81.8162,81.8148,81.814,81.8176,0,0,13.337,15.4313,0.0,0.780701,0.0,0.0,57.9141,57.9141,57.5942,9.25045,8.54794,0.0,0.0,89.4217,68.5903,78.2362,78.2632,0.0,67.0494,92.1866,92.1866,119.522,0.0,301.977,310.576,293.404,301.901,293.548,310.012,292.811,292.811,295.615,292.027,292.064,295.602,344.782,40.377,301.977,-5.48594,-5.48594,12.618,2.52779,1.2618,0.141239,0.0,5.99283,12.7127,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.29303,106.577,0.289108,0.0,134.933
