Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.21,102.682,1406.01,42.2762,309.056,850.999,381.0,99.8394,1795.99,72.9446,72.9445,72.9141,72.9141,0,0,562.638,562.638,563.483,563.477,1137.0,1140.81,78.352,78.3432,54.131,54.1117,0.0,0.0,119.662,115.382,113.294,113.372,52.7788,67.0079,130.445,130.445,156.844,0.0188869,309.109,326.338,292.77,309.013,292.77,324.964,292.779,292.779,334.288,293.058,293.058,344.707,344.782,40.3762,309.115,4.24384,4.24384,6.07607,3.34321,1.2618,0.143475,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.01,53.7876,27.6975,0.0107715,44.6909,0.263007,1406.01,0.00164564
1.000,101.693,102.649,1405.49,36.1147,309.056,850.684,373.19,99.787,1449.59,73.175,73.1744,73.0964,73.0963,0,0,583.962,584.037,560.0,559.962,1131.24,1141.55,78.598,78.323,54.6211,54.0673,0.0,0.0,119.662,117.383,116.785,116.776,49.6826,67.0078,117.476,117.476,155.024,0.0,308.231,323.333,292.989,308.239,292.977,323.37,292.886,292.886,321.398,293.042,293.042,343.894,344.782,40.3762,308.239,-1.30737,-1.30737,7.30321,3.19949,1.2618,0.139549,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.49,53.7876,41.5903,0.192503,56.7382,0.263083,1405.49,0.00164564
2.000,99.0788,99.6877,221.573,25.1935,300.673,850.641,216.979,16.8381,1082.7,76.7038,76.7031,76.6675,76.667,0,0,164.786,166.556,106.86,105.91,1113.72,1123.46,77.8019,77.2971,52.923,51.8145,0.0,0.0,119.662,119.662,118.396,118.4,41.0162,67.0076,109.793,109.793,150.11,0.0,307.393,321.147,293.554,307.309,293.538,320.982,293.271,293.271,319.154,292.991,292.991,341.502,344.782,40.3762,307.393,-4.50826,-4.50826,8.4483,3.04007,1.2618,0.133796,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,221.573,53.7876,100.0,0.413573,69.305,0.26404,221.573,0.317049
3.000,82.6689,83.2896,68.4908,8.5685,300.442,850.681,60.7695,5.23785,345.323,79.2692,79.2698,79.2384,79.2391,0,0,136.993,137.43,107.152,106.838,1039.98,1048.26,74.3221,73.6506,45.2814,43.807,0.0,0.0,119.662,119.662,118.27,118.275,25.4852,67.0075,103.62,103.62,140.981,0.0,306.766,319.135,294.33,306.641,294.31,318.841,293.738,293.738,319.067,292.883,292.882,336.729,344.782,40.3762,306.766,-6.79572,-6.79572,8.89958,2.85352,1.2618,0.134412,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,68.4908,53.7876,100.0,0.595441,79.8316,0.26642,68.4908,27.233
4.000,71.3634,72.0998,27.7263,8.18623,300.315,850.961,0.0,2.16146,326.988,81.0102,81.011,80.9772,80.9783,0,0,113.092,113.377,75.9945,76.1385,821.407,838.323,71.3218,70.3052,38.693,36.4606,0.0,0.0,119.662,119.662,117.685,117.69,5.61436,67.0073,98.5864,98.5864,128.017,0.0,306.507,317.267,295.769,306.332,295.727,317.004,294.705,294.705,318.23,292.718,292.718,329.43,344.782,40.3762,306.507,-7.99828,-7.99828,11.5899,2.30937,1.2618,0.13826,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,27.7263,53.7876,100.0,0.76052,89.1539,0.269777,27.7263,118.951
5.000,62.7592,63.34,5.6358,7.98071,300.225,851.797,0.0,0.521933,318.928,82.0893,82.0904,82.0704,82.0716,0,0,86.9311,87.0098,52.817,53.3412,669.75,686.1,68.5879,67.1958,32.6896,29.6326,0.0,0.0,119.662,112.193,105.534,105.53,0.0,67.0072,95.0006,95.0006,119.522,0.0,307.022,315.763,298.147,306.886,298.18,315.44,297.784,297.784,316.312,292.487,292.487,318.859,344.782,40.3762,307.022,-8.7934,-8.7934,12.618,1.9892,1.2618,0.14009,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,5.6358,53.7876,100.0,0.90386,95.4267,0.273611,5.6358,130.123
6.000,50.9476,51.2295,-11.3248,7.71524,300.146,857.494,0.0,0.0,308.478,82.6518,82.6532,82.6499,82.6515,0,0,66.8713,66.5799,47.8772,49.1739,523.618,535.674,65.9672,64.5907,26.9346,23.912,0.0,0.0,107.604,80.1858,94.1295,94.1271,0.0,67.007,92.952,92.952,119.522,0.0,306.388,315.028,297.49,306.217,297.644,314.58,297.248,297.248,305.022,292.214,292.214,305.655,344.782,40.3762,306.388,-9.41956,-9.41956,12.618,1.8383,1.2618,0.13809,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.00356,99.041,0.277283,0.0,129.772
7.000,35.7164,35.6658,-17.7599,7.4709,300.075,919.634,0.0,0.0,297.797,82.671,82.6726,82.6788,82.6803,0,0,53.3207,52.5081,57.6974,58.9775,363.096,368.813,63.4524,62.4969,21.4122,19.314,0.0,0.0,102.957,91.5012,87.652,87.6551,0.0,67.0069,91.073,91.073,119.522,0.0,304.682,313.233,295.829,304.908,295.931,313.612,296.446,296.446,300.866,292.12,292.126,300.876,344.782,40.3762,305.149,-9.28687,-9.28687,12.618,1.97507,1.2618,0.135677,0.0,0.0,1.73366,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.08875,101.457,0.280612,0.0,131.282
8.000,3.28334,3.18958,-19.0731,7.30036,300.027,1162.72,0.0,0.0,291.486,82.4225,82.4233,82.4204,82.4256,0,0,39.7174,39.376,47.8035,48.583,186.261,186.293,61.0768,60.6891,16.1957,15.3443,0.0,0.0,81.4448,71.6437,99.9803,99.9851,0.0,67.0068,89.4594,89.4594,119.522,0.0,303.647,312.176,294.995,303.849,295.078,312.454,295.236,295.236,299.272,292.089,292.106,299.253,344.782,40.3763,303.96,-9.25788,-9.25788,12.618,2.11153,1.2618,0.137196,0.0,0.0275745,3.06331,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.16322,103.407,0.283786,0.0,131.623
9.000,0.0,0.0,-19.2917,7.26307,299.978,1198.74,0.0,0.0,289.046,81.8824,81.8811,81.8775,81.8825,0,0,36.1853,36.5794,30.9159,40.6195,0.0,0.0,58.936,58.8442,11.4945,11.293,0.0,0.0,91.6375,80.34,91.7796,91.8431,0.0,67.0492,88.0149,88.0149,119.522,0.0,302.705,311.17,293.926,302.746,294.004,311.143,293.837,293.837,296.575,292.038,292.068,296.593,344.782,40.377,302.746,-9.00753,-9.00753,12.618,2.52781,1.2618,0.140836,0.0,7.06839,15.493,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.2258,104.925,0.286687,0.0,134.029
