Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.406,102.584,1405.71,96.1289,309.056,850.635,381.0,99.8165,3829.16,72.9188,72.9188,72.9155,72.9155,0,0,563.438,563.438,564.107,564.1,1136.87,1140.72,78.3567,78.3567,78.3466,54.1408,54.1192,0.0,0.0,102.272,100.973,100.619,100.618,52.8831,67.0079,156.918,156.918,156.92,0.0313802,309.146,325.635,292.863,309.053,292.863,325.243,292.876,292.876,342.792,293.059,293.059,344.734,344.782,40.3762,309.154,20.0755,20.0755,5.48075,3.34264,0.790275,0.15955,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.71,53.7876,27.6937,0.0,43.7113,0.263007,1405.71,0.00164564
1.000,102.273,102.527,1404.03,97.8456,309.056,850.565,381.0,99.6956,3888.72,72.9369,72.9369,72.9263,72.9263,0,0,565.522,565.526,562.721,562.72,1135.45,1140.24,78.385,78.385,78.3294,54.197,54.0814,0.0,0.0,101.995,101.367,100.694,100.691,51.5364,67.0078,153.384,153.384,156.206,0.025984,309.081,325.344,292.889,309.053,292.889,325.221,292.874,292.874,340.929,293.051,293.051,344.384,344.782,40.3762,309.081,18.5081,18.5081,5.96176,3.19858,0.749294,0.159348,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1404.03,53.7876,27.7101,0.00367595,44.0715,0.263007,1404.03,0.00164564
2.000,102.105,102.486,1402.9,99.3678,309.056,850.556,381.0,99.6124,3966.06,72.9858,72.9857,72.963,72.9629,0,0,568.823,568.851,562.141,562.142,1133.83,1139.67,78.438,78.438,78.3328,54.3027,54.0887,0.0,0.0,102.565,101.915,100.391,100.377,48.2625,67.0076,156.458,156.458,154.509,0.0221028,309.236,325.533,292.949,309.048,292.949,325.145,292.913,292.913,342.549,293.031,293.031,343.516,344.782,40.3762,309.236,18.9162,18.9162,6.26913,3.03883,0.726136,0.161114,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1402.9,53.7876,27.8292,0.00755874,44.2781,0.263007,1402.9,0.00164564
3.000,102.007,102.471,1402.07,98.0878,309.056,850.567,381.0,99.5529,3909.77,73.028,73.0279,72.9968,72.9968,0,0,572.249,572.274,559.94,559.967,1132.02,1139.48,78.5061,78.5061,78.3321,54.4381,54.0871,0.0,0.0,101.648,100.998,100.5,100.499,46.5324,67.0075,157.597,157.597,153.614,0.0183098,309.205,325.397,293.017,309.074,293.017,325.137,292.949,292.949,343.155,293.02,293.02,343.062,344.782,40.3762,309.205,18.5778,18.5778,6.52438,2.84728,0.734984,0.160715,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1402.07,53.7876,28.1747,0.0113532,44.4758,0.263009,1402.07,0.00164564
4.000,101.985,102.464,1401.27,97.5597,309.056,850.594,381.0,99.4959,3887.55,73.0527,73.0527,73.0199,73.0199,0,0,572.944,572.958,558.603,558.6,1131.08,1139.4,78.5066,78.5066,78.3041,54.4391,54.0258,0.0,0.0,101.642,100.995,100.547,100.545,44.7118,67.0073,156.717,156.717,152.65,0.014603,309.238,325.423,293.06,309.114,293.06,325.176,292.957,292.957,342.701,293.009,293.009,342.562,344.782,40.3762,309.238,18.0378,18.0378,6.75365,2.32385,0.745692,0.160284,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1401.27,53.7876,28.8221,0.0150616,44.6654,0.263013,1401.27,0.00164564
5.000,102.003,102.465,1400.5,97.0662,309.056,850.646,381.0,99.4412,3866.91,73.0696,73.0696,73.0384,73.0384,0,0,572.766,572.775,558.35,558.347,1130.63,1139.43,78.4943,78.4943,78.2972,54.4147,54.0107,0.0,0.0,101.424,100.783,100.645,100.646,42.7429,67.0072,155.401,155.401,151.554,0.0109587,309.263,325.431,293.099,309.139,293.099,325.182,292.958,292.958,342.072,292.997,292.997,342.038,344.782,40.3762,309.263,17.4412,17.4412,6.96829,1.98812,0.758671,0.159709,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1400.5,53.7876,29.774,0.0187075,44.8484,0.263018,1400.5,0.00164564
6.000,102.031,102.473,1399.78,96.8609,309.056,850.686,381.0,99.3895,3858.83,73.0845,73.0845,73.0553,73.0553,0,0,572.181,572.189,558.741,558.738,1130.59,1139.55,78.4939,78.4939,78.3063,54.4139,54.0306,0.0,0.0,101.698,101.059,100.631,100.629,40.7172,67.007,154.603,154.603,150.507,0.00736518,309.268,325.409,293.127,309.139,293.127,325.149,292.954,292.954,341.58,292.983,292.983,341.428,344.782,40.3762,309.268,16.896,16.896,7.16418,1.8372,0.768157,0.159303,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,1399.78,53.7876,30.9931,0.0223025,45.0255,0.263025,1399.78,0.00164564
7.000,102.053,102.486,1399.13,96.6717,309.056,850.71,381.0,99.343,3851.07,73.0994,73.0993,73.071,73.071,0,0,571.69,571.699,558.931,558.929,1130.71,1139.72,78.487,78.487,78.3222,54.4001,54.0655,0.0,0.0,101.728,101.091,100.661,100.66,39.1348,67.0069,153.725,153.725,149.646,0.00380624,309.259,325.378,293.138,309.126,293.138,325.109,292.955,292.955,341.12,292.973,292.973,340.975,344.782,40.3762,309.259,16.4575,16.4575,7.34384,1.97395,0.777593,0.158888,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1399.13,53.7876,32.4349,0.025863,45.198,0.263034,1399.13,0.00164564
8.000,102.06,102.491,1398.53,96.5346,309.056,850.722,381.0,99.2996,3845.49,73.1112,73.1112,73.0828,73.0828,0,0,571.526,571.533,558.938,558.935,1130.87,1139.81,78.4718,78.4718,78.3432,54.3699,54.1116,0.0,0.0,101.758,101.125,100.688,100.686,37.5359,67.0068,152.833,152.833,148.769,0.000276068,309.245,325.343,293.143,309.108,293.143,325.068,292.964,292.964,340.651,292.963,292.963,340.511,344.782,40.3762,309.245,16.0111,16.0111,7.51029,2.11053,0.786948,0.158467,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1398.53,53.7876,34.0614,0.0293947,45.3663,0.263045,1398.53,0.00164564
9.000,102.039,102.471,1397.96,96.3872,309.056,850.74,381.0,99.2588,3839.78,73.1193,73.1193,73.0908,73.0908,0,0,571.372,571.376,558.704,558.702,1130.95,1139.59,78.4548,78.4548,78.3693,54.3361,54.1658,0.0,0.0,101.786,101.155,100.714,100.712,35.928,67.0066,151.932,151.932,147.879,0.0,309.23,325.305,293.152,309.091,293.152,325.027,292.976,292.976,340.174,292.952,292.952,340.038,344.782,40.3762,309.23,15.5582,15.5582,7.66595,2.52665,0.796249,0.158041,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,1397.96,53.7876,35.8423,0.0329011,45.5306,0.263058,1397.96,0.00164564
