Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.271,102.749,1408.47,45.6808,309.056,851.002,381.0,100.001,2015.5,72.938,72.938,72.9071,72.9071,0,0,563.467,563.467,564.088,564.088,1137.06,1140.91,78.3537,78.3441,54.1346,54.1137,0.0,0.0,119.662,114.882,112.384,112.632,52.7777,67.0079,131.321,131.321,156.852,0.0260143,308.978,325.962,292.784,309.032,292.784,325.023,292.794,292.794,335.381,293.058,293.058,344.707,344.782,40.3762,309.04,5.16747,5.16747,5.44858,4.44499,0.920599,0.141762,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.47,53.7876,27.6943,0.0036441,43.916,0.263007,1408.47,0.00164564
1.000,101.821,102.79,1409.63,40.2238,309.056,850.676,381.0,100.071,1620.91,73.1594,73.1593,73.08,73.0799,0,0,582.937,582.946,558.255,558.233,1132.46,1142.94,78.5826,78.3033,54.5905,54.0239,0.0,0.0,119.662,116.385,115.361,115.301,49.877,67.0078,118.179,118.179,155.163,0.0,308.334,323.522,292.983,308.338,292.973,323.532,292.867,292.867,321.766,293.043,293.043,343.946,344.782,40.3762,308.338,-0.987379,-0.987379,5.94152,4.08418,0.945529,0.137371,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.63,53.7876,38.927,0.157275,54.3625,0.263077,1409.63,0.00164564
2.000,99.5267,100.168,242.807,28.2712,300.777,850.636,232.6,17.6638,1191.75,76.2562,76.2561,76.2165,76.216,0,0,183.663,183.832,116.386,115.743,1118.6,1129.38,78.1614,77.6651,53.7124,52.6226,0.0,0.0,119.662,119.662,117.148,117.107,41.5796,67.0076,110.853,110.853,150.467,0.0,307.525,321.382,293.505,307.429,293.492,321.202,293.225,293.225,319.524,292.994,292.994,341.663,344.782,40.3762,307.525,-3.97763,-3.97763,6.35653,3.74059,0.864387,0.132919,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,242.807,53.7876,100.0,0.368448,66.9603,0.263849,242.807,0.314842
3.000,83.6667,84.3831,75.5508,8.75361,300.497,850.674,76.3905,5.84236,366.042,78.281,78.2809,78.2423,78.2418,0,0,217.559,217.637,175.562,175.024,1046.58,1056.19,74.9635,74.2564,46.6899,45.1371,0.0,0.0,119.662,119.662,117.132,117.093,26.4477,67.0075,104.889,104.889,141.619,0.0,306.884,319.455,294.207,306.73,294.191,319.191,293.653,293.653,319.467,292.89,292.889,337.046,344.782,40.3762,306.884,-6.36644,-6.36644,6.34867,3.68441,1.11992,0.132748,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,75.5508,53.7876,100.0,0.536859,76.8071,0.26587,75.5508,24.8467
4.000,73.6704,74.5454,31.3418,8.27397,300.37,850.937,0.0,2.43902,330.579,79.3734,79.3733,79.3294,79.3292,0,0,246.707,246.77,198.016,197.629,834.15,853.36,72.7358,71.694,41.7981,39.5104,0.0,0.0,119.662,119.662,115.719,115.679,6.83189,67.0073,99.6832,99.6832,128.928,0.0,306.532,317.653,295.43,306.329,295.4,317.27,294.489,294.489,318.679,292.729,292.729,329.928,344.782,40.3762,306.532,-7.70064,-7.70064,7.71049,3.57766,1.2618,0.129983,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,31.3418,53.7876,100.0,0.691278,86.1832,0.268765,31.3418,122.967
5.000,66.5906,67.4511,7.96341,8.03638,300.273,851.63,0.0,0.694988,321.139,79.7551,79.7551,79.728,79.728,0,0,244.05,244.103,200.756,200.589,691.825,714.251,71.2573,69.7754,38.5514,35.2973,0.0,0.0,119.662,117.132,111.913,111.862,0.0,67.0072,95.5707,95.5707,119.522,0.0,306.914,315.92,298.01,306.706,297.909,315.623,295.891,295.891,316.565,292.507,292.507,319.803,344.782,40.3762,306.914,-8.57727,-8.57727,9.06399,3.35249,1.2618,0.128818,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,7.96341,53.7876,100.0,0.825924,92.6556,0.272095,7.96341,139.571
6.000,57.2213,57.8566,-9.49221,7.74944,300.192,855.242,0.0,0.0,309.875,79.6895,79.6894,79.6761,79.6761,0,0,230.942,231.008,203.618,203.623,562.279,577.732,69.9507,68.5228,35.6822,32.5466,0.0,0.0,105.215,80.5402,100.508,100.475,0.0,67.007,92.8126,92.8126,119.522,0.0,306.391,315.036,297.533,306.184,297.65,314.522,297.181,297.181,305.439,292.226,292.225,306.225,344.782,40.3762,306.391,-9.52138,-9.52138,10.2525,3.12665,1.2618,0.126607,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.929709,96.6675,0.275468,0.0,139.991
7.000,46.5332,46.4834,-17.2437,7.4695,300.123,892.091,0.0,0.0,297.946,79.3055,79.3055,79.3204,79.3204,0,0,190.784,190.844,189.544,189.623,425.422,434.294,68.4871,67.4618,32.4683,30.2167,0.0,0.0,109.383,93.4306,85.6846,85.6625,0.0,67.0069,90.178,90.178,119.522,0.0,304.72,313.235,295.842,304.85,295.966,313.443,296.276,296.276,300.638,292.116,292.119,300.664,344.782,40.3762,304.957,-9.74053,-9.74053,11.2418,1.81521,1.2618,0.123843,0.0,0.0,1.73848,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.01424,99.2806,0.278644,0.0,142.104
8.000,30.0234,29.6913,-18.956,7.35527,300.072,1097.43,0.0,0.0,293.608,78.8228,78.8228,78.8343,78.8344,0,0,139.319,139.374,161.852,161.941,284.557,283.774,66.5633,66.3943,28.2437,27.8725,0.0,0.0,91.2766,83.1384,95.9526,95.9619,0.0,67.0068,88.7583,88.7583,119.522,0.0,303.299,311.855,294.555,303.574,294.625,312.33,295.205,295.205,298.534,292.075,292.087,298.522,344.782,40.3763,303.876,-9.63331,-9.63331,12.0266,1.60918,1.2618,0.127353,0.0,0.0275866,3.06544,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.09343,101.464,0.281745,0.0,142.776
9.000,0.0,0.0,-19.348,7.25426,300.023,1176.5,0.0,0.0,289.191,78.1812,78.1811,78.1844,78.1845,0,0,131.757,131.804,143.762,143.854,113.281,107.072,63.7411,64.4952,23.8571,24.9508,0.0,0.0,96.1826,86.9742,102.33,102.352,0.0,67.0404,86.8688,86.8688,119.522,0.0,302.404,310.909,293.718,302.596,293.791,311.244,293.959,293.959,296.581,292.039,292.062,296.596,344.782,40.3769,302.699,-9.91798,-9.91798,12.618,1.44307,1.2618,0.126093,0.0,8.33232,19.0764,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.15981,103.202,0.284668,0.0,143.287
