Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0,102.438,102.681,1408.28,82.3619,309.056,850.896,381,99.9881,3311.16,72.9128,72.9128,72.9037,72.9037,0,0,563.649,563.649,564.89,564.889,1137.06,1140.75,78.3545,78.3483,54.1363,54.1228,0,0,110.875,106.074,104.154,104.205,52.9378,67.0079,153.454,153.454,156.95,0.0360697,309.036,325.459,292.86,309.09,292.86,325.251,292.874,292.874,342.059,293.059,293.059,344.749,344.782,40.3762,309.097,18.4308,18.4308,5.20714,4.59729,0.756894,0.150821,0,0,0,0,1.36E-05,53.6741,54.402,54.0328,1408.28,53.7876,27.6934,0,43.4381,0.263007,1408.28,0.00164564
1,102.069,102.866,1408.47,83.3524,309.056,850.758,381,99.9976,3298.16,72.988,72.988,72.9267,72.9266,0,0,570.948,570.951,559.432,559.433,1135.26,1142.28,78.4199,78.2923,54.2666,53.9999,0,0,111.704,107.615,104.785,104.767,50.6913,67.0078,131.399,131.399,155.713,0,309.467,327.188,292.848,308.835,292.846,324.874,292.795,292.795,329.538,293.047,293.047,344.161,344.782,40.3762,309.467,3.98943,3.98943,5.62392,4.30294,0.744812,0.143916,0,0,0,0,6.45E-06,53.6741,54.402,54.0328,1408.47,53.7876,28.2734,0.0355465,46.8396,0.263009,1408.47,0.00164564
2,101.729,102.951,1409.36,86.3003,309.056,850.594,381,100.059,3432.34,73.1551,73.1551,73.0513,73.0512,0,0,587.413,587.423,552.303,552.282,1130.91,1144.22,78.6919,78.245,54.8081,53.896,0,0,112.242,108.343,105.003,104.954,43.3152,67.0076,124.67,124.67,151.714,0,309.091,325.133,293.051,309.074,293.048,325.054,292.888,292.888,326.482,293.002,293.002,342.155,344.782,40.3762,309.091,1.75073,1.75073,5.99773,4.12636,0.755435,0.14323,0,0,0,1.78E-05,0,53.6741,54.402,54.0328,1409.36,53.7876,35.4641,0.0775284,49.4375,0.263047,1409.36,0.00164564
3,101.376,103.144,1410.68,86.8839,309.056,850.579,381,100.149,3456.73,73.3722,73.3721,73.2153,73.2152,0,0,601.139,601.155,545.718,545.686,1126.29,1145.75,78.8602,78.2062,55.1432,53.8107,0,0,112.564,108.117,104.465,104.407,30.2586,67.0075,124.158,124.158,144.323,0,309.133,324.938,293.371,309.064,293.366,324.812,293.046,293.046,327.718,292.913,292.913,338.271,344.782,40.3762,309.133,1.61153,1.61153,6.34118,4.05639,0.781762,0.143388,0,0,0,0,0,53.6741,54.402,54.0328,1410.68,53.7876,55.9051,0.118749,51.9946,0.26317,1410.68,0.00164564
4,101.209,103.334,1411.8,85.9043,309.056,850.662,381,100.231,3429.23,73.5695,73.5694,73.3769,73.3768,0,0,613.329,613.349,536.234,536.2,1121.14,1148.43,78.9758,78.074,55.3732,53.5204,0,0,112.366,107.949,104.109,104.048,14.6889,67.0073,124.288,124.288,134.785,0,309.317,324.953,293.734,309.25,293.729,324.818,293.174,293.174,327.979,292.792,292.792,332.97,344.782,40.3762,309.317,1.68101,1.68101,6.69672,4.02943,0.809157,0.14337,0,0,0,0,0,53.6741,54.402,54.0328,1411.8,53.7876,94.4704,0.154346,54.1795,0.263383,1411.8,0.00164564
5,99.4507,100.529,351.177,49.648,301.863,850.919,295.085,40.2657,2130.92,75.6461,75.646,75.5638,75.5633,0,0,616.654,616.675,530.75,530.719,1118.43,1150.39,79.0179,77.9384,55.4571,53.2228,0,0,110.26,106.386,104.823,104.768,1.50167,67.0072,123.66,123.66,125.909,0,309.424,324.782,294.068,309.364,294.064,324.665,293.27,293.27,326.099,292.675,292.675,327.716,344.782,40.3762,309.424,1.44029,1.44029,6.94836,3.99907,0.690882,0.141989,0,0,0,0,0,53.6741,54.402,54.0328,351.177,53.7876,100,0.187411,56.2538,0.263681,351.177,0.379817
6,82.4896,83.0901,123.659,14.2265,300.56,851.602,138.874,10.2294,685.199,77.9195,77.9194,77.8911,77.8906,0,0,204.411,204.5,124.944,124.372,1044.58,1062.71,76.5167,75.0632,50.1007,46.9089,0,0,112.038,108.054,105.619,105.588,0,67.007,119.594,119.594,119.802,0,309.142,323.739,294.277,309.059,294.274,323.603,293.315,293.315,322.99,292.592,292.592,323.94,344.782,40.3762,309.142,-0.230713,-0.230713,6.76606,3.60091,0.972258,0.1416,0,0,0,0,2.32E-05,53.6741,54.402,54.0328,123.659,53.7876,100,0.220884,58.7886,0.264051,123.659,27.8892
7,70.2394,71.2957,45.7887,8.85941,300.421,853.559,0,3.58116,354.495,79.28,79.28,79.2404,79.2401,0,0,266.571,266.643,230.641,230.2,836.042,854.259,73.9263,72.9144,44.4124,42.1902,0,0,110.74,106.966,104.057,104.049,0,67.0069,115.933,115.933,119.522,0,308.604,322.539,294.596,308.539,294.59,322.419,293.539,293.539,320.023,292.51,292.51,320.141,344.782,40.3762,308.604,-1.54256,-1.54256,7.92385,1.89436,1.2618,0.139039,0,0,0,0,0,53.6741,54.402,54.0328,45.7887,53.7876,100,0.254285,61.6381,0.26447,45.7887,127.813
8,61.4942,62.8445,15.4992,8.50816,300.32,858.077,0,1.26884,340.138,80.0776,80.0776,80.0375,80.0374,0,0,318.568,318.627,279.556,279.303,690.815,712.209,72.1862,71.4747,40.5912,39.0288,0,0,110.725,106.911,104.814,104.827,0,67.0068,110.395,110.395,119.522,0,308.092,320.807,295.268,308.045,295.259,320.706,294.275,294.275,316.19,292.429,292.429,316.261,344.782,40.3762,308.092,-3.73311,-3.73311,9.14728,1.77171,1.2618,0.137216,0,0,0,0,0,53.6741,54.402,54.0328,15.4992,53.7876,100,0.28659,64.3975,0.264925,15.4992,150.042
9,50.5013,51.4758,-2.74472,8.21968,300.234,866.463,0,0,328.359,80.6223,80.6222,80.5927,80.5926,0,0,304.178,304.254,269.366,269.232,548.388,569.562,70.8449,70.3094,37.6458,36.4698,0,0,110.276,106.762,105.042,105.052,0,67.0066,104.711,104.711,119.522,0,307.474,318.858,295.978,307.429,295.968,318.809,295.162,295.162,312.038,292.345,292.345,312.113,344.782,40.3763,307.474,-5.87365,-5.87365,10.2921,1.57141,1.2618,0.133972,0,0,0,1.00E-05,8.37E-06,53.6741,54.402,54.0328,0,53.7876,100,0.317064,66.8622,0.265404,0,147.311
10,36.9193,38.2964,-16.0658,7.9736,300.16,882.394,0,0,318.517,80.9634,80.9634,80.9281,80.9281,0,0,265.067,265.142,229.963,229.885,388.865,411.579,69.3981,69.0153,34.4687,33.6281,0,0,109.782,107.601,104.919,104.925,0,67.0065,99.767,99.767,119.522,0,306.879,317.104,296.551,306.812,296.544,316.979,295.841,295.841,308.267,292.27,292.271,308.321,344.782,40.3763,306.879,-7.09991,-7.09991,11.2787,1.43462,1.2618,0.129315,0,0,1.73767,5.47E-06,0,53.6741,54.402,54.0328,0,53.7876,100,0.345678,69.0029,0.265904,0,147.429
11,13.8328,15.0949,-18.295,7.7454,300.109,909.488,0,0,309.495,81.0659,81.0659,81.0495,81.0494,0,0,226.611,226.682,198.269,198.245,214.659,233.761,68.1495,67.637,31.7269,30.6015,0,0,107.832,104.602,104.217,104.216,0,67.0063,96.2871,96.2871,119.522,0,306.281,315.563,296.902,306.277,296.898,315.57,296.278,296.278,305.228,292.212,292.212,305.301,344.782,40.3763,306.281,-7.76337,-7.76337,12.0561,1.28,1.2618,0.128693,0,0.019126,2.71818,0,0,53.6741,54.402,54.0328,0,53.7876,100,0.372761,70.8658,0.266424,0,147.347
12,0,0,-19.1452,7.5444,300.061,940.07,0,0,301.217,81.0123,81.0122,81.0095,81.0095,0,0,197.157,197.224,186.557,186.562,0,0,66.6545,66.2845,28.444,27.6313,0,0,100.429,97.6674,103.707,103.704,0,67.0462,94.298,94.298,119.522,0,306.305,314.744,297.785,306.282,297.793,314.707,297.582,297.582,303.767,292.187,292.187,303.75,344.782,40.377,306.305,-8.23656,-8.23656,12.618,1.15049,1.2618,0.130074,0,5.87424,12.4089,1.87E-05,0,53.6741,54.402,54.0328,0,53.7876,100,0.398793,72.5083,0.266966,0,147.188
13,3.78785,3.86288,-19.2654,7.36061,300.018,962.273,0,0,293.875,80.7495,80.7494,80.7435,80.7435,0,0,180.8,180.862,174.245,174.292,0,1.9846,65.3623,65.3273,25.6062,25.5295,0,0,98.7535,96.7865,101.174,101.171,0,67.1207,92.5259,92.5259,119.522,0,305.59,313.918,297.147,305.545,297.157,313.802,296.898,296.898,302.448,292.165,292.166,302.429,344.782,40.3783,305.59,-8.59724,-8.59724,12.618,1.02355,1.2618,0.134491,0,20.5314,20.167,1.48E-05,1.09E-05,53.6741,54.402,54.0328,0,53.7876,100,0.424292,74.0061,0.267534,0,147.15
14,1.71239,1.71169,-19.172,7.21109,299.982,968.448,0,0,287.75,80.4205,80.4204,80.4122,80.4122,0,0,173.196,173.255,164.653,164.694,1.22971,2.7027,64.2059,64.4331,23.0668,23.5658,0,0,97.0189,94.5888,101.785,101.786,0,67.1535,91.3409,91.3409,119.522,0,305.039,313.269,296.718,304.99,296.728,313.165,296.476,296.476,301.492,292.151,292.152,301.466,344.782,40.3789,305.039,-8.75882,-8.75882,12.618,0.910572,1.2618,0.149925,0,21.2253,20.765,0,0,53.6741,54.402,54.0328,0,53.7876,100,0.449197,75.377,0.268127,0,148.977
15,0.726366,0.699367,-18.9718,7.08647,299.946,960.399,0,0,282.529,80.0625,80.0611,80.06,80.0588,0,0,169.022,169.077,164.163,164.173,1.84433,2.06061,62.6536,63.3152,20.9969,22.0037,0,0,94.2403,91.6609,101.116,101.117,0,67.1698,90.4132,90.4132,119.522,0,304.611,312.748,296.419,304.572,296.43,312.657,296.215,296.215,300.769,292.141,292.143,300.755,344.782,40.3793,304.611,-8.88109,-8.88109,12.618,0.766402,1.2618,0.151503,0,21.7784,21.3013,0,0,53.6741,54.402,54.0328,0,53.7876,100,0.473674,76.6604,0.268742,0,150.075
16,0.3343,0.319779,-18.8263,7.00946,299.905,949.098,0,0,279.491,79.6613,79.6604,79.6604,79.6596,0,0,166.053,167.799,165.659,164.081,1.88648,1.80575,61.1386,61.9982,19.5778,21.1395,0,0,94.7917,90.2041,99.2628,99.2646,0,67.1783,89.5859,89.5859,119.522,0,304.265,312.282,296.173,304.241,296.19,312.221,296.013,296.013,300.206,292.135,292.136,300.181,344.782,40.3795,304.265,-8.99621,-8.99621,12.2375,0.637407,1.2618,0.150737,0.474938,22.2326,21.7635,0,0,53.6741,54.402,54.0328,0,53.7876,100,0.497718,77.8396,0.26938,0,150.019
17,0.162685,0.155906,-18.6493,6.91256,299.876,937.986,0,0,275.668,79.2291,79.2277,79.2293,79.2281,0,0,161.724,162.958,162.29,161.192,1.15098,1.09636,60.0431,61.1109,18.7222,20.8504,0,0,99.2987,87.0539,93.8866,93.8891,0,67.1854,88.8092,88.8092,119.522,0,303.848,311.774,295.857,303.861,295.913,311.749,295.786,295.786,299.572,292.127,292.128,299.552,344.782,40.3797,303.861,-9.0409,-9.0409,11.8982,0.498786,1.2618,0.14953,0,22.8992,22.4503,0,0,53.6741,54.402,54.0328,0,53.7876,100,0.521382,78.9655,0.270038,0,149.549
18,0.00543519,0.00286375,-18.5157,6.81491,299.849,938.529,0,0,271.79,78.7847,78.7829,78.7859,78.7843,0,0,157.319,159.078,159.708,158.107,0.586679,0.560168,59.2,60.4662,18.1781,20.8218,0,0,103.146,84.3683,90.1317,90.1347,0,67.1922,87.8985,87.8985,119.522,0,303.398,311.219,295.483,303.445,295.574,311.229,295.494,295.493,298.866,292.118,292.119,298.852,344.782,40.3799,303.445,-9.15087,-9.15087,11.6102,0.379165,1.2618,0.14875,0,23.4295,23.001,0,5.76E-06,53.6741,54.402,54.0328,0,53.7876,100,0.544017,79.9931,0.270699,0,149.095
19,0.0164019,0.0164523,-18.2165,6.71607,299.819,945.86,0,0,267.813,78.3052,78.304,78.3072,78.3062,0,0,152.417,154.526,156.339,154.395,0.0184205,0.0184179,58.4675,59.9158,17.7277,20.82,0,0,105.214,81.3184,87.7337,87.7375,0,67.199,87.0407,87.0407,119.522,0,302.936,310.672,295.11,303.013,295.235,310.709,295.184,295.184,298.168,292.108,292.11,298.154,344.782,40.3801,303.013,-9.25649,-9.25649,11.419,0.265819,1.2618,0.149739,0,23.7782,23.3652,9.67E-06,6.64E-06,53.6741,54.402,54.0328,0,53.7876,100,0.566339,80.9446,0.271372,0,149.172
20,0.0209329,0.0220799,-18.0531,6.63444,299.791,959.175,0,0,264.591,77.8306,77.8323,77.828,77.8297,0,0,147.513,146.913,147.935,148.534,0.0180869,0.0181466,57.8449,59.4298,17.2921,20.7302,0,0,108.025,74.2223,100.565,100.565,0,67.2057,86.6032,86.6032,119.522,0,302.505,310.168,294.791,302.588,294.972,310.142,294.722,294.722,297.617,292.102,292.103,297.593,344.782,40.3804,302.588,-9.03859,-9.03859,11.2876,0.121168,1.2618,0.150791,0,23.9885,23.5934,1.24E-05,0,53.6741,54.402,54.0328,0,53.7876,100,0.58896,81.8849,0.272063,0,149.56
21,0.0181183,0.0178306,-18.0055,6.55118,299.763,970.264,0,0,261.248,77.3505,77.352,77.3441,77.3458,0,0,146.486,145.696,140.253,141.238,0.0177924,0.0177922,57.3815,58.9226,16.9187,20.3277,0,0,109.901,71.4917,105.55,105.597,0,67.2126,86.0815,86.0815,119.522,0,302.172,309.734,294.539,302.2,294.75,309.572,294.288,294.288,297.122,292.097,292.098,297.104,344.782,40.3807,302.2,-8.99119,-8.99119,11.193,0.0760292,1.2618,0.151347,0,24.3429,23.9646,0,1.01E-05,53.6741,54.402,54.0328,0,53.7876,100,0.611792,82.8026,0.272779,0,149.882
22,0.0166189,0.0160348,-17.9452,6.47877,299.733,971.802,0,0,258.323,76.8665,76.8679,76.858,76.8598,0,0,144.5,143.781,134.667,135.705,0.0174368,0.0174366,56.9904,58.3945,16.5649,19.6902,0,0,110.631,69.8886,106.609,106.738,0,67.2195,85.4905,85.4905,119.522,0,301.808,309.26,294.266,301.811,294.495,309.033,293.93,293.929,296.601,292.091,292.093,296.584,344.782,40.381,301.811,-8.95935,-8.95935,11.0954,0.0505152,1.2618,0.150689,0,24.6377,24.2754,0,1.27E-05,53.6741,54.402,54.0328,0,53.7876,100,0.634032,83.6541,0.273502,0,149.432
23,0.0168154,0.0167418,-17.8778,6.41395,299.707,966.231,0,0,255.716,76.383,76.3845,76.3726,76.3744,0,0,142.767,142.095,130.521,131.589,0.0170708,0.0170718,56.6284,57.8492,16.1433,18.8862,0,0,110.59,67.8454,106.682,106.878,0,67.227,84.9386,84.9386,119.522,0,301.453,308.819,294.016,301.439,294.261,308.545,293.611,293.61,296.108,292.086,292.087,296.09,344.782,40.3814,301.453,-8.93548,-8.93548,10.9939,0.0338967,1.2618,0.149632,0,24.9301,24.5826,8.50E-06,0,53.6741,54.402,54.0328,0,53.7876,100,0.656009,84.4775,0.274229,0,148.774
24,0.016047,0.0160909,-17.8009,6.3505,299.678,959.991,0,0,253.194,75.904,75.9054,75.8913,75.8931,0,0,141.458,141.611,127.234,127.59,0.016751,0.0167544,56.2759,57.2687,15.642,17.9315,0,0,110.784,65.1646,108.13,108.151,0,67.2332,84.3972,84.3972,119.522,0,301.095,308.377,293.761,301.064,294.026,308.046,293.264,293.263,295.618,292.081,292.082,295.601,344.782,40.3818,301.095,-8.90564,-8.90564,10.8959,0.0225468,1.2618,0.148719,0,25.2244,24.8912,1.49E-06,0,53.6741,54.402,54.0328,0,53.7876,100,0.677696,85.2762,0.274958,0,148.201
