Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,101.861,102.865,1406.13,48.0608,309.056,851.013,381.0,99.8471,1974.81,73.0199,73.0197,72.9397,72.9397,0,0,564.343,564.344,562.914,562.907,1136.62,1141.02,78.3606,78.3606,78.3415,54.1485,54.1078,0.0,0.0,119.662,113.164,112.653,112.277,52.7701,67.0079,129.771,129.771,156.838,0.0176086,309.105,326.459,292.76,309.003,292.76,324.941,292.771,292.771,333.589,293.058,293.058,344.705,344.782,40.3762,309.112,3.69829,3.69829,6.11733,3.34324,1.2618,0.142021,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.13,53.7876,27.6988,0.0120499,44.7829,0.263007,1406.13,0.00164564
1.000,100.574,102.6,1406.46,39.1743,307.264,850.698,357.568,99.8522,1585.33,73.9391,73.9389,73.7611,73.7607,0,0,605.911,606.183,547.761,547.743,1124.53,1145.2,78.8675,78.8675,78.2756,55.1576,53.9631,0.0,0.0,119.662,105.402,115.413,115.424,49.6082,67.0078,115.667,115.667,154.967,0.0,308.156,322.68,293.526,308.199,293.339,322.898,292.861,292.861,320.064,293.042,293.042,343.874,344.782,40.3762,308.199,-2.08666,-2.08666,7.3915,3.19954,1.2618,0.137352,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1406.46,53.7876,42.6238,0.209128,57.5805,0.263085,1406.46,0.00164564
2.000,98.7947,99.951,201.408,24.0228,300.628,850.651,201.359,15.7405,1050.24,77.1765,77.1762,77.0912,77.091,0,0,199.672,201.163,70.2465,69.4835,1103.84,1124.04,77.9179,77.9179,76.5966,53.1776,50.2762,0.0,0.0,119.662,110.877,117.333,117.34,40.7282,67.0076,107.23,107.23,149.891,0.0,307.479,320.062,294.796,307.41,294.581,320.128,293.214,293.214,317.365,292.989,292.989,341.419,344.782,40.3762,307.479,-5.3654,-5.3654,8.57805,3.04013,1.2618,0.1314,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,201.408,53.7876,100.0,0.471839,71.9895,0.264125,201.408,0.311883
3.000,83.3472,84.0272,63.6478,8.54051,300.427,850.723,45.1485,4.86601,343.077,79.4176,79.4183,79.3863,79.3861,0,0,149.095,149.857,77.556,77.1065,1032.07,1055.47,74.817,74.817,72.664,46.3683,41.6404,0.0,0.0,119.662,112.724,117.901,117.907,24.867,67.0075,100.645,100.645,140.523,0.0,307.076,317.927,296.178,306.941,295.971,317.816,293.691,293.691,317.474,292.878,292.878,336.524,344.782,40.3762,307.076,-7.3821,-7.3821,9.06794,2.85359,1.2618,0.132262,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,63.6478,53.7876,100.0,0.675624,83.4074,0.266763,63.6478,26.8928
4.000,72.3462,72.6249,25.1375,8.13504,300.306,851.081,0.0,1.96593,324.739,80.6763,80.6773,80.6761,80.6759,0,0,89.0679,89.0858,69.6726,69.2844,824.906,843.707,71.4084,71.4084,69.2323,38.8831,34.1046,0.0,0.0,119.662,91.6666,117.797,117.801,4.58558,67.0073,95.2919,95.2919,127.194,0.0,306.891,315.71,297.628,307.029,297.9,315.914,294.69,294.69,316.723,292.709,292.709,329.004,344.782,40.3762,307.029,-8.75319,-8.75319,11.8411,2.30915,1.2618,0.138549,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.1375,53.7876,100.0,0.857013,92.7455,0.270459,25.1375,117.805
5.000,64.4582,64.6079,4.24407,7.90135,300.215,851.812,0.0,0.412436,314.835,81.3632,81.3644,81.3683,81.3683,0,0,50.8601,50.4819,62.2962,62.0777,683.352,691.796,67.6921,67.6921,66.2539,30.7224,27.5641,0.0,0.0,118.299,55.0291,103.583,103.58,0.0,67.0072,92.0274,92.0274,119.522,0.0,305.692,314.642,296.662,305.783,296.955,314.448,296.778,296.778,315.14,292.455,292.455,317.33,344.782,40.3762,305.783,-9.66115,-9.66115,12.618,1.98919,1.2618,0.139243,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.24407,53.7876,100.0,1.00098,98.5234,0.274557,4.24407,128.159
6.000,53.119,52.7166,-12.7172,7.64492,300.137,859.162,0.0,0.0,305.828,81.8732,81.8747,81.9008,81.901,0,0,51.3236,50.9429,48.3233,48.2881,539.691,550.501,64.5043,64.5043,63.8553,23.7222,22.2969,0.0,0.0,108.874,65.1732,85.5724,85.5723,0.0,67.007,91.8502,91.8502,119.522,0.0,306.597,315.08,297.197,305.963,297.468,314.088,296.842,296.842,303.957,292.191,292.191,304.47,344.782,40.3762,306.597,-10.2195,-10.2195,12.618,1.83832,1.2618,0.137446,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.11596,102.238,0.278426,0.0,128.218
7.000,39.3703,38.7934,-17.919,7.48651,300.067,937.521,0.0,0.0,299.161,81.8825,81.8841,81.9031,81.9035,0,0,0.0,0.0,50.8659,50.8356,391.211,385.096,61.3555,61.3555,61.95,16.8075,18.113,0.0,0.0,64.2977,119.662,91.5489,91.5553,0.0,67.0069,88.6553,88.6553,119.522,0.0,302.647,311.661,292.643,303.43,293.044,313.063,295.609,295.609,298.001,292.071,292.078,298.164,344.782,40.3762,304.5,-10.4399,-10.4399,12.618,1.9751,1.2618,0.135207,0.0,0.0,1.73386,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.21186,104.856,0.282037,0.0,129.909
8.000,9.36933,9.16466,-19.0609,7.35651,300.016,1156.25,0.0,0.0,293.528,81.9742,81.9744,81.9704,81.9706,0,0,3.60279,3.70642,6.13257,6.09803,212.812,216.637,58.387,58.387,59.9001,10.289,13.6117,0.0,0.0,50.273,39.7395,100.474,100.48,0.0,67.0068,88.7958,88.7958,119.522,0.0,303.851,312.07,294.886,303.6,295.004,311.704,294.468,294.467,298.584,292.092,292.106,298.655,344.782,40.3763,303.851,-9.34669,-9.34669,12.618,2.11152,1.2618,0.137264,0.0,0.0275772,3.06363,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.31716,107.296,0.285547,0.0,131.592
9.000,0.0,0.0,-19.1886,7.24629,299.967,1142.83,0.0,0.0,289.083,81.8553,81.8538,81.8972,81.8961,0,0,0.0,0.0,9.33286,8.72445,0.0,0.0,56.2055,56.2055,57.8573,5.49853,9.12581,0.0,0.0,110.036,56.525,97.4079,97.3584,0.0,67.0493,89.8908,89.8908,119.522,0.0,301.836,311.367,292.371,302.048,292.753,311.627,294.454,294.454,298.103,292.101,292.117,298.253,344.782,40.377,302.968,-8.1268,-8.1268,12.618,2.5278,1.2618,0.140567,0.0,7.44644,16.4266,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.36986,108.582,0.288553,0.0,133.646
