Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.379,102.717,1408.35,63.6489,309.056,850.993,381.0,99.9949,2609.36,72.9169,72.9169,72.8991,72.8991,0,0,563.741,563.74,564.63,564.63,1137.03,1140.81,78.3553,78.3553,78.3472,54.1379,54.1204,0.0,0.0,115.437,112.386,108.403,108.554,52.8681,67.0079,143.973,143.973,156.906,0.0317441,309.014,325.782,292.832,309.068,292.832,325.166,292.844,292.844,338.679,293.059,293.059,344.73,344.782,40.3762,309.076,12.8871,12.8871,5.364,4.50035,0.868871,0.144115,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.35,53.7876,27.6935,0.0,43.6516,0.263007,1408.35,0.00164564
1.000,101.94,102.795,1409.01,62.5452,309.056,850.661,381.0,100.032,2496.98,73.0765,73.0765,73.0074,73.0074,0,0,578.931,578.939,557.989,557.977,1133.42,1142.93,78.5166,78.5166,78.2899,54.459,53.9945,0.0,0.0,118.701,112.753,110.683,110.656,50.1502,67.0078,121.992,121.992,155.377,0.0,308.813,324.462,292.911,308.782,292.906,324.413,292.826,292.826,323.886,293.044,293.044,344.017,344.782,40.3762,308.813,0.656026,0.656026,5.82679,4.15579,0.837125,0.140062,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.01,53.7876,31.6221,0.0865536,50.3451,0.263045,1409.01,0.00164564
2.000,101.601,102.856,1410.67,57.7263,309.056,850.614,373.19,100.147,2393.08,73.3291,73.3291,73.221,73.2209,0,0,594.055,594.071,556.135,556.094,1128.84,1143.12,78.7848,78.7848,78.3484,54.9929,54.123,0.0,0.0,119.662,113.538,110.205,110.17,42.1789,67.0076,116.637,116.637,150.975,0.0,308.162,322.93,293.285,308.121,293.277,322.823,293.074,293.074,322.352,292.997,292.997,341.834,344.782,40.3762,308.162,-1.44538,-1.44538,6.27078,3.9594,0.864201,0.137562,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1410.67,53.7876,65.0429,0.192925,56.6893,0.263339,1410.67,0.00164564
3.000,99.2852,100.093,227.422,29.73,300.711,850.623,216.979,17.2394,1332.19,76.738,76.7379,76.6836,76.6831,0,0,175.017,175.134,97.2252,96.6203,1113.16,1125.63,77.843,77.843,77.1834,53.0133,51.5648,0.0,0.0,119.662,114.741,108.988,108.945,27.7785,67.0075,112.461,112.461,142.67,0.0,307.695,321.592,293.753,307.567,293.744,321.332,293.328,293.328,322.605,292.898,292.898,337.479,344.782,40.3762,307.695,-3.0368,-3.0368,6.63641,3.76723,0.767972,0.135274,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,227.422,53.7876,100.0,0.290133,62.7546,0.264047,227.422,0.319451
4.000,83.2138,84.2469,70.1554,8.97232,300.482,850.821,60.7695,5.36641,361.81,78.819,78.819,78.7557,78.7553,0,0,227.373,227.457,172.066,171.514,1043.02,1055.11,74.8088,74.8088,73.9105,46.3503,44.3777,0.0,0.0,119.662,115.33,108.718,108.681,9.5115,67.0073,109.209,109.209,131.09,0.0,307.502,320.568,294.35,307.357,294.34,320.268,293.592,293.592,322.235,292.751,292.751,330.998,344.782,40.3762,307.502,-4.35486,-4.35486,6.61821,3.74894,1.03344,0.136082,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,70.1554,53.7876,100.0,0.380325,69.4286,0.265163,70.1554,25.1199
5.000,71.4991,73.2963,28.5079,8.51117,300.359,851.276,0.0,2.22218,340.535,80.0974,80.0973,80.0415,80.0412,0,0,274.588,274.658,210.247,209.835,828.279,849.291,72.7345,72.7345,71.4971,41.7953,39.078,0.0,0.0,119.358,114.369,110.502,110.464,0.0,67.0072,104.957,104.957,119.522,0.0,307.203,319.084,295.298,307.084,295.282,318.912,294.194,294.194,318.592,292.576,292.576,323.099,344.782,40.3762,307.203,-5.95456,-5.95456,7.90286,3.66412,1.2618,0.133236,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,28.5079,53.7876,100.0,0.46426,75.6077,0.266582,28.5079,124.035
6.000,63.6524,66.1141,6.40604,8.22471,300.264,852.743,0.0,0.577329,328.746,80.7417,80.7416,80.6973,80.6972,0,0,275.888,275.949,213.231,212.999,680.991,705.728,71.4849,71.4849,69.6326,39.0512,34.9837,0.0,0.0,118.038,113.218,109.262,109.225,0.0,67.007,100.318,100.318,119.522,0.0,307.08,317.494,296.612,306.909,296.592,317.219,295.219,295.219,311.728,292.35,292.35,312.434,344.782,40.3762,307.08,-7.15027,-7.15027,9.20193,3.19558,1.2618,0.131927,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,6.40604,53.7876,100.0,0.540025,80.3915,0.26821,6.40604,143.489
7.000,54.0782,56.0081,-10.9017,7.91294,300.186,859.131,0.0,0.0,316.039,80.8048,80.8048,80.7942,80.7942,0,0,248.716,248.788,207.254,207.215,541.93,568.15,70.4236,70.4236,68.3136,36.7207,32.0871,0.0,0.0,115.594,110.843,108.963,108.951,0.0,67.0069,96.1077,96.1077,119.522,0.0,306.888,315.702,298.005,306.782,297.983,315.57,296.042,296.042,305.618,292.215,292.215,305.711,344.782,40.3762,306.888,-8.01144,-8.01144,10.4026,1.82705,1.2618,0.129139,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.609022,84.0154,0.269978,0.0,142.789
8.000,42.1372,43.6461,-17.4837,7.64987,300.117,882.157,0.0,0.0,305.729,80.5755,80.5755,80.5681,80.5681,0,0,213.105,213.173,208.899,208.95,399.867,412.058,69.0551,69.0551,67.5178,33.7155,30.3396,0.0,0.0,93.2501,89.9402,103.393,103.394,0.0,67.0068,92.8099,92.8099,119.522,0.0,306.036,314.48,297.411,306.012,297.42,314.401,297.138,297.138,303.057,292.165,292.167,303.055,344.782,40.3763,306.036,-8.96745,-8.96745,11.3674,1.70127,1.2618,0.125306,0.0,0.0,1.73848,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.673194,86.9192,0.271825,0.0,143.933
9.000,22.2986,22.8987,-18.9162,7.41367,300.067,976.163,0.0,0.0,296.287,80.3017,80.3017,80.3028,80.3028,0,0,170.611,170.677,163.86,163.91,243.985,252.685,67.5308,67.5308,66.6484,30.3682,28.4305,0.0,0.0,91.8332,87.7217,96.1396,96.1359,0.0,67.0066,90.7886,90.7886,119.522,0.0,305.098,313.471,296.519,305.051,296.54,313.386,296.38,296.38,301.312,292.134,292.137,301.3,344.782,40.3763,305.098,-9.34319,-9.34319,12.1252,1.47606,1.2618,0.127777,0.0,0.0275905,3.06581,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.733412,89.3456,0.273664,0.0,144.669
