Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,101.943,102.911,1408.65,44.3061,309.056,851.015,381.0,100.015,1870.48,73.0091,73.0091,72.9324,72.9323,0,0,565.144,565.144,562.966,562.966,1136.66,1141.22,78.3622,78.3622,78.3391,54.1517,54.1026,0.0,0.0,119.662,113.81,112.947,113.177,52.6927,67.0079,129.324,129.324,156.803,0.0214083,308.924,326.246,292.746,308.984,292.746,324.906,292.754,292.754,333.67,293.058,293.058,344.685,344.782,40.3762,308.996,3.62966,3.62966,5.49595,4.4199,1.2618,0.139784,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.65,53.7876,27.696,0.00825016,44.1286,0.263007,1408.65,0.00164564
1.000,100.793,102.691,1410.68,35.2679,307.273,850.704,357.568,100.142,1428.79,73.9083,73.9083,73.7415,73.7411,0,0,604.143,604.16,549.238,549.193,1126.18,1145.86,78.843,78.843,78.2782,55.1089,53.9688,0.0,0.0,119.662,108.385,116.414,116.377,49.6913,67.0078,115.337,115.337,155.009,0.0,308.12,322.64,293.477,308.173,293.321,322.806,292.863,292.863,319.907,293.042,293.042,343.896,344.782,40.3762,308.173,-2.22436,-2.22436,6.02904,4.0319,1.2618,0.134292,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.68,53.7876,42.188,0.213302,57.4615,0.263082,1410.68,0.00164564
2.000,99.3956,100.569,206.979,22.9307,300.665,850.653,201.359,16.1512,994.334,76.8616,76.8615,76.7747,76.7743,0,0,206.618,206.716,85.7524,85.1539,1106.87,1126.1,77.8502,77.8502,76.6201,53.0289,50.3278,0.0,0.0,119.662,112.65,118.725,118.699,41.0952,67.0076,106.562,106.562,150.076,0.0,307.378,319.96,294.712,307.309,294.518,320.001,293.24,293.24,316.969,292.992,292.992,341.525,344.782,40.3762,307.378,-5.73174,-5.73174,6.47843,3.7136,1.2618,0.129365,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.979,53.7876,100.0,0.49078,72.5231,0.264188,206.979,0.307369
3.000,84.8194,85.5745,65.1671,8.32455,300.466,850.726,45.1485,4.98165,333.337,78.3303,78.3302,78.2919,78.2916,0,0,237.772,237.842,163.032,162.535,1040.06,1064.72,75.1322,75.1322,73.048,47.0605,42.4837,0.0,0.0,119.662,115.325,119.129,119.101,25.4478,67.0075,99.7545,99.7545,140.843,0.0,306.906,317.692,296.067,306.771,295.881,317.584,293.742,293.741,316.976,292.883,292.883,336.717,344.782,40.3762,306.906,-7.69511,-7.69511,6.52511,3.60573,1.2618,0.129155,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1671,53.7876,100.0,0.706548,84.4478,0.267031,65.1671,24.4696
4.000,75.2274,75.6594,25.9038,8.0037,300.346,851.075,0.0,2.02249,319.98,78.69,78.69,78.6785,78.6785,0,0,218.587,218.621,202.6,202.365,844.478,862.481,72.6147,72.6147,70.5248,41.5321,36.9429,0.0,0.0,119.662,93.4375,118.694,118.658,5.15018,67.0073,94.258,94.258,127.55,0.0,306.581,315.533,297.48,306.789,297.87,315.551,294.781,294.781,316.37,292.714,292.714,329.238,344.782,40.3762,306.789,-9.07047,-9.07047,7.92563,3.48076,1.2618,0.126813,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.9038,53.7876,100.0,0.892683,93.8245,0.271005,25.9038,121.614
5.000,69.4191,69.0316,4.54327,7.76907,300.253,852.197,0.0,0.45197,310.174,78.5789,78.5789,78.6167,78.6167,0,0,201.462,201.522,201.219,201.223,715.302,725.229,70.285,70.285,68.931,36.4163,33.4429,0.0,0.0,115.406,67.4834,101.367,101.305,0.0,67.0072,91.3054,91.3054,119.522,0.0,305.782,314.442,296.676,305.708,296.901,314.181,296.569,296.569,315.247,292.462,292.462,317.647,344.782,40.3762,305.782,-9.95626,-9.95626,9.3192,3.33965,1.2618,0.126619,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.54327,53.7876,100.0,1.04184,99.6273,0.275416,4.54327,136.261
6.000,60.882,59.9994,-14.3868,7.61143,300.174,859.952,0.0,0.0,303.579,78.2992,78.2991,78.3529,78.353,0,0,163.922,163.979,205.903,205.967,594.33,597.111,67.6544,67.6544,67.9473,30.6395,31.2829,0.0,0.0,109.562,78.1234,84.0739,84.0164,0.0,67.007,90.6377,90.6377,119.522,0.0,304.898,314.584,295.708,304.666,296.027,313.475,296.179,296.18,303.029,292.174,292.173,303.56,344.782,40.3762,305.282,-10.5604,-10.5604,10.4756,3.09758,1.2618,0.125073,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.15234,103.202,0.279485,0.0,137.895
7.000,51.643,50.6065,-17.9197,7.55215,300.106,854.845,0.0,0.0,301.242,77.7668,77.7668,77.8109,77.811,0,0,129.844,129.893,204.63,204.728,468.503,459.122,65.1886,65.1886,67.4307,25.2249,30.1483,0.0,0.0,99.6222,0.0,98.3593,98.3281,0.0,67.0069,87.5245,87.5245,119.522,0.0,302.334,312.952,292.253,302.525,293.097,312.554,295.25,295.25,299.666,292.098,292.102,299.688,344.782,40.3763,304.224,-11.1464,-11.1464,11.4265,1.7245,1.2618,0.120954,0.0,0.0,1.73897,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.2317,105.344,0.282991,0.0,139.267
8.000,39.2855,38.0232,-19.1375,7.44336,300.054,854.748,0.0,0.0,296.88,77.1344,77.1344,77.1675,77.1676,0,0,113.285,113.321,159.485,159.582,333.48,325.993,61.601,61.601,65.9201,19.6375,28.1256,0.0,0.0,119.662,0.0,101.689,101.764,0.0,67.0068,84.0467,84.0467,119.522,0.0,301.836,311.597,291.732,302.042,292.759,310.959,293.491,293.491,296.837,292.044,292.049,296.852,344.782,40.3763,302.673,-12.3947,-12.3947,12.2307,1.58407,1.2618,0.129045,0.0,0.0275892,3.06584,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.30499,106.992,0.286056,0.0,139.37
9.000,13.2611,12.2622,-19.7961,7.28212,300.003,1062.84,0.0,0.0,290.743,76.627,76.6265,76.6306,76.6307,0,0,111.634,111.767,123.01,123.11,183.569,179.901,57.8482,57.8482,62.5195,15.3114,25.0587,0.0,0.0,119.662,119.662,93.6076,93.6902,0.0,67.0379,83.6409,83.6409,119.522,0.0,302.417,311.552,293.68,301.718,294.395,309.665,292.398,292.397,296.306,292.036,292.037,296.115,344.782,40.3768,302.417,-12.6624,-12.6624,12.618,1.4414,1.2618,0.12484,0.0,9.04422,20.8761,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.393,108.909,0.289477,0.0,140.713
