Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.204,102.778,1408.58,38.7398,309.056,851.02,381.0,100.008,1650.17,72.9533,72.9533,72.9132,72.9131,0,0,563.612,563.612,563.604,563.604,1137.01,1141.01,78.3542,78.3542,78.3416,54.1357,54.1081,0.0,0.0,119.662,115.999,113.245,113.492,52.7316,67.0079,129.903,129.903,156.824,0.0226862,308.952,326.106,292.758,309.007,292.759,324.947,292.768,292.768,334.235,293.058,293.058,344.695,344.782,40.3762,309.016,4.13517,4.13517,5.47859,4.42761,1.25372,0.140554,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.58,53.7876,27.6955,0.00697226,44.0609,0.263007,1408.58,0.00164564
1.000,101.289,102.338,1410.04,23.3191,307.262,850.712,357.568,100.099,1136.46,73.7468,73.7468,73.6604,73.66,0,0,588.314,588.326,558.562,558.53,1131.16,1143.07,78.6468,78.6468,78.3192,54.7183,54.059,0.0,0.0,119.662,117.581,118.153,118.109,49.7696,67.0078,116.213,116.213,155.05,0.0,308.112,323.023,293.087,308.134,293.057,323.084,292.88,292.88,320.711,293.043,293.043,343.917,344.782,40.3762,308.134,-1.89287,-1.89287,5.99655,4.04821,1.23337,0.135527,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.04,53.7876,42.1511,0.214206,57.4558,0.263095,1410.04,0.00164564
2.000,100.206,100.927,206.936,10.3251,300.664,850.653,201.359,16.148,426.598,76.6898,76.6897,76.6436,76.6432,0,0,181.689,181.786,111.553,110.965,1112.07,1123.5,77.5274,77.5274,76.8707,52.3202,50.8781,0.0,0.0,119.662,119.662,119.662,119.662,41.2966,67.0076,107.883,107.883,150.205,0.0,307.278,320.603,293.785,307.211,293.748,320.498,293.294,293.294,318.035,292.993,292.993,341.582,344.782,40.3762,307.278,-5.35987,-5.35987,6.43516,3.73528,1.14931,0.130459,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.936,53.7876,100.0,0.473381,71.6508,0.264289,206.936,0.30959
3.000,89.2544,89.9351,65.1867,8.20215,300.465,850.696,45.1485,4.98197,328.354,78.3092,78.3092,78.2724,78.272,0,0,226.305,226.378,176.773,176.27,1037.97,1048.71,74.5039,74.5039,73.5137,45.6807,43.5064,0.0,0.0,119.662,119.662,119.662,119.662,25.7997,67.0075,100.528,100.528,141.078,0.0,306.552,318.257,294.708,306.406,294.667,318.012,293.819,293.819,317.692,292.886,292.885,336.833,344.782,40.3762,306.552,-7.78354,-7.78354,6.47271,3.62303,1.2618,0.13001,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1867,53.7876,100.0,0.683721,83.4517,0.267261,65.1867,24.5482
4.000,79.7892,80.3902,25.8168,7.90697,300.346,850.991,0.0,2.02124,315.934,78.9323,78.9322,78.9062,78.9061,0,0,230.237,230.286,189.006,188.717,830.975,848.534,72.2539,72.2539,70.9154,40.74,37.8005,0.0,0.0,119.662,119.662,119.351,119.315,5.60163,67.0073,95.1188,95.1188,127.888,0.0,306.323,316.196,296.514,306.102,296.424,315.864,294.928,294.928,316.946,292.718,292.718,329.424,344.782,40.3762,306.323,-9.14815,-9.14815,7.8588,3.49479,1.2618,0.127243,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.8168,53.7876,100.0,0.870161,92.9688,0.271427,25.8168,121.675
5.000,73.7892,74.4047,4.23188,7.67198,300.253,851.836,0.0,0.429172,306.382,78.9793,78.9793,78.9544,78.9544,0,0,223.052,223.111,193.329,193.312,698.592,708.23,70.4876,70.4876,69.0447,36.8613,33.6926,0.0,0.0,108.985,88.3554,102.051,102.003,0.0,67.0072,91.9458,91.9458,119.522,0.0,306.097,314.808,297.196,305.913,297.288,314.353,296.76,296.76,315.584,292.471,292.471,318.079,344.782,40.3762,306.097,-9.88241,-9.88241,9.25141,3.34799,1.2618,0.126834,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.23188,53.7876,100.0,1.02536,99.0836,0.276173,4.23188,136.531
6.000,65.4388,65.6347,-12.7916,7.54503,300.174,861.978,0.0,0.0,300.793,78.7482,78.7482,78.7502,78.7502,0,0,198.118,198.178,178.544,178.585,571.37,578.706,69.0044,69.0044,67.6577,33.6043,30.6468,0.0,0.0,113.887,88.2359,79.894,79.8406,0.0,67.007,90.1834,90.1834,119.522,0.0,305.05,313.759,295.966,304.987,296.172,313.52,296.202,296.203,302.714,292.173,292.173,303.524,344.782,40.3762,305.12,-10.053,-10.053,10.4222,3.09483,1.2618,0.125477,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.11582,102.239,0.280272,0.0,138.218
7.000,55.8231,55.8858,-17.9794,7.38477,300.107,988.62,0.0,0.0,294.62,78.174,78.174,78.1793,78.1794,0,0,160.842,160.893,169.999,170.108,438.331,441.4,67.304,67.304,66.5614,29.8701,28.2394,0.0,0.0,90.4437,77.5967,95.1905,95.1722,0.0,67.0069,87.8363,87.8363,119.522,0.0,303.352,311.913,294.486,303.566,294.594,312.22,294.796,294.797,298.129,292.07,292.078,298.163,344.782,40.3762,303.694,-10.1874,-10.1874,11.3702,1.75391,1.2618,0.121517,0.0,0.0,1.73893,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.19172,104.219,0.283669,0.0,139.896
8.000,41.3917,41.4209,-19.0823,7.25943,300.06,1234.81,0.0,0.0,289.622,77.4962,77.4962,77.4932,77.4933,0,0,131.599,131.643,131.627,131.75,304.119,307.425,64.6395,64.6395,64.6804,25.496,25.0729,0.0,0.0,69.4763,58.7841,92.4455,92.5377,0.0,67.0068,84.8007,84.8007,119.522,0.0,301.966,310.486,293.22,302.048,293.32,310.5,293.093,293.093,295.553,292.02,292.039,295.543,344.782,40.3763,302.048,-10.7209,-10.7209,12.1815,1.60079,1.2618,0.129339,0.0,0.0275901,3.06592,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.25493,105.717,0.286755,0.0,139.902
9.000,12.9896,12.692,-19.2109,7.27978,300.01,1198.7,0.0,0.0,289.995,76.7955,76.7947,76.7979,76.7973,0,0,110.07,110.098,105.442,105.554,158.559,160.381,60.7455,60.7455,60.8274,21.422,21.3306,0.0,0.0,88.5443,69.0297,81.5809,81.6516,0.0,67.0384,89.0634,89.0634,119.522,0.0,300.95,309.442,292.156,300.92,292.284,309.294,292.022,292.022,293.357,291.982,292.013,293.337,344.782,40.3769,300.95,-6.52707,-6.52707,12.618,1.44766,1.2618,0.123876,0.0,9.25762,21.4745,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.30662,106.887,0.289228,0.0,141.285
