Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.337,102.728,1408.38,59.4229,309.056,851.012,381.0,99.9961,2450.7,72.923,72.923,72.9008,72.9008,0,0,563.741,563.741,564.486,564.485,1137.02,1140.84,78.3552,78.3464,54.1378,54.1187,0.0,0.0,118.185,113.66,109.762,109.939,52.8433,67.0079,140.661,140.661,156.892,0.0302712,309.005,325.84,292.82,309.059,292.82,325.131,292.832,292.832,337.759,293.059,293.059,344.724,344.782,40.3762,309.067,10.9209,10.9209,5.3944,4.48111,0.857924,0.143163,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.38,53.7876,27.6936,0.0,43.7224,0.263007,1408.38,0.00164564
1.000,101.902,102.745,1409.21,54.4001,309.056,850.664,381.0,100.043,2153.93,73.1084,73.1084,73.0408,73.0407,0,0,580.145,580.153,558.373,558.357,1133.13,1142.87,78.5386,78.2964,54.5029,54.0089,0.0,0.0,119.662,114.028,113.046,113.002,50.0586,67.0078,120.585,120.585,155.313,0.0,308.657,324.168,292.919,308.616,292.913,324.145,292.833,292.833,323.096,293.044,293.044,343.993,344.782,40.3762,308.657,0.00827365,0.00827365,5.86588,4.13067,0.861293,0.139191,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.21,53.7876,33.5199,0.102533,51.1919,0.263065,1409.21,0.00164564
2.000,100.238,101.016,1030.15,48.7498,304.178,850.626,326.327,96.4757,2000.17,74.6052,74.6051,74.5426,74.542,0,0,594.809,594.825,555.332,555.291,1128.3,1143.21,78.7969,78.3571,55.0171,54.1415,0.0,0.0,119.662,115.265,112.591,112.558,41.9763,67.0076,114.752,114.752,150.817,0.0,307.948,322.433,293.355,307.886,293.346,322.301,293.137,293.137,321.429,292.996,292.996,341.776,344.782,40.3762,307.948,-2.2604,-2.2604,6.32907,3.80739,0.890403,0.136131,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1030.15,53.7876,78.4537,0.239134,59.3077,0.263498,1030.15,0.00164564
3.000,99.4384,100.151,169.342,19.1862,300.604,850.642,170.117,13.5072,891.764,77.3478,77.3478,77.3017,77.3012,0,0,177.762,177.862,113.702,113.097,1107.36,1118.68,76.8925,76.2332,50.9259,49.4782,0.0,0.0,119.662,116.893,111.225,111.276,27.3024,67.0075,109.934,109.934,142.316,0.0,307.437,320.915,293.882,307.308,293.872,320.648,293.436,293.436,321.554,292.895,292.895,337.324,344.782,40.3762,307.437,-4.17443,-4.17443,6.71852,3.7682,0.812401,0.133453,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,169.342,53.7876,100.0,0.35713,66.7305,0.264542,169.342,0.305948
4.000,85.0223,85.9265,56.4807,8.68291,300.437,850.858,13.9065,4.35697,347.977,79.1629,79.1629,79.1092,79.1088,0,0,236.338,236.415,185.596,185.084,1041.54,1058.49,73.9829,73.0984,44.5368,42.5943,0.0,0.0,119.662,116.782,111.945,111.907,8.50725,67.0073,105.741,105.741,130.313,0.0,307.061,319.498,294.585,306.908,294.572,319.2,293.792,293.792,320.92,292.743,292.743,330.601,344.782,40.3762,307.061,-5.84005,-5.84005,6.72963,3.69655,1.00699,0.133353,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,56.4807,53.7876,100.0,0.467383,74.837,0.266081,56.4807,24.9666
5.000,73.6842,75.3716,21.2295,8.34846,300.324,851.393,0.0,1.69444,333.503,80.1348,80.1347,80.0873,80.0871,0,0,267.496,267.56,206.448,206.097,829.867,851.505,72.3198,70.903,40.8846,37.7734,0.0,0.0,119.662,115.392,110.791,110.759,0.0,67.0072,101.242,101.242,119.522,0.0,306.835,317.86,295.786,306.697,295.764,317.596,294.618,294.618,317.5,292.555,292.555,322.072,344.782,40.3762,306.835,-6.95038,-6.95038,8.06089,3.59138,1.2618,0.131469,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,21.2295,53.7876,100.0,0.565357,81.2549,0.267963,21.2295,123.969
6.000,66.2768,68.5311,1.41905,8.05436,300.235,853.432,0.0,0.225083,321.962,80.4965,80.4965,80.4688,80.4688,0,0,260.354,260.419,204.917,204.773,680.647,709.956,71.2562,69.3556,38.5491,34.3753,0.0,0.0,119.662,114.438,109.339,109.861,0.0,67.007,97.2933,97.2933,119.522,0.0,306.956,316.484,297.44,306.741,297.401,316.079,295.651,295.651,309.268,292.302,292.302,310.05,344.782,40.3762,306.956,-8.03189,-8.03189,9.39704,3.12652,1.2618,0.130332,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,1.41905,53.7876,100.0,0.651762,85.8039,0.270078,1.41905,141.61
7.000,57.2191,58.9542,-14.8965,7.76786,300.16,860.982,0.0,0.0,310.462,80.3429,80.3428,80.3347,80.3347,0,0,227.856,227.925,213.693,213.715,555.671,570.678,70.084,68.3579,35.9749,32.1846,0.0,0.0,98.8088,89.0359,101.574,101.782,0.0,67.0069,93.5484,93.5484,119.522,0.0,306.411,314.89,297.708,306.362,297.743,314.791,297.498,297.497,303.79,292.176,292.179,303.817,344.782,40.3762,306.411,-8.88126,-8.88126,10.5863,1.82948,1.2618,0.127559,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.731094,89.2844,0.272334,0.0,141.251
8.000,45.9617,47.146,-18.1992,7.49855,300.095,910.014,0.0,0.0,299.94,80.0243,80.0243,80.0267,80.0267,0,0,198.532,198.594,191.119,191.205,415.003,427.661,68.6455,67.5567,32.8161,30.425,0.0,0.0,94.9109,85.9332,95.1368,95.1774,0.0,67.0068,90.9127,90.9127,119.522,0.0,305.227,313.647,296.556,305.191,296.609,313.565,296.452,296.452,301.451,292.13,292.137,301.449,344.782,40.3763,305.227,-9.43227,-9.43227,11.5234,1.62537,1.2618,0.124407,0.0,0.0,1.73892,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.802265,92.0305,0.274635,0.0,143.076
9.000,28.3497,28.3375,-19.2075,7.24594,300.045,1115.12,0.0,0.0,289.145,79.6319,79.6319,79.6496,79.6497,0,0,150.534,150.592,161.68,161.752,264.65,268.677,66.9219,66.5463,29.031,28.2064,0.0,0.0,102.338,99.3945,83.4792,83.474,0.0,67.0066,89.7598,89.7598,119.522,0.0,304.031,312.477,295.373,304.188,295.398,312.802,295.931,295.931,299.766,292.102,292.111,299.75,344.782,40.3763,304.414,-9.39389,-9.39389,12.2486,1.47654,1.2618,0.126868,0.0,0.0275984,3.06667,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.867563,94.29,0.276912,0.0,144.071
