Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.43,102.689,1408.29,80.6116,309.056,850.932,381.0,99.989,3245.31,72.9131,72.9131,72.9025,72.9025,0,0,563.654,563.654,564.851,564.85,1137.06,1140.76,78.3545,78.3545,78.3481,54.1363,54.1223,0.0,0.0,112.023,106.709,104.653,104.72,52.9274,67.0079,152.279,152.279,156.944,0.0356273,309.034,325.722,292.849,309.088,292.849,325.21,292.862,292.862,341.615,293.059,293.059,344.746,344.782,40.3762,309.095,17.54,17.54,5.23393,4.58138,0.785331,0.149508,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.29,53.7876,27.6934,0.0,43.4596,0.263007,1408.29,0.00164564
1.000,102.035,102.878,1408.54,82.5232,309.056,850.738,381.0,100.002,3274.65,73.0036,73.0036,72.9368,72.9367,0,0,572.044,572.047,559.043,559.043,1135.02,1142.42,78.4299,78.4299,78.288,54.2865,53.9904,0.0,0.0,111.796,107.106,105.302,105.278,50.5942,67.0078,130.209,130.209,155.656,0.0,309.945,326.848,292.851,308.823,292.848,324.849,292.794,292.794,328.738,293.046,293.046,344.136,344.782,40.3762,309.945,3.58517,3.58517,5.65741,4.27685,0.753211,0.143478,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1408.54,53.7876,28.4628,0.0412326,47.3123,0.263011,1408.54,0.00164564
2.000,101.684,102.962,1409.52,80.7073,309.056,850.587,381.0,100.068,3364.94,73.1784,73.1783,73.0691,73.0691,0,0,588.562,588.572,551.858,551.836,1130.58,1144.28,78.7158,78.7158,78.2449,54.8557,53.8957,0.0,0.0,112.934,107.621,104.495,104.441,43.1082,67.0076,123.78,123.78,151.59,0.0,308.963,324.799,293.083,308.871,293.079,324.678,292.904,292.904,325.861,293.001,293.001,342.096,344.782,40.3762,308.963,1.50238,1.50238,6.03728,4.10458,0.768242,0.142742,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1409.52,53.7876,37.4571,0.0888008,50.248,0.263063,1409.52,0.00164564
3.000,101.377,103.137,1410.86,82.5939,309.056,850.61,381.0,100.162,3292.38,73.3946,73.3945,73.2381,73.238,0,0,602.562,602.578,545.137,545.103,1125.71,1145.88,78.8717,78.8717,78.2054,55.1659,53.809,0.0,0.0,113.004,110.035,104.663,104.619,29.9133,67.0075,122.116,122.116,144.1,0.0,308.983,324.513,293.41,308.911,293.406,324.374,293.057,293.057,327.023,292.911,292.911,338.162,344.782,40.3762,308.983,0.687188,0.687188,6.41414,4.01641,0.808238,0.141389,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1410.86,53.7876,65.3914,0.135606,53.1598,0.263225,1410.86,0.00164564
4.000,101.215,103.322,1411.95,80.8464,309.056,850.674,381.0,100.241,3203.55,73.5889,73.5889,73.399,73.3989,0,0,612.479,612.499,537.134,537.1,1121.1,1148.19,78.9578,78.9578,78.0732,55.3374,53.5186,0.0,0.0,113.27,109.302,104.91,104.854,13.4477,67.0073,120.246,120.246,133.938,0.0,308.778,323.79,293.783,308.699,293.778,323.641,293.18,293.18,326.456,292.782,292.782,332.508,344.782,40.3762,308.778,0.158624,0.158624,6.80731,3.96334,0.835332,0.141065,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1411.95,53.7876,100.0,0.175336,55.6205,0.263495,1411.95,0.00164564
5.000,99.355,100.414,248.29,41.9189,301.094,850.95,263.842,18.8052,1837.47,76.141,76.1409,76.0634,76.0629,0,0,474.779,474.765,355.142,354.892,1116.04,1147.41,78.9646,78.9646,77.8854,55.351,53.1063,0.0,0.0,112.233,107.839,105.276,105.222,0.0,67.0072,119.457,119.457,123.873,0.0,308.827,323.511,294.134,308.767,294.13,323.403,293.295,293.295,324.259,292.649,292.649,326.509,344.782,40.3762,308.827,-0.0956896,-0.0956896,7.08934,3.92076,0.719812,0.139799,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,248.29,53.7876,100.0,0.212766,58.1264,0.263865,248.29,0.340207
6.000,82.4857,83.3333,91.772,10.5524,300.528,851.707,107.632,7.49258,483.387,78.2312,78.2311,78.1838,78.1834,0,0,228.581,228.667,149.361,148.802,1042.26,1060.4,76.0225,76.0225,74.4997,49.0155,45.6714,0.0,0.0,112.17,108.025,106.291,106.248,0.0,67.007,117.172,117.172,119.522,0.0,308.662,322.851,294.396,308.61,294.392,322.798,293.386,293.386,321.361,292.549,292.549,321.935,344.782,40.3762,308.662,-0.997586,-0.997586,6.95285,3.53825,1.0151,0.140377,0.0,0.0,0.0,0.0,2.31968e-05,53.6741,54.402,54.0328,91.772,53.7876,100.0,0.251169,61.2401,0.264315,91.772,27.736
7.000,70.0685,71.5398,37.6074,8.73912,300.398,854.167,0.0,2.9434,349.576,79.4001,79.4001,79.3575,79.3572,0,0,289.803,289.87,238.327,237.939,832.613,852.939,73.5717,73.5717,72.3976,43.6336,41.0554,0.0,0.0,111.17,107.61,105.725,105.726,0.0,67.0069,112.655,112.655,119.522,0.0,308.214,321.546,294.783,308.149,294.777,321.455,293.676,293.676,317.802,292.463,292.463,317.874,344.782,40.3762,308.214,-2.85282,-2.85282,8.15857,1.87909,1.2618,0.137705,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,37.6074,53.7876,100.0,0.288845,64.4371,0.264823,37.6074,125.418
8.000,61.7174,63.1384,11.3343,8.41038,300.297,860.546,0.0,0.942313,336.178,80.0659,80.0658,80.0272,80.0271,0,0,318.235,318.294,275.975,275.768,692.611,714.833,72.028,72.028,71.1503,40.2439,38.3163,0.0,0.0,110.596,107.762,105.423,105.44,0.0,67.0068,107.165,107.165,119.522,0.0,307.698,319.75,295.495,307.643,295.485,319.659,294.43,294.43,313.993,292.385,292.385,314.082,344.782,40.3762,307.698,-5.03472,-5.03472,9.4205,1.74232,1.2618,0.135751,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,11.3343,53.7876,100.0,0.324482,67.3437,0.265369,11.3343,148.203
9.000,51.1237,52.2263,-5.99066,8.13551,300.213,874.484,0.0,0.0,325.054,80.4816,80.4815,80.445,80.4449,0,0,299.722,299.797,259.955,259.858,552.955,574.562,70.6532,70.6532,70.0165,37.2248,35.8266,0.0,0.0,110.097,106.586,105.442,105.45,0.0,67.0066,101.986,101.986,119.522,0.0,307.062,317.862,296.144,307.004,296.136,317.775,295.271,295.271,309.948,292.303,292.303,310.008,344.782,40.3763,307.062,-6.50099,-6.50099,10.5444,1.54758,1.2618,0.132387,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.357683,69.8407,0.26594,0.0,145.899
10.000,38.5895,39.6327,-16.5961,7.87987,300.143,902.498,0.0,0.0,314.542,80.6815,80.6814,80.661,80.661,0,0,256.746,256.82,221.391,221.327,396.661,419.704,69.4288,69.4288,68.8193,34.5361,33.1976,0.0,0.0,109.638,105.715,104.711,104.715,0.0,67.0065,97.5372,97.5372,119.522,0.0,306.453,316.146,296.625,306.418,296.62,316.08,295.873,295.873,306.464,292.235,292.236,306.5,344.782,40.3763,306.453,-7.53906,-7.53906,11.4883,1.41642,1.2618,0.128177,0.0,0.0,1.73801,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.388836,71.9745,0.266533,0.0,146.412
11.000,17.994,18.4661,-18.5733,7.65751,300.095,937.035,0.0,0.0,305.88,80.7555,80.7555,80.7509,80.7509,0,0,208.01,208.079,190.678,190.654,229.821,241.693,68.0951,68.0951,67.5975,31.6074,30.5147,0.0,0.0,105.883,102.885,104.036,104.033,0.0,67.0063,94.7493,94.7493,119.522,0.0,306.459,314.923,297.867,306.427,297.882,314.842,297.511,297.511,304.127,292.191,292.192,304.114,344.782,40.3763,306.459,-8.11818,-8.11818,12.2217,1.27643,1.2618,0.126927,0.0,0.0275844,3.06511,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.418469,73.8271,0.26715,0.0,146.604
12.000,0.0,0.0,-19.2008,7.45396,300.047,974.428,0.0,0.0,297.727,80.5901,80.5901,80.5829,80.583,0,0,184.588,184.652,178.058,178.083,0.0,0.329954,66.6747,66.6747,66.5462,28.4883,28.2061,0.0,0.0,99.5946,96.7691,101.128,101.125,0.0,67.0438,92.7311,92.7311,119.522,0.0,305.665,314.016,297.152,305.645,297.166,313.949,296.965,296.965,302.606,292.166,292.166,302.594,344.782,40.377,305.665,-8.5572,-8.5572,12.618,1.13692,1.2618,0.129943,0.0,6.10992,12.9855,1.87062e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.447194,75.4718,0.267797,0.0,146.488
