Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.248,102.674,1405.95,58.5737,309.056,850.989,381.0,99.8316,2351.73,72.934,72.934,72.9084,72.9084,0,0,563.13,563.13,563.71,563.703,1136.91,1140.79,78.3548,78.3548,78.3446,54.137,54.1147,0.0,0.0,117.437,113.941,111.181,111.267,52.7965,67.0079,135.903,135.903,156.857,0.0216901,309.121,326.174,292.799,309.026,292.799,325.051,292.809,292.809,336.004,293.058,293.058,344.712,344.782,40.3762,309.128,7.76418,7.76418,6.01258,3.34317,1.16736,0.144933,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.95,53.7876,27.6953,0.00796828,44.5109,0.263007,1405.95,0.00164564
1.000,101.733,102.62,1405.05,52.9615,309.056,850.661,381.0,99.7581,2118.06,73.133,73.1325,73.0621,73.062,0,0,580.625,580.683,558.078,558.05,1131.9,1141.85,78.5587,78.5587,78.3025,54.5429,54.0222,0.0,0.0,119.662,114.05,112.925,112.928,49.8006,67.0078,120.117,120.117,155.163,0.0,308.565,324.015,292.937,308.55,292.931,324.008,292.854,292.854,322.841,293.042,293.042,343.925,344.782,40.3762,308.565,-0.15391,-0.15391,7.19653,3.19943,1.2559,0.141455,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.05,53.7876,35.3777,0.116269,52.3024,0.263064,1405.05,0.00164564
2.000,99.3539,100.029,331.651,42.9783,301.969,850.626,295.085,38.0161,1791.74,75.2973,75.296,75.2523,75.2515,0,0,594.626,594.754,554.911,554.871,1126.29,1141.4,78.8016,78.8016,78.3633,55.0264,54.1539,0.0,0.0,119.662,116.142,113.29,113.296,41.0741,67.0076,113.769,113.769,150.285,0.0,307.874,322.21,293.385,307.806,293.375,322.086,293.163,293.163,321.172,292.992,292.992,341.604,344.782,40.3762,307.874,-2.72895,-2.72895,8.28686,3.04004,1.17499,0.136617,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,331.651,53.7876,86.2479,0.273463,61.8552,0.263542,331.651,0.323533
3.000,81.8238,82.593,120.031,13.5296,300.522,850.653,138.874,9.92716,647.9,78.2249,78.2252,78.1825,78.1828,0,0,155.911,156.672,98.767,98.1659,1044.01,1054.75,76.127,76.127,75.434,49.245,47.7231,0.0,0.0,119.662,118.096,112.699,112.7,26.3511,67.0075,109.076,109.076,141.705,0.0,307.345,320.671,293.959,307.204,293.948,320.345,293.481,293.481,321.327,292.888,292.888,337.014,344.782,40.3762,307.345,-4.55441,-4.55441,8.591,2.85347,1.2618,0.136366,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,120.031,53.7876,100.0,0.399766,69.3656,0.264764,120.031,27.6981
4.000,68.2502,69.09,44.5577,8.57203,300.373,850.885,0.0,3.48665,342.892,80.6412,80.6418,80.6023,80.6031,0,0,143.249,143.812,90.1816,90.085,823.462,839.958,72.8849,72.8849,71.9596,42.1255,40.0936,0.0,0.0,119.662,118.06,112.244,112.25,7.33678,67.0073,104.772,104.772,129.464,0.0,307.029,319.194,294.847,306.879,294.83,318.93,294.021,294.021,320.544,292.732,292.732,330.133,344.782,40.3762,307.029,-6.17394,-6.17394,11.1164,2.31005,1.2618,0.140939,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,44.5577,53.7876,100.0,0.518778,77.6393,0.266538,44.5577,122.59
5.000,58.9162,59.8999,15.0818,8.28893,300.275,851.377,0.0,1.23635,331.131,82.3447,82.3454,82.3051,82.3061,0,0,114.536,114.897,68.0923,68.334,665.053,684.606,70.1507,70.1507,68.756,36.1214,33.0586,0.0,0.0,119.662,116.31,111.58,111.577,0.0,67.0072,100.428,100.428,119.522,0.0,306.991,317.607,296.406,306.825,296.376,317.314,295.158,295.158,317.448,292.536,292.536,321.205,344.782,40.3762,306.991,-7.19516,-7.19516,12.618,1.98921,1.2618,0.142415,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,15.0818,53.7876,100.0,0.624707,84.0576,0.268672,15.0818,134.861
6.000,46.2945,46.9152,-2.81147,7.99459,300.19,853.828,0.0,0.0,319.56,83.334,83.3351,83.3196,83.3207,0,0,96.1532,96.3185,53.616,54.1876,500.965,526.317,67.7161,67.7161,65.9225,30.7752,26.8365,0.0,0.0,119.662,116.714,110.088,110.086,0.0,67.007,96.9559,96.9559,119.522,0.0,307.765,316.361,298.773,307.598,298.861,315.976,296.514,296.514,308.575,292.286,292.286,309.272,344.782,40.3762,307.765,-8.12442,-8.12442,12.618,1.83828,1.2618,0.139833,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.718262,88.5655,0.271058,0.0,132.952
7.000,29.3446,29.7439,-16.1258,7.7211,300.121,863.563,0.0,0.0,308.503,83.6905,83.692,83.6871,83.6882,0,0,77.1715,76.7452,66.2921,66.83,329.036,339.632,65.2234,65.2234,63.6321,25.3013,21.807,0.0,0.0,96.5053,80.0124,103.669,103.666,0.0,67.0069,93.9777,93.9777,119.522,0.0,306.606,315.057,297.943,306.562,298.012,314.936,297.745,297.745,304.087,292.182,292.185,304.097,344.782,40.3762,306.606,-8.76204,-8.76204,12.618,1.97507,1.2618,0.136858,0.0,0.0,1.73286,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.802797,91.9726,0.273575,0.0,133.48
8.000,0.0,0.0,-18.5061,7.45282,300.071,951.909,0.0,0.0,298.148,83.6929,83.6944,83.6981,83.6991,0,0,68.7932,68.0474,68.9122,69.5389,119.264,121.14,62.8743,62.8743,61.8022,20.1427,17.7886,0.0,0.0,98.6613,90.3893,85.1034,85.1045,0.0,67.0068,92.269,92.269,119.522,0.0,305.483,313.905,296.827,305.58,296.887,314.079,297.09,297.09,302.25,292.146,292.155,302.239,344.782,40.3763,305.644,-8.93304,-8.93304,12.618,2.11148,1.2618,0.139173,0.0,0.0275608,3.06178,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.877036,94.6021,0.276086,0.0,134.512
9.000,2.28495,1.48998,-19.2209,7.21158,300.021,1138.95,0.0,0.0,287.605,83.3979,83.3984,83.406,83.4063,0,0,58.215,57.9361,68.7325,68.8349,0.0,0.0,60.6238,60.6238,60.161,15.2009,14.1845,0.0,0.0,98.6553,95.8413,94.2393,94.2412,0.0,67.0506,91.4446,91.4446,119.522,0.0,304.456,312.936,295.843,304.685,295.866,313.373,296.495,296.495,300.964,292.126,292.139,300.943,344.782,40.3771,304.999,-8.79106,-8.79106,12.618,2.52776,1.2618,0.141394,0.0,7.2145,15.8849,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.945318,96.7971,0.278552,0.0,135.668
