Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.245,102.673,1405.91,57.5518,309.056,850.974,381.0,99.8307,2324.87,72.9348,72.9347,72.909,72.909,0,0,563.069,563.069,563.694,563.688,1136.93,1140.79,78.3545,78.3545,78.3445,54.1364,54.1145,0.0,0.0,117.766,113.512,111.722,111.812,52.7943,67.0079,134.881,134.881,156.855,0.0213815,309.12,326.19,292.796,309.025,292.796,325.042,292.806,292.806,335.777,293.058,293.058,344.711,344.782,40.3762,309.126,7.12955,7.12955,6.02256,3.34317,1.17143,0.144766,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.91,53.7876,27.6955,0.00827698,44.531,0.263007,1405.91,0.00164564
1.000,101.714,102.634,1405.1,51.6399,309.056,850.661,381.0,99.7607,2062.26,73.1388,73.1383,73.0649,73.0648,0,0,580.782,580.84,558.354,558.324,1131.88,1141.79,78.5605,78.5605,78.3058,54.5464,54.0296,0.0,0.0,119.662,114.385,113.074,113.075,49.7849,67.0078,119.862,119.862,155.151,0.0,308.519,323.952,292.939,308.514,292.932,323.942,292.86,292.86,322.713,293.042,293.042,343.921,344.782,40.3762,308.519,-0.262892,-0.262892,7.21023,3.19943,1.2618,0.141285,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.1,53.7876,35.9856,0.120181,52.5093,0.263064,1405.1,0.00164564
2.000,99.234,99.8998,251.838,40.7226,301.402,850.626,279.464,23.1259,1679.83,75.5946,75.5935,75.5523,75.5514,0,0,594.148,594.279,554.851,554.812,1126.34,1141.37,78.7975,78.7975,78.3597,55.0183,54.1467,0.0,0.0,119.662,116.661,113.655,113.661,41.3329,67.0076,113.427,113.427,150.407,0.0,307.826,322.083,293.396,307.762,293.386,321.949,293.174,293.174,320.965,292.992,292.992,341.593,344.782,40.3762,307.826,-2.84298,-2.84298,8.30346,3.03999,1.18422,0.136384,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,251.838,53.7876,91.3102,0.294124,63.2301,0.263575,251.838,0.322971
3.000,81.7488,82.4549,100.924,11.6436,300.503,850.661,123.253,8.33714,537.393,78.4757,78.4761,78.4375,78.438,0,0,152.142,153.765,98.7914,97.8209,1032.92,1043.32,75.6023,75.6023,74.8833,48.0928,46.5138,0.0,0.0,119.662,118.189,113.084,113.085,25.3692,67.0075,108.447,108.447,141.088,0.0,307.284,320.523,293.992,307.133,293.981,320.235,293.51,293.51,321.128,292.881,292.881,336.692,344.782,40.3762,307.284,-4.86559,-4.86559,8.66806,2.85344,1.2618,0.137192,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,100.924,53.7876,100.0,0.426043,71.0087,0.26489,100.924,28.4542
4.000,68.2171,69.0344,40.224,8.51557,300.363,850.894,0.0,3.14851,340.562,80.8103,80.8109,80.7731,80.7739,0,0,142.087,143.608,87.2051,86.6094,819.397,835.955,72.5473,72.5473,71.5902,41.3841,39.2824,0.0,0.0,119.662,118.284,112.948,112.949,6.65683,67.0073,103.962,103.962,128.964,0.0,306.975,319.048,294.94,306.831,294.922,318.688,294.104,294.104,320.256,292.726,292.726,329.858,344.782,40.3762,306.975,-6.50564,-6.50564,11.2563,2.30931,1.2618,0.140796,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,40.224,53.7876,100.0,0.550031,79.442,0.266787,40.224,121.823
5.000,59.0649,60.0224,12.9313,8.25459,300.265,851.452,0.0,1.06484,329.669,82.4296,82.4304,82.3896,82.3926,0,0,110.847,111.184,65.8657,66.1773,664.699,683.949,69.8872,69.8872,68.4913,35.5428,32.4774,0.0,0.0,119.662,116.716,112.433,112.43,0.0,67.0072,99.7864,99.7864,119.522,0.0,306.98,317.39,296.604,306.83,296.568,317.115,295.291,295.291,317.329,292.531,292.531,320.942,344.782,40.3762,306.98,-7.37396,-7.37396,12.618,1.98915,1.2618,0.142163,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,12.9313,53.7876,100.0,0.659716,85.8127,0.269047,12.9313,134.418
6.000,46.5266,47.1349,-4.65473,7.95946,300.183,853.864,0.0,0.0,318.167,83.3355,83.3366,83.3196,83.3225,0,0,91.179,91.2736,52.7891,56.5742,504.303,526.796,67.4812,67.4812,65.701,30.2594,26.3502,0.0,0.0,119.339,104.672,110.377,110.375,0.0,67.007,96.372,96.372,119.522,0.0,307.446,316.076,298.599,307.296,298.649,315.709,296.811,296.811,308.095,292.276,292.276,308.792,344.782,40.3762,307.446,-8.21472,-8.21472,12.618,1.83833,1.2618,0.139503,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.756342,90.2165,0.271563,0.0,132.505
7.000,28.7625,29.1025,-16.5306,7.6864,300.107,863.508,0.0,0.0,307.095,83.6363,83.6346,83.6326,83.6332,0,0,75.3417,74.8913,64.171,67.892,331.793,341.973,65.0052,65.0052,63.4878,24.8222,21.4899,0.0,0.0,97.1672,79.4938,106.418,106.415,0.0,67.0069,93.5948,93.5948,119.522,0.0,306.45,314.898,297.768,306.425,297.853,314.788,297.563,297.563,303.757,292.176,292.179,303.77,344.782,40.3762,306.45,-8.85796,-8.85796,12.618,1.98261,1.2618,0.137425,0.0,0.0,2.00496,0.0,1.84038e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.841309,93.4875,0.274192,0.0,133.269
8.000,0.0,0.0,-18.564,7.39625,300.059,924.947,0.0,0.0,295.969,83.6053,83.6068,83.6097,83.6123,0,0,64.02,63.2385,65.7009,69.2996,128.646,129.04,62.6753,62.6753,61.6943,19.7058,17.5516,0.0,0.0,100.136,92.3869,85.3498,85.3527,0.0,67.0068,91.9865,91.9865,119.522,0.0,305.239,313.647,296.535,305.385,296.594,313.926,296.96,296.96,301.9,292.139,292.148,301.89,344.782,40.3763,305.526,-8.97295,-8.97295,12.618,2.11158,1.2618,0.139701,0.0,0.032856,3.31164,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.916619,96.0106,0.27679,0.0,134.355
9.000,1.68406,1.16365,-19.269,7.22925,300.008,962.051,0.0,0.0,288.368,83.2513,83.2493,83.2423,83.2549,0,0,57.469,57.1864,67.5685,70.4241,0.0,0.0,60.4511,60.4511,60.0861,14.8216,14.0202,0.0,0.0,97.7729,94.0785,96.7975,96.8065,0.0,67.0499,91.0199,91.0199,119.522,0.0,304.298,312.806,295.677,304.523,295.707,313.211,296.282,296.282,300.647,292.119,292.134,300.628,344.782,40.377,304.823,-8.92259,-8.92259,12.618,2.53019,1.2618,0.141228,0.0,15.2555,19.6985,0.0,1.08582e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.985349,98.1035,0.279333,0.0,135.408
