Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.135,102.808,1408.64,41.5945,309.056,851.003,381.0,100.013,1728.69,72.9702,72.9702,72.9207,72.9207,0,0,564.042,564.042,563.352,563.353,1136.91,1141.09,78.3564,78.3404,54.1402,54.1056,0.0,0.0,119.662,114.71,113.945,114.182,52.7074,67.0079,129.327,129.327,156.811,0.0212907,308.936,326.195,292.748,308.993,292.748,324.914,292.757,292.757,333.798,293.058,293.058,344.689,344.782,40.3762,309.003,3.68184,3.68184,5.48455,4.42276,1.2618,0.140535,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.64,53.7876,27.6961,0.0083677,44.1246,0.263007,1408.64,0.00164564
1.000,101.648,102.935,1410.26,31.2329,309.056,850.704,381.0,100.114,1289.79,73.235,73.2349,73.1242,73.1241,0,0,591.965,591.978,556.675,556.641,1130.0,1143.63,78.6946,78.312,54.8134,54.043,0.0,0.0,119.662,115.236,117.119,117.072,49.7363,67.0078,116.454,116.454,155.08,0.0,308.152,323.029,293.174,308.176,293.128,323.115,292.886,292.886,320.742,293.042,293.042,343.908,344.782,40.3762,308.176,-1.75741,-1.75741,6.00391,4.04743,1.2618,0.1352,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.26,53.7876,41.7969,0.16659,54.3017,0.263078,1410.26,0.00164564
2.000,99.3808,100.272,248.836,12.0561,300.889,850.661,248.221,17.6404,508.902,76.13,76.1299,76.0681,76.0676,0,0,280.258,280.462,166.529,165.894,1117.97,1136.74,78.5816,77.9196,54.5884,53.1814,0.0,0.0,119.662,118.927,119.662,119.662,41.2413,67.0076,107.213,107.213,150.235,0.0,307.281,320.358,293.977,307.228,293.899,320.301,293.277,293.277,317.668,292.993,292.993,341.566,344.782,40.3762,307.281,-5.6074,-5.6074,6.45444,3.72692,1.2618,0.129717,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,248.836,53.7876,100.0,0.412543,67.0715,0.263523,248.836,0.308141
3.000,87.832,88.5148,82.3739,8.41446,300.513,850.703,92.0115,6.52411,342.154,77.9887,77.9886,77.9532,77.9528,0,0,203.807,203.888,131.151,130.597,1037.13,1052.09,75.3307,73.9908,47.4964,44.554,0.0,0.0,119.662,119.662,119.662,119.662,25.6396,67.0075,99.7426,99.7426,140.965,0.0,306.544,317.882,295.082,306.427,294.978,317.748,293.754,293.754,317.276,292.885,292.884,336.78,344.782,40.3762,306.544,-7.89259,-7.89259,6.50886,3.61093,1.2618,0.129322,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,82.3739,53.7876,100.0,0.698971,82.2759,0.265429,82.3739,24.481
4.000,78.5133,79.1214,34.2552,7.96563,300.382,851.017,0.0,2.67279,318.371,78.6625,78.6625,78.637,78.6369,0,0,213.644,213.695,168.141,167.809,830.511,848.126,72.6964,70.9985,41.7115,37.9832,0.0,0.0,119.662,116.008,119.662,119.662,5.34606,67.0073,94.4388,94.4388,127.657,0.0,306.49,315.912,297.891,306.314,297.015,315.72,294.753,294.753,316.641,292.716,292.716,329.319,344.782,40.3762,306.49,-9.3119,-9.3119,7.90918,3.48382,1.2618,0.126792,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,34.2552,53.7876,100.0,0.922872,93.6741,0.268925,34.2552,121.458
5.000,72.3702,72.9532,9.58501,7.71053,300.284,852.105,0.0,0.811167,307.853,78.6989,78.6988,78.6769,78.677,0,0,217.978,218.033,190.054,190.033,700.909,710.326,70.5889,68.9322,37.0835,33.4456,0.0,0.0,110.503,81.7016,103.125,103.065,0.0,67.0072,91.4349,91.4349,119.522,0.0,305.913,314.63,297.008,305.769,297.14,314.205,296.536,296.537,315.352,292.466,292.465,317.801,344.782,40.3762,305.913,-10.0552,-10.0552,9.30662,3.33791,1.2618,0.126557,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,9.58501,53.7876,100.0,1.08792,100.44,0.273201,9.58501,135.948
6.000,64.0918,64.251,-9.35483,7.53839,300.202,865.163,0.0,0.0,301.532,78.4615,78.4614,78.4655,78.4656,0,0,190.601,190.66,175.308,175.351,573.397,580.256,68.8488,67.4344,33.2625,30.1566,0.0,0.0,113.378,91.2231,80.318,80.2636,0.0,67.007,89.9461,89.9461,119.522,0.0,304.697,313.49,295.64,304.713,295.845,313.37,296.019,296.019,302.23,292.164,292.163,303.049,344.782,40.3762,304.862,-9.95026,-9.95026,10.4712,3.08583,1.2618,0.124831,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.18573,103.956,0.277037,0.0,137.516
7.000,54.7479,54.8974,-17.2334,7.40816,300.132,1011.34,0.0,0.0,295.454,77.8271,77.8271,77.828,77.8282,0,0,155.91,155.958,164.637,164.757,442.148,445.324,66.9703,66.2408,29.1373,27.5354,0.0,0.0,86.1096,72.3078,93.943,93.9552,0.0,67.0069,87.0443,87.0443,119.522,0.0,303.071,311.591,294.231,303.277,294.34,311.863,294.414,294.414,297.523,292.058,292.066,297.555,344.782,40.3762,303.35,-10.4087,-10.4087,11.419,1.74795,1.2618,0.120818,0.0,0.0,1.73856,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.26333,105.942,0.280077,0.0,139.04
8.000,41.6544,41.2306,-18.7293,7.32677,300.079,1222.19,0.0,0.0,291.609,77.0564,77.0563,77.0718,77.0719,0,0,124.747,124.78,131.368,131.504,312.227,313.151,63.8457,63.9887,24.521,24.1347,0.0,0.0,82.9826,56.7528,86.2999,86.3755,0.0,67.0068,83.9816,83.9816,119.522,0.0,301.398,310.009,292.406,301.592,292.677,310.217,292.811,292.811,294.726,292.006,292.026,294.749,344.782,40.3763,301.624,-11.065,-11.065,12.2205,1.59635,1.2618,0.130695,0.0,0.0278585,3.1516,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.3233,107.343,0.282766,0.0,139.443
9.000,14.6629,15.153,-19.4603,7.25426,300.027,1173.89,0.0,0.0,290.479,76.3189,76.3177,76.296,76.2954,0,0,93.8076,93.923,104.291,104.445,171.405,170.595,59.1812,59.79,19.4582,20.3457,0.0,0.0,82.5199,80.0066,80.977,81.0478,0.0,67.0376,82.8839,82.8839,119.522,0.0,299.724,309.101,291.886,300.195,291.768,308.523,291.243,291.242,292.313,292.981,292.98,292.185,344.782,40.3768,300.286,-10.8011,-10.8011,12.618,1.44482,1.2618,0.122101,0.0,10.065,23.4604,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.37675,108.436,0.285025,0.0,139.414
10.000,0.0,0.0,-19.2857,7.17713,299.985,923.722,0.0,0.0,285.979,75.6576,75.6553,75.6221,75.6214,0,0,70.8646,72.5638,53.8039,53.2036,12.3874,18.1106,56.5083,56.5048,16.6313,16.6127,0.0,0.0,63.6357,0.0,82.0213,82.1164,0.0,67.115,77.9443,77.9443,119.522,0.0,299.288,308.175,291.016,299.143,291.451,307.355,290.135,290.134,290.811,291.481,291.48,290.696,344.782,40.3782,299.288,-13.9043,-13.9043,12.618,1.3051,1.2618,0.127241,0.0,28.659,28.3563,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.45734,110.148,0.288124,0.0,138.705
11.000,0.0,0.0,-19.0902,7.01914,299.949,984.107,0.0,0.0,280.387,75.2771,75.274,75.2481,75.2464,0,0,32.1896,35.4092,15.0752,13.7065,0.0,0.0,54.7006,54.149,13.8323,12.8368,0.0,0.0,79.4672,11.2581,76.94,77.0087,0.0,67.1501,76.6134,76.6134,119.522,0.0,300.185,309.377,291.184,299.981,291.621,308.361,290.586,290.585,290.557,291.823,291.825,290.635,344.782,40.3789,300.185,-16.2495,-16.2495,12.618,1.17866,1.2618,0.147129,0.0,30.0029,29.6452,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.50417,111.073,0.29046,0.0,140.764
12.000,0.078526,0.123623,-18.9341,6.93744,299.897,1045.52,0.0,0.0,276.548,74.7165,74.7126,74.7077,74.7048,0,0,7.16493,11.3509,7.12567,4.52792,2.31208,3.12401,52.2798,51.7093,9.59072,8.59528,0.0,0.0,70.354,57.028,57.6279,57.6621,0.0,67.1678,74.5407,74.5407,119.522,0.0,298.193,306.885,289.212,297.811,289.37,306.123,289.104,289.103,287.211,288.961,288.96,287.204,344.782,40.3792,298.193,-15.5891,-15.5891,12.618,1.05145,1.2618,0.148775,0.0,30.7438,30.3889,1.87062e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.56051,112.09,0.29303,0.0,142.05
