Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.482,102.633,1408.22,93.2298,309.056,850.674,381.0,99.9834,3743.71,72.9114,72.9114,72.9108,72.9108,0,0,563.377,563.377,565.006,565.005,1137.12,1140.71,78.3531,78.3531,78.3487,54.1334,54.1238,0.0,0.0,103.905,102.27,101.285,101.251,52.9841,67.0079,158.659,158.659,156.981,0.0384548,309.047,325.214,292.872,309.1,292.872,325.289,292.887,292.887,343.785,293.06,293.06,344.761,344.782,40.3762,309.108,20.4537,20.4537,5.04113,4.70022,0.610299,0.158136,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.22,53.7876,27.6934,0.0,43.3278,0.263007,1408.22,0.00164564
1.000,102.38,102.688,1408.27,94.1709,309.056,850.604,381.0,99.986,3741.48,72.9311,72.9311,72.9155,72.9155,0,0,565.689,565.689,563.074,563.074,1136.54,1141.24,78.3746,78.3746,78.3291,54.1765,54.0807,0.0,0.0,104.258,102.728,101.614,101.572,51.6386,67.0078,150.063,150.063,156.249,0.020819,309.154,325.549,292.863,309.007,292.863,325.159,292.858,292.858,339.355,293.052,293.051,344.411,344.782,40.3762,309.154,16.5143,16.5143,5.20695,4.59538,0.580008,0.156109,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1408.27,53.7876,27.826,0.008841,44.6056,0.263007,1408.27,0.00164564
2.000,102.189,102.747,1408.6,96.3006,309.056,850.554,381.0,100.007,3829.5,73.0043,73.0043,72.9645,72.9645,0,0,571.935,571.94,560.884,560.876,1134.97,1141.91,78.4631,78.4631,78.3143,54.3525,54.0482,0.0,0.0,104.63,103.111,101.523,101.456,47.2553,67.0076,149.384,149.384,153.926,0.00895306,309.405,325.896,292.943,309.033,292.943,325.121,292.897,292.897,339.095,293.025,293.025,343.244,344.782,40.3762,309.405,15.7956,15.7956,5.33453,4.54725,0.563084,0.156967,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1408.6,53.7876,29.1565,0.0207084,45.3003,0.263012,1408.6,0.00164564
3.000,102.011,102.817,1409.22,96.2874,309.056,850.556,381.0,100.05,3839.78,73.1049,73.1049,73.0408,73.0408,0,0,579.587,579.596,557.15,557.134,1132.66,1142.74,78.5841,78.5841,78.2997,54.5934,54.0162,0.0,0.0,104.456,102.918,101.399,101.327,40.8618,67.0075,151.716,151.716,150.502,0.0,309.502,325.939,293.068,309.04,293.068,325.019,292.961,292.961,340.345,292.983,292.983,341.461,344.782,40.3762,309.502,16.3628,16.3628,5.43899,4.54946,0.585987,0.157541,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1409.22,53.7876,32.3511,0.0316329,45.9214,0.263027,1409.22,0.00164564
4.000,101.939,102.876,1409.78,94.9932,309.056,850.602,381.0,100.091,3788.16,73.1874,73.1874,73.1102,73.1102,0,0,584.552,584.563,553.055,553.037,1130.69,1143.62,78.6356,78.6356,78.2413,54.696,53.8879,0.0,0.0,104.136,102.603,101.454,101.397,36.0096,67.0073,151.149,151.149,147.844,0.0,309.486,325.783,293.189,309.089,293.188,325.001,292.999,292.999,339.977,292.951,292.951,340.044,344.782,40.3762,309.486,15.0603,15.0603,5.59171,4.5443,0.631707,0.156775,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1409.78,53.7876,37.0656,0.0420461,46.5008,0.263053,1409.78,0.00164564
5.000,101.951,102.911,1410.12,93.9727,309.056,850.679,381.0,100.117,3746.6,73.245,73.2449,73.1654,73.1654,0,0,585.989,586.001,550.899,550.917,1129.59,1144.29,78.6184,78.6184,78.1764,54.6618,53.7453,0.0,0.0,104.078,102.562,101.538,101.485,32.0183,67.0072,149.084,149.084,145.586,0.0,309.511,325.723,293.304,309.146,293.303,324.999,293.017,293.017,338.862,292.923,292.923,338.832,344.782,40.3762,309.511,13.8595,13.8595,5.78032,4.51867,0.656642,0.155702,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,1410.12,53.7876,42.8054,0.0519775,47.0409,0.26309,1410.12,0.00164564
6.000,102.003,102.931,1410.31,93.118,309.056,850.788,381.0,100.131,3712.1,73.2858,73.2858,73.2093,73.2092,0,0,585.558,585.57,550.692,550.679,1129.15,1144.81,78.5927,78.5927,78.1444,54.6105,53.675,0.0,0.0,104.081,102.583,101.621,101.567,28.1358,67.007,146.804,146.804,143.335,0.0,309.53,325.657,293.402,309.177,293.401,324.955,293.027,293.027,337.625,292.896,292.896,337.611,344.782,40.3762,309.53,12.6474,12.6474,5.99019,4.48159,0.685251,0.154597,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,1410.31,53.7876,49.1727,0.0615229,47.5488,0.263139,1410.31,0.00164564
7.000,102.067,102.949,1410.41,92.368,309.056,850.951,381.0,100.138,3681.81,73.3154,73.3153,73.243,73.243,0,0,584.368,584.38,551.199,551.186,1129.29,1145.36,78.561,78.561,78.1417,54.5474,53.669,0.0,0.0,104.115,102.636,101.701,101.648,24.2672,67.0069,144.48,144.48,141.039,0.0,309.514,325.562,293.459,309.17,293.458,324.877,293.034,293.034,336.348,292.868,292.868,336.35,344.782,40.3762,309.514,11.4186,11.4186,6.23732,4.43898,0.726494,0.153501,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1410.41,53.7876,55.8917,0.0707953,48.0392,0.263197,1410.41,0.00164564
8.000,100.98,101.655,1244.36,66.4703,305.317,851.2,341.948,100.142,2925.82,74.349,74.3487,74.2962,74.2956,0,0,583.091,583.103,551.665,551.653,1129.95,1145.94,78.509,78.509,78.1602,54.444,53.7098,0.0,0.0,104.169,102.709,101.775,101.723,20.4237,67.0068,142.119,142.119,138.702,0.0,309.471,325.448,293.483,309.138,293.482,324.785,293.046,293.046,335.032,292.839,292.839,335.05,344.782,40.3762,309.471,10.1624,10.1624,6.50251,4.3934,0.749256,0.152348,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1244.36,53.7876,62.786,0.0799211,48.5363,0.263266,1244.36,0.00164564
9.000,100.201,100.584,185.465,25.1938,300.632,851.541,185.738,14.6959,1181.32,76.9068,76.9068,76.8842,76.8837,0,0,161.553,161.643,125.023,124.456,1113.31,1124.51,76.8336,76.8336,76.4538,50.7965,49.9626,0.0,0.0,104.322,102.879,102.066,102.013,16.7556,67.0066,139.905,139.905,136.424,0.0,309.4,325.274,293.5,309.098,293.5,324.687,293.069,293.069,333.76,292.81,292.81,333.763,344.782,40.3762,309.4,8.97861,8.97861,6.77028,4.34729,0.779533,0.15111,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,185.465,53.7876,69.7482,0.088886,49.027,0.263345,185.465,0.00164564
