Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.241,102.67,1405.93,55.0741,309.056,850.986,381.0,99.8331,2254.12,72.9376,72.9376,72.9114,72.9114,0,0,562.86,562.86,563.443,563.437,1136.93,1140.81,78.3532,78.3532,78.3427,54.1336,54.1104,0.0,0.0,118.636,113.475,112.89,112.726,52.7568,67.0079,130.724,130.724,156.834,0.0208249,309.117,326.223,292.79,309.022,292.791,325.024,292.8,292.8,334.368,293.058,293.058,344.701,344.782,40.3762,309.124,4.53254,4.53254,6.03694,3.34327,1.19151,0.144511,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.93,53.7876,27.6959,0.00883356,44.5669,0.263007,1405.93,0.00164564
1.000,101.706,102.636,1405.18,48.6397,309.056,850.663,381.0,99.7662,1942.07,73.1478,73.1472,73.0728,73.0727,0,0,580.868,580.929,558.715,558.682,1131.86,1141.7,78.565,78.565,78.3112,54.5554,54.0413,0.0,0.0,119.662,114.934,113.446,113.911,49.7586,67.0078,119.284,119.284,155.129,0.0,308.441,323.802,292.946,308.449,292.939,323.798,292.87,292.871,322.397,293.042,293.042,343.914,344.782,40.3762,308.449,-0.504896,-0.504896,7.23213,3.19949,1.2618,0.140952,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.18,53.7876,37.1874,0.127949,52.8903,0.263066,1405.18,0.00164564
2.000,99.0382,99.7364,242.154,36.449,300.987,850.629,263.842,18.0924,1560.18,75.9668,75.9656,75.922,75.9211,0,0,442.469,442.547,390.117,389.88,1124.3,1138.57,78.7387,78.7387,78.3114,54.9012,54.0418,0.0,0.0,119.662,117.511,114.334,114.411,41.2603,67.0076,112.507,112.507,150.347,0.0,307.727,321.896,293.422,307.66,293.411,321.716,293.199,293.199,320.561,292.992,292.992,341.572,344.782,40.3762,307.727,-3.30841,-3.30841,8.33679,3.03573,1.19659,0.135859,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,242.154,53.7876,97.0905,0.312598,64.2132,0.263634,242.154,0.364433
3.000,81.7412,82.416,89.4053,10.1007,300.487,850.663,107.632,7.28705,461.234,78.6963,78.6968,78.6614,78.6618,0,0,148.94,149.714,98.5046,97.9837,1041.45,1051.54,75.4068,75.4068,74.7014,47.6635,46.1144,0.0,0.0,119.662,118.988,114.091,114.102,26.0858,67.0075,107.434,107.434,141.488,0.0,307.169,320.206,294.05,307.026,294.038,319.904,293.557,293.557,320.654,292.886,292.886,336.927,344.782,40.3762,307.169,-5.29243,-5.29243,8.6673,2.85348,1.2618,0.135369,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,89.4052,53.7876,100.0,0.454822,72.5382,0.265142,89.4053,27.5372
4.000,68.4433,69.2017,36.6438,8.44852,300.352,850.91,0.0,2.86558,337.553,80.8968,80.8975,80.8632,80.8641,0,0,135.013,135.552,85.4888,85.5379,823.054,838.803,72.3148,72.3148,71.3571,40.8737,38.7706,0.0,0.0,119.662,118.863,113.581,113.585,6.79749,67.0073,102.76,102.76,129.018,0.0,306.866,318.594,295.081,306.69,295.06,318.284,294.223,294.223,319.827,292.728,292.728,329.915,344.782,40.3762,306.866,-6.76737,-6.76737,11.242,2.31003,1.2618,0.141408,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,36.6438,53.7876,100.0,0.588022,81.3258,0.267316,36.6438,120.385
5.000,59.4039,60.2222,11.1613,8.19634,300.256,851.496,0.0,0.924177,327.418,82.3858,82.3868,82.354,82.357,0,0,108.408,108.676,63.2575,63.5754,660.609,687.786,69.5774,69.5774,68.2099,34.8625,31.8595,0.0,0.0,119.662,117.281,113.12,113.124,0.0,67.0072,98.7609,98.7609,119.522,0.0,306.922,317.055,296.885,306.775,296.839,316.784,295.499,295.499,317.192,292.521,292.52,320.449,344.782,40.3762,306.922,-7.67646,-7.67646,12.618,1.98919,1.2618,0.141619,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,11.1613,53.7876,100.0,0.705646,87.8231,0.269861,11.1613,133.482
6.000,47.1497,47.6474,-6.192,7.90195,300.174,854.297,0.0,0.0,316.032,83.1987,83.2,83.1877,83.1907,0,0,85.1572,84.8596,54.0974,57.8139,510.325,527.372,67.1291,67.1291,65.4569,29.4861,25.8141,0.0,0.0,110.002,96.6198,108.612,108.611,0.0,67.007,95.5267,95.5267,119.522,0.0,307.238,315.883,298.422,307.046,298.487,315.431,297.12,297.12,307.334,292.261,292.261,308.009,344.782,40.3762,307.238,-8.56866,-8.56866,12.618,1.83825,1.2618,0.139188,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.808288,92.2206,0.272654,0.0,131.8
7.000,30.8644,31.0193,-16.9342,7.62293,300.101,871.889,0.0,0.0,304.738,83.4203,83.422,83.4219,83.4248,0,0,72.3087,71.5514,62.5321,66.2614,340.616,349.977,64.6709,64.6709,63.3027,24.088,21.0836,0.0,0.0,100.681,82.7505,94.6215,94.6165,0.0,67.0069,92.963,92.963,119.522,0.0,306.126,314.574,297.397,306.117,297.498,314.502,297.304,297.304,303.164,292.164,292.168,303.181,344.782,40.3762,306.126,-8.95854,-8.95854,12.618,1.97507,1.2618,0.13644,0.0,0.0,1.73314,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.893662,95.3212,0.275495,0.0,132.77
8.000,0.0,0.0,-18.6923,7.34308,300.051,1016.71,0.0,0.0,293.083,83.3427,83.3444,83.3505,83.3531,0,0,54.7627,53.679,60.8536,64.3688,146.12,143.123,62.3372,62.3372,61.5412,18.9634,17.2154,0.0,0.0,100.205,93.7274,88.6406,88.634,0.0,67.0068,91.6136,91.6136,119.522,0.0,304.79,313.242,296.045,305.011,296.105,313.649,296.665,296.665,301.245,292.126,292.137,301.233,344.782,40.3763,305.262,-8.95115,-8.95115,12.618,2.11154,1.2618,0.138664,0.0,0.0275794,3.06379,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.970856,97.7596,0.278267,0.0,133.916
9.000,0.510377,0.0141774,-19.3121,7.19141,299.999,1159.48,0.0,0.0,287.067,82.9112,82.9093,82.9146,82.9146,0,0,56.6102,56.0545,64.9817,67.8412,0.0,0.0,60.1399,60.1399,59.9558,14.1382,13.734,0.0,0.0,96.1386,90.7243,99.1219,99.1277,0.0,67.0503,89.9855,89.9855,119.522,0.0,303.979,312.461,295.337,304.207,295.383,312.848,295.832,295.832,299.903,292.1,292.122,299.889,344.782,40.3771,304.45,-9.28107,-9.28107,12.618,2.52902,1.2618,0.140727,0.0,10.0446,18.2832,5.83911e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.0401,99.7761,0.280962,0.0,134.667
10.000,0.89582,0.820142,-19.3316,7.1001,299.956,1071.7,0.0,0.0,282.858,82.2338,82.2325,82.2306,82.2339,0,0,68.2758,68.7924,71.491,73.4725,7.53683,0.0,58.4508,58.4508,58.6542,10.4289,10.8756,0.0,0.0,102.975,97.8993,103.639,103.655,0.0,67.1267,88.1771,88.1771,119.522,0.0,303.143,311.566,294.543,303.236,294.586,311.718,294.654,294.654,298.012,292.066,292.098,298.036,344.782,40.3784,303.287,-9.43841,-9.43841,12.618,2.57287,1.2618,0.144244,0.0,20.2089,19.7999,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.10485,101.495,0.283593,0.0,137.839
