Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.407,102.574,1405.71,99.6877,309.056,850.592,381.0,99.816,3955.74,72.9209,72.9209,72.9186,72.9186,0,0,563.43,563.43,564.12,564.113,1136.87,1140.72,78.3567,78.3567,78.3467,54.1408,54.1193,0.0,0.0,100.997,100.271,100.018,100.012,52.8929,67.0079,158.188,158.188,156.927,0.0323022,309.148,325.59,292.866,309.055,292.867,325.253,292.88,292.88,343.334,293.059,293.059,344.737,344.782,40.3762,309.155,20.1246,20.1246,5.4108,3.34279,0.713909,0.16167,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.71,53.7876,27.6937,0.0,43.6416,0.263007,1405.71,0.00164564
1.000,102.302,102.501,1404.06,100.207,309.056,850.577,381.0,99.6978,3987.18,72.9378,72.9378,72.9323,72.9323,0,0,565.263,565.268,563.483,563.478,1135.51,1140.04,78.3873,78.3873,78.3413,54.2018,54.1075,0.0,0.0,100.052,100.062,99.9733,99.9705,52.1642,67.0078,159.53,159.53,156.552,0.03233,309.125,325.363,292.909,309.109,292.909,325.311,292.899,292.899,343.892,293.055,293.055,344.548,344.782,40.3762,309.125,20.1576,20.1576,5.7646,3.19848,0.677845,0.162107,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1404.06,53.7876,27.695,0.0,43.6337,0.263007,1404.06,0.00164564
2.000,102.232,102.435,1402.78,99.8834,309.056,850.553,381.0,99.6062,3979.86,72.9506,72.9506,72.9447,72.9447,0,0,566.048,566.06,563.287,563.288,1134.46,1139.29,78.4081,78.4081,78.3434,54.2431,54.112,0.0,0.0,99.9487,99.9499,99.9369,99.9342,51.408,67.0076,160.593,160.593,156.179,0.0323568,309.075,325.202,292.927,309.09,292.927,325.252,292.911,292.911,341.766,293.05,293.05,344.352,344.782,40.3762,309.09,20.0733,20.0733,6.03485,3.03872,0.685514,0.162304,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1402.78,53.7876,27.697,0.0,43.626,0.263007,1402.78,0.00164564
3.000,102.209,102.383,1401.64,99.6966,309.056,850.555,381.0,99.5241,3971.26,72.9504,72.9504,72.9472,72.9472,0,0,565.386,565.393,563.142,563.17,1133.84,1138.64,78.3955,78.3955,78.34,54.2181,54.1046,0.0,0.0,99.9345,99.9352,99.9441,99.9414,51.3998,67.0075,160.605,160.605,156.176,0.0323825,309.046,325.163,292.933,309.096,292.933,325.262,292.914,292.914,341.766,293.05,293.05,344.35,344.782,40.3762,309.096,20.062,20.062,6.25648,2.85229,0.685707,0.162312,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1401.64,53.7876,27.6994,0.0,43.6185,0.263007,1401.64,0.00164564
4.000,102.212,102.353,1400.62,99.6434,309.056,850.574,381.0,99.4512,3968.97,72.9449,72.9449,72.945,72.945,0,0,564.425,564.423,563.638,563.639,1133.6,1138.19,78.3817,78.3817,78.3453,54.1906,54.1162,0.0,0.0,99.9343,99.9349,99.946,99.9433,51.4204,67.0073,160.618,160.618,156.187,0.0324079,309.061,325.184,292.941,309.112,292.941,325.286,292.916,292.916,341.753,293.051,293.051,344.356,344.782,40.3762,309.112,20.0445,20.0445,6.43741,2.32463,0.68576,0.162321,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1400.62,53.7876,27.7018,0.0,43.6112,0.263007,1400.62,0.00164564
5.000,102.226,102.343,1399.72,99.6027,309.056,850.606,381.0,99.3861,3967.31,72.9387,72.9387,72.9412,72.9412,0,0,563.532,563.529,564.089,564.089,1133.66,1137.97,78.3866,78.3866,78.3648,54.2003,54.1568,0.0,0.0,99.9391,99.9398,99.9465,99.9439,51.4451,67.0072,160.632,160.632,156.2,0.0324327,309.066,325.191,292.942,309.118,292.942,325.293,292.915,292.915,341.736,293.051,293.051,344.362,344.782,40.3762,309.118,20.0436,20.0436,6.58506,1.98799,0.685762,0.162328,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,1399.72,53.7876,27.7042,0.0,43.6041,0.263007,1399.72,0.00164564
6.000,102.243,102.348,1398.91,99.602,309.056,850.628,381.0,99.3283,3967.01,72.9347,72.9347,72.9383,72.9383,0,0,563.108,563.106,564.483,564.483,1133.87,1137.95,78.3926,78.3926,78.3871,54.2121,54.2012,0.0,0.0,99.9523,99.9528,99.948,99.9454,51.466,67.007,160.643,160.643,156.211,0.0324565,309.06,325.192,292.927,309.112,292.927,325.294,292.91,292.91,341.722,293.051,293.051,344.368,344.782,40.3762,309.112,20.0483,20.0483,6.70554,1.83694,0.685745,0.162333,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,1398.91,53.7876,27.7067,0.0,43.5973,0.263007,1398.91,0.00164564
7.000,102.254,102.355,1398.2,99.6791,309.056,850.625,381.0,99.2773,3969.8,72.9331,72.9331,72.937,72.937,0,0,562.849,562.846,564.538,564.535,1134.08,1137.96,78.3943,78.3943,78.4065,54.2157,54.2399,0.0,0.0,99.9655,99.966,99.9486,99.946,51.4805,67.0069,160.65,160.65,156.219,0.0324798,309.052,325.192,292.91,309.103,292.91,325.294,292.906,292.906,341.713,293.051,293.051,344.372,344.782,40.3762,309.103,20.0533,20.0533,6.80385,1.97367,0.685694,0.162337,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1398.2,53.7876,27.7091,0.0,43.5906,0.263007,1398.2,0.00164564
8.000,102.248,102.349,1397.56,99.7845,309.056,850.605,381.0,99.231,3974.04,72.932,72.932,72.9359,72.9359,0,0,562.845,562.84,564.594,564.589,1134.16,1137.84,78.3968,78.3968,78.4231,54.2206,54.273,0.0,0.0,99.9718,99.9723,99.9476,99.945,51.4911,67.0068,160.658,160.658,156.226,0.0325028,309.045,325.189,292.901,309.096,292.901,325.291,292.905,292.905,341.707,293.051,293.051,344.375,344.782,40.3762,309.098,20.0593,20.0593,6.88398,2.11319,0.685555,0.162342,0.0,0.0,0.0,0.0,2.10446e-05,53.6741,54.402,54.0328,1397.56,53.7876,27.7116,0.0,43.5841,0.263007,1397.56,0.00164564
9.000,102.221,102.321,1396.97,99.8499,309.056,850.584,381.0,99.1887,3976.87,72.9315,72.9315,72.9354,72.9354,0,0,562.822,562.819,564.564,564.561,1133.99,1137.41,78.4022,78.4022,78.4376,54.2313,54.3018,0.0,0.0,99.9723,99.9729,99.9459,99.9433,51.5017,67.0066,160.672,160.672,156.233,0.0325252,309.041,325.185,292.898,309.093,292.898,325.287,292.906,292.906,341.7,293.052,293.052,344.379,344.782,40.3762,309.097,20.0667,20.0667,6.94907,2.52621,0.685284,0.162351,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,1396.97,53.7876,27.714,0.0,43.5777,0.263007,1396.97,0.00164564
