Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.19,102.783,1408.6,38.4849,309.056,851.021,381.0,100.009,1648.28,72.9564,72.9564,72.9145,72.9145,0,0,563.666,563.667,563.561,563.561,1136.99,1141.03,78.3544,78.3544,78.3414,54.1363,54.1077,0.0,0.0,119.662,115.941,113.422,113.671,52.7265,67.0079,129.435,129.435,156.821,0.0223485,308.949,326.125,292.756,309.005,292.757,324.939,292.766,292.766,334.103,293.058,293.058,344.694,344.782,40.3762,309.013,3.8209,3.8209,5.48144,4.4258,1.2618,0.140454,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.6,53.7876,27.6956,0.00730992,44.0758,0.263007,1408.6,0.00164564
1.000,101.267,102.349,1410.11,24.644,307.263,850.717,357.568,100.104,1254.72,73.7555,73.7556,73.666,73.6656,0,0,589.184,589.196,558.243,558.21,1130.87,1143.17,78.6568,78.6568,78.3198,54.7383,54.0602,0.0,0.0,119.662,117.424,118.183,118.146,49.7585,67.0078,116.021,116.021,155.04,0.0,308.107,322.981,293.107,308.121,293.072,323.032,292.883,292.883,320.593,293.043,293.043,343.914,344.782,40.3762,308.121,-1.97425,-1.97425,6.00237,4.04468,1.2618,0.135325,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.11,53.7876,42.3279,0.218133,57.6336,0.263094,1410.11,0.00164564
2.000,100.183,100.941,206.963,10.3595,300.664,850.654,201.359,16.1499,428.631,76.7032,76.7031,76.6539,76.6534,0,0,184.176,184.273,109.352,108.764,1111.64,1123.69,77.5454,77.5454,76.8551,52.3598,50.8437,0.0,0.0,119.662,119.662,119.662,119.662,41.2675,67.0076,107.626,107.626,150.177,0.0,307.275,320.522,293.842,307.208,293.798,320.432,293.299,293.299,317.892,292.993,292.993,341.574,344.782,40.3762,307.275,-5.46733,-5.46733,6.44262,3.73123,1.22707,0.130267,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.963,53.7876,100.0,0.485259,72.1461,0.264309,206.963,0.309155
3.000,89.288,89.9733,65.1813,8.22011,300.465,850.698,45.1485,4.98192,329.06,78.3,78.3,78.263,78.2627,0,0,227.304,227.376,174.239,173.737,1037.62,1049.05,74.5379,74.5379,73.4673,45.7554,43.4045,0.0,0.0,119.662,119.662,119.662,119.662,25.7463,67.0075,100.221,100.221,141.028,0.0,306.556,318.152,294.804,306.424,294.755,317.926,293.83,293.83,317.558,292.885,292.885,336.815,344.782,40.3762,306.556,-7.86794,-7.86794,6.48241,3.61821,1.2618,0.129803,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1813,53.7876,100.0,0.700804,84.1331,0.267356,65.1813,24.526
4.000,79.8426,80.4401,25.7964,7.92147,300.346,850.997,0.0,2.02405,316.55,78.8929,78.8929,78.8672,78.8672,0,0,229.965,230.013,188.077,187.794,831.516,848.972,72.276,72.276,70.8556,40.7885,37.6692,0.0,0.0,119.662,119.662,119.618,119.583,5.51792,67.0073,94.806,94.806,127.808,0.0,306.343,316.101,296.688,306.145,296.582,315.791,294.963,294.963,316.831,292.718,292.718,329.389,344.782,40.3762,306.343,-9.25832,-9.25832,7.87083,3.49002,1.2618,0.127083,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.7964,53.7876,100.0,0.891208,93.6618,0.271635,25.7964,121.499
5.000,73.9056,74.5002,4.41982,7.68125,300.253,851.913,0.0,0.443457,306.767,78.9114,78.9113,78.8879,78.888,0,0,222.236,222.295,193.206,193.197,699.576,708.916,70.471,70.471,68.9861,36.8248,33.5639,0.0,0.0,107.959,85.0508,104.41,104.366,0.0,67.0072,91.7047,91.7047,119.522,0.0,306.017,314.723,297.116,305.838,297.216,314.28,296.686,296.686,315.491,292.471,292.471,318.065,344.782,40.3762,306.017,-9.96209,-9.96209,9.26332,3.34453,1.2618,0.126721,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.41982,53.7876,100.0,1.04729,99.7035,0.276502,4.41982,136.207
6.000,65.6099,65.8002,-12.8634,7.54558,300.174,863.167,0.0,0.0,301.306,78.6693,78.6693,78.6716,78.6716,0,0,196.185,196.245,178.471,178.514,572.636,579.689,68.9629,68.9629,67.6183,33.513,30.5604,0.0,0.0,112.928,89.5142,79.9615,79.9077,0.0,67.007,90.167,90.167,119.522,0.0,304.935,313.657,295.84,304.897,296.048,313.462,296.135,296.135,302.568,292.17,292.17,303.392,344.782,40.3762,305.04,-9.96273,-9.96273,10.4326,3.09091,1.2618,0.12535,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.13697,102.806,0.280649,0.0,138.037
7.000,56.0997,56.2096,-17.9967,7.39084,300.107,999.819,0.0,0.0,294.902,78.0741,78.074,78.077,78.0771,0,0,159.992,160.042,167.832,167.946,439.91,443.221,67.2465,67.2465,66.5105,29.7439,28.1277,0.0,0.0,88.6113,75.5767,95.8319,95.8165,0.0,67.0069,87.6431,87.6431,119.522,0.0,303.259,311.803,294.397,303.455,294.506,312.059,294.615,294.615,297.918,292.066,292.074,297.949,344.782,40.3763,303.54,-10.1672,-10.1672,11.3837,1.75087,1.2618,0.121243,0.0,0.0,1.73895,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.21142,104.71,0.284037,0.0,139.635
8.000,42.2929,42.2864,-19.0825,7.26601,300.135,1233.47,0.0,0.0,289.78,77.3864,77.3863,77.3848,77.3849,0,0,131.71,131.746,129.75,129.877,306.183,309.893,64.4405,64.4405,64.4243,25.364,24.8261,0.0,0.0,68.0776,56.5062,90.3441,90.4325,0.0,67.0068,84.5018,84.5018,119.522,0.0,301.888,310.407,293.16,301.911,293.272,310.348,293.004,293.004,295.401,292.018,292.037,295.399,344.782,40.3763,301.911,-10.8556,-10.8556,12.1951,1.59845,1.2618,0.129817,0.0,0.02759,3.06592,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.2733,106.168,0.287086,0.0,139.684
9.000,15.2977,14.7658,-19.3218,7.29158,300.08,1190.69,0.0,0.0,291.381,76.5939,76.5927,76.6011,76.6005,0,0,109.885,110.021,104.945,105.064,164.507,166.323,60.577,60.577,60.6308,21.3186,21.1761,0.0,0.0,84.2426,60.7789,79.5571,79.6198,0.0,67.0383,90.5922,90.5922,119.522,0.0,300.878,309.359,292.138,300.882,292.291,309.258,292.003,292.003,293.346,291.981,292.014,293.312,344.782,40.3769,300.882,-5.36774,-5.36774,12.618,1.44608,1.2618,0.120128,0.0,10.6712,26.0217,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.32335,107.267,0.289494,0.0,139.643
10.000,0.0,0.0,-19.2918,7.10443,300.028,1060.1,0.0,0.0,283.291,75.5513,75.5498,75.5456,75.5451,0,0,51.0262,52.5455,48.5322,47.9753,18.9288,19.8389,56.0504,56.0504,56.2329,16.3236,16.6443,0.0,0.0,75.4935,66.4101,71.6742,71.7922,0.0,67.1153,73.8966,73.8966,119.522,0.0,298.293,306.786,288.936,297.145,289.023,306.513,288.706,288.704,287.069,289.794,289.796,287.045,344.782,40.3783,298.293,-16.0728,-16.0728,12.618,1.30634,1.2618,0.124659,0.0,30.0304,29.7323,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.38479,108.553,0.29235,0.0,137.652
