Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.187,102.69,1405.99,42.7667,309.056,850.996,381.0,99.8375,1853.52,72.9493,72.9492,72.9159,72.9159,0,0,562.748,562.748,563.44,563.434,1136.98,1140.83,78.3528,78.3432,54.1327,54.1117,0.0,0.0,119.662,116.769,113.02,113.098,52.7791,67.0079,130.415,130.415,156.844,0.019059,309.24,326.519,292.756,308.982,292.756,324.906,292.764,292.764,334.272,293.058,293.058,344.707,344.782,40.3762,309.246,4.04277,4.04277,6.07661,3.33956,1.26047,0.143414,0.0,0.0,0.0,0.0,6.56941e-06,53.6741,54.402,54.0328,1405.99,53.7876,27.6973,0.0105994,44.68,0.263007,1405.99,0.00164564
1.000,101.674,102.66,1405.46,37.2292,309.056,850.681,373.19,99.7847,1504.23,73.181,73.1806,73.0996,73.0996,0,0,584.268,584.356,559.511,559.476,1131.22,1141.67,78.5961,78.3179,54.6174,54.056,0.0,0.0,119.662,117.324,116.452,116.449,49.5512,67.0078,117.476,117.476,154.959,0.0,308.253,323.329,293.005,308.26,292.993,323.315,292.888,292.888,321.443,293.041,293.041,343.895,344.782,40.3762,308.26,-1.26611,-1.26611,7.30104,3.19565,1.2618,0.139544,0.0,0.0,0.0,1.88757e-05,4.57932e-06,53.6741,54.402,54.0328,1405.46,53.7876,41.3153,0.187998,56.4874,0.263084,1405.46,0.00164564
2.000,99.0726,99.6928,227.121,25.5139,300.682,850.639,216.979,16.8708,1099.91,76.6379,76.6356,76.6005,76.5992,0,0,165.87,167.373,105.149,104.246,1113.52,1123.56,77.8083,77.285,52.937,51.7878,0.0,0.0,119.662,119.662,118.029,118.035,40.7256,67.0076,109.91,109.91,149.959,0.0,307.4,321.198,293.546,307.316,293.531,321.053,293.26,293.26,319.26,292.989,292.989,341.419,344.782,40.3762,307.4,-4.47489,-4.47489,8.44123,3.04002,1.2618,0.133989,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,227.121,53.7876,100.0,0.403913,68.8419,0.264013,227.121,0.317487
3.000,82.7889,83.4048,70.3099,8.59322,300.443,850.679,60.7695,5.3892,346.372,79.2275,79.2249,79.197,79.1956,0,0,135.878,137.731,108.57,107.356,1040.07,1048.1,74.4004,73.7249,45.4535,43.9701,0.0,0.0,119.662,119.662,117.838,117.846,25.533,67.0075,103.975,103.975,141.023,0.0,306.793,319.207,294.301,306.658,294.283,318.959,293.715,293.715,319.205,292.883,292.883,336.745,344.782,40.3762,306.793,-6.65666,-6.65666,8.88734,2.85353,1.2618,0.134621,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,70.3099,53.7876,100.0,0.582249,79.2285,0.26632,70.3099,27.7205
4.000,71.48,72.219,28.6193,8.2119,300.315,850.955,0.0,2.2291,328.041,81.0099,81.0074,80.9766,80.9754,0,0,114.082,115.072,77.2307,76.8003,818.257,830.796,71.3215,70.3194,38.6924,36.4917,0.0,0.0,119.662,119.662,117.394,117.397,5.20206,67.0073,98.8325,98.8325,127.749,0.0,306.528,317.374,295.674,306.353,295.636,317.102,294.655,294.655,318.316,292.714,292.714,329.261,344.782,40.3762,306.528,-7.95091,-7.95091,11.5755,2.30935,1.2618,0.140041,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,28.6193,53.7876,100.0,0.744356,88.5346,0.269571,28.6193,119.308
5.000,62.5144,63.1059,5.98716,7.99877,300.223,851.752,0.0,0.547486,319.598,82.1456,82.1464,82.1262,82.127,0,0,89.27,90.9379,54.4472,53.7819,670.058,683.071,68.6673,67.2963,32.8638,29.8532,0.0,0.0,119.662,116.548,108.1,108.096,0.0,67.0072,95.3363,95.3363,119.522,0.0,307.109,315.862,298.188,306.986,298.261,315.511,297.861,297.861,316.435,292.488,292.488,318.913,344.782,40.3762,307.109,-8.67215,-8.67215,12.618,1.98151,1.2618,0.1402,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,5.98716,53.7876,100.0,0.885334,94.8197,0.273276,5.98716,130.182
6.000,50.906,51.2033,-10.9427,7.72894,300.145,856.73,0.0,0.0,308.874,82.7096,82.7079,82.707,82.7067,0,0,68.0523,69.3563,49.5636,50.2163,523.542,531.769,66.057,64.677,27.1318,24.1015,0.0,0.0,106.456,79.5625,97.5861,97.5831,0.0,67.007,93.0646,93.0646,119.522,0.0,306.452,315.08,297.572,306.284,297.716,314.642,297.314,297.314,305.192,292.218,292.217,305.819,344.782,40.3762,306.452,-9.39599,-9.39599,12.618,1.83845,1.2618,0.138138,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.986408,98.5238,0.276882,0.0,129.869
7.000,35.4818,35.4189,-17.646,7.44274,300.075,908.535,0.0,0.0,296.713,82.7509,82.7493,82.7592,82.7587,0,0,54.1991,55.0013,59.2433,59.9138,361.959,364.234,63.5403,62.5682,21.6053,19.4706,0.0,0.0,104.829,93.0483,86.4011,86.4051,0.0,67.0069,91.1504,91.1504,119.522,0.0,304.8,313.345,295.946,305.021,296.054,313.715,296.568,296.568,301.067,292.124,292.129,301.079,344.782,40.3762,305.25,-9.33597,-9.33597,12.618,1.97516,1.2618,0.135727,0.0,0.0,1.73357,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.07155,100.991,0.280176,0.0,131.388
8.000,0.625953,0.368503,-19.0539,7.28363,300.023,1088.66,0.0,0.0,290.843,82.5047,82.5052,82.5041,82.5082,0,0,39.8043,41.0538,49.9754,50.1411,181.379,178.882,61.1583,60.7623,16.3745,15.5049,0.0,0.0,83.0305,73.6148,99.1445,99.1498,0.0,67.0068,89.6734,89.6734,119.522,0.0,303.738,312.237,295.056,303.959,295.136,312.572,295.375,295.375,299.388,292.091,292.108,299.367,344.782,40.3763,304.113,-9.22512,-9.22512,12.618,2.11466,1.2618,0.135411,0.0,0.0191394,2.72096,0.0,2.10446e-05,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.14733,102.98,0.283341,0.0,131.77
9.000,0.0,0.0,-19.307,7.24472,299.975,1080.02,0.0,0.0,288.268,81.9883,81.9869,81.9838,81.9888,0,0,37.132,38.3795,33.3506,42.7725,0.0,0.0,58.9613,58.8926,11.5502,11.3993,0.0,0.0,92.1571,81.4969,94.1929,94.1597,0.0,67.0508,88.0835,88.0835,119.522,0.0,302.79,311.304,294.056,302.846,294.132,311.315,293.991,293.991,296.823,292.043,292.072,296.831,344.782,40.3771,302.846,-9.10305,-9.10305,12.618,2.52791,1.2618,0.141177,0.0,6.98073,15.2874,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.21065,104.549,0.286253,0.0,134.187
