Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.205,102.687,1406.0,43.243,309.056,850.995,381.0,99.8384,1900.54,72.9453,72.9453,72.914,72.914,0,0,562.756,562.757,563.448,563.442,1136.98,1140.83,78.3528,78.3433,54.1328,54.1117,0.0,0.0,119.662,116.659,112.926,113.003,52.7797,67.0079,130.622,130.622,156.845,0.0191519,309.11,326.324,292.773,309.014,292.773,324.972,292.782,292.782,334.327,293.058,293.058,344.707,344.782,40.3762,309.117,4.36795,4.36795,6.07064,3.34321,1.25253,0.143633,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.0,53.7876,27.6973,0.0105065,44.6741,0.263007,1406.0,0.00164564
1.000,101.675,102.662,1405.43,37.8605,309.056,850.68,373.19,99.7832,1524.68,73.1768,73.1764,73.0952,73.0952,0,0,583.687,583.765,559.563,559.53,1131.27,1141.62,78.5946,78.3158,54.6143,54.0514,0.0,0.0,119.662,117.168,116.183,116.175,49.6916,67.0078,117.674,117.674,155.034,0.0,308.266,323.376,292.988,308.272,292.977,323.378,292.879,292.879,321.519,293.042,293.042,343.896,344.782,40.3762,308.272,-1.17883,-1.17883,7.29355,3.19573,1.2618,0.139639,0.0,0.0,0.0,1.88757e-05,4.57932e-06,53.6741,54.402,54.0328,1405.43,53.7876,41.1023,0.187296,56.5158,0.26308,1405.43,0.00164564
2.000,99.07,99.6856,226.143,25.4947,300.684,850.638,216.979,16.9743,1102.83,76.64,76.6381,76.603,76.6018,0,0,165.779,167.483,106.508,105.573,1114.56,1124.4,77.8917,77.3746,53.1201,51.9847,0.0,0.0,119.662,119.662,117.84,117.844,41.0473,67.0076,110.211,110.211,150.139,0.0,307.439,321.22,293.537,307.341,293.522,321.075,293.255,293.255,319.352,292.991,292.991,341.511,344.782,40.3762,307.439,-4.27884,-4.27884,8.43433,3.0401,1.2618,0.134063,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,226.143,53.7876,100.0,0.402117,68.8244,0.26397,226.143,0.308773
3.000,82.7614,83.4015,69.9059,8.60863,300.444,850.678,60.7695,5.35542,347.083,79.2446,79.242,79.2122,79.2107,0,0,135.717,137.464,108.797,107.619,1040.2,1048.18,74.4051,73.7346,45.4637,43.9914,0.0,0.0,119.662,119.662,117.741,117.747,25.5687,67.0075,104.148,104.148,141.049,0.0,306.811,319.27,294.285,306.678,294.268,319.002,293.707,293.707,319.289,292.883,292.883,336.757,344.782,40.3762,306.811,-6.61804,-6.61804,8.87977,2.85356,1.2618,0.134771,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,69.9059,53.7876,100.0,0.578401,79.0725,0.26621,69.9059,27.2578
4.000,71.4265,72.1811,28.4673,8.22555,300.317,850.954,0.0,2.21679,328.59,81.0435,81.0411,81.0093,81.0081,0,0,115.961,117.84,78.7143,77.7148,822.536,834.844,71.4279,70.4113,38.926,36.6936,0.0,0.0,119.662,119.662,117.11,117.112,5.77965,67.0073,99.1293,99.1293,128.155,0.0,306.557,317.451,295.644,306.372,295.607,317.156,294.634,294.634,318.451,292.719,292.719,329.498,344.782,40.3762,306.557,-7.84234,-7.84234,11.5563,2.30952,1.2618,0.139434,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,28.4673,53.7876,100.0,0.738935,88.3397,0.269379,28.4673,119.068
5.000,62.7552,63.354,6.15113,8.00865,300.226,851.772,0.0,0.559227,319.952,82.1707,82.1686,82.1505,82.1497,0,0,90.0481,91.7503,54.681,54.009,669.401,682.701,68.7194,67.3084,32.9783,29.8799,0.0,0.0,119.662,116.731,109.025,109.019,0.0,67.0072,95.4999,95.4999,119.522,0.0,307.166,315.903,298.244,307.043,298.306,315.562,296.458,296.458,316.485,292.49,292.49,319.001,344.782,40.3762,307.166,-8.60697,-8.60697,12.618,1.98922,1.2618,0.140251,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,6.15113,53.7876,100.0,0.87861,94.6016,0.272997,6.15113,130.412
6.000,50.7994,51.1261,-10.8547,7.7377,300.147,856.609,0.0,0.0,309.2,82.7625,82.7608,82.7583,82.7576,0,0,69.1373,70.4671,50.8343,50.9237,522.518,531.098,66.1145,64.6973,27.2582,24.146,0.0,0.0,106.231,79.7329,99.4066,99.4036,0.0,67.007,93.2629,93.2629,119.522,0.0,306.533,315.134,297.637,306.354,297.777,314.69,297.355,297.355,305.318,292.22,292.22,305.944,344.782,40.3762,306.533,-9.3161,-9.3161,12.618,1.83834,1.2618,0.138204,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.980596,98.3445,0.276552,0.0,129.991
7.000,35.3177,35.2651,-17.6365,7.43344,300.077,909.943,0.0,0.0,296.719,82.8065,82.8049,82.8141,82.8132,0,0,55.235,56.0758,60.3817,60.4979,360.814,363.318,63.607,62.5974,21.7518,19.5347,0.0,0.0,105.702,93.4585,86.1734,86.1793,0.0,67.0069,91.2575,91.2575,119.522,0.0,304.872,313.408,296.015,305.089,296.129,313.768,296.621,296.621,301.189,292.126,292.131,301.195,344.782,40.3762,305.301,-9.31485,-9.31485,12.618,1.97508,1.2618,0.135798,0.0,0.0,1.7336,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.06574,100.829,0.279819,0.0,131.528
8.000,1.38254,1.05569,-19.0595,7.2853,300.026,1139.27,0.0,0.0,290.708,82.5714,82.5692,82.5724,82.5736,0,0,40.3075,41.5659,51.5092,51.1099,179.872,177.292,61.2232,60.8094,16.517,15.6083,0.0,0.0,83.7806,74.6366,98.9983,99.0038,0.0,67.0068,89.8756,89.8756,119.522,0.0,303.775,312.296,295.103,304.005,295.18,312.652,295.482,295.482,299.472,292.092,292.109,299.448,344.782,40.3763,304.182,-9.16243,-9.16243,12.618,2.1115,1.2618,0.137575,0.0,0.0275738,3.06322,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.14217,102.837,0.282967,0.0,132.0
9.000,0.0,0.0,-19.3228,7.2019,299.977,1200.75,0.0,0.0,286.424,82.0269,82.0255,82.0207,82.0257,0,0,42.7,44.5679,40.2552,48.9174,0.0,0.0,59.1133,59.0464,11.884,11.7371,0.0,0.0,93.0037,83.1564,95.5644,95.5825,0.0,67.0494,87.0119,87.0119,119.522,0.0,302.946,311.442,294.172,303.005,294.246,311.472,294.126,294.125,297.069,292.048,292.076,297.106,344.782,40.377,303.005,-10.0415,-10.0415,12.618,2.52779,1.2618,0.140995,0.0,6.89311,15.1485,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.20612,104.43,0.285881,0.0,134.014
