Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.207,102.683,1406.02,41.0984,309.056,851.001,381.0,99.8401,1728.47,72.9456,72.9456,72.9148,72.9148,0,0,562.626,562.626,563.469,563.463,1137.01,1140.82,78.3519,78.3431,54.1308,54.1115,0.0,0.0,119.662,115.561,113.442,113.52,52.7778,67.0079,130.112,130.112,156.843,0.0187115,309.108,326.348,292.768,309.012,292.769,324.96,292.777,292.777,334.197,293.058,293.058,344.707,344.782,40.3762,309.114,4.02412,4.02412,6.08088,3.34322,1.2618,0.143365,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1406.02,53.7876,27.6977,0.010947,44.7022,0.263007,1406.02,0.00164564
1.000,101.687,102.661,1405.5,35.0218,309.056,850.687,373.19,99.7883,1402.48,73.1765,73.176,73.0963,73.0962,0,0,584.008,584.087,559.747,559.708,1131.21,1141.59,78.6007,78.3231,54.6265,54.0674,0.0,0.0,119.662,117.45,116.913,116.91,49.6747,67.0078,117.291,117.291,155.016,0.0,308.207,323.249,292.994,308.216,292.98,323.242,292.886,292.886,321.332,293.042,293.042,343.892,344.782,40.3762,308.216,-1.31382,-1.31382,7.31116,3.19949,1.2618,0.139397,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.5,53.7876,41.8842,0.195839,56.8813,0.263085,1405.5,0.00164564
2.000,99.0849,99.7105,221.574,24.7849,300.673,850.642,216.979,16.838,1068.7,76.6946,76.6945,76.6568,76.6569,0,0,165.016,166.75,105.283,104.309,1113.72,1123.64,77.7971,77.2829,52.9125,51.7833,0.0,0.0,119.662,119.662,118.687,118.692,40.9915,67.0076,109.495,109.495,150.089,0.0,307.379,321.079,293.574,307.296,293.557,320.884,293.277,293.277,319.01,292.991,292.991,341.495,344.782,40.3762,307.379,-4.65753,-4.65753,8.46032,3.04007,1.2618,0.133581,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,221.574,53.7876,100.0,0.421059,69.6174,0.264084,221.574,0.316546
3.000,82.7296,83.3486,68.4907,8.53784,300.442,850.682,60.7695,5.23757,344.027,79.2302,79.2308,79.1995,79.2002,0,0,137.819,138.322,104.867,104.548,1040.06,1048.6,74.3248,73.6167,45.2873,43.7325,0.0,0.0,119.662,119.662,118.529,118.534,25.426,67.0075,103.258,103.258,140.933,0.0,306.734,319.015,294.361,306.578,294.34,318.712,293.745,293.745,318.92,292.882,292.882,336.71,344.782,40.3762,306.734,-6.8908,-6.8908,8.91558,2.85352,1.2618,0.134201,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,68.4907,53.7876,100.0,0.606759,80.3266,0.266558,68.4907,27.1963
4.000,71.451,72.1732,27.7298,8.15921,300.315,850.967,0.0,2.16171,325.978,80.9404,80.9412,80.9083,80.9094,0,0,112.346,112.625,74.8586,75.0108,821.788,839.172,71.3011,70.2569,38.6475,36.3546,0.0,0.0,119.662,119.662,117.813,117.818,5.5076,67.0073,98.1999,98.1999,127.928,0.0,306.476,317.171,295.85,306.311,295.803,316.875,294.711,294.711,318.093,292.717,292.717,329.386,344.782,40.3762,306.476,-8.14531,-8.14531,11.6151,2.30932,1.2618,0.138887,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,27.7298,53.7876,100.0,0.774814,89.6806,0.270038,27.7298,118.872
5.000,62.8968,63.4811,5.63356,7.96517,300.225,851.815,0.0,0.519981,318.396,81.9989,82.0,81.9798,81.981,0,0,85.5513,85.6105,52.693,53.2067,671.262,686.951,68.5403,67.1378,32.5849,29.5052,0.0,0.0,119.662,108.638,105.998,105.995,0.0,67.0072,94.6883,94.6883,119.522,0.0,306.96,315.678,298.031,306.818,298.086,315.348,297.67,297.67,316.233,292.483,292.483,318.648,344.782,40.3762,306.96,-8.91351,-8.91351,12.618,1.98921,1.2618,0.139974,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,5.63356,53.7876,100.0,0.920309,95.9487,0.274013,5.63356,129.932
6.000,51.1661,51.4153,-11.3088,7.69707,300.143,858.104,0.0,0.0,307.771,82.5542,82.5559,82.5532,82.5562,0,0,64.421,63.7411,44.3553,48.0723,525.265,537.334,65.9,64.5273,26.787,23.7726,0.0,0.0,108.154,80.8402,90.0817,90.0796,0.0,67.007,92.6915,92.6915,119.522,0.0,306.276,314.92,297.357,306.109,297.518,314.49,297.178,297.178,304.765,292.209,292.209,305.397,344.782,40.3762,306.276,-9.48795,-9.48795,12.618,1.83831,1.2618,0.137995,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.01847,99.4885,0.277754,0.0,129.591
7.000,36.0332,35.9939,-17.7724,7.47662,300.074,926.773,0.0,0.0,298.046,82.5673,82.569,82.5741,82.5769,0,0,50.6599,49.4417,54.3179,57.9999,365.41,370.984,63.3487,62.4207,21.1845,19.1467,0.0,0.0,100.813,89.4332,88.1049,88.1112,0.0,67.0069,90.8226,90.8226,119.522,0.0,304.552,313.11,295.704,304.791,295.804,313.514,296.319,296.319,300.618,292.115,292.121,300.628,344.782,40.3762,305.042,-9.36225,-9.36225,12.618,1.97505,1.2618,0.135552,0.0,0.0,1.73367,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.10334,101.853,0.281119,0.0,131.046
8.000,4.42844,4.46716,-19.057,7.32092,300.017,1166.7,0.0,0.0,292.284,82.325,82.3257,82.3209,82.3272,0,0,37.5278,36.8144,43.7388,46.8297,191.28,191.675,60.943,60.5727,15.9019,15.0886,0.0,0.0,79.1081,69.0674,99.1244,99.1279,0.0,67.0068,88.9346,88.9346,119.522,0.0,303.512,312.017,294.867,303.708,294.951,312.296,295.046,295.046,298.89,292.082,292.1,298.878,344.782,40.3763,303.784,-9.4732,-9.4732,12.618,2.1115,1.2618,0.13725,0.0,0.0275746,3.06332,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.17625,103.749,0.284296,0.0,131.756
9.000,0.0,0.0,-19.2687,7.26293,299.968,1192.72,0.0,0.0,288.627,81.9261,81.9249,81.9225,81.9276,0,0,33.6881,34.0987,28.467,38.4417,0.0,0.0,58.8186,58.7412,11.2368,11.0667,0.0,0.0,95.6888,83.2629,92.9352,92.9796,0.0,67.0492,88.6783,88.6783,119.522,0.0,302.885,311.361,294.19,302.912,294.268,311.31,294.136,294.136,297.257,292.053,292.083,297.278,344.782,40.377,302.912,-8.72182,-8.72182,12.618,2.5278,1.2618,0.14065,0.0,7.24436,15.9441,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.23908,105.252,0.287206,0.0,133.837
