Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.403,102.594,1405.71,93.5613,309.056,850.688,381.0,99.8179,3720.96,72.917,72.917,72.9125,72.9126,0,0,563.445,563.445,564.093,564.086,1136.87,1140.73,78.3567,78.3567,78.3466,54.1408,54.1191,0.0,0.0,103.536,101.677,101.207,101.212,52.8746,67.0079,155.685,155.685,156.913,0.030461,309.145,325.676,292.86,309.051,292.86,325.233,292.873,292.873,342.265,293.059,293.059,344.732,344.782,40.3762,309.152,19.391,19.391,5.53831,3.34287,0.816435,0.15795,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.71,53.7876,27.6938,0.0,43.7785,0.263007,1405.71,0.00164564
1.000,102.219,102.559,1404.04,95.6171,309.056,850.575,381.0,99.6962,3799.97,72.9475,72.9474,72.9287,72.9287,0,0,566.521,566.527,562.21,562.21,1135.23,1140.41,78.3913,78.3913,78.3228,54.2096,54.0668,0.0,0.0,103.587,102.365,101.317,101.316,51.2582,67.0078,149.862,149.862,156.049,0.0184068,309.222,325.595,292.886,309.025,292.886,325.171,292.865,292.865,339.187,293.049,293.049,344.311,344.782,40.3762,309.222,16.358,16.358,6.09554,3.1987,0.807991,0.157213,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1404.04,53.7876,27.7845,0.0112532,44.6302,0.263007,1404.04,0.00164564
2.000,101.991,102.541,1403.07,97.3643,309.056,850.553,381.0,99.6241,3874.14,73.0188,73.0187,72.9798,72.9798,0,0,572.261,572.31,560.361,560.364,1132.96,1140.15,78.4857,78.4857,78.3206,54.3976,54.0621,0.0,0.0,103.833,102.599,101.158,101.152,46.8543,67.0076,150.815,150.815,153.721,0.00973969,309.355,325.759,292.972,309.021,292.972,325.068,292.912,292.912,339.757,293.022,293.022,343.135,344.782,40.3762,309.355,16.7129,16.7129,6.50872,3.039,0.773741,0.158441,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1403.07,53.7876,28.5217,0.0199218,45.1212,0.263011,1403.07,0.00164564
3.000,101.817,102.552,1402.45,96.8058,309.056,850.561,381.0,99.5778,3861.25,73.1003,73.1002,73.0431,73.043,0,0,578.237,578.28,557.143,557.131,1130.4,1140.24,78.5847,78.5847,78.31,54.5946,54.0388,0.0,0.0,103.529,102.278,101.062,101.058,41.3288,67.0075,153.342,153.342,150.779,0.00148343,309.422,325.757,293.084,309.042,293.084,325.01,292.971,292.971,341.072,292.987,292.987,341.596,344.782,40.3762,309.422,16.6958,16.6958,6.81157,2.85256,0.784138,0.158824,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1402.45,53.7876,30.3781,0.0281796,45.5775,0.263022,1402.45,0.00164564
4.000,101.76,102.57,1401.86,95.6447,309.056,850.613,381.0,99.5364,3813.24,73.1599,73.1598,73.0951,73.0952,0,0,581.287,581.32,553.953,553.944,1128.57,1140.55,78.6177,78.6177,78.2654,54.6603,53.9408,0.0,0.0,103.298,102.052,101.136,101.135,37.6944,67.0073,152.5,152.5,148.803,0.0,309.404,325.632,293.181,309.099,293.18,325.029,292.998,292.998,340.597,292.963,292.963,340.545,344.782,40.3762,309.404,15.7415,15.7415,7.08738,2.32252,0.802643,0.158121,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1401.86,53.7876,33.2928,0.0361668,46.0102,0.26304,1401.86,0.00164564
5.000,101.779,102.586,1401.21,94.8444,309.056,850.688,381.0,99.4907,3780.47,73.2004,73.2003,73.1357,73.1357,0,0,581.674,581.696,552.659,552.657,1127.67,1140.85,78.6044,78.6044,78.2305,54.6339,53.8641,0.0,0.0,103.283,102.049,101.209,101.208,34.553,67.0072,150.806,150.806,147.047,0.0,309.438,325.614,293.266,309.149,293.266,325.039,293.007,293.007,339.696,292.942,292.942,339.61,344.782,40.3762,309.438,14.7866,14.7866,7.35042,1.98819,0.820892,0.157288,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,1401.21,53.7876,37.0084,0.0438803,46.4195,0.263066,1401.21,0.00164564
6.000,101.826,102.601,1400.56,94.2076,309.056,850.775,381.0,99.4443,3754.59,73.2315,73.2314,73.1699,73.1699,0,0,581.064,581.08,552.858,552.853,1127.42,1141.19,78.5914,78.5914,78.2256,54.608,53.8534,0.0,0.0,103.304,102.082,101.278,101.277,31.4376,67.007,149.01,149.01,145.276,0.0,309.452,325.572,293.332,309.167,293.332,325.002,293.008,293.008,338.733,292.92,292.92,338.658,344.782,40.3762,309.452,13.8356,13.8356,7.60365,1.83937,0.838965,0.156428,0.0,0.0,0.0,0.0,2.31968e-05,53.6741,54.402,54.0328,1400.56,53.7876,41.285,0.0513773,46.8093,0.2631,1400.56,0.00164564
7.000,101.876,102.618,1399.95,93.6941,309.056,850.885,381.0,99.4004,3733.67,73.2571,73.2571,73.1986,73.1986,0,0,580.015,580.029,553.273,553.268,1127.6,1141.55,78.5701,78.5701,78.2396,54.5657,53.8842,0.0,0.0,103.346,102.136,101.343,101.342,28.3093,67.0069,147.175,147.175,143.464,0.0,309.438,325.504,293.366,309.154,293.366,324.937,293.009,293.009,337.739,292.898,292.898,337.675,344.782,40.3762,309.438,12.8747,12.8747,7.87168,1.97414,0.889994,0.155861,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1399.95,53.7876,45.9444,0.0587052,47.1827,0.263141,1399.95,0.00164564
8.000,101.91,102.629,1399.35,93.2725,309.056,851.036,381.0,99.3578,3716.63,73.2755,73.2755,73.219,73.219,0,0,579.205,579.214,553.6,553.596,1128.03,1141.84,78.5333,78.5333,78.2677,54.4922,53.9458,0.0,0.0,103.397,102.199,101.401,101.4,25.1812,67.0068,145.31,145.31,141.619,0.0,309.405,325.421,293.38,309.124,293.38,324.862,293.02,293.02,336.717,292.876,292.876,336.663,344.782,40.3762,309.405,11.896,11.896,8.24574,2.11086,0.96872,0.155234,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1399.35,53.7876,50.8596,0.0658936,47.5415,0.263189,1399.35,0.00164564
9.000,101.909,102.609,1398.76,92.8699,309.056,851.229,381.0,99.316,3700.68,73.2853,73.2853,73.2305,73.2305,0,0,578.417,578.422,553.57,553.568,1128.52,1141.77,78.4905,78.4905,78.3083,54.4072,54.0349,0.0,0.0,103.447,102.261,101.455,101.454,22.0682,67.0066,143.423,143.423,139.747,0.0,309.363,325.325,293.393,309.089,293.393,324.778,293.038,293.038,335.67,292.853,292.853,335.626,344.782,40.3762,309.363,10.9008,10.9008,8.71525,2.52734,1.04539,0.154626,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,1398.76,53.7876,55.9407,0.0729633,47.8873,0.263244,1398.76,0.00164564
10.000,99.6688,100.053,251.565,50.189,301.387,851.471,279.464,23.252,2135.75,75.5087,75.5077,75.4857,75.4846,0,0,577.468,577.467,553.283,553.283,1128.92,1141.04,78.4479,78.4479,78.3557,54.3223,54.1388,0.0,0.0,103.493,102.321,101.511,101.51,18.9853,67.0065,141.519,141.519,137.857,0.0,309.317,325.219,293.406,309.051,293.406,324.687,293.056,293.056,334.601,292.829,292.829,334.567,344.782,40.3763,309.317,9.89041,9.89041,9.21916,2.57279,1.06029,0.153511,0.0,0.0,0.0,5.46724e-06,0.0,53.6741,54.402,54.0328,251.565,53.7876,61.1234,0.0799357,48.2234,0.263306,251.565,0.00164564
11.000,99.0185,99.366,101.548,12.6294,300.471,851.8,123.253,8.43459,589.901,78.2803,78.2779,78.2618,78.2597,0,0,133.141,134.575,106.954,105.575,1104.91,1111.83,75.4368,75.4368,75.2713,47.7293,47.366,0.0,0.0,103.855,102.696,101.811,101.81,16.102,67.0063,139.623,139.623,136.055,0.0,309.24,325.031,293.426,308.996,293.426,324.53,293.079,293.079,333.564,292.807,292.807,333.548,344.782,40.3763,309.24,8.99899,8.99899,9.57,2.6061,1.02366,0.151965,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,101.548,53.7876,66.3635,0.0868812,48.5671,0.263373,101.548,0.00164564
12.000,102.008,102.365,39.7637,8.95883,300.314,852.211,0.0,3.11823,358.484,80.8007,80.7982,80.7814,80.7793,0,0,126.979,128.867,102.701,101.204,1100.03,1100.7,72.5939,72.5939,72.462,41.4866,41.1968,0.0,0.0,104.19,103.058,101.618,101.618,12.2327,67.0062,136.55,136.55,133.554,0.0,308.898,324.105,293.578,308.538,293.578,323.359,293.232,293.232,332.002,292.776,292.776,332.126,344.782,40.3763,308.898,8.40417,8.40417,9.78928,2.62761,0.993637,0.149965,0.0,0.0,0.0,1.87062e-05,0.0,53.6741,54.402,54.0328,39.7637,53.7876,71.6306,0.0937662,48.9114,0.263447,39.7637,0.00164564
13.000,103.601,104.01,12.5221,8.60096,300.208,852.687,0.0,1.03711,343.856,82.9144,82.9119,82.8888,82.8888,0,0,117.91,119.803,91.0971,89.7198,1068.95,1069.29,70.3662,70.3662,70.2551,36.5946,36.3506,0.0,0.0,103.929,102.827,101.225,101.225,7.51856,67.006,133.064,133.064,130.419,0.0,308.253,322.296,294.066,307.777,294.063,321.332,293.705,293.705,330.093,292.735,292.736,330.301,344.782,40.3763,308.253,8.26938,8.26938,9.93615,2.63989,1.01003,0.14867,0.0,0.0,0.0,1.4809e-05,1.09014e-05,53.6741,54.402,54.0328,12.5221,53.7876,76.8977,0.10055,49.2498,0.263526,12.5221,0.00164564
14.000,100.298,100.702,-4.60728,8.31082,300.13,853.241,0.0,0.0,332.088,84.4212,84.419,84.3974,84.3977,0,0,104.967,106.721,78.3908,80.4979,982.972,982.829,68.4791,68.4791,68.2562,32.4506,31.9612,0.0,0.0,103.357,102.278,100.838,100.838,2.86991,67.0059,130.011,130.011,127.222,0.0,307.558,320.186,294.81,307.048,294.807,319.17,294.429,294.429,328.205,292.694,292.694,328.396,344.782,40.3763,307.558,8.35042,8.35042,10.1037,2.64504,0.898218,0.146063,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,89.7901,0.107248,49.5808,0.26361,0.0,0.346196
15.000,87.4196,87.8853,-16.4215,8.06437,300.036,854.013,0.0,0.0,322.121,85.305,85.3028,85.2796,85.2801,0,0,105.052,106.612,75.3045,77.7275,832.207,832.191,66.9004,66.9004,66.6025,28.9838,28.3297,0.0,0.0,102.777,101.715,100.543,100.544,0.0,67.0057,127.399,127.399,124.296,0.0,307.068,318.452,295.61,306.586,295.606,317.503,295.22,295.22,326.48,292.657,292.657,326.617,344.782,40.3763,307.068,8.18712,8.18712,9.57415,2.64446,1.00667,0.146811,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.113883,49.9039,0.263699,0.0,29.3097
16.000,78.4421,78.9176,-18.4517,7.85177,299.967,855.405,0.0,0.0,313.532,85.8153,85.8132,85.7923,85.7928,0,0,99.1922,100.668,68.909,71.4926,644.16,644.345,65.6361,65.6361,65.205,26.2076,25.261,0.0,0.0,102.419,101.366,100.408,100.401,0.0,67.0056,125.442,125.442,121.818,0.0,306.787,317.2,296.338,306.365,296.335,316.372,295.944,295.944,325.015,292.626,292.626,325.067,344.782,40.3763,306.787,7.8024,7.8024,11.2758,2.64017,1.2618,0.150167,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.120512,50.2298,0.263793,0.0,125.42
17.000,67.412,67.9232,-19.1265,7.66678,299.9,857.615,0.0,0.0,306.06,85.9729,85.9709,85.9515,85.9519,0,0,94.4863,95.8252,67.497,69.9833,500.869,500.763,64.5382,64.5382,64.01,23.7966,22.6367,0.0,0.0,102.006,100.966,100.233,100.229,0.0,67.0054,123.447,123.447,120.028,0.0,306.685,316.431,296.916,306.302,296.914,315.683,296.516,296.516,323.907,292.605,292.605,323.962,344.782,40.3763,306.685,7.37027,7.37027,12.618,2.63133,1.2618,0.151765,0.0,0.0,0.0,1.61585e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.127138,50.5549,0.263891,0.0,151.735
18.000,47.5052,48.0973,-19.2409,7.50507,299.847,860.52,0.0,0.0,299.532,85.8731,85.8711,85.8547,85.8549,0,0,103.382,104.6,78.4816,80.809,335.479,336.042,63.8069,63.8069,63.2032,22.1906,20.865,0.0,0.0,101.941,100.913,100.237,100.234,0.0,67.0053,121.432,121.432,119.522,0.0,306.691,316.123,297.263,306.285,297.262,315.307,296.868,296.868,322.65,292.582,292.582,322.68,344.782,40.3763,306.691,7.33636,7.33636,12.618,2.61969,1.2618,0.149205,0.0,0.0,0.0,0.0,5.7551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.133715,50.8724,0.263993,0.0,148.764
19.000,3.64378,7.06435,-19.1046,7.3634,299.767,863.921,0.0,0.0,293.817,85.6385,85.6356,85.6168,85.6165,0,0,114.397,116.125,92.0036,93.5576,148.213,150.914,63.439,63.439,62.8196,21.3828,20.0226,0.0,0.0,101.929,100.914,100.353,100.35,0.0,67.0052,119.314,119.314,119.522,0.0,306.683,315.899,297.48,306.287,297.479,315.094,297.116,297.116,321.276,292.556,292.556,321.274,344.782,40.3764,306.683,7.4195,7.4195,12.618,2.6058,1.2618,0.145881,0.0,0.0,1.73754,9.67189e-06,6.64174e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.140215,51.1794,0.264099,0.0,148.641
