Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.23,102.673,1405.97,51.5812,309.056,850.986,381.0,99.8377,2162.24,72.9399,72.9399,72.9124,72.9123,0,0,562.883,562.883,563.622,563.615,1136.96,1140.8,78.3536,78.3536,78.3441,54.1344,54.1135,0.0,0.0,118.881,114.124,112.937,112.814,52.7866,67.0079,130.943,130.943,156.85,0.0203222,309.115,326.254,292.785,309.02,292.785,325.008,292.794,292.794,334.941,293.058,293.058,344.709,344.782,40.3762,309.122,4.63945,4.63945,6.04856,3.34319,1.20403,0.144237,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1405.97,53.7876,27.6963,0.00933624,44.5987,0.263007,1405.97,0.00164564
1.000,101.693,102.646,1405.27,44.0699,309.056,850.665,381.0,99.7717,1823.71,73.1568,73.1563,73.0794,73.0794,0,0,581.372,581.438,558.737,558.703,1131.74,1141.7,78.573,78.573,78.3128,54.5714,54.0448,0.0,0.0,119.662,115.538,114.025,114.732,49.7336,67.0078,118.757,118.757,155.094,0.0,308.391,323.672,292.958,308.39,292.95,323.666,292.877,292.878,322.112,293.042,293.042,343.908,344.782,40.3762,308.391,-0.732354,-0.732354,7.25157,3.19944,1.2618,0.140627,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1405.27,53.7876,38.4253,0.149198,54.2402,0.263069,1405.27,0.00164564
2.000,99.0823,99.7665,243.296,33.1175,300.848,850.631,248.221,17.1977,1405.64,76.1682,76.1672,76.1244,76.1237,0,0,258.152,259.924,185.33,184.49,1120.15,1132.61,78.5065,78.5065,78.0499,54.4389,53.4676,0.0,0.0,119.662,118.458,115.271,115.364,41.1922,67.0076,111.702,111.702,150.279,0.0,307.652,321.671,293.451,307.569,293.44,321.467,293.22,293.221,320.174,292.992,292.991,341.552,344.782,40.3762,307.652,-3.6579,-3.6579,8.36721,3.04001,1.22738,0.135336,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,243.296,53.7876,100.0,0.342551,65.9055,0.26372,243.296,0.320547
3.000,81.7463,82.4487,80.2668,9.28739,300.473,850.667,92.0115,6.34952,400.067,78.9301,78.9306,78.8932,78.8937,0,0,145.368,145.73,102.231,102.19,1040.75,1049.9,75.0491,75.0491,74.3502,46.8781,45.3433,0.0,0.0,119.662,119.662,115.108,115.119,25.9251,67.0075,106.354,106.354,141.349,0.0,307.068,319.882,294.113,306.894,294.099,319.582,293.604,293.604,320.224,292.885,292.885,336.875,344.782,40.3762,307.068,-5.76762,-5.76762,8.71239,2.85347,1.2618,0.134755,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,80.2668,53.7876,100.0,0.495326,74.8349,0.265424,80.2668,27.4454
4.000,69.76,70.462,33.3736,8.38166,300.339,850.924,0.0,2.60184,334.766,80.9903,80.991,80.9599,80.9608,0,0,126.818,127.275,84.5496,84.5835,820.441,835.971,72.0098,72.0098,71.0572,40.2039,38.112,0.0,0.0,119.662,119.542,114.145,114.147,6.47953,67.0073,101.606,101.606,128.747,0.0,306.729,318.2,295.231,306.546,295.206,317.851,294.342,294.342,319.383,292.725,292.725,329.784,344.782,40.3762,306.729,-7.0697,-7.0697,11.3163,2.30985,1.2618,0.141014,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,33.3736,53.7876,100.0,0.637069,83.8509,0.267856,33.3736,119.957
5.000,60.9345,61.7009,9.37678,8.13483,300.245,851.572,0.0,0.790202,325.161,82.3536,82.3545,82.3232,82.3262,0,0,105.608,105.894,57.8457,58.2907,660.261,685.996,69.3075,69.3075,67.936,34.2697,31.258,0.0,0.0,119.662,117.231,113.274,113.274,0.0,67.0072,97.6158,97.6158,119.522,0.0,306.961,316.696,297.57,306.766,297.483,316.335,295.778,295.778,317.007,292.511,292.511,320.002,344.782,40.3762,306.961,-8.03908,-8.03908,12.618,1.98919,1.2618,0.141155,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,9.37678,53.7876,100.0,0.761151,90.2297,0.270676,9.37678,132.42
6.000,48.7387,49.2288,-7.82866,7.84358,300.175,854.548,0.0,0.0,313.451,83.0607,83.062,83.0486,83.0516,0,0,83.0133,82.888,56.864,60.6112,512.711,527.861,66.8165,66.8165,65.2409,28.7996,25.3397,0.0,0.0,108.76,89.2973,94.5412,94.5366,0.0,67.007,94.7617,94.7617,119.522,0.0,307.001,315.637,298.202,306.816,298.285,315.217,297.935,297.935,306.663,292.247,292.247,307.319,344.782,40.3762,307.001,-8.82338,-8.82338,12.618,1.83828,1.2618,0.138858,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.866544,94.4639,0.273696,0.0,131.168
7.000,32.7571,32.796,-17.1011,7.56887,300.094,879.538,0.0,0.0,302.589,83.1892,83.1907,83.1931,83.1959,0,0,71.1694,70.6166,64.3312,68.0893,346.158,355.059,64.4026,64.4026,63.1501,23.4989,20.7484,0.0,0.0,103.657,86.2195,85.4674,85.4671,0.0,67.0069,92.2536,92.2536,119.522,0.0,305.771,314.228,297.0,305.819,297.11,314.283,297.153,297.153,302.587,292.153,292.157,302.597,344.782,40.3762,305.819,-9.14775,-9.14775,12.618,1.97505,1.2618,0.136255,0.0,0.0,1.7333,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.950873,97.312,0.276664,0.0,132.425
8.000,0.0,0.0,-18.8617,7.32826,300.047,1047.85,0.0,0.0,292.455,83.041,83.0415,83.047,83.0489,0,0,49.8733,49.6355,60.5353,63.4649,158.996,154.802,62.0689,62.0689,61.4445,18.3743,17.0031,0.0,0.0,95.4211,89.0553,92.719,92.7257,0.0,67.0068,91.2459,91.2459,119.522,0.0,304.415,312.934,295.711,304.666,295.766,313.386,296.362,296.362,300.708,292.116,292.128,300.691,344.782,40.3763,304.962,-8.94121,-8.94121,12.618,2.11149,1.2618,0.138458,0.0,0.0275696,3.06274,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.02983,99.6233,0.279573,0.0,133.428
9.000,0.0,0.0,-19.3421,7.17641,299.997,1151.56,0.0,0.0,286.55,82.5251,82.5252,82.5248,82.5252,0,0,59.1317,59.8716,65.9207,67.989,0.0,0.0,59.9493,59.9493,59.891,13.7197,13.5917,0.0,0.0,95.8193,89.1291,101.106,101.111,0.0,67.0501,88.7921,88.7921,119.522,0.0,303.684,312.216,295.023,303.856,295.08,312.464,295.342,295.342,299.162,292.087,292.11,299.168,344.782,40.3771,304.011,-9.7426,-9.7426,12.618,2.52778,1.2618,0.140583,0.0,7.69725,17.0328,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.09796,101.489,0.282364,0.0,134.043
