Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,101.878,102.955,1408.69,48.6334,309.056,851.012,381.0,100.016,1997.75,73.0266,73.0265,72.9392,72.9391,0,0,565.816,565.816,562.775,562.775,1136.51,1141.29,78.3659,78.3385,54.1591,54.1013,0.0,0.0,119.662,112.742,111.846,112.11,52.6897,67.0079,129.764,129.764,156.802,0.022251,308.919,326.241,292.749,308.982,292.748,324.912,292.755,292.755,333.764,293.058,293.058,344.684,344.782,40.3762,308.995,3.91218,3.91218,5.49449,4.42119,1.2618,0.139811,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.69,53.7876,27.6956,0.00740741,44.0994,0.263007,1408.69,0.00164564
1.000,100.695,102.752,1410.78,39.7203,307.275,850.695,357.568,100.149,1605.42,73.9424,73.9425,73.7613,73.7608,0,0,607.689,607.706,547.012,546.965,1125.05,1146.51,78.8902,78.2657,55.2027,53.9415,0.0,0.0,119.662,105.246,115.041,115.604,49.6887,67.0078,115.586,115.586,155.016,0.0,308.153,322.622,293.578,308.203,293.384,322.82,292.857,292.858,319.906,293.042,293.042,343.896,344.782,40.3762,308.203,-2.06441,-2.06441,6.02259,4.03626,1.2618,0.134587,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.78,53.7876,41.4233,0.204633,57.1351,0.263075,1410.78,0.00164564
2.000,99.3265,100.554,206.98,24.1438,300.665,850.65,201.359,16.1511,1062.0,76.9127,76.9126,76.8209,76.8204,0,0,211.742,211.84,82.3366,81.7344,1105.9,1126.29,77.9308,76.5883,53.206,50.258,0.0,0.0,119.662,108.967,117.103,117.136,41.1139,67.0076,107.254,107.254,150.109,0.0,307.496,320.062,294.837,307.432,294.619,320.135,293.213,293.213,317.203,292.992,292.992,341.53,344.782,40.3762,307.496,-5.35394,-5.35394,6.46535,3.72407,1.2618,0.129856,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.98,53.7876,100.0,0.468038,71.7135,0.264039,206.98,0.30842
3.000,84.7009,85.5412,65.1732,8.55032,300.466,850.727,45.1485,4.9815,343.512,78.435,78.435,78.3904,78.39,0,0,244.208,244.279,163.779,163.275,1038.83,1064.34,75.2489,73.0375,47.3168,42.4607,0.0,0.0,119.662,112.385,117.693,117.667,25.5348,67.0075,100.661,100.661,140.933,0.0,307.066,317.896,296.178,306.94,295.975,317.808,293.681,293.681,317.304,292.884,292.883,336.746,344.782,40.3762,307.066,-7.34087,-7.34087,6.50308,3.62118,1.2618,0.129825,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1732,53.7876,100.0,0.670361,83.1034,0.266564,65.1732,24.5305
4.000,75.1619,75.4502,25.8568,8.14467,300.346,851.079,0.0,2.02221,325.233,78.8154,78.8153,78.8144,78.8144,0,0,225.752,225.789,203.557,203.307,842.019,862.211,72.8312,70.5346,42.0076,36.9645,0.0,0.0,119.662,112.776,117.04,117.006,5.34077,67.0073,95.1396,95.1396,127.727,0.0,306.813,315.656,297.595,306.869,297.959,315.742,294.649,294.649,316.643,292.716,292.716,329.317,344.782,40.3762,306.869,-8.68106,-8.68106,7.89705,3.49649,1.2618,0.127043,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.8568,53.7876,100.0,0.850354,92.4678,0.270139,25.8568,122.044
5.000,69.1557,68.8635,4.62611,7.90199,300.253,852.076,0.0,0.451117,315.829,78.7388,78.7387,78.7707,78.7707,0,0,206.054,206.115,204.043,204.04,712.818,723.42,70.4359,68.9884,36.7476,33.569,0.0,0.0,119.662,72.336,105.616,105.56,0.0,67.0072,91.9397,91.9397,119.522,0.0,305.895,314.601,296.854,305.843,297.119,314.271,296.568,296.569,315.46,292.468,292.468,317.916,344.782,40.3762,305.895,-9.67946,-9.67946,9.29399,3.34868,1.2618,0.126799,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.62611,53.7876,100.0,0.994466,98.3042,0.274129,4.62611,137.203
6.000,60.5095,59.7026,-14.3813,7.6423,300.174,858.103,0.0,0.0,306.009,78.4837,78.4836,78.5333,78.5334,0,0,168.618,168.676,205.728,205.794,591.06,595.461,67.7999,67.9751,30.9592,31.3438,0.0,0.0,118.199,81.0425,85.0438,84.9906,0.0,67.007,90.9883,90.9883,119.522,0.0,305.211,314.923,295.768,304.79,296.12,313.504,296.225,296.225,303.435,292.181,292.181,303.94,344.782,40.3762,305.506,-10.6562,-10.6562,10.4497,3.11044,1.2618,0.125614,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.10869,102.029,0.277935,0.0,138.469
7.000,51.1715,49.8853,-17.8769,7.53069,300.107,854.46,0.0,0.0,300.488,77.9933,77.9933,78.0485,78.0486,0,0,136.085,136.136,208.131,208.212,464.207,454.077,65.4182,67.5263,25.729,30.3584,0.0,0.0,109.239,0.0,95.437,95.407,0.0,67.0069,87.771,87.771,119.522,0.0,302.584,313.488,292.077,302.79,293.118,312.906,295.636,295.636,300.304,292.111,292.113,300.353,344.782,40.3762,304.661,-11.5029,-11.5029,11.3982,1.73357,1.2618,0.121228,0.0,0.0,1.73892,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.19226,104.376,0.28136,0.0,139.772
8.000,38.2523,36.9183,-19.1007,7.39825,300.054,854.007,0.0,0.0,295.104,77.3765,77.3765,77.4112,77.4113,0,0,117.47,117.515,163.945,164.042,327.069,319.996,62.0586,66.4419,20.0833,28.6264,0.0,0.0,119.662,0.0,105.403,105.479,0.0,67.0068,84.4948,84.4948,119.522,0.0,302.048,311.874,291.953,302.253,292.991,311.241,293.85,293.85,297.238,292.052,292.054,297.259,344.782,40.3763,303.017,-12.3279,-12.3279,12.2014,1.59094,1.2618,0.129176,0.0,0.0275895,3.06585,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.26745,106.082,0.284377,0.0,139.939
9.000,12.7301,12.1047,-19.0046,7.27258,300.003,858.305,0.0,0.0,290.251,76.5881,76.5881,76.5784,76.5785,0,0,103.278,103.305,142.632,142.75,181.095,169.228,57.8504,62.9437,15.3258,25.6102,0.0,0.0,111.937,0.0,97.4642,97.6088,0.0,67.0382,81.2243,81.2243,119.522,0.0,300.522,310.756,289.897,300.681,291.055,309.858,292.446,292.444,294.692,292.006,292.008,294.706,344.782,40.3769,301.71,-13.7736,-13.7736,12.618,1.44622,1.2618,0.123143,0.0,14.9395,24.3328,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.36411,108.266,0.287793,0.0,139.823
