Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.354,102.718,1408.38,59.7465,309.056,851.009,381.0,99.9955,2405.8,72.9192,72.9192,72.8995,72.8995,0,0,563.559,563.559,564.514,564.514,1137.06,1140.82,78.3543,78.3464,54.1359,54.1187,0.0,0.0,115.854,112.966,110.243,110.425,52.811,67.0079,138.295,138.295,156.874,0.0300285,309.004,325.843,292.818,309.058,292.818,325.124,292.83,292.83,337.624,293.059,293.059,344.723,344.782,40.3762,309.066,9.52576,9.52576,5.39804,4.47839,0.854499,0.14311,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.38,53.7876,27.6937,0.0,43.734,0.263007,1408.38,0.00164564
1.000,101.914,102.737,1409.2,53.5323,309.056,850.666,381.0,100.043,2125.83,73.1043,73.1043,73.0388,73.0387,0,0,579.642,579.65,558.859,558.844,1133.29,1142.76,78.5304,78.3003,54.4866,54.0174,0.0,0.0,119.662,113.902,113.106,113.078,50.0495,67.0078,120.585,120.585,155.306,0.0,308.668,324.157,292.906,308.619,292.9,324.161,292.837,292.837,323.128,293.044,293.044,343.991,344.782,40.3762,308.668,0.0148519,0.0148519,5.86926,4.12943,0.864507,0.139134,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.2,53.7876,33.7169,0.104791,51.435,0.263064,1409.2,0.00164564
2.000,99.9055,100.537,566.591,46.191,302.751,850.626,310.706,64.7304,1915.71,74.952,74.952,74.9046,74.9041,0,0,594.334,594.351,555.746,555.705,1128.47,1143.11,78.7876,78.3614,54.9985,54.15,0.0,0.0,119.662,115.559,112.882,112.851,41.961,67.0076,114.597,114.597,150.801,0.0,307.94,322.394,293.342,307.869,293.333,322.266,293.143,293.143,321.358,292.996,292.996,341.772,344.782,40.3762,307.94,-2.32985,-2.32985,6.33298,3.80538,0.892161,0.136058,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,566.591,53.7876,79.1484,0.245871,59.7972,0.263517,566.591,0.00164564
3.000,99.6043,100.287,143.904,16.3513,300.57,850.645,154.495,11.6779,764.032,77.5162,77.5161,77.4735,77.473,0,0,191.783,191.878,133.955,133.362,1106.78,1117.56,76.5196,75.8636,50.1071,48.6665,0.0,0.0,119.662,117.353,112.199,112.031,27.2713,67.0075,109.745,109.745,142.288,0.0,307.415,320.847,293.889,307.293,293.879,320.593,293.453,293.452,321.493,292.895,292.895,337.314,344.782,40.3762,307.415,-4.24391,-4.24391,6.72206,3.76483,0.817439,0.133244,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,143.904,53.7876,100.0,0.366646,67.2808,0.264622,143.904,0.315028
4.000,85.347,86.2027,50.3665,8.62594,300.419,850.864,0.0,3.92208,345.846,79.2111,79.211,79.161,79.1606,0,0,247.537,247.615,198.597,198.107,1043.31,1059.9,73.8084,72.9532,44.1534,42.2754,0.0,0.0,119.662,117.078,111.855,111.833,8.42929,67.0073,105.35,105.35,130.247,0.0,307.028,319.377,294.634,306.87,294.62,319.054,293.857,293.857,320.786,292.742,292.742,330.57,344.782,40.3762,307.028,-6.01105,-6.01105,6.76228,3.68964,1.08534,0.133881,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,50.3665,53.7876,100.0,0.479628,75.4919,0.266237,50.3665,24.9028
5.000,73.8927,75.7969,17.8629,8.32244,300.311,851.408,0.0,1.45219,332.462,80.1197,80.1196,80.0703,80.0702,0,0,269.126,269.188,215.959,215.639,833.574,854.372,72.231,70.8897,40.6897,37.7441,0.0,0.0,119.662,115.945,110.694,110.659,0.0,67.0072,100.806,100.806,119.522,0.0,306.818,317.749,295.887,306.656,295.864,317.415,294.729,294.729,317.368,292.553,292.552,321.961,344.782,40.3762,306.818,-7.10578,-7.10578,8.10308,3.58289,1.2618,0.131201,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,17.8629,53.7876,100.0,0.579806,81.9334,0.268198,17.8629,123.439
6.000,66.5613,68.8902,-1.09537,8.02751,300.225,853.56,0.0,0.0433277,320.91,80.436,80.4359,80.4103,80.4103,0,0,258.079,258.146,206.271,206.143,684.151,711.62,71.2272,69.4172,38.4854,34.5106,0.0,0.0,119.662,114.335,110.056,109.949,0.0,67.007,96.7423,96.7423,119.522,0.0,306.97,316.331,297.698,306.736,297.644,315.914,295.749,295.75,308.939,292.296,292.296,309.748,344.782,40.3762,306.97,-8.23191,-8.23191,9.43736,3.11626,1.2618,0.130104,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.668151,86.4972,0.270396,0.0,141.347
7.000,57.5655,59.3795,-15.8236,7.74189,300.148,861.68,0.0,0.0,309.483,80.261,80.2609,80.2526,80.2527,0,0,225.916,225.985,213.5,213.527,559.695,574.248,70.0414,68.4628,35.8814,32.4149,0.0,0.0,97.5086,87.2739,103.812,103.802,0.0,67.0069,93.2075,93.2075,119.522,0.0,306.318,314.76,297.584,306.276,297.63,314.637,297.335,297.335,303.558,292.172,292.174,303.582,344.782,40.3762,306.318,-8.98027,-8.98027,10.6246,1.82336,1.2618,0.127383,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.749205,89.9862,0.272735,0.0,141.047
8.000,46.4621,47.6528,-18.4295,7.4653,300.085,922.06,0.0,0.0,298.621,79.9377,79.9376,79.9425,79.9426,0,0,193.173,193.235,187.796,187.88,420.855,432.834,68.5901,67.6164,32.6944,30.5562,0.0,0.0,96.3895,88.0977,94.3244,94.3235,0.0,67.0068,90.6991,90.6991,119.522,0.0,305.075,313.435,296.333,305.072,296.381,313.434,296.34,296.34,301.213,292.126,292.133,301.21,344.782,40.3763,305.075,-9.36937,-9.36937,11.5578,1.62065,1.2618,0.124307,0.0,0.0,1.73909,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.821063,92.71,0.275102,0.0,142.959
9.000,29.4142,29.4439,-19.1024,7.23655,300.034,1135.97,0.0,0.0,288.741,79.5217,79.5217,79.5399,79.54,0,0,148.882,148.94,162.677,162.751,273.443,276.795,66.891,66.625,28.9632,28.3792,0.0,0.0,103.163,100.144,87.7325,87.7299,0.0,67.0066,89.442,89.442,119.522,0.0,303.822,312.342,295.2,304.016,295.225,312.721,295.838,295.838,299.578,292.098,292.108,299.563,344.782,40.3763,304.307,-9.53722,-9.53722,12.2775,1.47309,1.2618,0.127011,0.0,0.0276291,3.06926,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.887009,94.9314,0.277437,0.0,144.021
10.000,0.0,0.0,-19.2829,7.11236,299.986,1106.25,0.0,0.0,283.711,78.9789,78.9789,78.996,79.0108,0,0,139.689,139.739,159.779,159.857,99.2089,90.3829,64.5809,65.5244,25.1536,26.4312,0.0,0.0,108.214,106.669,97.3574,97.3617,0.0,67.0413,87.6824,87.6824,119.522,0.0,302.961,311.427,294.326,303.235,294.339,311.96,295.085,295.085,298.06,292.077,292.088,298.05,344.782,40.3769,303.618,-10.0394,-10.0394,12.618,1.30988,1.2618,0.126419,0.0,11.1145,20.8423,0.0,1.11987e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.947868,96.8467,0.279686,0.0,144.229
11.000,1.51618,0.826643,-19.2709,7.02401,299.945,971.405,0.0,0.0,280.061,78.3589,78.3588,78.3667,78.3668,0,0,129.148,129.192,147.233,147.3,0.0,0.0,61.5367,62.9091,21.804,24.291,0.0,0.0,105.862,104.295,102.523,102.528,0.0,67.1185,86.3259,86.3259,119.522,0.0,302.212,310.6,293.712,302.407,293.725,310.926,294.186,294.186,296.841,292.06,292.073,296.822,344.782,40.3783,302.657,-10.0019,-10.0019,12.618,1.1922,1.2618,0.131573,0.0,24.1308,23.7888,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.00684,98.5281,0.281891,0.0,144.469
12.000,1.04469,0.849197,-19.1042,6.95493,299.913,924.692,0.0,0.0,277.62,77.6384,77.6375,77.6425,77.6418,0,0,126.422,126.459,133.585,133.668,6.79385,0.0648336,59.1101,60.5788,19.5895,22.5054,0.0,0.0,99.9975,98.0668,101.81,102.006,0.0,67.1522,85.4727,85.4727,119.522,0.0,301.564,309.855,293.099,301.662,293.115,310.04,293.244,293.243,295.367,292.039,292.054,295.342,344.782,40.3789,301.739,-9.75315,-9.75315,12.618,1.06411,1.2618,0.149059,0.0,24.4098,23.9888,1.87062e-05,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.0651,100.102,0.284157,0.0,146.742
