Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.299,102.733,1408.43,53.4997,309.056,851.002,381.0,99.999,2206.1,72.9311,72.9311,72.9046,72.9046,0,0,563.475,563.475,564.273,564.273,1137.07,1140.87,78.3538,78.3451,54.1349,54.1158,0.0,0.0,119.662,113.542,112.361,112.587,52.8012,67.0079,134.167,134.167,156.866,0.0276062,308.988,325.912,292.797,309.042,292.798,325.063,292.808,292.808,336.209,293.058,293.058,344.713,344.782,40.3762,309.05,6.97252,6.97252,5.43041,4.45639,0.883801,0.142326,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.43,53.7876,27.694,0.0020522,43.8455,0.263007,1408.43,0.00164564
1.000,101.832,102.793,1409.45,46.6302,309.056,850.668,381.0,100.059,1857.56,73.139,73.139,73.0608,73.0607,0,0,581.539,581.548,558.602,558.582,1132.81,1142.84,78.5619,78.3044,54.5493,54.0263,0.0,0.0,119.662,115.224,113.952,113.891,49.9385,67.0078,119.187,119.187,155.226,0.0,308.433,323.779,292.949,308.442,292.941,323.783,292.86,292.86,322.3,293.043,293.043,343.962,344.782,40.3762,308.442,-0.551453,-0.551453,5.91304,4.10247,0.910331,0.138182,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.45,53.7876,36.7789,0.126098,52.5552,0.263068,1409.45,0.00164564
2.000,99.4349,100.157,248.446,35.647,301.087,850.632,263.842,18.8223,1517.07,75.803,75.8029,75.7557,75.7552,0,0,443.385,443.367,390.248,390.009,1126.08,1140.51,78.7363,78.2951,54.8964,54.006,0.0,0.0,119.662,117.99,115.009,114.985,41.7313,67.0076,112.189,112.189,150.6,0.0,307.706,321.823,293.432,307.644,293.421,321.648,293.19,293.19,320.301,292.995,292.995,341.706,344.782,40.3762,307.706,-3.46137,-3.46137,6.31968,3.76525,0.816686,0.133949,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,248.446,53.7876,97.8245,0.320282,64.5201,0.26366,248.446,0.31707
3.000,82.7976,83.4887,91.8249,10.0513,300.527,850.663,107.632,7.49386,458.771,78.0456,78.0455,78.0093,78.0089,0,0,201.79,201.878,151.74,151.17,1046.23,1056.51,75.5245,74.8221,47.9219,46.3796,0.0,0.0,119.662,119.42,114.768,114.733,26.7753,67.0075,106.821,106.821,141.884,0.0,307.108,320.046,294.066,306.961,294.054,319.725,293.559,293.559,320.295,292.892,292.891,337.153,344.782,40.3762,307.108,-5.58502,-5.58502,6.29469,3.70848,1.06365,0.134188,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,91.8249,53.7876,100.0,0.469716,73.272,0.265267,91.8249,24.9727
4.000,71.909,72.7858,37.7407,8.40586,300.394,850.909,0.0,2.95007,335.792,79.3984,79.3983,79.3548,79.3545,0,0,246.53,246.601,200.159,199.721,828.603,846.481,72.9995,72.0577,42.3773,40.3089,0.0,0.0,119.662,119.12,113.711,113.678,6.95567,67.0073,101.783,101.783,129.102,0.0,306.741,318.287,295.1,306.563,295.078,317.973,294.24,294.24,319.457,292.729,292.729,329.979,344.782,40.3762,306.741,-7.04915,-7.04915,7.63313,3.61814,1.2618,0.13127,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,37.7407,53.7876,100.0,0.608599,82.3324,0.267592,37.7407,123.506
5.000,64.087,65.7559,11.622,8.14266,300.294,851.483,0.0,0.961621,325.407,79.9894,79.9893,79.9529,79.9529,0,0,258.706,258.761,204.349,204.112,684.09,713.304,71.5042,70.0661,39.0935,35.9356,0.0,0.0,119.662,117.338,113.048,113.008,0.0,67.0072,97.5105,97.5105,119.522,0.0,306.775,316.661,296.967,306.597,296.913,316.331,295.471,295.47,316.883,292.526,292.526,320.682,344.782,40.3762,306.775,-8.07105,-8.07105,8.9753,3.50245,1.2618,0.129975,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,11.622,53.7876,100.0,0.730595,88.9172,0.270303,11.622,141.227
6.000,54.6471,55.9601,-6.07578,7.85685,300.21,854.208,0.0,0.0,313.983,80.0415,80.0415,80.0264,80.0264,0,0,240.484,240.552,211.211,211.182,554.418,570.514,70.2706,68.6926,36.3847,32.9194,0.0,0.0,111.261,93.4657,103.588,103.75,0.0,67.007,94.3184,94.3184,119.522,0.0,306.793,315.445,297.963,306.621,298.039,315.041,297.663,297.662,306.692,292.251,292.251,307.495,344.782,40.3762,306.793,-8.92378,-8.92378,10.1693,3.10913,1.2618,0.127563,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.835139,93.2915,0.273234,0.0,141.008
7.000,43.5481,44.2163,-16.8073,7.56217,300.141,873.635,0.0,0.0,302.548,79.74,79.7399,79.7453,79.7454,0,0,207.672,207.735,197.556,197.62,413.364,424.955,68.8575,67.7079,33.2817,30.7571,0.0,0.0,103.137,85.2347,89.5922,89.5763,0.0,67.0069,91.2361,91.2361,119.522,0.0,305.483,313.941,296.685,305.466,296.793,313.854,296.674,296.674,301.875,292.139,292.142,301.899,344.782,40.3762,305.483,-9.50338,-9.50338,11.1765,1.79991,1.2618,0.124311,0.0,0.0,1.73812,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.91939,96.2603,0.276158,0.0,142.723
8.000,26.3448,26.0171,-18.5915,7.36369,300.087,1034.0,0.0,0.0,293.663,79.3455,79.3455,79.3638,79.3639,0,0,157.086,157.142,172.329,172.415,268.714,269.845,67.0859,66.6528,29.3912,28.4402,0.0,0.0,101.687,94.8686,89.971,89.9808,0.0,67.0068,89.7523,89.7523,119.522,0.0,303.949,312.475,295.173,304.18,295.237,312.893,295.85,295.85,299.623,292.095,292.105,299.615,344.782,40.3763,304.463,-9.48978,-9.48978,11.9694,1.59927,1.2618,0.127292,0.0,0.0276047,3.06657,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.997213,98.6176,0.279019,0.0,143.74
9.000,0.0,0.0,-19.2906,7.2381,300.038,1175.05,0.0,0.0,288.76,78.7983,78.7983,78.8072,78.8072,0,0,135.275,135.325,153.549,153.647,85.5919,74.2629,65.1116,65.4928,25.06,25.8929,0.0,0.0,98.8051,92.7829,99.7592,99.7658,0.0,67.0411,87.6742,87.6742,119.522,0.0,303.046,311.61,294.299,303.287,294.351,312.016,294.853,294.853,297.872,292.062,292.082,297.874,344.782,40.3769,303.557,-10.1014,-10.1014,12.5896,1.429,1.2618,0.125903,0.0,8.44453,19.3435,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.06694,100.598,0.281797,0.0,143.782
10.000,1.45546,1.06865,-19.3307,7.13835,299.995,1068.11,0.0,0.0,284.711,78.1349,78.1339,78.138,78.1371,0,0,128.246,128.289,139.118,139.195,0.0,0.0,61.4901,62.4827,20.9849,22.6968,0.0,0.0,101.979,95.0131,101.105,101.132,0.0,67.1183,87.4479,87.4479,119.522,0.0,302.332,310.627,293.636,302.597,293.694,310.734,293.888,293.887,295.919,292.029,292.058,295.959,344.782,40.3783,302.692,-8.98366,-8.98366,12.618,1.29359,1.2618,0.132257,0.0,21.8222,21.4354,5.46724e-06,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.13296,102.306,0.284517,0.0,144.763
11.000,1.17581,0.953938,-19.4136,7.04274,299.959,967.617,0.0,0.0,280.838,77.1788,77.1781,77.1857,77.1852,0,0,126.009,127.245,128.351,127.32,6.15499,1.4859,58.608,59.6185,18.2745,20.2439,0.0,0.0,90.1974,78.2416,88.7058,88.8038,0.0,67.1523,92.211,92.211,119.522,0.0,301.459,309.778,292.888,301.524,292.975,309.78,292.915,292.914,294.782,292.012,292.05,294.743,344.782,40.3789,301.524,-4.67312,-4.67312,12.618,1.16749,1.2618,0.14887,0.0,21.677,21.2149,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.20507,104.069,0.287378,0.0,147.475
