Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.411,102.708,1408.32,76.1313,309.056,851.005,381.0,99.9919,3051.12,72.9137,72.9137,72.8996,72.8996,0,0,563.831,563.831,564.819,564.819,1137.02,1140.77,78.3557,78.3482,54.1388,54.1226,0.0,0.0,113.694,108.552,106.111,106.215,52.9131,67.0079,149.371,149.371,156.933,0.0341469,309.027,325.684,292.851,309.081,292.851,325.223,292.864,292.864,340.494,293.059,293.059,344.742,344.782,40.3762,309.089,16.0008,16.0008,5.29347,4.54403,0.775068,0.147048,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.32,53.7876,27.6935,0.0,43.533,0.263007,1408.32,0.00164564
1.000,101.996,102.865,1408.67,72.742,309.056,850.713,381.0,100.009,2874.01,73.0293,73.0293,72.9597,72.9596,0,0,575.638,575.643,558.176,558.174,1134.21,1142.77,78.4624,78.2824,54.3512,53.9781,0.0,0.0,114.873,111.646,110.077,110.065,50.3816,67.0078,124.393,124.393,155.524,0.0,309.406,325.332,292.853,308.808,292.85,325.183,292.781,292.781,325.622,293.045,293.045,344.078,344.782,40.3762,309.406,1.37054,1.37054,5.73904,4.21575,0.793948,0.141882,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1408.67,53.7876,29.2428,0.058202,48.5587,0.263018,1408.67,0.00164564
2.000,101.656,102.882,1409.93,76.2766,309.056,850.624,381.0,100.095,3045.6,73.2389,73.2389,73.1352,73.1351,0,0,590.725,590.738,553.3,553.271,1130.0,1143.88,78.7434,78.2686,54.9106,53.9477,0.0,0.0,115.04,110.637,107.177,107.137,42.6381,67.0076,119.954,119.954,151.301,0.0,308.547,323.852,293.157,308.498,293.152,323.752,292.96,292.96,324.039,292.999,292.999,341.964,344.782,40.3762,308.547,-0.100979,-0.100979,6.15529,4.02917,0.808671,0.140011,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,1409.93,53.7876,43.8858,0.119391,52.1724,0.263133,1409.93,0.00164564
3.000,101.265,103.157,1411.45,74.6604,309.056,850.606,381.0,100.203,2983.52,73.4851,73.4851,73.3159,73.3158,0,0,605.095,605.114,545.774,545.735,1124.47,1145.6,78.8656,78.2632,55.1538,53.936,0.0,0.0,115.776,111.328,106.328,106.279,28.7649,67.0075,117.412,117.412,143.368,0.0,308.277,322.998,293.541,308.19,293.536,322.838,293.152,293.152,324.72,292.904,292.904,337.796,344.782,40.3762,308.277,-0.979106,-0.979106,6.55477,3.9306,0.842528,0.13917,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,1411.45,53.7876,89.8493,0.183457,56.1693,0.263454,1411.45,0.00164564
4.000,99.2681,100.402,248.325,41.354,301.092,850.721,263.842,18.8085,1809.77,76.0928,76.0927,76.0073,76.0068,0,0,473.537,473.524,360.286,360.036,1117.27,1145.49,78.8968,78.004,55.216,53.3667,0.0,0.0,115.37,110.558,105.977,105.925,11.4942,67.0073,115.881,115.881,132.577,0.0,308.229,322.449,293.981,308.145,293.975,322.283,293.311,293.311,324.625,292.767,292.767,331.767,344.782,40.3762,308.229,-1.48804,-1.48804,6.97553,3.87458,0.87701,0.138552,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,248.325,53.7876,100.0,0.239188,59.8158,0.263994,248.325,0.00164564
5.000,99.7893,100.658,91.7418,10.478,300.515,851.076,107.632,7.48844,479.991,78.1915,78.1914,78.1335,78.1331,0,0,235.429,235.516,144.603,144.039,1101.08,1118.34,75.9725,74.4696,48.9056,45.6054,0.0,0.0,115.261,110.927,107.004,106.959,0.0,67.0072,114.013,114.013,121.399,0.0,308.168,321.909,294.39,308.089,294.384,321.752,293.441,293.441,322.043,292.618,292.618,325.05,344.782,40.3762,308.168,-2.25562,-2.25562,7.34948,3.81511,0.811528,0.136309,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,91.7418,53.7876,100.0,0.294706,64.2252,0.264685,91.7418,0.322027
6.000,86.1105,88.0301,37.5071,8.69039,300.382,852.063,0.0,2.93513,347.46,79.416,79.416,79.3589,79.3586,0,0,301.794,301.864,228.106,227.699,1041.95,1064.85,73.781,72.3937,44.0933,41.0469,0.0,0.0,114.726,110.998,107.469,107.433,0.0,67.007,110.065,110.065,119.522,0.0,307.832,320.685,294.881,307.751,294.875,320.538,293.699,293.699,317.939,292.472,292.472,318.301,344.782,40.3762,307.832,-3.84996,-3.84996,7.35646,3.33801,1.07574,0.13685,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,37.5071,53.7876,100.0,0.348017,68.5585,0.265481,37.5071,25.237
7.000,74.6262,76.35,11.1456,8.36284,300.282,855.355,0.0,0.931879,333.836,80.1436,80.1435,80.0992,80.0991,0,0,311.059,311.122,258.295,258.069,838.142,860.884,72.324,71.0936,40.8939,38.1919,0.0,0.0,113.689,110.049,107.899,107.9,0.0,67.0069,104.624,104.624,119.522,0.0,307.275,318.884,295.596,307.21,295.586,318.759,294.296,294.296,312.355,292.351,292.351,312.489,344.782,40.3762,307.275,-5.95076,-5.95076,8.71243,1.84389,1.2618,0.133636,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,11.1456,53.7876,100.0,0.39728,72.2623,0.266347,11.1456,124.245
8.000,67.557,69.4312,-6.15974,8.10369,300.196,865.677,0.0,0.0,323.839,80.5887,80.5886,80.562,80.562,0,0,268.081,268.156,228.805,228.687,689.679,711.894,71.0443,69.8745,38.0836,35.5148,0.0,0.0,112.73,109.657,108.48,108.488,0.0,67.0068,99.4481,99.4481,119.522,0.0,306.663,316.925,296.298,306.617,296.289,316.844,295.15,295.15,308.082,292.264,292.264,308.134,344.782,40.3762,306.663,-7.11846,-7.11846,9.98429,1.66629,1.2618,0.131463,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.442531,75.2789,0.267256,0.0,143.376
9.000,58.432,59.9623,-16.6189,7.84366,300.122,897.056,0.0,0.0,313.46,80.6563,80.6562,80.642,80.6421,0,0,225.062,225.133,203.533,203.509,557.649,577.22,69.7792,68.7697,35.3057,33.0889,0.0,0.0,99.2821,103.416,107.0,107.0,0.0,67.0066,95.4281,95.4281,119.522,0.0,306.068,315.281,297.964,306.01,297.974,315.176,295.833,295.833,304.807,292.201,292.201,304.817,344.782,40.3763,306.068,-8.03185,-8.03185,11.0107,1.52572,1.2618,0.128936,0.0,0.0,0.0,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.48474,77.7633,0.268197,0.0,142.755
