Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT501_VALUE_BAR,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.043,102.855,1408.67,41.5637,309.056,851.015,381.0,100.015,1757.16,72.9892,72.9892,72.9268,72.9267,0,0,564.58,564.58,563.16,563.16,1136.79,1141.15,78.3592,78.3592,78.3398,54.1458,54.104,0.0,0.0,119.662,114.289,113.636,113.872,52.6979,67.0079,128.94,128.94,156.805,0.0211036,308.929,326.231,292.746,308.988,292.746,324.906,292.754,292.754,333.651,293.058,293.058,344.686,344.782,40.3762,308.998,3.40166,3.40166,5.49362,4.41989,1.2618,0.139932,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.67,53.7876,27.6961,0.00855483,44.1368,0.263007,1408.67,0.00164564
1.000,100.917,102.592,1410.51,31.248,307.27,850.714,357.568,100.13,1263.05,73.8642,73.8643,73.7189,73.7185,0,0,599.016,599.032,552.538,552.497,1127.79,1144.9,78.778,78.778,78.2959,54.9794,54.0078,0.0,0.0,119.662,113.016,117.353,117.32,49.7028,67.0078,115.38,115.38,155.008,0.0,308.088,322.705,293.349,308.142,293.239,322.843,292.876,292.876,320.054,293.042,293.042,343.899,344.782,40.3762,308.142,-2.2308,-2.2308,6.02794,4.03266,1.2618,0.134244,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1410.51,53.7876,42.4959,0.220858,57.7875,0.263084,1410.51,0.00164564
2.000,99.4709,100.55,206.977,10.5015,300.665,850.658,201.359,16.1511,435.221,76.8029,76.8029,76.7245,76.7241,0,0,200.072,200.168,91.2087,90.614,1108.19,1125.61,77.7517,77.7517,76.6838,52.8126,50.4677,0.0,0.0,119.662,115.656,119.662,119.662,41.1132,67.0076,106.201,106.201,150.058,0.0,307.285,319.954,294.488,307.21,294.328,319.973,293.273,293.273,316.937,292.992,292.992,341.53,344.782,40.3762,307.285,-5.97205,-5.97205,6.4827,3.70937,1.2618,0.129052,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,206.977,53.7876,100.0,0.517763,73.5981,0.264221,206.977,0.306744
3.000,88.7428,89.4126,65.1327,8.24369,300.466,850.724,45.1485,4.97646,329.981,78.228,78.2279,78.1942,78.1939,0,0,231.32,231.388,162.747,162.256,1037.37,1054.04,74.9488,74.9488,73.1079,46.6576,42.6152,0.0,0.0,119.662,118.393,119.662,119.662,25.4203,67.0075,98.9262,98.9262,140.78,0.0,306.734,317.483,295.833,306.603,295.67,317.457,293.797,293.797,316.762,292.883,292.883,336.708,344.782,40.3762,306.734,-8.00164,-8.00164,6.54518,3.59372,1.2618,0.128518,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,65.1327,53.7876,100.0,0.751542,86.1464,0.267252,65.1327,24.6634
4.000,79.122,79.7388,25.8158,7.93777,300.346,851.067,0.0,2.01708,317.227,78.6332,78.6331,78.6076,78.6075,0,0,223.859,223.895,193.065,192.832,838.763,852.635,72.4612,72.4612,70.5127,41.195,36.9164,0.0,0.0,119.662,104.716,119.662,119.662,5.04245,67.0073,93.854,93.854,127.425,0.0,306.802,315.604,297.691,306.727,297.783,315.37,294.945,294.945,316.274,292.714,292.713,329.193,344.782,40.3762,306.802,-9.39161,-9.39161,7.94755,3.36068,1.2618,0.126643,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,25.8158,53.7876,100.0,0.941984,95.4258,0.271509,25.8158,121.844
5.000,73.2465,73.5979,4.29781,7.71328,300.253,852.631,0.0,0.433506,307.919,78.6393,78.6393,78.6325,78.6325,0,0,221.108,221.169,189.214,189.207,705.466,715.008,70.5151,70.5151,68.8107,36.9215,33.1789,0.0,0.0,104.88,70.9623,102.689,102.641,0.0,67.0072,91.4385,91.4385,119.522,0.0,305.906,314.588,296.952,305.728,297.148,314.114,296.533,296.534,315.203,292.46,292.46,317.54,344.782,40.3762,305.906,-10.0106,-10.0106,9.3421,3.35803,1.2618,0.126272,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,4.29781,53.7876,100.0,1.09426,101.098,0.276202,4.29781,136.104
6.000,65.3807,65.3335,-12.9634,7.57881,300.175,870.375,0.0,0.0,302.007,78.1625,78.1624,78.1766,78.1767,0,0,155.548,155.6,189.837,189.919,589.469,585.047,68.4916,68.4916,67.5371,32.478,30.3821,0.0,0.0,117.913,90.5149,79.8959,79.8353,0.0,67.007,89.0299,89.0299,119.522,0.0,303.76,312.315,293.962,304.086,294.161,313.154,295.727,295.727,300.925,292.145,292.145,302.113,344.782,40.3762,304.602,-10.2635,-10.2635,10.5132,3.07848,1.2618,0.124589,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.19349,104.324,0.280317,0.0,137.231
7.000,58.8825,56.0421,-18.1159,7.4882,300.107,941.558,0.0,0.0,296.923,77.1536,77.1536,77.305,77.3051,0,0,135.053,135.1,171.491,171.608,457.68,453.131,66.1083,66.1083,66.5245,27.2445,28.1584,0.0,0.0,68.4835,51.2911,97.3252,97.3394,0.0,67.0069,87.1416,87.1416,119.522,0.0,303.402,311.238,293.482,303.335,293.581,311.753,294.331,294.331,297.642,292.076,292.079,298.077,344.782,40.3763,303.402,-10.2273,-10.2273,11.4555,1.69429,1.2618,0.120477,0.0,0.0,1.73899,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.28502,106.537,0.283818,0.0,138.911
8.000,45.6396,44.724,-18.6761,7.42763,300.054,873.318,0.0,0.0,296.959,76.4455,76.4454,76.4695,76.4696,0,0,35.9078,35.9319,190.544,190.715,339.082,320.839,58.3666,58.3666,63.3939,17.6517,26.5178,0.0,0.0,119.662,0.0,89.1859,89.2817,0.0,67.0068,81.8059,81.8059,119.522,0.0,299.197,309.8,289.501,301.467,292.098,310.353,292.787,292.786,294.737,292.013,292.02,294.657,344.782,40.3763,301.703,-12.9047,-12.9047,12.2432,1.55574,1.2618,0.133255,0.0,0.0276065,3.06982,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.34605,107.994,0.286974,0.0,140.074
9.000,19.6612,18.1543,-19.2621,7.26818,300.002,893.673,0.0,0.0,290.338,75.898,75.8975,75.9226,75.9226,0,0,83.4849,83.5773,145.648,145.745,197.04,186.654,56.3372,56.3372,61.4604,15.2804,25.5254,0.0,0.0,119.662,14.4909,95.4905,95.5639,0.0,67.0387,84.7127,84.7127,119.522,0.0,299.285,311.232,290.212,300.525,294.901,309.715,292.468,292.467,295.948,292.056,292.061,296.096,344.782,40.3769,301.356,-11.5199,-11.5199,12.618,1.43767,1.2618,0.125167,0.0,9.07893,20.909,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.4305,109.705,0.289977,0.0,140.769
