Variable,hmi_MFWFT511_VALUE,hmi_MFWFT521_VALUE,hmi_TCSWT1_VALUE,hmi_RRCNP10_VALUE,hmi_RCSTT499B_VALUE,hmi_RCSCT5_VALUE,hmi_RRCYT100_VALUE,hmi_MGPWT11_VALUE,hmi_RRCTP10_VALUE,hmi_MRSPT514_VALUE,hmi_MRSPT524_VALUE,hmi_MRSPT534_VALUE,hmi_MRSPT544_VALUE,hmi_RCSPV455B_VALUE,hmi_RCSPV455C_VALUE,hmi_MRSFT512_VALUE,hmi_MRSFT522_VALUE,hmi_MRSFT532_VALUE,hmi_MRSFT542_VALUE,hmi_MRSFT510_VALUE,hmi_MRSFT520_VALUE,hmi_RCSLT501_VALUE,hmi_RCSLT502_VALUE,hmi_RCSLT517A_VALUE,hmi_RCSLT527A_VALUE,hmi_AFWFT2_VALUE,hmi_AFWFT9_VALUE,hmi_RCSFT414_VALUE,hmi_RCSFT424_VALUE,hmi_RCSFT434_VALUE,hmi_RCSFT444_VALUE,hmi_RCSLT459_VALUE,hmi_RCSLT470_VALUE,hmi_RCSPT403_VALUE,hmi_RCSPT405_VALUE,hmi_RCSPT455A_VALUE,hmi_RCSPT469A_VALUE,hmi_RCSTT400A_VALUE,hmi_RCSTT413A_VALUE,hmi_RCSTT413B_VALUE,hmi_RCSTT420A_VALUE,hmi_RCSTT423B_VALUE,hmi_RCSTT423C_VALUE,hmi_RCSTT433B_VALUE,hmi_RCSTT443B_VALUE,hmi_RCSTT450B_VALUE,hmi_RCSTT451A_VALUE,hmi_RCSTT452A_VALUE,hmi_RCSTT453A_VALUE,hmi_RCSTT454_VALUE,hmi_RCSTT468A_VALUE,hmi_RCSTC502_VALUE,hmi_RCSTT1734_VALUE,hmi_RCSTT1735_VALUE,hmi_CVCFT121_VALUE,hmi_CVCFT132A_VALUE,hmi_CVCFT145A_VALUE,hmi_CVCFT161B_VALUE,hmi_RHRFT988_VALUE,hmi_HPCFT918_VALUE,hmi_HPCFT922_VALUE,hmi_CSSFT5_VALUE,hmi_CSSFT11_VALUE,hmi_ASILT950_VALUE,hmi_ASILT952_VALUE,hmi_ASILT954_VALUE,hmi_MGPWT1_VALUE,hmi_ASILT956_VALUE,hmi_CTMCT27_VALUE,hmi_CTMPT1000A_VALUE,hmi_CTMTT60_VALUE,hmi_CPSRT591_VALUE,hmi_MGPWT01_VALUE,hmi_HPCPT947_VALUE
0.000,102.272,102.745,1408.46,46.4386,309.056,851.002,381.0,100.001,2038.66,72.9372,72.9372,72.9068,72.9068,0,0,563.465,563.465,564.106,564.106,1137.06,1140.9,78.3537,78.3442,54.1346,54.1139,0.0,0.0,119.662,114.759,112.212,113.605,52.7802,67.0079,131.662,131.662,156.853,0.026193,308.979,325.953,292.786,309.033,292.786,325.027,292.796,292.796,335.465,293.058,293.058,344.708,344.782,40.3762,309.041,5.38761,5.38761,5.44679,4.446,0.914533,0.141839,0.0,0.0,0.0,0.0,1.35899e-05,53.6741,54.402,54.0328,1408.46,53.7876,27.6943,0.00346541,43.9082,0.263007,1408.46,0.00164564
1.000,101.809,102.81,1409.61,41.005,309.056,850.675,381.0,100.069,1657.27,73.1566,73.1566,73.0741,73.074,0,0,582.806,582.816,558.352,558.331,1132.5,1142.91,78.5808,78.3046,54.5868,54.0268,0.0,0.0,119.662,116.354,115.127,115.274,49.883,67.0078,118.315,118.315,155.168,0.0,308.349,323.558,292.979,308.353,292.969,323.568,292.868,292.869,321.828,293.043,293.043,343.947,344.782,40.3762,308.353,-0.930447,-0.930447,5.93845,4.08632,0.940224,0.137478,0.0,0.0,0.0,0.0,6.45034e-06,53.6741,54.402,54.0328,1409.61,53.7876,38.7181,0.155515,54.2902,0.263076,1409.61,0.00164564
2.000,99.5212,100.168,242.807,28.5725,300.777,850.635,232.6,17.6637,1230.55,76.2554,76.2553,76.215,76.2145,0,0,184.613,184.782,115.602,114.958,1118.56,1129.46,78.1694,77.6554,53.7299,52.6012,0.0,0.0,119.662,119.499,116.974,116.953,41.5957,67.0076,111.015,111.015,150.48,0.0,307.549,321.434,293.496,307.452,293.484,321.245,293.224,293.224,319.615,292.994,292.994,341.668,344.782,40.3762,307.549,-3.91364,-3.91364,6.35237,3.74388,0.859211,0.133068,0.0,0.0,0.0,1.7813e-05,0.0,53.6741,54.402,54.0328,242.807,53.7876,100.0,0.364767,66.8107,0.263827,242.807,0.315146
3.000,83.6499,84.3693,75.4728,8.7773,300.497,850.673,76.3905,5.83382,366.713,78.2892,78.2891,78.2501,78.2497,0,0,218.878,218.957,175.206,174.667,1046.45,1056.18,74.9796,74.2608,46.7253,45.1468,0.0,0.0,119.662,119.662,116.814,116.776,26.4874,67.0075,105.09,105.09,141.648,0.0,306.91,319.52,294.193,306.757,294.178,319.255,293.646,293.646,319.562,292.89,292.89,337.059,344.782,40.3762,306.91,-6.31249,-6.31249,6.31653,3.68875,1.04795,0.132098,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,75.4728,53.7876,100.0,0.531348,76.5521,0.265801,75.4728,24.8666
4.000,73.5211,74.4235,31.3401,8.29025,300.37,850.933,0.0,2.43849,331.184,79.398,79.3979,79.3523,79.352,0,0,247.793,247.856,198.792,198.402,833.825,852.992,72.7494,71.7117,41.8279,39.5492,0.0,0.0,119.662,119.662,115.505,115.464,6.90239,67.0073,99.9345,99.9345,128.984,0.0,306.553,317.715,295.405,306.357,295.376,317.335,294.463,294.462,318.771,292.729,292.729,329.956,344.782,40.3762,306.553,-7.60732,-7.60732,7.66693,3.58289,1.2618,0.130115,0.0,0.0,0.0,0.0,0.0,53.6741,54.402,54.0328,31.3401,53.7876,100.0,0.68408,85.8923,0.26863,31.3401,123.427
5.000,66.2745,67.401,7.99169,8.04472,300.273,851.614,0.0,0.697196,321.393,79.7963,79.7962,79.7687,79.7686,0,0,245.745,245.799,201.294,201.122,690.877,713.991,71.2853,69.7914,38.6129,35.3323,0.0,0.0,119.662,116.316,113.866,113.82,0.0,67.0072,95.7886,95.7886,119.522,0.0,306.896,315.992,297.916,306.685,297.818,315.678,295.89,295.889,316.549,292.51,292.51,319.943,344.782,40.3762,306.896,-8.50759,-8.50759,9.02119,3.35685,1.2618,0.128926,0.0,0.0,0.0,1.3448e-06,0.0,53.6741,54.402,54.0328,7.99169,53.7876,100.0,0.817322,92.3565,0.271886,7.99169,139.778
6.000,56.9105,57.7778,-9.45824,7.76575,300.192,855.007,0.0,0.0,310.418,79.7395,79.7394,79.7254,79.7255,0,0,231.414,231.48,204.538,204.542,561.3,576.961,69.9579,68.5122,35.698,32.5233,0.0,0.0,105.792,80.8485,101.101,101.114,0.0,67.007,92.8635,92.8635,119.522,0.0,306.438,315.081,297.586,306.237,297.702,314.576,297.229,297.228,305.38,292.224,292.223,306.129,344.782,40.3762,306.438,-9.53257,-9.53257,10.2185,3.13005,1.2618,0.126746,0.0,0.0,0.0,0.0,6.48551e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,0.921298,96.3933,0.275207,0.0,140.109
7.000,46.2003,46.3419,-17.2517,7.46413,300.123,890.071,0.0,0.0,298.073,79.3633,79.3632,79.3774,79.3774,0,0,192.703,192.763,189.906,189.985,424.58,434.08,68.5374,67.4837,32.5785,30.2648,0.0,0.0,108.815,92.6502,85.9685,85.9476,0.0,67.0069,90.3023,90.3023,119.522,0.0,304.802,313.305,295.934,304.911,296.057,313.475,296.319,296.32,300.774,292.118,292.122,300.799,344.782,40.3762,304.992,-9.68574,-9.68574,11.2206,1.81737,1.2618,0.123952,0.0,0.0,1.73847,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.0056,99.0263,0.278347,0.0,142.198
8.000,29.6439,29.3091,-18.9382,7.35958,300.071,1100.55,0.0,0.0,293.689,78.9079,78.9079,78.9226,78.9227,0,0,140.519,140.575,163.0,163.085,282.515,281.913,66.6326,66.43,28.3958,27.9509,0.0,0.0,93.207,85.1544,95.376,95.3837,0.0,67.0068,89.1075,89.1075,119.522,0.0,303.385,311.959,294.641,303.654,294.71,312.423,295.322,295.322,298.774,292.079,292.092,298.757,344.782,40.3763,303.966,-9.47696,-9.47696,12.0124,1.61098,1.2618,0.127456,0.0,0.0275899,3.06543,0.0,0.0,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.08514,101.24,0.281427,0.0,142.989
9.000,0.0,0.0,-19.2773,7.2253,300.022,1198.14,0.0,0.0,287.911,78.3476,78.3475,78.3552,78.3553,0,0,133.531,133.579,144.116,144.21,109.478,103.498,63.9765,64.7163,24.0716,25.1332,0.0,0.0,99.7113,90.781,105.163,105.197,0.0,67.0405,87.9515,87.9515,119.522,0.0,302.51,311.07,293.829,302.696,293.901,311.274,294.093,294.093,296.952,292.045,292.068,296.919,344.782,40.3769,302.81,-9.15799,-9.15799,12.5876,1.44445,1.2618,0.127261,0.0,7.25631,15.9906,9.99982e-06,8.36542e-06,53.6741,54.402,54.0328,0.0,53.7876,100.0,1.15257,103.006,0.284348,0.0,144.401
